"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ"
"ELK1","ELK1","MA0028.2","14.1663",1.00171e-46,0.841636,0.805366,0.0690555,561,"False",7.9535774e-44,2.60798251141922e-13,1.25347190436997e-06,0.962582329789301,0.963019639617838,0.15006098910641,0.794771887293007,0.913724333027705
"ELK4","ELK4","MA0076.2","13.4963",1.75337e-42,0.884521,0.852902,0.0583539,561,"False",6.9608789e-40,0.216234433536582,0.144738503622096,NA,NA,NA,0.939664102582775,0.198893206762858
"ELK3","ELK3","MA0759.1","13.4054",4.71898e-42,0.859002,0.827514,0.0632301,561,"False",1.24895670666667e-39,1.83489520492048e-08,1.04246261946369e-05,0.90071007759344,0.902768985147406,0.276435589786084,0.770369618398888,0.72455491660572
"FEV","FEV","MA0156.2","12.8807",5.8567e-39,0.869345,0.840666,0.0590005,561,"False",1.16255495e-36,NA,NA,NA,NA,NA,NA,NA
"FLI1","FLI1","MA0475.2","12.8476",9.02732e-39,0.858554,0.82927,0.0604568,561,"False",1.433538416e-36,NA,NA,NA,NA,NA,NA,NA
"ZBTB7A","ZBTB7A","MA0750.2","12.7186",7.09001e-38,0.861328,0.829929,0.057291,561,"False",9.38244656666667e-36,0.000183298788272092,0.0649784437926891,NA,NA,NA,0.824226257085927,0.739031208167951
"ETV5","ETV5","MA0765.2","12.6159",2.18935e-37,0.882657,0.853063,0.058877,561,"False",2.48334842857143e-35,2.21786004662904e-47,2.71141802282943e-15,0.705625883524589,0.710056628600608,0.171965741538723,0.525071612226086,0.804727881564744
"ETS2","ETS2","MA1484.1","12.4789",1.13866e-36,0.875979,0.848397,0.0576529,561,"False",1.13012005e-34,1.06616862400753e-09,0.000134696082391824,0.976817426228403,0.977095241710596,0.0153225437682646,0.953970604958081,0.601684941650713
"ETS1","ETS1","MA0098.3","12.2098",3.37762e-35,0.873047,0.846278,0.0575062,561,"True",2.97981142222222e-33,4.56691019724721e-26,4.57442455333605e-19,0.141091765269273,0.140770993732209,0.331850689863783,0.310547839258929,0.718889099040543
"ERF","ERF","MA0760.1","12.1108",1.08272e-34,0.857198,0.83128,0.0574934,561,"False",8.33425709090909e-33,0.820078478439193,0.130933789364953,NA,NA,NA,0.296659111644581,0.171662567411794
"ERG","ERG","MA0474.2","12.1125",1.15462e-34,0.874695,0.84857,0.056261,561,"False",8.33425709090909e-33,0.0117629246815227,0.074150636640686,0.978018348518368,0.978080721083949,0.286903406313592,0.494196477678909,0.968149652437598
"ETV6","ETV6","MA0645.1","11.652",3.3237e-32,0.877927,0.851358,0.0582601,561,"False",2.1991815e-30,1.21042656782334e-10,2.13711925443013e-05,0.754838985799621,0.75941410480671,0.103902653787737,0.00134756372924481,0.0995408801158801
"ELF2","ELF2","MA1483.1","11.3434",1.13142e-30,0.815306,0.790052,0.0595041,561,"False",6.91036523076923e-29,4.33902874084946e-25,4.7443974401729e-11,0.829222912571918,0.833666829537594,-0.113536993173646,0.125263147239614,0.887084600715537
"ZBTB33","ZBTB33","MA0527.1","11.2201",6.49584e-30,0.798595,0.772676,0.0533026,561,"False",3.68406925714286e-28,1.41547877752924e-12,8.41093936150296e-09,0.934592042524953,0.934726256887232,0.150764672279324,0.135781752654608,0.0988637959401368
"ETV3","ETV3","MA0763.1","10.9886",6.02442e-29,0.858438,0.835857,0.0570427,561,"False",3.18892632e-27,6.66918262793846e-05,4.56787821450083e-05,0.859563895793056,0.862930821383179,0.396991626007929,0.934178684590788,0.96707758220209
"ELF4","ELF4","MA0641.1","10.9657",8.58267e-29,0.804685,0.779983,0.0601953,561,"False",4.2591499875e-27,NA,NA,NA,NA,NA,NA,NA
"YY2","YY2","MA0748.2","10.8379",4.55628e-28,0.850669,0.821895,0.0633579,561,"False",2.12805077647059e-26,0.393398577395043,0.0939729780741864,0.958004204603375,NA,0.532509065878201,0.42364730411637,0.859035020241562
"NRF1","NRF1","MA0506.1","10.3055",1.63141e-25,0.875173,0.844252,0.0664318,561,"False",7.19633077777778e-24,1.3710271005232e-14,1.31784098118692e-06,NA,0.604927209289281,NA,0.000600887404615366,0.153577959461344
"HINFP","HINFP","MA0131.2","10.257",3.14833e-25,0.843962,0.819262,0.0474913,561,"False",1.31567053684211e-23,0.000495075082477803,0.431607492227991,NA,NA,NA,0.000308923654461576,0.000173574753012799
"ETV2","ETV2","MA0762.1","10.0845",1.22296e-24,0.826486,0.805106,0.0559002,561,"False",4.8551512e-23,NA,NA,NA,NA,NA,NA,NA
"Gmeb1","Gmeb1","MA0615.1","10.0477",2.57997e-24,0.835886,0.817285,0.0386125,561,"False",9.75474371428571e-23,1.98492176377559e-07,0.011791423002243,0.881355284106955,0.883668103644208,-0.183095768376744,0.0186167650351198,0.441349186985249
"ZBTB14","ZBTB14","MA1650.1","8.94137",1.35398e-19,0.848347,0.820331,0.0560874,561,"False",4.88663690909091e-18,3.94920986118585e-12,1.32468844537685e-05,0.54337692738802,0.544591079273049,-0.00676023910063084,0.949799788633032,0.706102012987908
"TFDP1","TFDP1","MA1122.1","8.85136",3.04764e-19,0.874468,0.849665,0.0506121,561,"False",1.05209833043478e-17,6.80244575648724e-08,0.000345512995155253,NA,NA,NA,0.940012966801375,0.0703591194004184
"ELF5","ELF5","MA0136.2","8.60914",1.92369e-18,0.880886,0.864397,0.0482738,561,"False",6.36420775e-17,NA,NA,NA,NA,NA,NA,NA
"TCFL5","TCFL5","MA0632.2","8.6198",2.29387e-18,0.860017,0.835763,0.0543525,561,"False",7.28533112e-17,0.527507619773911,0.373693248882848,NA,NA,NA,0.40100340537721,0.0476894501921786
"KLF15","KLF15","MA1513.1","8.47145",8.82637e-18,0.895962,0.860109,0.0760061,561,"False",2.69543760769231e-16,2.43612848208475e-06,0.0371758648745949,0.90619005148452,0.908589410803197,-0.273152081721284,0.761966018836639,0.975363855012071
"Atf1","Atf1","MA0604.1","8.22006",5.56855e-17,0.858932,0.839285,0.0607423,561,"False",1.63756618518518e-15,2.1319639478665e-16,5.94384414565785e-07,0.844500799223908,0.848329779122865,-0.217736848686423,8.43979120565409e-05,0.0539591449498443
"ARNT","ARNT::HIF1A","MA0259.1","8.21954",7.03729e-17,0.911547,0.890666,0.0509215,561,"False",1.92676146896552e-15,1.22552266430589e-10,7.77314537191521e-07,NA,NA,NA,0.00139510112582906,0.41214439122181
"HIF1A","ARNT::HIF1A","MA0259.1","8.21954",7.03729e-17,0.911547,0.890666,0.0509215,561,"False",1.92676146896552e-15,8.10375244811794e-10,3.17358082367836e-07,0.905286212676009,0.907512433246763,0.21206496719726,0.457269379900062,0.984211068051209
"SP4","SP4","MA0685.1","8.19092",8.23323e-17,0.813428,0.791926,0.0582236,561,"False",2.17906154e-15,0.00081987474925887,0.016297988508596,NA,NA,NA,0.208408355223598,0.933289660346601
"HES1","HES1","MA1099.2","8.00844",4.10427e-16,0.874751,0.85239,0.0554498,561,"False",1.05122270322581e-14,NA,NA,NA,NA,NA,NA,NA
"SP1","SP1","MA0079.4","7.90062",9.05733e-16,0.834021,0.812589,0.0604399,561,"False",2.24735000625e-14,3.26440696717854e-11,0.000775580420000031,0.797191673120785,0.802567142635491,-0.387437020317759,0.0968530110235186,0.590200997148204
"SPDEF","SPDEF","MA0686.1","7.80965",1.67942e-15,0.817476,0.801715,0.0508455,561,"False",4.0407863030303e-14,NA,NA,NA,NA,NA,NA,NA
"SP9","SP9","MA1564.1","7.80222",2.2507e-15,0.88695,0.865208,0.0528833,561,"False",5.25604647058824e-14,7.97125072570925e-16,0.000199600142927798,0.808904599648062,0.813709450205714,-0.335716981800649,0.752563559179037,0.842689430298027
"E2F1","E2F1","MA0024.3","7.6355",7.54749e-15,0.784907,0.7698,0.0440847,561,"False",1.71220201714286e-13,0.658355477143605,0.309221815633693,NA,NA,NA,0.554905751188745,0.357253518708207
"KLF14","KLF14","MA0740.1","7.5738",1.29675e-14,0.83699,0.818128,0.0512787,561,"False",2.86005416666667e-13,NA,NA,NA,NA,NA,NA,NA
"EGR2","EGR2","MA0472.2","7.56929",1.35613e-14,0.825786,0.808129,0.0473413,561,"False",2.91018167567568e-13,NA,NA,NA,NA,NA,NA,NA
"SP3","SP3","MA0746.2","7.48744",2.59067e-14,0.873439,0.852593,0.0552829,561,"False",5.41313678947368e-13,0.000193080396111624,0.00605085417388075,NA,NA,NA,0.00450813365545741,0.107515942083154
"YY1","YY1","MA0095.2","7.18376",1.83501e-13,0.815127,0.796807,0.0745297,561,"False",3.73589215384615e-12,7.13501785664133e-06,0.000308109083641054,NA,NA,NA,0.867145708948978,0.105158212648832
"E2F2","E2F2","MA0864.2","7.17154",2.62117e-13,0.768939,0.755513,0.0413772,561,"False",5.20302245e-12,NA,NA,NA,NA,NA,NA,NA
"EGR3","EGR3","MA0732.1","7.15995",3.09329e-13,0.799735,0.780667,0.0516698,561,"False",5.99042014634146e-12,0.138590908111414,0.29695958624625,NA,NA,NA,0.217322546454941,0.0231386022264558
"HIF1A","HIF1A","MA1106.1","7.01254",8.52901e-13,0.851557,0.833935,0.0542235,561,"False",1.57658855813953e-11,8.10375244811794e-10,3.17358082367836e-07,0.905286212676009,0.907512433246763,0.21206496719726,0.457269379900062,0.984211068051209
"E2F4","E2F4","MA0470.2","7.00741",8.5382e-13,0.760702,0.747338,0.0434122,561,"False",1.57658855813953e-11,3.30577221611886e-06,0.00297376614634985,0.793944346020736,0.798873813447047,0.35475487439632,0.503651367677667,0.944076536429718
"ZFP57","ZFP57","MA1583.1","6.95125",1.35274e-12,0.838558,0.822293,0.0488983,561,"False",2.44108081818182e-11,NA,NA,NA,NA,NA,NA,NA
"SP2","SP2","MA0516.2","6.91395",1.68938e-12,0.805424,0.78945,0.0518435,561,"False",2.98081715555556e-11,0.63345786176006,0.00896446403384471,NA,NA,NA,0.65788227368464,0.134061092326258
"ARNT2","ARNT2","MA1464.1","6.87449",2.06319e-12,0.822088,0.803892,0.0662313,561,"False",3.56124534782609e-11,1.16935378280339e-13,1.89318153084712e-07,NA,NA,NA,0.855061062568435,0.0764348786440777
"HES2","HES2","MA0616.2","6.73545",6.36872e-12,0.825711,0.807232,0.0547114,561,"False",1.07590716595745e-10,NA,NA,NA,NA,NA,NA,NA
"KLF2","KLF2","MA1515.1","6.54242",2.44261e-11,0.911536,0.894352,0.0499992,561,"False",4.04048404166667e-10,0.0857072696403017,0.349665003159301,NA,NA,NA,0.31392714151613,0.488015795280191
"SOHLH2","SOHLH2","MA1560.1","6.50217",2.9447e-11,0.818768,0.802357,0.0567003,561,"False",4.77161591836735e-10,5.99618125080313e-06,0.00652681192962343,0.948662121876978,0.948262204897582,0.0403330990554939,0.530791389997451,0.213264225871769
