"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ"
"CREB3L4","CREB3L4","MA1475.1","5.01944",2.54103e-07,0.838636,0.780213,0.0882468,21,"False",0.000201757782,NA,NA,NA,NA,NA,NA,NA
"ATF3","ATF3","MA0605.2","4.28053",9.18903e-06,0.797024,0.737623,0.105336,21,"False",0.0031316154,NA,NA,NA,NA,NA,NA,NA
"Atf1","Atf1","MA0604.1","4.19324",1.3645e-05,0.890657,0.839285,0.0686655,21,"False",0.0031316154,2.1319639478665e-16,5.94384414565785e-07,0.844500799223908,0.848329779122865,-0.217736848686423,8.43979120565409e-05,0.0539591449498443
"JUNB","JUNB","MA1140.2","4.15894",1.57764e-05,0.772733,0.719098,0.0963813,21,"False",0.0031316154,0.000452443648957105,0.252798656942365,0.640764172262577,NA,0.791248031836058,0.224327903645252,0.0192914790453465
"NFYC","NFYC","MA1644.1","3.98302",3.38733e-05,0.873602,0.817713,0.0620342,21,"False",0.00537908004,2.20292379110609e-12,6.36814689431772e-06,NA,NA,NA,0.0236771517212924,0.675614823005471
"NFYA","NFYA","MA0060.3","3.89079",4.97368e-05,0.872516,0.818924,0.0628302,21,"False",0.00641461257142857,0.0458426549742511,0.107543991063436,NA,NA,NA,0.522613398552829,0.698363106200008
"CREM","CREM","MA0609.2","3.85768",5.6552e-05,0.776934,0.727025,0.0989864,21,"False",0.00641461257142857,0.000647590958304926,4.04401292802337e-05,NA,NA,NA,0.353378026723772,0.402476563196055
"JDP2","JDP2","MA0656.1","3.74984",8.75951e-05,0.788934,0.738511,0.096211,21,"False",0.0077547995,1.40600194671006e-09,0.585174297504849,0.52889799857999,0.530096829509563,-0.84373676773415,0.286682812134594,0.729720213711501
"ARNT2","ARNT2","MA1464.1","3.74502",8.952e-05,0.85472,0.803892,0.0837097,21,"False",0.0077547995,1.16935378280339e-13,1.89318153084712e-07,NA,NA,NA,0.855061062568435,0.0764348786440777
"BHLHE40","BHLHE40","MA0464.2","3.71855",9.95389e-05,0.859032,0.809721,0.0766639,21,"False",0.0077547995,0.00578798850966605,0.0181625453604263,0.90201203267284,0.903961469993565,0.373421707659213,0.466092892159819,0.576158587183516
"BHLHE41","BHLHE41","MA0636.1","3.67973",0.000115953,0.821513,0.775543,0.0746412,21,"False",0.0077547995,5.37730771917603e-20,2.17202072213569e-10,0.850161715629395,0.853982752931019,-0.143470416809273,0.0300322450012674,0.0279823035501029
"NFYB","NFYB","MA0502.2","3.67767",0.000117201,0.849409,0.803189,0.0583305,21,"False",0.0077547995,4.35021979759035e-05,0.157527845886963,NA,NA,NA,0.5743499789036,0.110696886223761
"FOSB","FOSB::JUN","MA1127.1","3.59289",0.000161899,0.801034,0.753617,0.0983388,21,"False",0.00845969389473684,0.564595018443689,0.358238200391281,NA,NA,NA,0.193075096213682,0.000199549083757437
"JUN","FOSB::JUN","MA1127.1","3.59289",0.000161899,0.801034,0.753617,0.0983388,21,"False",0.00845969389473684,2.83225218082675e-11,0.0572849372088635,0.806029998663612,0.811116625985436,-0.0442625446268595,0.330525259944909,0.118081710813035
