"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ"
"ELK1","ELK1","MA0028.2","15.0163",4.10339e-52,0.846704,0.805366,0.0691823,484,"False",3.25809166e-49,2.60798251141922e-13,1.25347190436997e-06,0.962582329789301,0.963019639617838,0.15006098910641,0.794771887293007,0.913724333027705
"ELK3","ELK3","MA0759.1","14.2047",7.52637e-47,0.86339,0.827514,0.0634266,484,"False",2.98796889e-44,1.83489520492048e-08,1.04246261946369e-05,0.90071007759344,0.902768985147406,0.276435589786084,0.770369618398888,0.72455491660572
"ELK4","ELK4","MA0076.2","14.0858",5.42856e-46,0.88839,0.852902,0.0583994,484,"False",1.43675888e-43,0.216234433536582,0.144738503622096,NA,NA,NA,0.939664102582775,0.198893206762858
"FEV","FEV","MA0156.2","13.552",8.22723e-43,0.873113,0.840666,0.0593857,484,"False",1.633105155e-40,NA,NA,NA,NA,NA,NA,NA
"FLI1","FLI1","MA0475.2","13.5328",1.07242e-42,0.86244,0.82927,0.0608102,484,"False",1.70300296e-40,NA,NA,NA,NA,NA,NA,NA
"ETV5","ETV5","MA0765.2","13.2727",4.50219e-41,0.886545,0.853063,0.0588792,484,"False",5.9578981e-39,2.21786004662904e-47,2.71141802282943e-15,0.705625883524589,0.710056628600608,0.171965741538723,0.525071612226086,0.804727881564744
"ZBTB7A","ZBTB7A","MA0750.2","13.0948",5.98855e-40,0.864698,0.829929,0.057096,484,"False",6.79272671428571e-38,0.000183298788272092,0.0649784437926891,NA,NA,NA,0.824226257085927,0.739031208167951
"ETS2","ETS2","MA1484.1","13.0506",7.64623e-40,0.879422,0.848397,0.058651,484,"False",7.588883275e-38,1.06616862400753e-09,0.000134696082391824,0.976817426228403,0.977095241710596,0.0153225437682646,0.953970604958081,0.601684941650713
"ETS1","ETS1","MA0098.3","12.849",1.12327e-38,0.876571,0.846278,0.0577763,484,"False",9.90973755555556e-37,4.56691019724721e-26,4.57442455333605e-19,0.141091765269273,0.140770993732209,0.331850689863783,0.310547839258929,0.718889099040543
"ERF","ERF","MA0760.1","12.8206",1.51596e-38,0.860783,0.83128,0.0578792,484,"False",1.20367224e-36,0.820078478439193,0.130933789364953,NA,NA,NA,0.296659111644581,0.171662567411794
"ERG","ERG","MA0474.2","12.7376",4.86156e-38,0.878115,0.84857,0.0566739,484,"False",3.5091624e-36,0.0117629246815227,0.074150636640686,0.978018348518368,0.978080721083949,0.286903406313592,0.494196477678909,0.968149652437598
"ELF2","ELF2","MA1483.1","12.3131",1.11336e-35,0.819518,0.790052,0.0585448,484,"False",7.366732e-34,4.33902874084946e-25,4.7443974401729e-11,0.829222912571918,0.833666829537594,-0.113536993173646,0.125263147239614,0.887084600715537
"ETV6","ETV6","MA0645.1","12.0383",3.59756e-34,0.880878,0.851358,0.0586581,484,"False",2.19727895384615e-32,1.21042656782334e-10,2.13711925443013e-05,0.754838985799621,0.75941410480671,0.103902653787737,0.00134756372924481,0.0995408801158801
"ETV3","ETV3","MA0763.1","11.8264",3.91521e-33,0.861987,0.835857,0.0573528,484,"False",2.22048338571429e-31,6.66918262793846e-05,4.56787821450083e-05,0.859563895793056,0.862930821383179,0.396991626007929,0.934178684590788,0.96707758220209
"ELF4","ELF4","MA0641.1","11.7464",1.17852e-32,0.808428,0.779983,0.0595105,484,"False",6.2382992e-31,NA,NA,NA,NA,NA,NA,NA
"YY2","YY2","MA0748.2","11.3425",1.68295e-30,0.854285,0.821895,0.063769,484,"False",8.351639375e-29,0.393398577395043,0.0939729780741864,0.958004204603375,NA,0.532509065878201,0.42364730411637,0.859035020241562
"ZBTB33","ZBTB33","MA0527.1","10.9635",1.31403e-28,0.799921,0.772676,0.0541221,484,"False",6.13729305882353e-27,1.41547877752924e-12,8.41093936150296e-09,0.934592042524953,0.934726256887232,0.150764672279324,0.135781752654608,0.0988637959401368
"ETV2","ETV2","MA0762.1","10.7503",1.1094e-27,0.829618,0.805106,0.0566861,484,"False",4.89368666666667e-26,NA,NA,NA,NA,NA,NA,NA
"Gmeb1","Gmeb1","MA0615.1","10.5926",9.40762e-27,0.838374,0.817285,0.0373586,484,"False",3.93139488421053e-25,1.98492176377559e-07,0.011791423002243,0.881355284106955,0.883668103644208,-0.183095768376744,0.0186167650351198,0.441349186985249
"NRF1","NRF1","MA0506.1","10.143",9.745e-25,0.876989,0.844252,0.0667945,484,"False",3.74348692380952e-23,1.3710271005232e-14,1.31784098118692e-06,NA,0.604927209289281,NA,0.000600887404615366,0.153577959461344
"HINFP","HINFP","MA0131.2","10.1559",9.90091e-25,0.845569,0.819262,0.0465755,484,"False",3.74348692380952e-23,0.000495075082477803,0.431607492227991,NA,NA,NA,0.000308923654461576,0.000173574753012799
"ELF5","ELF5","MA0136.2","9.29535",3.85368e-21,0.883541,0.864397,0.0479905,484,"False",1.39082814545455e-19,NA,NA,NA,NA,NA,NA,NA
"Atf1","Atf1","MA0604.1","8.93014",1.15761e-19,0.862236,0.839285,0.060568,484,"False",3.99627104347826e-18,2.1319639478665e-16,5.94384414565785e-07,0.844500799223908,0.848329779122865,-0.217736848686423,8.43979120565409e-05,0.0539591449498443
"ARNT","ARNT::HIF1A","MA0259.1","8.77273",6.14739e-19,0.914637,0.890666,0.0497916,484,"False",1.952411064e-17,1.22552266430589e-10,7.77314537191521e-07,NA,NA,NA,0.00139510112582906,0.41214439122181
