"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ"
"STAT5A",0.0193929721007533,5.59244946492271,22.0501588457904,"['BCR', 'PTPN1', 'PAK1']",0.747223270750353,0,0,3,"STAT5A",0.747223270750353,NA,NA,NA,NA,NA,NA,NA
"STAT5B",0.0662305240559767,4.99185052673425,13.5509464963789,"['BCR', 'PTPN1']",0.747223270750353,0,0,2,"STAT5B",0.747223270750353,2.98189803020184e-11,4.07182767819281e-06,NA,NA,NA,0.00119962981305612,0.0732244412385109
"CCNT2",0.0724619815611947,15.2457627118644,40.0154504340149,"['MED26']",0.747223270750353,0,0,1,"CCNT2",0.747223270750353,4.80745348372157e-06,0.00103507419844674,NA,NA,NA,0.00623283519819251,0.170028363645779
"JARID2",0.0897484972406142,11.8559322033898,28.5816173714571,"['ELL']",0.747223270750353,0,0,1,"JARID2",0.747223270750353,5.36929796655306e-12,0.00510295065159812,0.694119147775431,0.692136973285877,0.413463154926828,0.00982254087761632,0.0105073331826475
"MTF2",0.0897484972406142,11.8559322033898,28.5816173714571,"['ELL']",0.747223270750353,0,0,1,"MTF2",0.747223270750353,1.08089748503901e-07,0.000675377654012756,NA,NA,NA,0.445244243794073,0.771630377340989
"ESRRB",0.102381999982571,3.82905982905983,8.7265972199593,"['TFCP2', 'MED26']",0.747223270750353,0,0,2,"ESRRB",0.747223270750353,9.65353165575149e-10,6.16399205309869e-06,0.958631097386993,0.959553533794238,0.106276952808982,0.411355398658904,0.98197223766961
"YY1",0.158864998095282,2.89350889350889,5.32318977552677,"['TFCP2', 'FKBP3']",0.747223270750353,0,0,2,"YY1",0.747223270750353,7.63177227030158e-16,1.9091947445385e-12,0.957862053547845,0.958714733069865,0.114970476635734,0.662456737970084,0.530196766166661
"SMAD4",0.158981312315107,2.23706896551724,4.11389962003747,"['PAK1', 'IRF3', 'TDG']",0.747223270750353,0,0,3,"SMAD4",0.747223270750353,1.41476771724956e-16,1.841662740596e-13,0.625317474068452,0.622564452732256,0.282019956649661,0.025604769923563,0.0831548392339645
"KLF4",0.163667482870826,5.92372881355932,10.7214660895024,"['KLF6']",0.747223270750353,0,0,1,"KLF4",0.747223270750353,NA,NA,NA,NA,NA,NA,NA
"TP53",0.165423702595342,1.66676524785586,2.99891937501833,"['BCR', 'KLF6', 'ELL', 'TDG', 'ING1', 'FKBP3']",0.747223270750353,0,0,6,"TP53",0.747223270750353,0.241268402808123,0.0645429796730912,NA,NA,NA,0.892505298443971,0.442735842337391
"HDAC2",0.179995989215488,1.85427286356822,3.17974550932107,"['PAK1', 'TFCP2', 'ING1', 'FKBP3']",0.747223270750353,0,0,4,"HDAC2",0.747223270750353,1.74919574693897e-15,6.05273724786236e-09,NA,0.970980982060823,NA,0.975664672375784,0.781295904527041
"GLI1",0.209607495138932,4.44067796610169,6.93864177620474,"['RAI1']",0.747223270750353,0,0,1,"GLI1",0.747223270750353,NA,NA,NA,NA,NA,NA,NA
"IKZF1",0.209607495138932,4.44067796610169,6.93864177620474,"['TDG']",0.747223270750353,0,0,1,"IKZF1",0.747223270750353,0.218536746442505,0.103572751280537,NA,0.88181106930776,NA,0.806390325394001,0.929193845940295
"CEBPB",0.216186834602712,2.34976988823143,3.59893639286944,"['TFCP2', 'MED26']",0.747223270750353,0,0,2,"CEBPB",0.747223270750353,1.04143162171307e-34,1.79648417444364e-14,0.903038390238289,0.903292131902733,-0.134105085010433,0.0613358637144763,0.308182179864833
"MYC",0.228032691674335,1.40452647769721,2.07626412540542,"['LATS1', 'BCR', 'OBSCN', 'TDG', 'PSME4', 'AFAP1', 'PTPN9', 'HEATR3']",0.747223270750353,0,0,8,"MYC",0.747223270750353,2.95723391115292e-12,3.34246912378661e-05,0.994827730189816,0.994559741432228,-0.00214439114135902,0.0680366629499619,0.0920850731744788
"MEF2C",0.231630072903194,3.94632768361582,5.77195290812183,"['TFCP2']",0.747223270750353,0,0,1,"MEF2C",0.747223270750353,0.699636699744321,0.13253667170305,NA,NA,NA,0.867576189817697,0.483991054386842
"TAF7",0.238834854936661,3.80508474576271,5.44881647702421,"['MED26']",0.747223270750353,0,0,1,"TAF7",0.747223270750353,6.61893910221747e-31,1.02048426492627e-20,0.670498215277025,0.668535761981654,-0.226252238301366,0.00395043411692076,0.0539499719990724
