"","logFC","logCPM","F","PValue","FDR"
"FAM41C",0.0927095680147268,0.349968864104984,3.88027399866023,0.0495316402430212,0.150469355830259
"SAMD11",0.124687992737249,-0.561627023453276,2.71077091068007,0.100441774080249,0.238602639916165
"NOC2L",-0.0674823710030581,4.55433943086611,7.43155394681976,0.00668475378435866,0.0416230190323399
"KLHL17",0.108665994359639,2.75752115939804,7.02723727532477,0.00833997120889865,0.0476558368654385
"HES4",-0.339929056522211,4.14312930598531,31.3831803773784,3.89819349609946e-08,4.97409490102291e-05
"ISG15",-0.296397622365012,2.13541785264679,15.337832187089,0.000105335790382911,0.00377855132409702
"AGRN",-0.0789381442507001,3.41367762381268,3.67936432781944,0.0557865561345428,0.163624590465106
"C1orf159",-0.0826437141820174,4.88520723325591,11.8002676923487,0.000652859758083534,0.0104038240128495
"TNFRSF18",-0.168635580301176,0.183365737187712,6.24205873724022,0.0128671262518829,0.0627171468932157
"TNFRSF4",0.0123396080511003,0.105065259750208,0.0422596019437639,0.837228106211547,0.91007928011215
"SDF4",-0.0502228621023352,5.22109508030292,3.50406058216069,0.0619327911513856,0.174944479069464
"B3GALT6",-0.0896305429318229,2.80146280121408,4.93513975033508,0.0268632783247707,0.101305806205131
"C1QTNF12",-0.0993460975661088,-0.115479826961424,2.48366702741043,0.115807750828492,0.26305459029242
"UBE2J2",-0.0627080441869917,4.70381210043992,12.9053236179492,0.000367578479698487,0.00760002541821039
"SCNN1D",-0.0250161812489399,3.45221499217205,0.396054066256463,0.529485907977921,0.698938613767648
"ACAP3",0.00270203846992075,6.28363175466008,0.00784760593381242,0.929453773570888,0.963095255862549
"PUSL1",-0.059137685286961,1.70436945846282,1.99260265584828,0.158830125871616,0.322645140842682
"INTS11",0.0220419834456355,5.10129004574595,0.937937308743443,0.333381839329798,0.520088479415555
"CPTP",-0.048754486944115,2.94783828036997,1.62033219027901,0.203769333791333,0.379978976325496
"TAS1R3",0.192900668518986,-2.01570563554523,7.70641448291604,0.00575547420735141,0.0381856928847762
"DVL1",-0.0172864145456267,4.65465957368689,0.432370676125202,0.511198261730241,0.683229518745251
"MXRA8",-0.0795679017923686,0.483985240781076,1.98425118752774,0.159703830908965,0.3237572895322
"AURKAIP1",-0.135584225258481,4.42550918815899,6.63879994500066,0.0103281927280434,0.0547973967608457
"CCNL2",-0.0332517103158702,5.81769024697052,2.37336820300406,0.124194641057507,0.275228019830208
"MRPL20-AS1",-0.170414891391638,1.53488923524242,11.6662817121436,0.000700173819857783,0.0108754199411294
"MRPL20",-0.11899097191228,4.60636564993056,11.7725733855478,0.00066236594154898,0.0104527430917235
"ANKRD65",-0.161640773760581,3.02802420139922,7.59201563306058,0.00612501064752579,0.0395632677132353
"VWA1",0.0262376264480189,3.55807358943838,0.228019564184056,0.633251551246022,0.77823374459679
"ATAD3C",-0.0189864951625216,1.60584835160039,0.112790612351265,0.73716156085694,0.848167855413396
"ATAD3B",-0.0379405113652724,4.04818448537793,1.01482197851838,0.314346656172803,0.502145101124113
"ATAD3A",-0.0161914541104522,3.58575492505507,0.386944304701889,0.534256972587516,0.702951061228798
"TMEM240",-0.0666840306281789,4.44609602223074,3.00457196322161,0.0837843756746118,0.211820561428144
"SSU72",-0.0349060818423116,5.68332853886603,0.976785007766757,0.323578776037839,0.510501744691332
"FNDC10",-0.0906494030289077,3.57662104899378,3.50174549108182,0.0620186413130822,0.174968573660281
"MIB2",0.0176391324735169,5.07298878427715,0.371935010571101,0.542290444050912,0.709185687593375
"MMP23B",-0.03778065592138,0.955431450135135,0.705815825421739,0.401327735136352,0.587023553629395
"CDK11B",-0.0300847684182216,3.78281815772839,0.728293533027442,0.393936934823553,0.579486940356386
"FO704657.1",-0.00158330175955505,-1.39389376081336,0.000799142200928642,0.994767107143942,0.99722332222331
"SLC35E2B",-0.0345480689657769,4.66822065941518,1.28502607960739,0.257631349879514,0.440609220084594
"CDK11A",0.0380010817757852,3.77975055504024,0.695628071994798,0.404744011119789,0.589989345784969
"SLC35E2A",0.0387613704922721,4.94757972689614,1.40983029066516,0.235774445815682,0.41701624058394
"NADK",-0.0429888774247631,3.95496124205077,4.47489651127188,0.0350009486852795,0.120264848492755
"GNB1",-0.0726963293804472,7.79122614961652,10.2318316884941,0.00148795316618952,0.016794142346732
"CALML6",-0.0167122109715868,-0.627224422205221,0.0966538162695302,0.756041303851123,0.86074321917
"TMEM52",0.0515039471086062,-0.0496685967368767,0.866507098393659,0.352473818540752,0.540152057741687
"CFAP74",-0.0306469905710533,3.93162953903305,1.03781053498364,0.30893410282254,0.496741567310698
"GABRD",-0.0989320091956565,5.85907328910058,5.06120880039119,0.0249987878641229,0.0967667056131509
"PRKCZ",-0.0362247569852318,6.33561843551869,2.9570671731548,0.086260251403115,0.215789543630478
"PRKCZ-AS1",0.0146192845341802,-1.49382062475887,0.0593120375254602,0.807708853534663,0.892685876498879
"FAAP20",-0.0089852875300434,3.95266890293756,0.096791600951615,0.755873025180163,0.860606483226159
"SKI",0.0172748650345847,5.7786990271724,0.601459266426582,0.438470458289037,0.620127960325815
"MORN1",-0.00923662428306873,3.99049968658568,0.109439932464056,0.740952261969019,0.850956398103444
"RER1",-0.0604254845101821,4.93731111871057,6.02047640144397,0.014557490304216,0.0679415972628462
"PEX10",-0.0837743577915173,3.09848601415271,4.94854131522163,0.0266583617672102,0.100834413831065
"PLCH2",0.0163668100870824,3.80345554947587,0.235164592369638,0.627980427964294,0.774046894604769
"PANK4",0.0155047414250701,3.28900633073478,0.162079890100946,0.687459350429257,0.817410399099325
"HES5",-0.0435997674480424,1.57495620487298,0.260563399940644,0.610009034412089,0.760346694954978
"TNFRSF14-AS1",-0.165787331207228,-1.39916086595299,7.61346023472752,0.00605393259529366,0.0393263461390276
"TNFRSF14",-0.0436774680481892,3.0041600893764,1.54598095133035,0.214442753718734,0.392500548404863
"PRXL2B",-0.0529635316180741,4.02137529391216,1.69450218701061,0.193742031567694,0.367410578760647
"MMEL1",0.226518607225498,-1.38079885610789,7.87759739411216,0.00524465548909844,0.0360251344798322
"TTC34",0.0360439557201364,1.37019759966316,0.49031435209907,0.484185652848469,0.660014689239607
"PRDM16-DT",-0.00327615505834138,3.01946964159651,0.00274124793456408,0.958269882895364,0.979041074523465
"PRDM16",0.0119945998944074,4.48674908449069,0.0499499198143084,0.823262146912107,0.902476374106399
"ARHGEF16",0.129031382561488,-0.189009654012377,5.24463137421461,0.0225234784337834,0.0903569321224134
"MEGF6",-0.0212501774222006,1.31568861869658,0.268383253703308,0.604698788246447,0.756413357134271
"TPRG1L",-0.145282708147557,5.2748934445816,8.71600131274084,0.00333625367699907,0.0274269837486937
"WRAP73",-0.0376108996523641,3.12283070026486,2.14402301196913,0.143895131444314,0.302631646316086
"TP73",-0.0426000808188328,-1.99328915468048,0.442404091849781,0.552578706816911,0.717877535569612
"SMIM1",0.018996562865923,-1.1253394992209,0.077009546219663,0.78153201061924,0.876965316438575
"LRRC47",-0.0882797115501289,4.64284382717881,6.06828807510442,0.0141742942408477,0.066792295520576
"CEP104",-0.0141782886020974,5.02685963307184,0.668583881192847,0.414022357831647,0.598333409993319
"DFFB",-0.0120299213887466,4.09232598633143,0.281108079417602,0.596263892057586,0.749735423505378
"C1orf174",-0.0328863138414713,2.92404199310603,1.15032146758968,0.284114970458747,0.469555910100384
"AJAP1",-0.0152809196461742,6.24018763142315,0.288868456540227,0.591239174611517,0.745896189180742
"Z98886.1",-0.0334699306474081,-1.88623459956757,0.158255825398487,0.690975215425058,0.818917518587146
"NPHP4",0.0162890938495105,5.46870529473298,0.443742725529524,0.505697463008609,0.679024411515077
"KCNAB2",-0.0423717219547102,6.7486076529379,2.83846218519752,0.0927959229780923,0.226834478390892
"CHD5",0.0152140320095336,6.95709657172651,0.46580791390685,0.495308851047124,0.670165668038008
"RPL22",-0.138324518941557,6.11243024151352,10.1363592210042,0.00156503075327032,0.0172711773720318
"RNF207",-0.00187193676802736,3.30868596116524,0.00297719388145585,0.956512755507422,0.978169737103431
"ICMT",-0.0332562361475471,3.99591641065397,1.14417057633677,0.285404329438817,0.470902645339894
"GPR153",-0.128329192807206,2.16628378475009,8.8570034005956,0.00309319321802371,0.0261454931858359
"ACOT7",-0.0795335906618993,5.88418942155724,10.9124185728201,0.00103936959239062,0.0137266097692281
"ESPN",-0.0594540606568323,-1.79556671867391,1.03481941265995,0.436037016545716,0.617705189827977
"TNFRSF25",0.0508241433693956,5.65587776501721,2.04564166913347,0.153406925380757,0.315684980417214
"PLEKHG5",-0.0211923254552098,4.65146192491494,0.373743554969457,0.541310749039694,0.708319310053113
"NOL9",-0.0468471877148135,4.87444466035798,5.41761576407297,0.0204222492010836,0.0850007128909968
"TAS1R1",-0.113029021350595,-0.333977176943499,2.36402847998278,0.124935265513535,0.276173530121462
"ZBTB48",-0.0711011722028488,3.2525472548936,3.92841840127076,0.048146238024036,0.147730057722669
"KLHL21",0.00118625680564669,4.67899252753922,0.00166720926915151,0.967450193482095,0.983918602696507
"PHF13",-0.00500193645414755,3.04758396941887,0.0220554943620815,0.882012837825924,0.935479269424824
"THAP3",-0.0387262290756389,3.04868194251698,2.62837470049065,0.105740582112854,0.247309473535484
"DNAJC11",-0.049448697699286,5.41103026197527,4.39010602265289,0.0367631431132494,0.12414684094047
"CAMTA1-DT",-0.115007862596281,0.292778466051397,5.9825719932917,0.0148688844383633,0.0687821488768978
"CAMTA1",-0.00171207732712059,8.99220282927178,0.0252449788007141,0.873836661257388,0.930841867424089
"Z97987.1",-0.0722889466886927,-0.897467628493233,0.624013294985331,0.430018056618965,0.612196570245552
"VAMP3",-0.0149836048485179,3.73853795701142,0.583408548752079,0.445420238100563,0.626287849935336
"Z98884.2",-0.0720601180121925,-1.24587449161296,1.12569128462909,0.289323056029509,0.475130269618601
"PER3",0.0394457512704175,6.40875225133677,2.71312913225708,0.100294473338944,0.238379519921087
"Z98884.1",0.0698077111524399,1.27584635589497,1.15135760866203,0.283898501958162,0.469371849975067
"UTS2",0.0401213260103175,-1.36195725294612,0.208016731861937,0.648568668414106,0.789292914541153
"PARK7",-0.121187997189526,5.28349091568618,6.73483704763185,0.00979518368905463,0.0528165292548361
"ERRFI1",0.00211459848170711,4.65354585874199,0.00846601688744679,0.926734429188582,0.961672021087704
"SLC45A1",-0.0832149364408606,3.61872114151617,7.38673344972223,0.00685028709433093,0.0422268904945231
"RERE",0.0210832363757864,8.89284571567687,2.45440150207775,0.117970007322516,0.266054312688982
"RERE-AS1",-0.0616640474622565,1.94616942100976,0.773164820110637,0.37975663795936,0.566390082497878
"ENO1",-0.0502445259689004,6.32177374677164,1.71904467139973,0.190552482965139,0.363794972286976
"ENO1-AS1",-0.0854004617194529,-1.47906350744438,1.25743873767488,0.262795112940361,0.44646427936915
"SLC2A5",0.0421805551192216,2.39403743711216,0.348764011667752,0.555140154404534,0.719876866890433
"GPR157",0.024003894289012,0.576524571239754,0.342639141895889,0.558632971508933,0.722569358463907
"MIR34AHG",0.08531110561274,4.26993007054014,3.99158572015836,0.0463904909007133,0.144073934926744
"LNCTAM34A",-0.00369509259724267,1.1372860782628,0.00376759404097308,0.951086013778594,0.975139292456695
"H6PD",0.00744758909625478,3.83008538888394,0.0749811265381777,0.784356095914507,0.878733086834309
"SPSB1",0.0483577677000303,2.63461604213256,1.43548717408366,0.231565582657633,0.412020674162944
"SLC25A33",-0.064200714873406,4.38927720943861,5.11610691973632,0.0242295345448863,0.0946918409778712
"TMEM201",0.0264536857145936,3.19223050861751,0.864829525156083,0.352939846426179,0.540591392999851
"PIK3CD",0.0498460769044965,3.69313046857037,3.10147378872073,0.078969473167603,0.203889387001887
"PIK3CD-AS2",-0.0210221678354645,-0.978479589242393,0.112456446662864,0.737536775141422,0.848544918601556
"CLSTN1",-0.0692847956085062,8.1864612129793,6.76902074838157,0.00961236618208052,0.0521232393463157
"CTNNBIP1",-0.0238476563190681,4.77163137847692,1.09674301270694,0.295601143167009,0.481835709405166
"LZIC",-0.0418008339847777,4.17273949353264,5.07630847802295,0.0247847009693883,0.0961881160367482
"NMNAT1",-0.0367372741356235,3.35801897854503,1.4565104439723,0.228184461298074,0.407873445730318
"RBP7",-0.012429422367551,0.882665994222576,0.0393900576619943,0.842776633833813,0.912998306647874
"UBE4B",0.0146549708196088,7.12212175026969,0.692589769161966,0.405771074941008,0.590958297957457
"KIF1B",0.00387032190034334,8.7132406907206,0.113619084711302,0.736233980089575,0.847588086793218
"PGD",-0.0309779594241787,4.5253083964423,1.56452407400996,0.211719867145841,0.389512225200135
"CENPS",-0.0675612871852904,2.4975693883862,5.86262888408681,0.0159004232572053,0.0719465960148722
"CORT",-0.225579203896377,1.98970710499393,17.1677497454963,4.16132932716919e-05,0.00223909599700453
"DFFA",-0.057194718506816,4.2551116324724,5.81148978822486,0.0163624895691451,0.0731846553989004
"PEX14",-0.0043597357370803,5.66085039998562,0.078574202163978,0.779380864977951,0.875266220655442
"CASZ1",-0.202543046953693,1.22561404282574,16.7222232482224,5.21285973676309e-05,0.00251854413235211
"TARDBP",-0.0102022338567467,5.69437683287511,0.336791409322439,0.562007097576034,0.724457371113169
"MASP2",-0.0865954492764705,0.717924400732352,1.02757971656941,0.311327744875595,0.499039754703095
"SRM",-0.10183999343766,4.70615161319383,11.1976401747321,0.000894822187383122,0.0125866957129229
"EXOSC10",-0.00953344726528113,5.10145480544937,0.184843129727355,0.667470421195206,0.802725973086789
"EXOSC10-AS1",-0.155661978740248,-1.37440831770692,7.28011894493058,0.00726115344920582,0.0439980600506924
"MTOR",-0.0292298531029447,5.81095721165864,2.38691076062804,0.123129411176419,0.273274170860423
"MTOR-AS1",-0.0733013178895689,-1.17931691987121,0.933511131156705,0.334523784959321,0.521369123583433
"ANGPTL7",-0.0102990412665266,0.396626878267932,0.0199810324458018,0.887659742552306,0.938626354975399
"UBIAD1",-0.0468173516302827,2.9049225853444,3.39855405626468,0.0659776443481608,0.182123927393543
"DISP3",0.0807599193784424,3.52474759440925,3.17846960720161,0.0753569677824805,0.197444539816109
"FBXO2",0.00233815210363102,5.49465713829808,0.0034946739274663,0.952888804031453,0.976021345758485
"FBXO44",-0.00423704694450985,5.94683195761705,0.020858569049025,0.885236123400635,0.937275256360479
"FBXO6",-0.0403434523834107,2.04603675130777,2.11188464229226,0.146926865008994,0.306992697324631
"MAD2L2",-0.0450993307347891,2.47017114277881,1.7065981814653,0.192162283121284,0.365779154225167
"DRAXIN",-0.111648646297618,0.126709784535769,3.44451077274268,0.0641820550203204,0.178757129853914
"AGTRAP",0.0445983618218711,1.25517838531877,0.764960046036721,0.382294579488879,0.568824784939974
"C1orf167",-0.116132468766574,-1.90194061462671,2.75393901838567,0.0977825118087857,0.234452327792071
"MTHFR",0.0237273884927516,4.53698630658715,1.14531334024653,0.285164219839714,0.470636883150097
"CLCN6",0.01663398468306,5.57169662448134,0.585509039695149,0.444602799572613,0.625630910718011
"NPPA",-0.179190826203972,-0.306318789850832,10.3281811448377,0.00141407827206868,0.0164353248225341
"KIAA2013",-0.0542465420070328,4.14372664035643,5.65468812006882,0.0178679241175075,0.0776057856637867
"PLOD1",-0.0434446372965871,3.22652914538807,1.49245214779243,0.222540815584018,0.401821611846648
"MFN2",-0.0738789866237358,5.40041857354501,5.45179741923592,0.0200317355232285,0.0838638208078169
"MIIP",-0.0463099601180881,2.44962557590734,1.58129768791058,0.209292186950186,0.386718620984498
"TNFRSF1B",0.116822193742892,1.9948746499879,1.777074017164,0.183251894231164,0.35421032661172
"VPS13D",0.0603036722656415,7.67545462670083,8.00670592289527,0.00489026878601788,0.0345432034770357
"DHRS3",0.00830226355523958,3.44545394243484,0.0609038210483137,0.805197030181896,0.891109607218402
"LRRC38",0.0117730348793225,0.926751881550755,0.0666937182698162,0.796343035621911,0.885629831809115
"PDPN",-0.023524745526512,2.48567104939479,0.440343381502068,0.507331029756309,0.680196243124157
