"Gene_Symbols","p_cogdx","p_ceradsc","p_braak","acrophase_cog1","acrophase_cog2","acrophase_cog4","acrophase_cog5","acrophase_cerad1to2","acrophase_cerad3to5","acrophase_braak0to3","acrophase_braak3to5","acrophase_braak5to7","amplitude_cog1","amplitude_cog2","amplitude_cog4","amplitude_cog5","amplitude_cerad1to2","amplitude_cerad3to5","amplitude_braak0to3","amplitude_braak3to5","amplitude_braak5to7","BHQ_cogdx","Bonf_cogdx","BHQ_cerad","Bonf_cerad","BHQ_braak","Bonf_braak"
"ANKRD65","0.00286577120915755","0.499479446331701","0.246041187770508","3.21654379198695","3.24793728842489","3.12016799203832","2.84741959680249","3.17376185158401","3.2072482285033","3.05311423107939","3.26750348309487","3.04048123917673","3.7314178251907","3.34675470013081","2.36488599384043","0.46735690684287","2.79987186626729","3.26487010126217","3.7059615324356","3.01369374128127","2.48340769543895",0.0995506010888449,1,0.907393931042094,1,0.758498506590824,1
"ATAD3C","0.824834347883825","0.702194259878163","0.899822644029492","0.886469553440385","1.28192033019823","1.01334278861926","1.73934201540052","0.994580314735455","1.09426525120068","1.01235115012662","0.976696152395718","1.17330798817784","0.624646354888977","0.597851309394064","0.523922451776923","0.626624094024929","0.577951754196823","0.468367691401652","0.410593579536175","0.578702159534728","0.571409474814387",0.930326921380747,1,0.949062252532822,1,0.967725470774503,1
"SSU72","0.0747625881538031","0.904547290822092","0.176701731687112","2.94687742015718","2.80723175434215","2.7117174034186","2.56393658651018","2.83047198067849","2.799284883619","2.9757553007506","2.77817849574657","2.8195819509064","15.9612416793725","16.4973443878241","15.719437587243","9.15912342955377","15.3499020126562","15.7821344933869","16.9112969351548","14.60025098647","17.2613413425343",0.345823068484219,1,0.988779276796782,1,0.724337450788858,1
"FNDC10","0.0926923051284228","0.0167034576176208","0.0217198937183929","3.26106033766673","2.63244645694425","2.90447545981986","3.71137277177137","3.08733335236067","2.90689192760379","3.30689809890644","2.85678870686457","3.28247647471249","3.60165559422314","2.76434126586374","2.73903612362463","1.53206385168481","2.34165012477621","3.95057486906612","4.14470716905264","3.17570599808434","1.83489609552636",0.387430713365095,1,0.443801584247292,1,0.67858960891212,1
"GABRD","0.701063456293963","0.0254846937165883","0.0615001330587735","3.16516790746749","3.15026144460775","3.18350463470942","3.12198459586335","3.23490176028785","3.07144763708317","3.14155492729171","3.16997703501568","3.19446021450297","21.7995611934901","19.2545666619781","18.8903395663643","14.2941820013096","18.1452489910329","22.7858565571371","24.7814941727239","20.3641364909544","15.1288382349248",0.867538698934725,1,0.501651195822551,1,0.67858960891212,1
"PEX10","0.484209563479601","0.993960364810139","0.940852399994133","3.75654181302617","3.75416609797761","3.81804696964289","4.36492770412366","3.7867864167497","3.76854503420011","3.82510755893843","3.77138328530774","3.85437955914473","1.77705158183376","1.89341674709107","1.47377583737353","0.9908963060056","1.61725973538743","1.61589204521264","1.64219260391707","1.70369736993339","1.47622088547295",0.765623614527695,1,0.997704821410733,1,0.979717807122386,1
"PANK4","0.875921049390469","0.34283613294968","0.348769958822044","2.48601928271354","2.57601107546401","2.63062460963192","2.25341156764079","2.49435141163997","2.63298220964617","2.67959085968287","2.52515628788017","2.53830394136375","1.98052167815732","2.42820686665734","2.23949861187715","2.18345847790212","2.37119930301747","1.87916875355926","2.96221254491606","1.92233448571675","2.34772397444693",0.949054566248054,1,0.85439083526436,1,0.791824609681074,1
"HES5","0.736813968179073","0.938494091963614","0.33497975679677","2.98505845899888","2.80350149857373","2.98705821826116","3.88469108755472","2.99775257686637","2.931517645464","3.28670858336125","2.88030516060763","2.98393556654472","0.283500509191608","0.344989530014072","0.348823074300268","0.206656453581372","0.313410137554037","0.316552558306828","0.364646046367941","0.291152175688583","0.362181192954268",0.889629289601656,1,0.991509153083131,1,0.791159038023113,1
"TNFRSF14-AS1","0.998130928081852","0.452830895535241","0.503968154454067","4.05103649854195","4.13118001985893","4.26607475433111","3.82066664732971","4.26561680582342","4.03357384267365","4.11110130428547","4.05770257901951","4.81675236311878","0.0615593307703175","0.0674595340110718","0.0685595120773025","0.0462912108964007","0.052445452015615","0.0782616949662012","0.0786064987537086","0.0713255807488384","0.0400031217384424",0.999350203584324,1,0.899741075976511,1,0.845571649528912,1
"PRXL2B","0.10068638547525","0.107387742197572","0.402559396501799","2.90901576851896","2.5533221871593","2.67001141207499","2.78091730413602","2.74772697317145","2.66141705038691","2.94418393537434","2.62183900669437","2.82418379359253","4.60971875746277","5.96088518324084","5.10330041381154","1.64166241978027","4.43541825660121","5.81618575302158","4.94081827323101","4.96322443074409","5.06581399672435",0.402816248632373,1,0.682037867669529,1,0.805173738457576,1
"TTC34","0.782845040469953","0.292209568654786","0.504938520571767","5.54879999167246","5.63021666906781","5.1403825088154","5.43127519502939","5.36706082748106","5.49455178548641","5.133113637895","5.32062703394556","5.89391739177352","0.577421332579781","0.558688818310162","0.450465247808716","1.09343280932615","0.429133479998599","0.693997121106861","0.439014966283925","0.544040029427917","0.607591086116949",0.910051716846837,1,0.840139232852804,1,0.845571649528912,1
"PRDM16-DT","0.997266978456008","0.971510896069604","0.240810846756534","1.24763968699828","1.19531837842472","1.48584825265575","1.44997550138614","1.3481728052405","1.30577001931585","0.233058671191821","1.33773789121506","1.75088406800962","0.20498534822566","0.206349421721389","0.224557313536322","0.188109860585136","0.217326592724773","0.199830937976172","0.146327236587535","0.248874511000067","0.184396904483646",0.999350203584324,1,0.991509153083131,1,0.756794262320539,1
"TPRG1L","0.00768965225962481","0.119463075984449","0.532854671925504","3.05618803958555","2.932064578656","2.93472016005016","3.19249088830952","3.03033567946981","2.91215960066094","3.03257103418164","2.95914652456713","3.00576476680921","19.545190076308","21.2762410867529","17.1856074169499","8.32767634396654","17.7472529471691","19.8555585997311","21.2151879016704","18.2600999435729","17.8473927663475",0.129665063718708,1,0.685132933207176,1,0.855842420625767,1
"SMIM1","0.00563405642094785","0.256957650991779","0.395920285384972","3.03575995598418","3.61804663143567","2.71029453168757","2.15530176010608","3.06214247334539","3.07598362493111","3.15603182989852","3.07075659010302","3.00314545955314","0.146156355183315","0.144503371929622","0.0955416403946067","0.0126848769993099","0.0991167012472548","0.141935852640147","0.170268406351594","0.11276853240542","0.0856193386261227",0.120666238459173,1,0.819214497532782,1,0.801947450300143,1
"LRRC47","0.0892113026158162","0.485548136022496","0.967859908460306","3.11026050552863","3.06492445712537","3.03689137623755","3.25257619927024","3.10931655704165","3.01464470226529","3.1115931959613","3.07263670801522","3.0593636291496","7.91672191547684","8.70833536228514","7.44679676438771","3.7204407073559","7.6392853701263","7.8504794761376","7.80211773459053","7.5890547997075","8.02668862938531",0.379848124814877,1,0.906131270441014,1,0.988512389822147,1
"C1orf174","0.400533369964427","0.367357441093598","0.669077092710532","2.76633066038267","2.53455864869398","2.76668841951543","2.31881405633954","2.73354264721373","2.60963651475065","2.76080962481271","2.61437574503245","2.80655259341624","1.47244054069303","1.62407969755869","1.49275016101062","1.81733052833321","1.4192205788559","1.62118381269066","1.37047767281118","1.51514962034684","1.56710677317332",0.715254469245203,1,0.865251658248957,1,0.901457459590248,1
"RPL22","0.0262640872499143","0.254848138887496","0.77694440738255","3.31573173079509","3.37594056418287","3.13998876937464","2.91747732961268","3.2520914480242","3.30326079277925","3.36457097550091","3.27443458064326","3.22276544029353","18.5633048713021","19.7055725176021","11.9308312109841","10.8249941705747","14.4401739861539","18.1020384295702","18.4671858034493","15.9551605702807","13.92646604871",0.205714438158759,1,0.817954843516656,1,0.926272791046967,1
"ICMT","0.188014017245937","0.852898212267466","0.293995139566074","3.07588758124175","2.81797244685507","2.92140851006996","2.98331826610687","2.93721906755679","2.98387040277011","3.15203374901319","2.92765518553605","2.90945079674888","4.04108770903898","4.35971224296071","4.25942893000488","2.6872898206797","4.08566084315095","4.1338734781705","4.05505324633424","3.98518110169047","4.42695614697401",0.544427799235229,1,0.980657044497993,1,0.775771334000891,1
"TAS1R1","0.877968106550911","0.227912079148197","0.843563038435354","5.41841799553671","5.13742302796033","5.23942704427704","3.9715647477372","5.42266229544269","5.19933677807438","5.3658541962454","5.21019078085595","5.50905807197137","0.190376967417429","0.144032327788117","0.178645907404649","0.0858111532259992","0.133993336404657","0.213102016105494","0.19682786035542","0.179227070717301","0.127200799693186",0.950548138164299,1,0.796969671948709,1,0.946992775069551,1
"KLHL21","0.434020483891804","0.0869555295324777","0.00342652868205729","2.1608377283892","2.29356895372024","2.24829117312859","2.13521615512277","2.23627097832988","2.22550176204645","2.33296634203027","2.15428382424782","2.34651115513665","5.19660750503509","6.43363735671756","6.0842785569641","3.68147039851314","6.15142938698478","4.84236206552393","4.9398092822532","5.17366550185404","7.37147368680301",0.739263264556471,1,0.64555976050675,1,0.581852142967241,1
"PHF13","0.515104407348942","0.446889326108421","0.786641400132092","2.96122910197777","2.64194964166842","2.84410359164324","3.1001754217278","2.90180940922663","2.73477065611398","2.91486159549739","2.77826814986797","2.91002242037969","1.68195076399833","2.14044216813726","1.85776618849319","0.697748710246611","1.70747808277815","1.97109027022379","1.52757159146068","1.92743292680418","1.61185998473037",0.783173154167847,1,0.898121209779353,1,0.929176764828189,1
"Z97987.1","0.440740760809617","0.727785769349367","0.0495881892375283","5.01656876160811","4.81784012263736","4.8602016126001","4.69942032291678","4.82045899238708","5.00665414515981","5.53160619521138","4.7021836021556","5.22100824161195","0.12038093712551","0.206468473653768","0.2300133440114","0.136337351391989","0.175696269083457","0.177179053373813","0.167442584070087","0.202522512047372","0.145877446557081",0.744074632082464,1,0.954713378712754,1,0.67858960891212,1
"Z98884.2","0.305310081288696","0.964338455136917","0.00547240676452565","2.81339826860911","2.81207926398783","2.88633309781455","5.13557967596324","2.86192910313414","2.81550270667522","2.62686460954519","2.79882178644325","3.18460248689308","0.196702646607052","0.164706948861045","0.174489750950873","0.0858819590711739","0.172837477492548","0.172520596793074","0.25845064618651","0.146735644169895","0.217793702194551",0.656843128209792,1,0.991509153083131,1,0.609372886011258,1
"Z98884.1","0.669778971592129","0.718461270029741","0.339886215887624","5.04798501713726","4.91819224361884","4.8730078029944","3.08381196312857","4.79567204007598","5.08478096026025","5.78618994924276","4.75506448724799","4.93754106682855","0.208604554937573","0.480435304845924","0.358869447205836","0.140875972101892","0.317435014352988","0.344693592736498","0.348261484684064","0.362868991083756","0.269195614542232",0.857159747339853,1,0.954510658699821,1,0.791437375964575,1
"UTS2","0.207051979024674","0.501086657954464","0.28411751435267","4.20874863091854","4.66903493893219","4.54518132076606","3.00169757120799","4.3343117385388","4.71602624677652","5.10685213404814","4.3381659016957","4.7359286943889","0.0459347743063695","0.115834409125603","0.116175111585148","0.103789893257698","0.0818560828901636","0.0911814367751061","0.0853423232498587","0.099422491782667","0.0521325498853639",0.565743464989721,1,0.907393931042094,1,0.775281874519077,1
"PARK7","0.0106954878462446","0.447300296476949","0.810525180848791","3.23140157309697","3.16861506015458","3.00011852935459","2.46233871857091","3.1590898600795","3.08992983621403","3.15532764112104","3.14530809041469","3.04381079681351","11.6583832804198","14.2250714435816","8.0808665314378","6.7540119736396","9.76099334533175","11.7733393741996","11.9405778934841","10.7139341031181","8.96784662010159",0.142698347213245,1,0.898121209779353,1,0.936332409383434,1
"RERE-AS1","0.649233045803946","0.319180987420337","0.112455149017378","4.45585294362392","4.35847392189619","4.59782188580505","4.75480968159736","4.36816462352532","4.66188786935154","4.98291970764091","4.41610537533876","4.59315841358522","0.943390095939684","1.42478330288536","1.27227990530894","0.601926236188802","1.01939638699451","1.2877166846407","0.830023656572933","1.36164469552898","0.696491629683147",0.848441363837915,1,0.849687934298555,1,0.710880915311974,1
"ENO1","0.0414076477416829","0.0563697483137411","0.486798400982249","3.01978879947045","2.92372130688922","2.94737707474987","3.50034963583066","3.01788144324851","2.88039712092847","3.14660356273533","2.90781531516453","3.00233473171409","24.6814662617777","28.4844940410969","23.2430055430934","6.67155089545173","22.5992403387211","27.3268622487833","23.9357958709023","24.6082176828156","24.106868171567",0.259586017063751,1,0.58624941703188,1,0.841410949756029,1
"GPR157","0.776722135233546","0.678670305739309","0.0509093259834757","6.1344903275677","5.78697823689689","5.76334768172936","5.72105024720859","5.80053852997958","6.02911160542333","6.27190052892629","5.88731766818969","5.73585673457314","0.1991642616841","0.199564768097836","0.285146149886521","0.273733031327247","0.221658655559556","0.232661902937383","0.238570268476241","0.169341560055155","0.379270552981599",0.90860208048473,1,0.943570626602767,1,0.67858960891212,1
"MIR34AHG","0.370942022152746","0.790461614091438","0.310905349174921","6.27912105620068","6.28118399384917","6.1947485250265","6.11749697175507","6.25515041244454","6.20770681552745","6.18706589858028","6.28135824078989","6.18877172060381","4.55728536004729","3.5851351251042","5.87746912353327","2.58727428842566","4.77189706685962","4.25657724301646","4.05667319400198","4.1929428337856","6.23240175527939",0.698930619741437,1,0.966572186194231,1,0.78319976664524,1
"LNCTAM34A","0.55631479295541","0.680106008665039","0.680845705657734","5.45783655126372","4.97751692116146","5.26508799513422","4.66462893274783","5.32584010598278","5.17894590612248","5.56323791087401","5.09903271973118","5.47254838517437","0.356177460044107","0.487099072716705","0.620694623794273","0.0937860529536396","0.403121147411318","0.503823513278168","0.373564233674022","0.464641811505462","0.49370254621583",0.805010255389121,1,0.943570626602767,1,0.901457459590248,1
"CLSTN1","0.587389183416632","0.0436517402020297","0.289057635705683","2.99361664511663","2.93443911763023","2.94161813785577","2.71556045875175","3.05089218113792","2.8669690866233","3.01024437274851","2.90626980627347","3.06949309325258","69.2291307243295","64.294854834792","61.8063976978924","50.4307721792966","60.0094412145797","70.9088845375491","75.0236954162314","64.3962220370611","57.2172321269486",0.82078885894642,1,0.552631030957696,1,0.775281874519077,1
"NMNAT1","0.414850586535617","0.984800791071255","0.433125181480488","5.73042342422962","5.52055160505409","5.47648229053137","5.26757488582064","5.55966106843918","5.56743060532072","5.84788761431561","5.53682095813609","5.42433325097498","1.72125732440931","1.65628134907443","2.01186236042416","2.81949708446172","1.7871294159432","1.83696352830287","1.61738617635787","1.77406711348812","2.10320573041081",0.725638253452076,1,0.994971901958559,1,0.815048103490618,1
"MASP2","0.457504544348594","0.540503534037329","0.773995744868849","4.72031548576429","4.52467242482193","4.48962300534096","5.10434300319993","4.58016498899749","4.61212644269417","4.77514432326019","4.61888328988587","4.3806036596969","0.443317991526859","0.775568020481543","0.586059905402421","1.15176115456477","0.502200886993076","0.666232431639153","0.53701577999885","0.645681414773639","0.471805635402718",0.753078124574961,1,0.914133230967627,1,0.925383789825359,1
"SRM","0.179158331102359","0.314079466735904","0.0599533943940366","2.9953902074339","2.85973775878715","3.06101992470738","2.98378907598474","2.99228502569987","2.91242678244608","3.18997484977515","2.85306286130857","3.08961708377111","5.29261698607148","6.55602171724491","5.05174213055949","2.63218320158432","4.99871813428772","5.91056325743376","6.36004739317531","5.11338837101635","5.83407143923408",0.5336561668323,1,0.849148883241293,1,0.67858960891212,1
"EXOSC10-AS1","0.51920189747236","0.136732247261128","0.188062815745892","3.06352754663752","2.95394466798336","2.92462154782443","5.41224731692469","2.74314098292601","3.36665327749261","3.00424602471997","3.10198444601373","2.76256214140329","0.0964827608846603","0.0872059318713875","0.0533481864369169","0.0242231712563753","0.0764781684835692","0.0787962631399344","0.13621161202544","0.057439878693578","0.0879160343653279",0.786054931971975,1,0.693660166719764,1,0.729832330588792,1
"MTOR-AS1","0.555352298496246","0.370769452168507","0.333025015186733","4.81354379450632","4.79673777010257","4.95423570232605","3.26682712932012","4.94713293352506","4.73963229818915","4.98544719253487","4.78096683920016","5.09337870627203","0.0986752491715917","0.162595624840048","0.141259518044713","0.0814882313260153","0.10750546300435","0.142074724805274","0.0792213218980327","0.14669291478057","0.0911442185217784",0.804025932537005,1,0.866999374886969,1,0.790669347209988,1
"ANGPTL7","0.397729721937398","0.19711998321223","0.0714823281666588","4.93119131739709","4.47613144518269","4.3524678732653","4.16089169729718","4.34855812621454","4.83859845324372","5.24425475195905","4.60791775814306","3.79256962784325","0.255688346180024","0.501846668322429","0.356690511839038","0.234631930882354","0.303399723473248","0.405985595682464","0.319039176115572","0.423654291935261","0.238399096945513",0.714700534687737,1,0.758028385884872,1,0.67858960891212,1
"FBXO2","0.0437024955973413","0.299993219238042","0.405918150693505","3.09591604291004","3.04658910003611","2.93096415401355","2.68306443785886","3.03639086833613","2.99260992976732","3.19020053555691","2.99010757043792","2.945132741432","13.5490466588766","15.530294690623","11.9808607013337","7.34146602248355","12.3157385001221","14.3787191382035","13.2659428944543","13.5819867572672","11.579102816781",0.266852215882158,1,0.849148883241293,1,0.805377176943928,1
"MAD2L2","0.810379746740188","0.27968199305801","0.538982728408853","2.70935237852883","2.6380024710322","2.64725711033542","2.81567623039947","2.58451787256825","2.73633276847127","2.87344902765435","2.64397334067239","2.63663920787749","0.791132188655843","1.09805101369829","0.919203299587784","0.662589008673109","0.839391632156037","1.0242476144172","1.13326069768435","0.84913414022823","0.916661006000565",0.924695930854131,1,0.832470383725958,1,0.856072188111142,1
"DRAXIN","0.59909362593605","0.600431006564442","0.299144168598199","3.75372607599279","2.3514773169999","3.65605391851932","4.73047889964389","3.75290388663065","3.29401131663962","2.73776222804802","3.92937572231481","2.71209452978305","0.09520208200434","0.0951410802192522","0.167458180985986","0.202386392735478","0.0892469794709657","0.142255164478599","0.197061388892791","0.131244157827932","0.0693459883355598",0.825236020718536,1,0.928012871513192,1,0.777120076837182,1
"NPPA","0.635978297844352","0.35898545011212","0.0676196645014261","4.02420680772216","4.01860679543114","4.22003063394866","4.53020263035447","4.05258732235702","4.16908798473723","4.14443876290421","4.08564724109149","4.25076756058593","0.210693572713201","0.249448545856645","0.168189167160585","0.173405753995276","0.179779669652737","0.233288289185854","0.16596679092917","0.240873524363398","0.101741793827216",0.84181421069221,1,0.860788612583869,1,0.67858960891212,1
"MFN2","0.140801363156697","0.0772109174483034","0.9885929014394","3.19421124917739","3.12214224484006","3.16717033384332","3.42284344920498","3.25589329301781","3.05163091557723","3.14080779671507","3.15953388047942","3.20595791549934","11.2428632154571","10.8417015684112","10.8083240994215","4.21926685928608","10.5458035688376","10.9372336285291","10.9971809102009","10.6247058109967","10.488945975423",0.472822708270681,1,0.626329341701053,1,0.995584513835919,1
"TNFRSF1B","0.554933989577278","0.779668543299585","0.73195458968841","1.01386146438129","1.18630549188231","0.554655116742937","5.95150971570676","0.913790895862513","0.815875333270949","0.910308712549895","0.948468836966904","0.575341816494569","0.106497170735865","0.063412975442342","0.0761844533566683","0.13563571907545","0.0870378787163664","0.0676831806069559","0.103201155841644","0.0688811635438461","0.0978591786358807",0.804025932537005,1,0.964407492884675,1,0.914060784185636,1
"KAZN","0.527488910223805","0.429352449996185","0.0344939138390576","5.96150004232655","5.94860581333359","5.8129406083116","5.87918427742184","5.8558432501353","5.97955599054107","5.97694124260337","5.93927914447041","5.78500362406245","288.237764666297","328.450396937824","308.517425648592","193.00616692419","297.226551323548","301.55722614949","354.610638196005","267.699392527916","356.651537416996",0.790400926234881,1,0.890411737761567,1,0.67858960891212,1
"KAZN-AS1","0.441280643501921","0.403989610698713","0.235468637319457","4.93869457291717","4.75909735032297","4.81341501245562","4.88438524837444","4.75170215341084","4.98389037451732","5.36319708724292","4.72793203075491","4.92530940763676","9.09462794688997","15.3267972103315","15.4069726538922","8.55127408475672","11.3342506899219","13.7262825048937","10.7605448844772","13.8936045004262","11.0218071007245",0.74414161026431,1,0.887593062919617,1,0.754501609230833,1
"FHAD1","0.731600305129517","0.803460841421779","0.946435371641771","5.76994311497024","5.73117430099489","5.66873439074057","5.31646531593088","5.66763910650369","5.79184444327855","5.67410478167926","5.64807573305226","5.8291494522806","1.53005022481431","1.47065320211001","2.08917116655265","0.671292381514481","1.65223020607083","1.74348078866671","1.55152509205518","1.67709412433385","1.82123977400403",0.886604326382229,1,0.971623097766902,1,0.981766137759062,1
"CTRC","0.533431229232608","0.259086181726659","0.904185276597607","6.03184994333502","6.04300256092312","0.159182345752753","5.27678668093016","0.00900560570470491","5.9025024939436","5.83087847742036","6.00435928504908","0.029206761147917","0.0592667738530581","0.0801279991773334","0.0510643972420862","0.138576947673664","0.0494248276270377","0.081092032021414","0.0634043188753824","0.057846699876727","0.0728308569756367",0.793461543848086,1,0.820728823761917,1,0.968806379683387,1
"CELA2A","0.675513359865801","0.273300816455425","0.184789258542012","5.3909589481224","4.84038134759885","5.01900459690997","2.67730004463117","5.14140671181364","5.19937804445166","5.81587655361512","4.85237433655215","5.7611478499858","0.16181424868327","0.126801515353515","0.134328857786214","0.152895659736301","0.0946921711472863","0.184472818750685","0.162011340784808","0.150473679372436","0.107091386031116",0.857920034114779,1,0.829070687617974,1,0.726740601061999,1
"CELA2B","0.641518647252623","0.248819536649984","0.116523559760035","5.06105125843476","4.47929060694943","4.76270367795108","4.45665375216255","4.67259009645871","4.95747251949385","5.37084085333404","4.65656859065124","5.05747405652944","1.13303062071298","1.40335441074788","1.43481282419056","0.861169436408455","1.03812886613991","1.49438443050574","1.00294290157468","1.4866286882339","0.788077128410385",0.845611229384126,1,0.814761303079166,1,0.714380674028675,1
"FBLIM1","0.229328833705836","0.220073968469128","0.165208790182672","5.28355248980019","5.02947727930533","5.11218489832213","3.82570592577159","5.09541205149618","5.12028336884093","5.30695899928072","4.97465527130778","5.17313278116242","0.120464337513732","0.238682219239023","0.203175304117147","0.153013122167322","0.14266994111075","0.222342534727087","0.289592561817117","0.144794572941622","0.188956722261979",0.587448905405642,1,0.787059083784685,1,0.722729173344952,1
"HSPB7","0.847691422895042","0.967493212866094","0.0469324954983289","1.90986332863224","1.95617794585137","2.32262304888611","2.11484655406536","2.05338880906971","2.15748335075822","5.22097981746158","1.98989096809969","2.26580694170396","0.0853080609508102","0.160241020601808","0.17055429678007","0.219964903744907","0.13724850093902","0.132417769432925","0.0760961843124002","0.163572990256788","0.197716852406461",0.93681824175229,1,0.991509153083131,1,0.67858960891212,1
"FAM131C","0.49522344986817","0.585142635478802","0.0945109566566034","2.66856725368216","2.68444925708761","2.34663740748142","2.66608492199886","2.45372644107068","2.65012074032816","3.12015069178345","2.3848778321029","2.58501210256286","0.2646952322062","0.314663480705674","0.424281429271308","0.347821807903217","0.351327339949772","0.306813634246193","0.341245529861447","0.306210386236222","0.429589465679789",0.774015910534695,1,0.925899507318959,1,0.70076443714229,1
"SPATA21","0.756735042669131","0.532963239253164","0.380276585323984","4.94950865873481","4.7684450315562","4.78577676812412","5.06743640696732","4.78459364799186","4.95621650257406","5.28781918057101","4.76210320056475","4.88648743698237","0.775995370503862","1.09312146401356","1.03820234252549","0.7072494137753","0.850896783037532","1.00846721975749","0.767699110814502","1.01853892718795","0.869348593140359",0.899086452155587,1,0.912423659287491,1,0.799422769959681,1
"BX284668.5","0.0127659841831761","0.114003728319513","0.452147279491089","3.12837773951067","2.94901446985232","2.24705075193442","1.99559455590585","2.5513421496363","3.06851629941538","2.92746564360973","2.80146344871233","2.50470694000419","0.730962721175311","1.06890921076877","0.773960548342507","0.649438550002314","0.774849494669931","0.738005955755666","0.974128412913387","0.627988350622679","0.895722172384275",0.1551602543254,1,0.683729370054716,1,0.821613413846065,1
