"Gene_Symbols","p_val","acrophase_AD","acrophase_CTL","amplitude_AD","amplitude_CTL","BHQ","Bonf","Log_AD_CTL_ampRatio"
"HES4",0.103929297975999,"4.35295555664973","3.95309671974561","4.92246000185092","5.27330368140437",0.270719058437481,1,-0.0688486447383272
"ISG15",0.150778515338167,"2.95474115699194","3.02022551885653","0.848856655919522","1.53900353708312",0.346876498961737,1,-0.595000098807855
"AURKAIP1",0.0023511827387294,"2.89647859453951","3.1873093935124","5.33238672165371","7.7359785926826",0.0139090114397362,1,-0.372083062785205
"MRPL20-AS1",0.014289395392588,"3.86515322746033","3.70030852183762","0.677365017911332","0.951256414512289",0.0588708509158919,1,-0.339573355050081
"ANKRD65",0.000419684586033835,"3.07709576496881","3.22996047870763","2.138348510284","3.58851957949703",0.00487619141327082,0.677790606444644,-0.51770593711672
"TPRG1L",0.00741897737342487,"2.92992630343435","3.00421627532622","16.3371944283083","20.1901035731732",0.0344300243048309,1,-0.211748187160111
"SMIM1",0.00470590709056366,"2.66586078595347","3.25804617440921","0.0911110452545906","0.138891889742326",0.0237501248476885,1,-0.421616818765116
"Z97987.1",0.304066769485201,"4.86581262312656","4.90600190984583","0.221906122260555","0.155083889591181",0.56594558243765,1,0.358288226056481
"Z98884.2",0.671779591819854,"2.87709562101683","2.82097997370854","0.158145900824489","0.184538635067818",0.825665175638557,1,-0.154340815846109
"UTS2",0.442008325307572,"4.50683900684154","4.49517003776761","0.107968155166204","0.0719196258509021",0.697898437856748,1,0.406287136218148
"ENO1",0.139607018249451,"2.92909703161326","2.97342618466324","21.7856087004193","26.075733009474",0.332054984496117,1,-0.179755511630413
"MIR34AHG",0.222838412069142,"6.16095809061996","6.27472576172971","5.53901400371643","4.16782866138843",0.456705628796528,1,0.28442131175685
"MASP2",0.949195201793557,"4.55186806650271","4.61703874605082","0.600198436384602","0.576428292670363",0.967628097834418,1,0.0404093797923817
"MTOR-AS1",0.887399837423322,"4.913530412639","4.7999901092542","0.130392562645752","0.125068196347024",0.939708532256844,1,0.0416904536319201
"KAZN-AS1",0.559540321608084,"4.83397259670754","4.84457938914481","14.5836931965409","11.5670337946574",0.763869500758289,1,0.231744862212186
"HSPB7",0.45408779241799,"2.28035308591923","1.89422878296","0.170543924587802","0.118813098871588",0.706657094069995,1,0.36144122504829
"IGSF21-AS1",0.0694564119941816,"4.79642306761902","4.84478981502046","0.286117459305838","0.197139064705139",0.203246784894618,1,0.372493031472549
"TMCO4",0.794784131790403,"4.96414826559754","4.93227764850739","0.84436792408572","1.10488385384587",0.88767384013935,1,-0.268907170167674
"PLA2G2C",0.149406730899786,"5.18798647285013","5.53488753926658","0.182527766274657","0.188643890828974",0.345195808874327,1,-0.0329587568395095
"UBXN10-AS1",0.000154085715305031,"3.56609847233478","3.50204727999311","0.2054793820033","0.405726241758817",0.00325838536807545,0.248848430217625,-0.680332952770953
"PINK1",0.0228930223432107,"3.17650129861429","3.24117805405356","28.9955675355984","37.1325882931776",0.0842192052033833,1,-0.247352000001127
"PINK1-AS",0.552180780544566,"4.72121976166006","4.7661809526988","1.03287425571937","0.849958375576227",0.760897577286241,1,0.194913356054919
"ALPL",0.273922924344222,"4.73083215816213","4.74245715978608","0.481942824652524","0.301785434515532",0.523155121337024,1,0.468109202835251
"HTR1D",0.458010027703033,"2.51243903817001","2.77905584823255","0.146691733770031","0.116333791877373",0.709190982493191,1,0.231869760542928
"RPL11",0.000321554466327929,"3.01744094981991","3.269764984403","15.8011005906678","26.7947603268765",0.00425328536040956,0.519310463119605,-0.528126762966884
"PITHD1",0.0327151570609941,"2.84186321972842","2.90420741527841","18.978002438275","23.2532327613779",0.113136999258042,1,-0.203163623837252
"RHD",0.581783230651381,"4.92658102518885","4.6616696379173","3.90827021784422","2.84413201181137",0.769620506124205,1,0.317836948062477
"STMN1",0.0448226819166035,"2.82321159179578","2.98049715404684","52.2774344228411","69.282230678999",0.143913779911162,1,-0.281623647985336
"SLC30A2",0.911419432562369,"4.70288154501125","4.71255080972464","0.343499124073185","0.317969295092764",0.953350198283813,1,0.0772297398476158
"ZNF593",0.0052188763626544,"3.20647329887244","3.40143616694624","1.27077454399573","1.96289772312286",0.0259338010021134,1,-0.434795219872248
"SH3BGRL3",0.253279772794816,"2.59582727805928","2.80200727435619","6.82962852078396","7.89673118589302",0.495814343107428,1,-0.145178617147272
"CD52",0.391504908029102,"2.420546142092","2.7438603280024","0.114455205132159","0.139449515567488",0.653182258746901,1,-0.197519115293871
"GPR3",0.607235027746128,"4.4638772778483","4.12388331162497","0.579822521939617","0.516990356734446",0.785948731418536,1,0.114697838074799
"ATP5IF1",8.19606146102196e-05,"3.04512423353708","3.22398158180197","14.498608052911","27.5792009069567",0.00261511841509158,0.132366392595505,-0.643009249835904
"HCRTR1",0.0492724586697925,"4.58976540766845","4.46736730727819","0.181185677400999","0.255765930047519",0.154815215470262,1,-0.344740343023809
"PEF1",0.0332090458351426,"2.90709274218024","2.9523924503457","8.1299886935852","10.0210408827992",0.114599591931101,1,-0.209127437924569
"DCDC2B",0.482441826053545,"4.83810815240749","4.88249846932164","1.79320026377885","1.46285093456955",0.726135646855988,1,0.203614653798205
"HPCA",0.275736959989331,"2.63188586014751","2.65107980803268","17.947397112077","22.7673393412801",0.52513583771553,1,-0.237881927205333
"TMEM54",0.0120966323998053,"2.86719254865107","3.06521997179534","2.3781827795108","2.96257929001346",0.0512757515109857,1,-0.219723612645498
"CSMD2-AS1",0.248211751971213,"4.80605277293448","4.77413619151383","0.49252221514441","0.343813651334565",0.490051319600867,1,0.359439767128935
"GJB5",0.189456365372646,"2.96325588773917","3.39964724535989","0.129539717201714","0.116115523360382",0.407962706769098,1,0.109401944082499
"ZMYM4-AS1",0.677848851665123,"4.48805490296158","4.30032093107835","2.12808818521001","2.19466795764334",0.828709988977421,1,-0.0308067519010804
"NCDN",0.147483542330505,"2.50433985435178","2.6830135906978","70.7999014706636","67.3441030594701",0.341664459460098,1,0.0500422666706092
"C1orf216",0.000961122697412807,"3.05397612286547","3.15817682749167","12.4807650002128","16.4165864751618",0.00742685720728078,1,-0.274103535019735
"LSM10",0.000495634071937541,"3.12219624240259","3.30822559419979","2.68157142783881","3.94154961980792",0.00536271230454246,0.800449026179129,-0.385170974149852
"NDUFS5",0.000414501188350077,"3.04237852904089","3.25482494482915","14.8919477782309","25.4665792827655",0.00485164737051953,0.669419419185374,-0.536546326888646
"PABPC4-AS1",0.300363264321829,"4.90393082931283","4.81575494565645","0.152453427847781","0.105959095786982",0.560793840323415,1,0.36380602740823
"MYCL",0.811042572548961,"2.30640019956575","2.27630649639314","0.342566299370509","0.315171477591821",0.893474593906256,1,0.0833483497578966
"CITED4",0.0797071582942828,"2.73687174625849","2.8287240710826","1.56349859638423","2.04568222150402",0.220682734873644,1,-0.268805338332733
"SLFNL1-AS1",0.489922483777487,"4.85339217398039","4.86587514885001","2.02732881161095","1.60587725505213",0.73058616001906,1,0.233048886585239
"KDM4A-AS1",0.772167314317732,"4.67658058604874","4.61683766648014","3.17676100834334","2.77550630624795",0.874509265514121,1,0.135028943623364
"ATP6V0B",0.28936211625227,"2.59968855408101","2.70526184997628","24.461689049954","27.5929251275864",0.54687337546125,1,-0.120451222476527
"PLK3",0.481473527441695,"4.42154786508991","4.26280616228949","0.88948530190811","0.963256395424253",0.725996538752134,1,-0.07967663993104
"PRDX1",0.0248141020910086,"2.61406188105274","2.80644280865208","11.1829656908857","15.1435471042996",0.0906669114863776,1,-0.303182807439425
"UQCRH",6.19655808461097e-05,"2.77546857373114","3.08059853593168","31.2475756347825","44.0226752446956",0.00256601059144788,0.100074413066467,-0.342763054157237
"EFCAB14-AS1",0.142364791291514,"4.67996522689069","4.41152376920496","0.810052994778009","0.577476568129574",0.334183055791688,1,0.338431804272812
"CDKN2C",0.131967328016129,"2.07329557945508","2.29565402636569","0.735870848224477","0.62956630943839",0.320010862982055,1,0.156023440760714
"KTI12",0.0168985004066833,"3.08234030285048","3.13517433546054","0.587693799123516","0.792770481649859",0.066563605260472,1,-0.299327686816195
"LEXM",0.368862676954375,"4.93828814636864","5.02407933935906","0.269053910451855","0.185360314572884",0.630384363260652,1,0.372610192909809
"DHCR24",0.0582135478820209,"3.07135876345637","3.1750402782618","18.7779508656425","21.8788435146305",0.177838316088958,1,-0.152836765094278
"DAB1-AS1",0.354782458964552,"4.77570643243099","4.67212606414537","0.372367637215048","0.27378046551066",0.615211591259173,1,0.307555073862111
"JUN",0.169741660354931,"2.7901258644979","2.54800839674156","9.23537303982922","11.7676520002138",0.378481131526349,1,-0.242313404190565
"LEPR",0.607346140439835,"1.07246195150292","1.21223189961375","9.26648880417126","11.1351240094152",0.785948731418536,1,-0.183699899500533
