"Gene_Symbols","acrophase","amplitude","p_statistic","amp_ratio","sin_coff","cos_coeff","BHQ","Bonf"
"FAM41C","1.03277370860006","0.321402200942956","6.68353737990585e-05","0.232101008525286","0.275995670153995","0.164699012830143",0.000113098819542767,1
"NOC2L","2.69813811072143","4.15658895000454","9.67193137345844e-15","0.174179053618394","1.78343611676648","-3.75454222465439",6.8913020084911e-14,1.63668422701664e-10
"KLHL17","1.58449118543095","1.4682881613596","4.07149160914703e-06","0.212535615921315","1.46815047541097","-0.0201073702730069",8.08888729353344e-06,0.068897781009986
"HES4","4.32387561828249","4.81754008207024","1.55585067994112e-11","0.342674362945528","-4.45850442900914","-1.82494676603435",6.59356504031145e-11,2.63281052059636e-07
"ISG15","2.99504786213771","0.885628330120544","2.7934639914281e-06","0.327899807936783","0.129320190000409","-0.876135735814013",5.66255362517325e-06,0.0472709976629463
"AGRN","2.71799719187667","0.210296391804538","0.879981057045498","0.0181876430978922","0.0864403943242729","-0.191709756233406",0.885212189235758,1
"C1orf159","6.10282381710192","5.30644187087714","1.58354446924669e-13","0.173881657275734","-0.95189719707376","5.2203656055109",9.16127846447606e-13,2.67967395085925e-09
"TNFRSF18","2.52548294560862","0.170671417865226","0.171227394108908","0.13520795443266","0.0986249615473145","-0.139290523137496",0.187229218853088,1
"TNFRSF4","2.56618180522059","0.152896579334658","0.202913796930811","0.124735854994441","0.0832031880027186","-0.128275459377168",0.219785397917377,1
"SDF4","3.01705454787996","3.39941263827573","3.37548420437703e-06","0.0962423125163184","0.422262900884242","-3.37308469028063",6.77418687220921e-06,0.0571199437064681
"B3GALT6","3.1853636774702","1.81923848152035","6.92277532336711e-24","0.27391910458712","-0.0796045062567416","-1.81749601794009",3.32804556880734e-22,1.17147204022018e-19
"C1QTNF12","4.46148626986938","0.0177262018425291","0.893929078669541","0.0228507319615998","-0.0171711712913033","-0.00440103490633745",0.898281939978977,1
"UBE2J2","2.33084849885059","1.71646869595791","1.96011767413523e-05","0.0712596000054502","1.2440966263597","-1.18257700319424",3.55231395610414e-05,0.331691112817164
"SCNN1D","1.53450551272587","0.974968790960463","0.0454844625365549","0.105375936371813","0.974326833169651","0.0353746450513044",0.0533653244847523,1
"ACAP3","1.39898435388954","3.20151457629441","0.36643867811293","0.0397370826211406","3.15437738149194","0.547356298363004",0.384621964460179,1
"PUSL1","3.52547867900532","0.496904542738997","2.09444529877506e-07","0.157238355230354","-0.18610390632603","-0.460737952251433",4.96806887382556e-07,0.00354422033458716
"INTS11","1.48929979803494","4.51755184282232","7.85827952760575e-11","0.13938985024751","4.50255806789034","0.367757389950193",2.99162668540258e-10,1.32977806166144e-06
"CPTP","2.71230507922682","2.100541183424","2.82170109170769e-17","0.279962097794071","0.874293818054114","-1.90994334548768",3.07659960527561e-16,4.77488258738775e-13
"DVL1","2.55904002372433","3.73927506990208","1.48930349664626e-15","0.154475704709843","2.05718958326717","-3.12252286891357",1.21280047017555e-14,2.5201993770248e-11
"MXRA8","4.96479189609516","0.0676697395523543","0.0580118414566666","0.12644232153426","-0.0655256329339888","0.0168992626964498",0.0671002311093447,1
"AURKAIP1","2.88656916045751","5.2931969940088","3.19358215572613e-12","0.291074945609284","1.3353049709534","-5.12200107886858",1.50324888008894e-11,5.40417972391976e-08
"CCNL2","0.734705333503914","1.93361311033779","0.031091473372274","0.0380244071222278","1.29623338582824","1.43479568926535",0.0372270510440544,1
"MRPL20-AS1","3.86333797503925","0.686424009903243","1.22677668542152e-17","0.278991744796207","-0.453517467006233","-0.515266754693041",1.42383505286029e-16,2.0759515070703e-13
"MRPL20","2.97184054942555","2.98276910228768","9.27380926173371e-07","0.140951455004109","0.503903110766632","-2.93989679623652",2.00910767285953e-06,0.0156931400327058
"ANKRD65","3.06456926654898","2.21335073318129","1.32261253102756e-12","0.334657329573406","0.170311255397989","-2.2067885137364",6.6197128808188e-12,2.23812492500484e-08
"VWA1","2.44457728230124","0.212103602664914","0.18427587411405","0.0811369787247405","0.136156100752906","-0.162632882564382",0.200741363573964,1
"ATAD3C","1.11760207274255","0.524130743527422","9.64999632170086e-05","0.212688868770936","0.471221380545492","0.229485177794577",0.000159485533505051,1
"ATAD3B","5.84130044773876","2.07483609202137","0.000172772619118383","0.126351260145634","-0.887291282824785","1.87554231841824",0.000276259875339816,1
"ATAD3A","4.47826410435167","0.787573160953911","0.00589096404711969","0.0625568845224431","-0.766086381575205","-0.182710535601933",0.00775351120831916,1
"TMEM240","2.99516764949108","4.00071991872428","2.58743358481864e-12","0.182496467399203","0.583714367817461","-3.95790821077001",1.23163294296205e-11,4.3784551122301e-08
"SSU72","2.70116851625477","14.7797355445598","7.99865416009706e-23","0.283988951234138","6.30094364559712","-13.3693190530458",3.00118017066879e-21,1.35353225697162e-18
"FNDC10","2.9501616054273","2.65862819741628","3.84268270561805e-07","0.219560669722536","0.505841225971321","-2.61006293912709",8.76595804050534e-07,0.00650258767444686
"MIB2","1.56473443452734","3.01079857440148","0.00550226052668106","0.0856615850820357","3.01074325635897","0.0182510248198658",0.00727188789694602,1
