"Gene_Symbols","p_val","acrophase_AD","acrophase_CTL","amplitude_AD","amplitude_CTL","amp_ratio_CTL","amp_ratio_AD","mesor_CTL","mesor_AD","BHQ","Bonf","Log_AD_CTL_ampRatio"
"ATAD3C",1.41170286694193e-11,"1.03651622691393","1.03772781379391","0.501746709749705","0.591576056650988","0.243053789475308","0.202640538452506","2.43393060411874","2.47604311349234",2.51302713174746e-11,2.38888359143913e-07,-0.164694827719465
"ATAD3B",2.11990276183928e-07,"5.7981428166102","5.9634198394531","2.12349726506508","1.74366737198323","0.105232776771228","0.129043508163983","16.5696223694058","16.4556690629227",3.06528193931849e-07,0.00358729945358443,0.197073802610799
"ATAD3A",2.41822322977845e-05,"4.58398460181348","4.56646295734446","0.820716542191444","0.76930276196928","0.0613583392439786","0.0651299353347547","12.5378680624048","12.6012184408464",3.14218735724013e-05,0.409211734943109,0.0646931899348355
"TMEM240",5.59861242938336e-29,"3.00339734302902","3.20816237359803","3.89427573203624","4.56382796121487","0.191894622580927","0.17756062977372","23.7829903716566","21.932090109159",2.37264511720574e-28,9.47397195300252e-25,-0.158654022648288
"SSU72",1.20586159897327e-71,"2.68591957391151","2.88757872233158","15.1061742261597","16.1306776659083","0.297099224126104","0.290849844522645","54.2939070721425","51.9380515776193",1.06279114467842e-69,2.04055899778257e-67,-0.0656193546220149
"FNDC10",4.41662871385099e-20,"2.93309941110214","3.04558801204672","2.62618991357671","3.13106675377362","0.240174133984067","0.217153864976297","13.0366526229729","12.0936825778504",1.19751904568446e-19,7.47381910957865e-16,-0.175839668645461
"MIB2",0.000331372297462699,"1.57901865565817","1.20075748336725","3.0995534677927","2.05266044827663","0.0598050115977176","0.0882553642209409","34.322549121535","35.1202841340407",0.000403328923085938,1,0.41212132705912
"MMP23B",0.0107249850519751,"1.92956072050104","1.47939894525936","0.234490288493637","0.0922064765490173","0.0559097037771525","0.145850904020155","1.64920345342086","1.60773969876274",0.0120174941762364,1,0.933383800693712
"CDK11B",2.06677679833509e-08,"5.44684749420339","5.31443582786092","1.92201500819294","1.54935967861792","0.114961705819386","0.142576042044334","13.4771806626817","13.4806309716136",3.1496755206616e-08,0.000349739969814264,0.215532384142384
"SLC35E2B",0.0503631325029671,"6.16068831523129","0.525297525167022","0.811905023133163","1.39403268713205","0.0565555757993014","0.0325069715444829","24.6488992010099","24.9763353692344",0.0544044001414114,1,-0.540572672754579
"CDK11A",2.22182683163425e-07,"0.12443739816379","6.1179162690566","1.61537398480558","1.9591489788133","0.162824321458395","0.129600544618043","12.032287076436","12.4642530597876",3.20909471192513e-07,0.00375977536449148,-0.192943685064105
"SLC35E2A",0.954182253878772,"2.03904684650821","5.58418167997691","0.174161191322516","0.517753212853553","0.0169882606015609","0.00543979426495917","30.4771174045906","32.0161356918199",0.955254812763212,1,-1.08951744837731
"NADK",1.2858323358649e-18,"2.97612691449124","2.75781118497489","1.23592185286692","1.19363105708191","0.0796549302382434","0.0852631836798957","14.9850241976463","14.4953753721764",3.24904506308882e-18,2.17588547875058e-14,0.034817161398801
"GNB1",4.30554056172324e-63,"3.18319153666789","3.24755983920477","31.1920619425066","38.8113087862223","0.165640711597728","0.139202275584069","234.310203161158","224.07724163725",1.50845460425426e-61,7.28583573854807e-59,-0.21854803020014
"CALML6",0.000388011221725961,"0.3472368304578","0.749629104714323","0.117869643247325","0.0719235264337592","0.110914431639554","0.184758607035525","0.64845958610232","0.637965641431045",0.000470271157000911,1,0.493975873882921
"TMEM52",0.05472999145198,"1.44074251482914","0.775525746221827","0.0943781263728582","0.100179328373027","0.108896546359311","0.097441580800427","0.919949545897249","0.96856111731353",0.0589898672197711,1,-0.0596525295547106
"CFAP74",1.95005506738189e-12,"6.04515803126077","6.13492829134108","2.17142968552489","1.93207960079734","0.105065700557784","0.117352853440396","18.3892515877218","18.5034246877327",3.63823945427082e-12,3.29988318502363e-08,0.116788855685021
"GABRD",8.56579818593942e-62,"3.16711689718207","3.16482663810938","18.2928360704725","20.8892580374118","0.307428421815498","0.293477903598887","67.9483631150681","62.3312210089736",2.68426735004568e-60,1.44950436902467e-57,-0.132725545697837
"PRKCZ",0.0151433354770816,"2.78743493661554","2.36125835513905","3.48709259099055","3.08505317051109","0.0344911490424405","0.0388771209176409","89.4447780418974","89.6952374219727",0.0168246026487542,1,0.122499428153265
"FAAP20",1.01496621686089e-15,"3.62172328515902","3.64188116391528","1.2434814957011","1.55343418773544","0.129501447930338","0.102878785056364","11.9954966725243","12.0868602309003",2.22419817686091e-15,1.717525832172e-11,-0.222552981757188
"SKI",4.85866852102559e-05,"5.44276114981431","0.168549940434091","3.28612451481832","4.68301328926355","0.0934556623182368","0.0616444068171053","50.1094655272665","53.3077481719958",6.19907929674998e-05,0.82218388712795,-0.354232856548083
"MORN1",1.63956916881249e-13,"6.0344695901114","6.03625068123349","1.71653930761829","1.90143860208237","0.108207625384541","0.0951037440502859","17.5721313107571","18.0491244036689",3.21343403690583e-13,2.7744789474645e-09,-0.102300525144434
"RER1",8.75197756881054e-52,"2.91004284964627","2.97306439922145","4.07356590024527","4.50406485747105","0.151929211533031","0.14403010627063","29.6458120990894","28.2827389753578",1.3366513034243e-50,1.48100964419412e-47,-0.100461532273034
"PEX10",6.62773075467092e-34,"3.83738338429761","3.75706241436619","1.3787496724716","1.82685610506272","0.218997517676801","0.178799232156053","8.34190325279765","7.71116103713609",3.57407456438946e-33,1.12154459830541e-29,-0.281419460034773
"PLCH2",0.136687032405856,"3.22345722522382","2.70175462313704","1.08594007750776","0.260159882233036","0.0215817544239771","0.086516930057859","12.0546215623694","12.5517638776772",0.144023534394265,1,1.42890494803467
"PANK4",1.61250705580022e-23,"2.56646593776712","2.53374450451112","2.23248531817537","2.14937081990924","0.210697300101897","0.2249085712338","10.2012262087353","9.92619047788369",5.23538841102289e-23,2.72868443982513e-19,0.037940299932788
"HES5",5.19404587346455e-22,"3.03154140476702","2.90297242848679","0.329688474230033","0.306583316172721","0.258980592886413","0.269740258018622","1.18380807131439","1.22224423099377",1.55508924753657e-21,8.78936442707671e-18,0.0726586417676028
"TNFRSF14-AS1",7.32285013841081e-06,"4.25987478911948","4.08294994227012","0.0654728343273198","0.0624984200153292","0.172292439593518","0.210412218269813","0.362746155099894","0.311164602824365",9.78732091005353e-06,0.123917270042188,0.0464940368490626
"TNFRSF14",0.247831756912935,"4.01689703884284","2.19494873139389","0.457761444760316","0.307845267044867","0.0338769468286028","0.0517408773760394","9.08716091217963","8.84719138860796",0.257083858915018,1,0.396750908435062
"PRXL2B",5.50076192382688e-38,"2.65469845261127","2.73829704619564","4.82508161697867","5.06041937754021","0.271769372711585","0.270540485484224","18.6202710299905","17.8349706453086",3.73981089895534e-37,9.30838932749985e-34,-0.0476217107178609
"TTC34",1.15731090383552e-07,"5.20094861184736","5.55173770700869","0.485969904321753","0.571951754180965","0.231771063117702","0.180764731929693","2.46774444784985","2.68841105858396",1.69720210717607e-07,0.00195840151147047,-0.162907945265851
"PRDM16-DT",1.00327472227245e-05,"1.47917173119612","1.23014154164592","0.217836391672527","0.203691358179178","0.227686789232676","0.224693395939621","0.89461210668232","0.969482840212461",1.33114433513364e-05,0.169774148502944,0.067138386032841
"PRDM16",6.47721316085287e-11,"1.54869833251111","1.79327255958862","0.427299222500595","0.38519784132956","0.171567634133811","0.173653804818452","2.24516613097976","2.46063841185236",1.11287847606815e-10,1.09607401107952e-06,0.103727447201766
"ARHGEF16",0.939164527098811,"1.55999651530658","3.80805181138218","0.022555396663479","0.0201879123636605","0.0320901665436912","0.0290722966769286","0.629099644471286","0.775838142893565",0.940609737663712,1,0.110890329747328
"MEGF6",0.000175801574812029,"0.0142241598038373","6.28217800360098","0.288353290977708","0.220197105834969","0.0869991745858421","0.111647161655398","2.531025229644","2.58271940551179",0.000217258033226404,1,0.269663352276986
"TPRG1L",7.83709600950495e-95,"2.92992630343435","3.00421627532622","16.3371944283083","20.1901035731732","0.424309381866992","0.391939269331995","47.5834483893222","41.6829741407458",4.42064462242809e-91,1.32619338672843e-90,-0.211748187160111
"WRAP73",0.000992272276317656,"3.57694099913039","3.52233040111958","0.37028987318528","0.398947954678134","0.047198101061717","0.0455332980369775","8.45262723931335","8.13228755985494",0.00117552726546117,1,-0.0745448290289042
"SMIM1",1.30945489463619e-17,"2.66586078595347","3.25804617440921","0.0911110452545906","0.138891889742326","0.387586739939608","0.281494031439986","0.358350468243488","0.323669545633031",3.152453510746e-17,2.21585957270336e-13,-0.421616818765116
"LRRC47",4.48886344566813e-88,"3.02428529514864","3.09353363912434","7.08944372767255","8.23181147384845","0.302917211788484","0.282400279006242","27.1751196481909","25.1042376892122",5.84311901750739e-85,7.59605472275961e-84,-0.149399217901978
"CEP104",3.89874423577948e-27,"6.25170268939272","0.00092276268727416","2.3948500434901","3.36481954579043","0.106927248853969","0.0749752950789751","31.4683074880733","31.941855526777",1.50798971332252e-26,6.59745499578604e-23,-0.340053718269345
"DFFB",1.66545421626115e-23,"0.264235308826379","0.215115732699692","1.92945250223279","2.28200032798412","0.137795284497845","0.11507116750096","16.5608013097125","16.7674713321796",5.4031472867276e-23,2.81828162475712e-19,-0.16781611009338
"C1orf174",7.2876255223969e-42,"2.69122324818266","2.65839977751453","1.48249161756748","1.52215990139256","0.20699811947107","0.208183460154351","7.35349627949301","7.12108260890819",6.26950681698019e-41,1.2332119909e-37,-0.0264061163496407
"AJAP1",5.45254913460717e-10,"5.23934120578153","5.80041440923463","10.8080812118772","10.1697046166281","0.121228396983092","0.12300005454153","83.8887989094375","87.8705399941746",8.96067169620497e-10,9.22680364558225e-06,0.0608809496226365
"NPHP4",2.75222774569478e-31,"5.50496965744578","5.72282352671863","8.26060369015419","7.85909446121926","0.160824330653576","0.159047221882457","48.8675714009229","51.9380570901084",1.3141421532914e-30,4.65731979126471e-27,0.0498262795294911
"KCNAB2",2.19177520807331e-42,"2.97900570348731","2.95245315093427","16.3555686821608","17.5980020681343","0.134979692678977","0.126450068278455","130.37518250977","129.344087392221",1.93778579263409e-41,3.70892200710166e-38,-0.0732169452083466
"CHD5",0.00269005653332819,"1.93045051760603","1.58210548538666","6.92972612527381","9.3280132542856","0.066885177433952","0.0477204466634018","139.463086025254","145.215030658722",0.00311319495670768,1,-0.297201758262746
"RPL22",1.30183092567471e-38,"3.11551703095627","3.3402938938781","11.6353332592699","18.9936864280415","0.272454854413569","0.185106371442732","69.713151079372","62.8575514099453",9.19048098634436e-38,2.20295829242674e-34,-0.490060191514682
"RNF207",1.22257095677383e-13,"5.30160181068094","5.60189360260814","1.48904568239559","1.49578514059071","0.135012013064532","0.129343466428255","11.0789040666756","11.5123378359551",2.40898296815635e-13,2.06883457305267e-09,-0.00451581349007941
"ICMT",4.30067908124278e-74,"2.90693374705301","2.97176527918961","4.12271948591928","4.13945197577999","0.23917732850751","0.245309023582417","17.3070416063703","16.8062284285852",5.19829224377074e-72,7.27760914127903e-70,-0.00405039106581354
"GPR153",0.00652706317438137,"3.31954671046788","3.49079722301035","0.669886998984515","0.314897646949331","0.0661644163270603","0.151677118673832","4.75932025747415","4.41653299351661",0.00739742569398443,1,0.754861384223791
"ACOT7",6.11454863057203e-20,"3.26706100034268","3.12408190885617","6.26906790503972","7.90100920202631","0.117486176129152","0.0985706924267426","67.2505435306767","63.5997145875674",1.64945627174462e-19,1.0347039192654e-15,-0.231362814295334
"TNFRSF25",1.99670166543622e-17,"1.202864001402","0.904440300670175","10.6369715694683","10.5553061278686","0.183849579731268","0.175617375405595","57.4127291631411","60.5690157075963",4.76695620520764e-17,3.37881855825117e-13,0.00770713247616185
"PLEKHG5",8.9398468099131e-06,"4.84901112438254","5.38534672738694","2.67175607200433","2.72211382118091","0.0877895235587555","0.0838085899802217","31.0072741123724","31.8792628850438",1.18930886570243e-05,0.151280087717349,-0.0186727575412729
"NOL9",2.28294919184729e-08,"4.86583829924576","5.67723739212324","2.02652899492612","1.65025445531278","0.0555054880610912","0.0685203864320009","29.7313745533856","29.5755628427056",3.47061315143715e-08,0.000386320662244398,0.205394983503867
"TAS1R1",1.40968326508554e-08,"5.19305282496036","5.31133398497608","0.173992541092354","0.171882183385972","0.284557783898677","0.297010349458762","0.604032618721737","0.585813058061504",2.16663580488442e-08,0.000238546602117775,0.0122031692172429
"ZBTB48",6.42031736769765e-07,"4.56318654001544","4.69226008726726","0.996174488317264","0.865483725133033","0.0922833458997964","0.10914068860699","9.378547306605","9.12743451623654",9.06656183728446e-07,0.010864461049618,0.140633860880615
"KLHL21",6.43174876784188e-57,"2.23957983898392","2.22606245953435","5.86554877333569","5.65426111951429","0.243187446775398","0.257047976575692","23.2506290702432","22.8188871644686",1.39894669215193e-55,1.0883805264942e-52,0.0366866038672467
"PHF13",3.0199746511378e-25,"2.82943772554312","2.80698174029224","1.76003521661747","1.83589929440055","0.234857186616946","0.227071142828352","7.81708799652324","7.75102989615865",1.06889795119335e-24,5.11040110465538e-21,-0.0422006218579714
"THAP3",6.65507688661821e-40,"2.46349863247981","2.71932271858495","1.1604506012306","1.29369031292578","0.170321416303234","0.159288536695359","7.59558217049193","7.28521100956545",5.10041716826781e-39,1.12617211075353e-35,-0.108690463002612
"DNAJC11",2.64592821782936e-10,"5.59682102254796","5.45744881727161","3.06234713000615","3.23079220125397","0.0750234456117226","0.072076503582238","43.0637672651648","42.4874539941032",4.41040162550319e-10,4.47743973021084e-06,-0.0535457128162212
"CAMTA1-DT",6.79010828287157e-05,"5.18634227829918","3.42680709241782","0.0954837310960611","0.118418419608083","0.137355760800162","0.125461441111264","0.862129254122578","0.761060372416595",8.59146196820343e-05,1,-0.215268403404651
"CAMTA1",1.04406927100873e-06,"0.0637509421084626","0.335871710386282","16.3526025514914","22.4135473053276","0.0466444073926857","0.0329435638751741","480.519499725539","496.382316541489",1.45761407507712e-06,0.0176677402040097,-0.315278504328264
"Z97987.1",8.63987596561925e-14,"4.86581262312656","4.90600190984583","0.221906122260555","0.155083889591181","0.359006280040765","0.488740646443699","0.431980993685046","0.45403656085338",1.71661360913713e-13,1.46203981090209e-09,0.358288226056481
"VAMP3",3.55512079200639e-07,"1.4239573859415","1.46847707109918","0.485390411555318","0.515397229200435","0.0495466252454405","0.0473191245787355","10.4022670897826","10.2578062438088",5.08664530669926e-07,0.00601597540423321,-0.0599843827859633
"Z98884.2",1.05189591934052e-24,"2.87709562101683","2.82097997370854","0.158145900824489","0.184538635067818","0.418845652132785","0.39255279861084","0.440588637194005","0.402865299608442",3.62013071935739e-24,1.78001827470803e-20,-0.154340815846109
"PER3",3.16552831610386e-13,"0.798642362760487","0.665434900980433","6.57964427059321","7.48806791670332","0.117801439160461","0.0966799867663359","63.5651649934735","68.0559078529399",6.1156604823735e-13,5.35670701651095e-09,-0.129330127550782
"Z98884.1",2.4117910066034e-05,"4.87254700336358","4.95087769230718","0.329643059757178","0.32183063955521","0.211744277231012","0.200049231871681","1.5199024208059","1.64780967501351",3.13434662573863e-05,0.408123274137427,0.0239849889069897
"UTS2",7.4604393417351e-08,"4.50683900684154","4.49517003776761","0.107968155166204","0.0719196258509021","0.270475469119457","0.360752361789449","0.26590073430703","0.299286066016717",1.10518738108064e-07,0.00126245554540841,0.406287136218148
"PARK7",3.5195845584642e-34,"2.92577371347487","3.1997533318702","7.73777617831513","12.6063424068313","0.322718870490121","0.224478111855942","39.0629230564849","34.4700697735769",1.92932976670979e-33,5.95584098983312e-30,-0.488085722077508
"ERRFI1",5.19762083863862e-06,"3.04854845203569","2.65582725151163","1.44600287002255","2.08841746295154","0.0891734715078193","0.060784699897499","23.4197169588538","23.7889283398772",7.00327572509298e-06,0.0879541398314427,-0.367603475864132
"SLC45A1",3.12091476668891e-33,"3.77608998304783","3.74065079217896","1.97825331532871","1.97489940745538","0.142399362746169","0.149254297344414","13.8687376781011","13.2542469498466",1.63353293170151e-32,5.28121196819097e-29,0.00169682727344204
"RERE",5.54691047668677e-48,"6.27520106567345","0.0241240795822158","50.7647239468077","62.8762922088756","0.148064706101582","0.114207948461184","424.654151987702","444.493790763267",6.71902785157434e-47,9.38648190864935e-44,-0.213967477364662
"RERE-AS1",2.15766248676334e-14,"4.6334883504015","4.40746113103008","1.18771125146815","1.14474675487958","0.297423983712269","0.306241392915418","3.84887170359139","3.87834982123462",4.40752831977417e-14,3.65119646010092e-10,0.0368446993124306
"ENO1",7.66194505534785e-67,"2.92909703161326","2.97342618466324","21.7856087004193","26.075733009474","0.347342932887609","0.31282425326085","75.0720125286423","69.6416869003226",3.8473422619168e-65,1.29655434226596e-62,-0.179755511630413
"ENO1-AS1",0.100566432764556,"4.45925454634595","3.14350204726408","0.0162891379245396","0.0477676265864684","0.14996684714287","0.0512576076526826","0.318521243171574","0.317789664217525",0.106822244381509,1,-1.0758496413003
"SLC2A5",0.0116917276706104,"5.97894842037905","6.08955872429312","0.0907794312264719","0.0469273706878817","0.0629846031495133","0.117020344134847","0.745060988579784","0.775757684679713",0.0130687241985646,1,0.659831629620595
"GPR157",1.01365279868767e-10,"5.7514467637403","6.00236072398264","0.286004106692504","0.196971265092234","0.162473706887942","0.222010796745783","1.21232702118432","1.2882441344508",1.72340326126723e-10,1.71530326593928e-06,0.372948314158408
"MIR34AHG",8.19800069997617e-25,"6.16095809061996","6.27472576172971","5.53901400371643","4.16782866138843","0.279993705006025","0.32772409435273","14.8854370183028","16.9014549102843",2.83578429773092e-24,1.38726567844997e-20,0.28442131175685
"LNCTAM34A",1.30307940704858e-08,"5.26806574379214","5.21711702372504","0.572009565104641","0.401790678170517","0.213319444791961","0.283440703152874","1.88351642562338","2.01809252779099",2.00588644829219e-08,0.000220507097260761,0.353224461512118
"H6PD",1.52986771499877e-26,"5.93202185185709","6.08802113361829","1.85586267491148","1.89740815489358","0.178714812143223","0.166404815341701","10.6169607999419","11.1526981421818",5.7275268746038e-26,2.58884214732092e-22,-0.022139184082032
"SPSB1",0.134182570195886,"5.40424670601696","6.20476001270389","0.299722239158106","0.242303136132566","0.0733781183459919","0.0911293495354199","3.30211705606923","3.28897595216139",0.14144629993489,1,0.212666605382402
"SLC25A33",7.16604354668191e-24,"5.00504593337687","5.08228778074279","2.04317729977036","1.53197705561577","0.103174206244009","0.139074076541654","14.8484501251467","14.6912879134481",2.36473847302947e-23,1.21263788896951e-19,0.287947001644397
"TMEM201",6.33076993722618e-09,"2.51339340186637","2.51886430310044","1.06037871236808","0.761436701256057","0.0934464888709923","0.12365479470356","8.14837144183405","8.57531416319235",9.87821935248883e-09,0.000107129288877741,0.331174353997926
"PIK3CD",1.70800441269427e-07,"0.878061559140643","0.388072427519372","1.14892932263518","1.07883494552745","0.105936106189876","0.104195222446657","10.1838266888324","11.026698687873",2.48178350262858e-07,0.00289028506716124,0.0629487801869774
"CLSTN1",3.82694873998643e-66,"2.91532719266026","2.97731332038821","59.5334632095191","67.518796487917","0.199641457774749","0.18413210254406","338.200277840573","323.319303842054",1.79887851605695e-64,6.47596265780504e-62,-0.125867464258768
"CTNNBIP1",3.78454430725558e-10,"4.80738517509987","4.98350090308347","2.52921273989735","1.60346722465634","0.0615845207433912","0.0936966528666007","26.0368548021608","26.993629574989",6.26512020811768e-10,6.40420587673789e-06,0.455739784250331
"LZIC",1.00778027013505e-14,"2.67728950903483","2.96026890604629","0.879494193287908","1.36775357522046","0.0901245982695108","0.060768209707056","15.1762515615359","14.4729324350292",2.09298695768597e-14,1.70536577312253e-10,-0.441577985015412
"NMNAT1",1.81042426086652e-27,"5.42883087141471","5.65531399610361","2.08515770488946","1.68760478704869","0.170536639448288","0.208907132579205","9.89584873085545","9.98126621693442",7.11307159098752e-27,3.06359993423833e-23,0.211534252361517
"RBP7",2.78401535769799e-06,"6.04227960652955","5.33769976536047","0.075110611858776","0.0715345522202634","0.16828706426068","0.17151388113104","0.425074574415625","0.437927305728625",3.79897652471296e-06,0.0471111078829654,0.0487812710248567
"UBE4B",6.90638370738935e-52,"6.23026337163115","6.22014477059026","17.0826520229547","20.6078505274409","0.15820500360467","0.1264037861553","130.260421970829","135.143515416278",1.06148796636188e-50,1.16869825096443e-47,-0.187608649790942
"KIF1B",8.19910998135295e-13,"5.82760171197341","5.91837851216899","21.2185792268795","22.2197224754946","0.0577087179605627","0.0538510608311272","385.03233585399","394.02342125477",1.55474382680922e-12,1.38745339104455e-08,-0.04610311777293
"PGD",2.32378830581583e-37,"2.729827813636","2.92277625283509","3.1375523409159","3.49552750948379","0.165814162748151","0.15156047812962","21.0809948411525","20.7016524336414",1.51885460451972e-36,3.93231457110155e-33,-0.108041310227594
"CENPS",0.0852853288408379,"0.0651232216359533","2.27441585268383","0.352910318452255","0.0494718155371241","0.0083419482188457","0.0623423128482273","5.93048700846163","5.66084738163978",0.0909559673942559,1,1.96481084495358
"CORT",3.9774252187865e-16,"2.41578640948499","2.73928747441097","0.38730097626076","0.564326029298816","0.182017082586722","0.130883044896755","3.10040146385679","2.95913788196382",8.90290867093984e-16,6.73059895523051e-12,-0.376430043413712
"DFFA",0.000321120552806778,"0.930991778897531","1.09445194612424","1.00874969144925","1.39639130686754","0.0807202304951501","0.0593072760927413","17.2991491513573","17.0088690276691",0.000391160523653635,1,-0.325179636113271
"PEX14",1.21953773876616e-42,"5.6330955710333","5.80175247648386","5.50726862742798","5.76803824344116","0.115325975341438","0.106995156428472","50.0150831273191","51.4721302464722",1.09398654317695e-41,2.0637017615401e-38,-0.0462632418797496
"CASZ1",0.00936374423264645,"6.05873778564157","6.15236422815588","0.275724757188591","0.21325481437593","0.0815287024693419","0.122145663691845","2.61570229768004","2.25734380455948",0.0105207675389976,1,0.256915349239951
"TARDBP",9.66989828760824e-30,"2.12445882687547","2.0918355201247","6.90264812409366","6.21399043486423","0.126147175354176","0.142285063291807","49.2598460283994","48.5128091761627",4.26908475927228e-29,1.63634018822907e-25,0.105101852395047
