"Gene_Symbols","p_mesor","mesor_CTL","mesor_AD","BHQ","Bonf"
"FAM41C","0.029356673033513","1.29575595473701","1.41267739039744",0.0846292369800864,1
"NOC2L","0.00108271020350752","24.8914458298449","23.8245359245565",0.00615232440018612,1
"KLHL17","0.00829181914030431","6.4434426167333","7.01257868228229",0.0313201257795155,1
"HES4","1.41977962320022e-10","18.3943516432133","13.9939685332208",6.30799817311637e-08,2.40255107837941e-06
"ISG15","0.000627828741204788","3.5491120636714","2.70363383892265",0.00396274448290467,1
"AGRN","0.0384878821206721","12.1478363028915","11.5439900431317",0.1040236290123,1
"C1orf159","0.0660976715361905","31.3086739379638","30.3296284354847",0.157735833836612,1
"TNFRSF18","0.0248548173709516","1.43145753033796","1.26903959275388",0.0740350676907662,1
"TNFRSF4","0.584151635905837","1.21341526508546","1.23865808550573",0.735137516377157,1
"SDF4","0.0176672747553796","36.4332685289793","35.004403111119",0.056611555275617,1
"B3GALT6","5.07778080597443e-05","7.15671207903499","6.65266013501525",0.000568671123750492,0.859262067986993
"C1QTNF12","0.341898967565398","0.829059225953023","0.770765685652737",0.520108889296875,1
"UBE2J2","0.000579401000415942","24.838218310598","23.9884038100031",0.00372888401214189,1
"SCNN1D","0.640871770612646","9.45435260476493","9.28826951336123",0.778635274433314,1
"ACAP3","0.576681502438662","79.3539496402957","80.6083026632034",0.729888136444805,1
"PUSL1","0.108709590371003","3.31971810217284","3.16347456069196",0.229231612244002,1
"INTS11","0.0552540921751436","31.8419596921074","32.5207785391095",0.137360033463755,1
"CPTP","0.00728687712285546","7.93488456578713","7.54532369603011",0.0281976983016145,1
"DVL1","0.243213702297231","24.6142468042492","24.2194428312469",0.411501347385432,1
"MXRA8","0.335289277466958","0.521890577851414","0.521180794413601",0.513509381237747,1
"AURKAIP1","8.73527602420601e-05","20.744322750514","18.6297866671625",0.000871570406141593,1
"CCNL2","0.487240092420729","51.5110456966202","51.0290189215439",0.653385913617844,1
"MRPL20-AS1","5.45388138607044e-07","2.83897233116839","2.47910322788894",1.93481301499128e-05,0.0092290580815084
"MRPL20","7.94682872170288e-05","23.337253726188","21.4409519313802",0.000804818872410568,1
"ANKRD65","2.48037462990261e-06","7.94965273560993","6.7605811122597",5.89507015269831e-05,0.041972899487212
"VWA1","0.802222900992456","2.49341166505245","2.58642415898422",0.882998304318612,1
"ATAD3C","0.902838874959498","2.44361431945884","2.45814455550385",0.944157103027756,1
"ATAD3B","0.672559012178646","16.594198370197","16.3682984795657",0.800861558235666,1
"ATAD3A","0.86996984523496","12.5420727556308","12.5901732987931",0.92567188585581,1
"TMEM240","0.0126324431564931","23.6650021854626","22.1319474295666",0.0434660844030452,1
"SSU72","0.0409842575685541","53.9360789901497","52.5521482475671",0.109218205759854,1
"FNDC10","0.0145961557429963","12.9804932867198","12.1620153204132",0.0487267996612711,1
"MIB2","0.190695338646948","34.2673471972218","35.3496007136046",0.346664213532041,1
"MMP23B","0.835499027103676","1.64376710918202","1.63220205916278",0.905025895317399,1
"CDK11B","0.947937521210628","13.4641903199277","13.4611656999134",0.971338844342483,1
"SLC35E2B","0.845642911493396","24.744381970801","24.7943041617455",0.910998812598119,1
"CDK11A","0.192844144174209","12.007376391813","12.5656338603459",0.349016963392082,1
"SLC35E2A","0.0638523956353612","30.464453795474","32.1058436546853",0.153656177323888,1
"NADK","0.00406536314917948","15.0135108755227","14.4401766088748",0.0178222992773096,1
"GNB1","6.21830394689601e-06","233.591534709344","224.898999854121",0.000119984195426881,0.105226139389374
"CALML6","0.733300141344893","0.645539949511552","0.637825753122308",0.840825653329603,1
"TMEM52","0.252060033331077","0.921662721820305","0.971765963694365",0.422230076148493,1
"CFAP74","0.831312195956802","18.3964572623656","18.4611865576409",0.901991855602783,1
"GABRD","0.000282730514384777","67.7816344064557","62.4134202618338",0.00212938250426169,1
"PRKCZ","0.468046533889985","89.5976482876577","89.4581106195188",0.637037195084559,1
"FAAP20","0.934357932368426","11.9639708019512","12.1310668089644",0.963745271945538,1
"SKI","0.140239333666319","50.5472896489446","52.5462020465826",0.276749854729032,1
"MORN1","0.108318249911909","17.5798740316384","18.0526892511392",0.228509472938406,1
"RER1","0.000218131563984695","29.5998493409635","28.3352564664972",0.00173459695758882,1
"PEX10","0.00151272805440814","8.29934972345234","7.76062310621682",0.00804474674314725,1
"PLCH2","0.387554242343396","12.1259798971986","12.4837426420328",0.563321842375446,1
"PANK4","0.981413518854856","10.2093095898938","9.92010200236515",0.989756211912184,1
"HES5","0.741501938141685","1.18888340635616","1.21362666940139",0.845304217005766,1
"TNFRSF14-AS1","0.006995544657471","0.362960540185343","0.309630340433248",0.0273274909584526,1
"TNFRSF14","0.194594441707835","9.14711915480463","8.71575755883091",0.3510514915014,1
"PRXL2B","0.0459810843271978","18.5716405883419","17.9045580359058",0.11912001056106,1
"TTC34","0.0585208786853076","2.48443657882591","2.67243138484002",0.143582761941826,1
"PRDM16-DT","0.662920732469033","0.895484298669338","0.973341613411178",0.79441970229745,1
"PRDM16","0.0337407493258119","2.23464437490875","2.47444817028892",0.0940472673515712,1
"ARHGEF16","2.78237068229486e-06","0.625001635733165","0.783783216734172",6.47637918649156e-05,0.0470832766857936
"MEGF6","0.472546203951877","2.52631415637605","2.58569345841171",0.641064084108858,1
"TPRG1L","4.74416726895871e-09","47.2688303847624","41.9464580965506",7.23250437165039e-07,8.02807985253193e-05
"WRAP73","0.0415720464044409","8.45111929899703","8.13164727310294",0.110367456739245,1
"SMIM1","0.175863739703892","0.349652326947437","0.337707030298809",0.3273170043191,1
"LRRC47","7.20534581669471e-06","27.0618905016386","25.2323193925089",0.000132964953009932,0.121928861910108
"CEP104","0.224103666890607","31.5369431934266","31.8958703935651",0.387600393614355,1
"DFFB","0.244988077418521","16.582657514247","16.7599884190869",0.413534987139772,1
"C1orf174","0.0408428663709098","7.35808408070963","7.10830541128284",0.108967341016456,1
"AJAP1","0.350037659900154","84.5213027344069","86.7790283392439",0.5278325860658,1
"NPHP4","0.000919564096372716","49.0590949315095","51.5693739380053",0.00537879835424096,1
"KCNAB2","0.0745835507647677","130.36042763793","129.237806468478",0.172536274236692,1
"CHD5","0.146275833784879","139.860701646593","144.539782638254",0.285598206912164,1
"RPL22","3.72191010289781e-05","68.9132499911492","63.931086738664",0.000453393383472004,0.629821627612367
"RNF207","0.126584238071841","11.126127153473","11.4392518665461",0.256030999907316,1
"ICMT","0.0474346961913355","17.279861234841","16.8634807690921",0.12181163480438,1
"GPR153","0.0245105949458175","4.78337856339693","4.40327081778597",0.0732417954570234,1
"ACOT7","0.000569651344954225","67.2246837438092","63.4538639818783",0.00368628682956612,1
"TNFRSF25","0.0441569991569204","57.4415083769948","60.8342527453792",0.115437160471714,1
"PLEKHG5","0.333379055159458","31.1374827974092","31.7287505791597",0.511511157638054,1
"NOL9","0.350926660840404","29.891169716282","29.3177178294009",0.528796166940456,1
"TAS1R1","0.80420713574812","0.606159147579971","0.582695161249602",0.884549441087403,1
"ZBTB48","0.213817366684832","9.39736517307032","9.09798883926176",0.374362905229253,1
"KLHL21","0.333441790087921","23.2523706866381","22.8384132333071",0.511511157638054,1
"PHF13","0.605910346940124","7.8188036430182","7.73952784001358",0.752174826339136,1
"THAP3","0.0326620956853749","7.56066195468732","7.33564827894364",0.0917357648444671,1
"DNAJC11","0.420035285311886","43.0143435269126","42.5852550979146",0.594449870205548,1
"CAMTA1-DT","0.00249341100519143","0.856663350168555","0.754804225050177",0.0120047467156241,1
"CAMTA1","0.0459674667455626","481.384053800853","494.885295594624",0.119102966202482,1
"Z97987.1","0.949563543642721","0.437609856739238","0.43986976510543",0.971809377058979,1
"VAMP3","0.856935277866059","10.4039529959232","10.251432916833",0.918311618773317,1
"Z98884.2","0.030699602360174","0.440633795043352","0.399963214122238",0.0876051721987967,1
"PER3","0.000573298477436199","63.6398772163672","68.0360076159525",0.00370139520609514,1
"Z98884.1","0.0889385213862954","1.52250837967865","1.64439795127561",0.197379365101494,1
"UTS2","0.235366753303162","0.269427805590451","0.291537750163561",0.40186421142126,1
"PARK7","0.000542744671228319","38.5336440707804","35.1304219948652",0.00355843677897157,1
"ERRFI1","0.80979277350921","23.4675883667608","23.6221987008106",0.88798038577779,1
"SLC45A1","0.00829172646641844","13.8715184811944","13.2428069470342",0.0313201257795155,1
"RERE","2.66731506886865e-05","425.591810475635","443.719987403546",0.000355964555168733,0.451363055953953
"RERE-AS1","0.978328895595565","3.84104948337823","3.86628256355927",0.987490699151098,1
"ENO1","0.000718829258116085","74.7712693869894","69.8236920044717",0.004416858644096,1
"ENO1-AS1","0.84646691523232","0.317118885078693","0.315768264072281",0.911306345563133,1
"SLC2A5","0.990664770339222","0.744075605521546","0.773112723566607",0.994838837082684,1
"GPR157","0.109035508900966","1.21661908272359","1.27071745108806",0.229687303222628,1
"MIR34AHG","0.0006187379827001","14.8570235574297","16.8052622670192",0.00392292399522334,1
"LNCTAM34A","0.26726102461525","1.88846260809934","1.99274577587866",0.439641397738822,1
"H6PD","0.0181536880150993","10.6482391097667","11.0915365149958",0.0578198209281969,1
"SPSB1","0.520460596644226","3.32390130422557","3.24235796563191",0.683632245316587,1
"SLC25A33","0.441578013145659","14.8925024158256","14.5799532141956",0.612440221166367,1
"TMEM201","0.0250578549994847","8.14788631157306","8.60622234630852",0.074508701862815,1
"PIK3CD","0.000730144493084415","10.1589194215706","11.1200354478415",0.00447339069948388,1
"CLSTN1","0.000103579474031177","337.45088101453","324.070951060343",0.000981945019358867,1
"CTNNBIP1","0.141435001909391","26.1342580418305","26.7807678458953",0.278492332128312,1
"LZIC","0.00419615555371875","15.1277988121012","14.5211195651054",0.0182538160102901,1
"NMNAT1","0.974110745460576","9.94660717052291","9.85763184661065",0.985172246873289,1
"RBP7","0.584473859259695","0.41958297363735","0.44739728305219",0.735405357007403,1
"UBE4B","0.00246646348387978","130.448863812119","135.121794813818",0.0119181881993757,1
"KIF1B","0.0309254470269569","385.264202464883","393.672172284373",0.0880968977937095,1
"PGD","0.499468716631995","21.0032612801364","20.8236434532507",0.665088531194391,1
"CENPS","0.0853557309328335","5.90735452906912","5.6692855923022",0.191423027064333,1
"CORT","0.260400988684803","3.08263569516647","2.97374669030039",0.431756371793478,1
"DFFA","0.195868037617818","17.3394411258451","16.9158043672369",0.35245719069522,1
"PEX14","0.00401395254579184","50.1195159232075","51.3091298985754",0.0176517944334432,1
"CASZ1","3.23998132837586e-05","2.61499732006928","2.25193019922661",0.00041007452534612,0.548269640387763
