"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ"
"ZBTB33","ZBTB33","MA0527.1","6.84459",3.43811e-12,0.802418,0.772676,0.0566624,157,"False",2.72985934e-09,NA,NA,NA,NA,NA,NA,NA
"ELK4","ELK4","MA0076.2","5.85406",2.23635e-09,0.878662,0.852902,0.0535328,157,"False",8.8783095e-07,0.0328108378777022,0.101682912187929,NA,NA,NA,0.992256539252077,0.999846643018902
"NRF1","NRF1","MA0506.1","5.44544",2.47029e-08,0.874979,0.844252,0.0589588,157,"False",6.5380342e-06,0.0388426619678388,0.258228645761331,NA,NA,NA,0.891903599657696,0.950939635845586
"ELK3","ELK3","MA0759.1","5.25849",6.81874e-08,0.850686,0.827514,0.0564599,157,"False",1.17991576e-05,0.0801548497763039,0.00608493566116945,0.674036747920581,0.680238853172645,0.598973974707928,0.942557800919317,0.999846643018902
"ELK1","ELK1","MA0028.2","5.24278",7.4302e-08,0.830547,0.805366,0.0614049,157,"False",1.17991576e-05,0.0905776019044341,0.790302571056558,0.493315068593753,NA,-1.0001564542847,0.750875404508989,0.717729026142046
"YY2","YY2","MA0748.2","5.16121",1.16283e-07,0.84765,0.821895,0.0599913,157,"False",1.5388117e-05,NA,NA,NA,NA,NA,NA,NA
"TCFL5","TCFL5","MA0632.2","5.11052",1.53741e-07,0.862853,0.835763,0.0582354,157,"False",1.7438622e-05,NA,NA,NA,NA,NA,NA,NA
"TFDP1","TFDP1","MA1122.1","4.96835",3.25444e-07,0.875904,0.849665,0.0545541,157,"True",3.2300317e-05,0.321857417951106,0.0841777074078008,0.280016855245401,0.276665448876647,0.591843406854179,0.67995872764237,0.578302254687391
"FEV","FEV","MA0156.2","4.9186",4.12487e-07,0.861217,0.840666,0.0533714,157,"False",3.36789656666667e-05,NA,NA,NA,NA,NA,NA,NA
"ZBTB7A","ZBTB7A","MA0750.2","4.89759",4.64138e-07,0.85266,0.829929,0.0533083,157,"False",3.36789656666667e-05,0.195768766844911,0.319399080183768,NA,NA,NA,0.940466051400669,0.999846643018902
"E2F1","E2F1","MA0024.3","4.88476",4.93489e-07,0.787983,0.7698,0.0447154,157,"False",3.36789656666667e-05,NA,NA,NA,NA,NA,NA,NA
"HINFP","HINFP","MA0131.2","4.88134",5.09002e-07,0.841397,0.819262,0.0461093,157,"False",3.36789656666667e-05,0.752795465418223,0.690653853283905,NA,NA,NA,0.996692040897537,0.999846643018902
"ETS1","ETS1","MA0098.3","4.78471",8.13027e-07,0.865967,0.846278,0.0523212,157,"False",4.88963348571429e-05,0.835007615509045,0.929974737321853,NA,NA,NA,0.920056480349065,0.999846643018902
"ERG","ERG","MA0474.2","4.77308",8.62152e-07,0.867894,0.84857,0.0511658,157,"False",4.88963348571429e-05,NA,NA,NA,NA,NA,NA,NA
