"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ"
"ELK4","ELK4","MA0076.2","6.9235",2.0751e-12,0.894522,0.852902,0.0574749,84,"False",9.9260719e-10,0.0328108378777022,0.101682912187929,NA,NA,NA,0.992256539252077,0.999846643018902
"ZBTB33","ZBTB33","MA0527.1","6.89529",2.50027e-12,0.813606,0.772676,0.0626763,84,"False",9.9260719e-10,NA,NA,NA,NA,NA,NA,NA
"ELK1","ELK1","MA0028.2","6.77763",5.75118e-12,0.849829,0.805366,0.0642387,84,"False",1.52214564e-09,0.0905776019044341,0.790302571056558,0.493315068593753,NA,-1.0001564542847,0.750875404508989,0.717729026142046
"ELK3","ELK3","MA0759.1","6.67204",1.18653e-11,0.867675,0.827514,0.0603465,84,"False",2.35526205e-09,0.0801548497763039,0.00608493566116945,0.674036747920581,0.680238853172645,0.598973974707928,0.942557800919317,0.999846643018902
"FLI1","FLI1","MA0475.2","6.28732",1.5266e-10,0.866007,0.82927,0.0595614,84,"False",2.17963586666667e-08,0.0505140732299938,0.212939840808429,NA,NA,NA,0.962440509118781,0.999061981599116
"FEV","FEV","MA0156.2","6.27563",1.64708e-10,0.876484,0.840666,0.0578886,84,"False",2.17963586666667e-08,NA,NA,NA,NA,NA,NA,NA
"ETS1","ETS1","MA0098.3","6.13848",3.95386e-10,0.880783,0.846278,0.0564867,84,"False",4.17336325e-08,0.835007615509045,0.929974737321853,NA,NA,NA,0.920056480349065,0.999846643018902
"ETS2","ETS2","MA1484.1","6.12815",4.2049e-10,0.883131,0.848397,0.0588931,84,"False",4.17336325e-08,0.409428352266666,0.356123836082475,NA,NA,NA,0.803851140962504,0.602129928715239
"ERG","ERG","MA0474.2","6.06458",6.29049e-10,0.88211,0.84857,0.055188,84,"False",5.54961006666667e-08,NA,NA,NA,NA,NA,NA,NA
"ETV2","ETV2","MA0762.1","5.75305",4.13843e-09,0.836384,0.805106,0.060995,84,"False",3.28591342e-07,NA,NA,NA,NA,NA,NA,NA
"Gmeb1","Gmeb1","MA0615.1","5.63648",8.4619e-09,0.844115,0.817285,0.0360253,84,"False",6.10795327272727e-07,0.437227138157757,0.994545450493868,NA,NA,NA,0.876252954563826,0.970848845166344
"ELF2","ELF2","MA1483.1","5.61568",9.38634e-09,0.822092,0.790052,0.056104,84,"False",6.2106283e-07,0.00372224057152594,0.000191453601748905,0.845094091816569,0.852577843897278,0.18085131900872,0.940466051400669,0.999846643018902
"Atf1","Atf1","MA0604.1","5.48034",2.02633e-08,0.872892,0.839285,0.0649002,84,"False",1.1681725e-06,0.835430946976149,0.336234784462894,NA,NA,NA,0.947208501551059,0.989814950681537
"ERF","ERF","MA0760.1","5.47771",2.05975e-08,0.861324,0.83128,0.0571111,84,"False",1.1681725e-06,0.621160469584031,0.127645804327305,NA,NA,NA,0.943145084219716,0.953918211102615
"ZBTB7A","ZBTB7A","MA0750.2","5.45098",2.4228e-08,0.864492,0.829929,0.0570038,84,"False",1.2824688e-06,0.195768766844911,0.319399080183768,NA,NA,NA,0.940466051400669,0.999846643018902
"ETV6","ETV6","MA0645.1","5.30584",5.38261e-08,0.882393,0.851358,0.0600034,84,"False",2.6711202125e-06,0.0115539181942788,0.0071021601972829,0.674036747920581,0.680238853172645,0.466326685731707,0.918480452249037,0.877394398484197
"ETV5","ETV5","MA0765.2","5.23826",7.79334e-08,0.884594,0.853063,0.0611707,84,"False",3.63994821176471e-06,0.000452455741730472,0.0046921440081734,0.976822319170784,0.977511602026253,0.0766767432916249,0.884998209268041,0.999846643018902
"YY2","YY2","MA0748.2","5.14554",1.29474e-07,0.856968,0.821895,0.061285,84,"False",5.711242e-06,NA,NA,NA,NA,NA,NA,NA
"NRF1","NRF1","MA0506.1","4.87592",5.32124e-07,0.881837,0.844252,0.055812,84,"False",2.22371818947368e-05,0.0388426619678388,0.258228645761331,NA,NA,NA,0.891903599657696,0.950939635845586
"HINFP","HINFP","MA0131.2","4.70639",1.24177e-06,0.848417,0.819262,0.0431794,84,"False",4.70048e-05,0.752795465418223,0.690653853283905,NA,NA,NA,0.996692040897537,0.999846643018902
"ETV3","ETV3","MA0763.1","4.7025",1.2432e-06,0.860607,0.835857,0.0545127,84,"False",4.70048e-05,NA,NA,NA,NA,NA,NA,NA
"ZSCAN29","ZSCAN29","MA1602.1","4.66165",1.52081e-06,0.807058,0.784442,0.0489029,84,"False",5.48874154545455e-05,NA,NA,NA,NA,NA,NA,NA
"ELF4","ELF4","MA0641.1","4.58294",2.22612e-06,0.806442,0.779983,0.0577172,84,"False",7.68495339130435e-05,0.323948235577525,0.455130813592891,NA,NA,NA,0.902781777980723,0.999846643018902
"E2F4","E2F4","MA0470.2","4.48508",3.56273e-06,0.769313,0.747338,0.0439154,84,"True",0.000117866984166667,0.000184741770915195,0.0326767392653063,0.232787440121093,0.231422368088131,-0.0667135901221576,0.96671472921779,0.973702859197055
"TCFL5","TCFL5","MA0632.2","4.24698",1.06902e-05,0.866512,0.835763,0.0522228,84,"False",0.000339520752,NA,NA,NA,NA,NA,NA,NA
"E2F2","E2F2","MA0864.2","4.23157",1.13473e-05,0.775876,0.755513,0.0452911,84,"False",0.000346529084615385,NA,NA,NA,NA,NA,NA,NA
"E2F1","E2F1","MA0024.3","4.22113",1.19322e-05,0.79126,0.7698,0.0435007,84,"False",0.000350895066666667,NA,NA,NA,NA,NA,NA,NA
"YY1","YY1","MA0095.2","4.06657",2.31868e-05,0.823343,0.796807,0.0720184,84,"False",0.000623983426666667,0.00388847920943979,0.0104226643774128,NA,NA,NA,0.491227248462711,0.467632943726434
