"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ"
"E2F6","E2F6","MA0471.2","3.95566",3.76797e-05,0.879908,0.852237,0.0528992,68,"False",0.0185644875333333,NA,NA,NA,NA,NA,NA,NA
"CTCFL","CTCFL","MA1102.2","3.89493",4.86464e-05,0.871432,0.839568,0.0542529,68,"False",0.0185644875333333,NA,NA,NA,NA,NA,NA,NA
"FERD3L","FERD3L","MA1485.1","3.80218",7.01429e-05,0.791602,0.770135,0.0587442,68,"False",0.0185644875333333,NA,NA,NA,NA,NA,NA,NA
"TFDP1","TFDP1","MA1122.1","3.63298",0.000138488,0.878801,0.849665,0.062385,68,"True",0.027489868,0.321857417951106,0.0841777074078008,0.280016855245401,0.276665448876647,0.591843406854179,0.67995872764237,0.578302254687391
"TFAP2C","TFAP2C","MA0815.1","3.39046",0.000345151,0.834336,0.809526,0.0588645,68,"False",0.0503287486666667,NA,NA,NA,NA,NA,NA,NA
"ZBTB14","ZBTB14","MA1650.1","3.36448",0.000380318,0.850501,0.820331,0.0633441,68,"False",0.0503287486666667,NA,NA,NA,NA,NA,NA,NA
"TFAP2A","TFAP2A","MA0872.1","3.31268",0.000457181,0.829112,0.804318,0.0610461,68,"False",0.0518573877142857,NA,NA,NA,NA,NA,NA,NA
"NHLH2","NHLH2","MA1529.1","3.25533",0.000561205,0.755382,0.736319,0.0448934,68,"False",0.0523406965454545,NA,NA,NA,NA,NA,NA,NA
"TFAP2B","TFAP2B","MA0813.1","3.21272",0.000651324,0.838569,0.816155,0.0549706,68,"False",0.0523406965454545,NA,NA,NA,NA,NA,NA,NA
"ASCL1","ASCL1","MA1631.1","3.18885",0.000708032,0.86135,0.840361,0.0503643,68,"False",0.0523406965454545,NA,NA,NA,NA,NA,NA,NA
"Wt1","Wt1","MA1627.1","3.18125",0.000725123,0.852762,0.828844,0.0653227,68,"False",0.0523406965454545,NA,NA,NA,NA,NA,NA,NA
"KLF15","KLF15","MA1513.1","3.10314",0.000951168,0.897691,0.860109,0.08231,68,"False",0.0534494333333333,NA,NA,NA,NA,NA,NA,NA
"Zic1","Zic1::Zic2","MA1628.1","3.08907",0.000995623,0.889911,0.869542,0.0508556,68,"False",0.0534494333333333,NA,NA,NA,NA,NA,NA,NA
"Zic2","Zic1::Zic2","MA1628.1","3.08907",0.000995623,0.889911,0.869542,0.0508556,68,"False",0.0534494333333333,NA,NA,NA,NA,NA,NA,NA
"NRF1","NRF1","MA0506.1","3.05344",0.00112298,0.870412,0.844252,0.0624158,68,"False",0.0534494333333333,0.0388426619678388,0.258228645761331,NA,NA,NA,0.891903599657696,0.950939635845586
"EGR1","EGR1","MA0162.4","3.05184",0.00112984,0.838511,0.812172,0.0594629,68,"False",0.0534494333333333,NA,NA,NA,NA,NA,NA,NA
"Znf281","Znf281","MA1630.1","3.03746",0.00117975,0.843479,0.819408,0.0718468,68,"False",0.0534494333333333,0.0212863113601449,0.204265371298968,0.544344373531312,0.550859033690346,-0.000268865235445925,0.878766358923715,0.84151409809612
"MAZ","MAZ","MA1522.1","3.0308",0.0012117,0.905965,0.877914,0.0638289,68,"False",0.0534494333333333,0.329289614856888,0.253901615979782,NA,NA,NA,0.974845735941558,0.999846643018902
"TCFL5","TCFL5","MA0632.2","2.97146",0.00146957,0.859679,0.835763,0.0647132,68,"False",0.0614125568421053,NA,NA,NA,NA,NA,NA,NA
"TCF4","TCF4","MA0830.2","2.93048",0.00167906,0.85829,0.838917,0.0518641,68,"False",0.0655753257142857,0.00464119317269721,5.58286912001369e-05,0.49790987637759,0.508749104219244,0.601966027887908,0.966088136867424,0.911210021158339
"HES2","HES2","MA0616.2","2.92013",0.00173436,0.830142,0.807232,0.0651549,68,"False",0.0655753257142857,NA,NA,NA,NA,NA,NA,NA
"ZBTB33","ZBTB33","MA0527.1","2.80382",0.00251026,0.791159,0.772676,0.0467272,68,"False",0.0905975654545454,NA,NA,NA,NA,NA,NA,NA
"ZNF148","ZNF148","MA1653.1","2.78604",0.0026534,0.877122,0.850645,0.064971,68,"False",0.0915999826086957,0.974314803896294,0.897103784842959,NA,NA,NA,0.944697200236514,0.985474425027438
"SP9","SP9","MA1564.1","2.75003",0.00296693,0.887124,0.865208,0.0485191,68,"False",0.0926153948148148,NA,NA,NA,NA,NA,NA,NA
"KLF4","KLF4","MA0039.4","2.73831",0.00306783,0.902551,0.879556,0.0639861,68,"False",0.0926153948148148,NA,NA,NA,NA,NA,NA,NA
"E2F1","E2F1","MA0024.3","2.73194",0.00312514,0.785236,0.7698,0.0459199,68,"False",0.0926153948148148,NA,NA,NA,NA,NA,NA,NA
"SP2","SP2","MA0516.2","2.73051",0.00314939,0.807456,0.78945,0.0390648,68,"False",0.0926153948148148,0.0423352770266481,0.0331334845286861,0.881474798779686,0.888230971013702,0.0694777761977421,0.677284223372541,0.582138502350206
"EBF1","EBF1","MA0154.4","2.71693",0.00327954,0.799486,0.782074,0.0411305,68,"False",0.0929983842857143,NA,NA,NA,NA,NA,NA,NA
"HEY1","HEY1","MA0823.1","2.63364",0.00419549,0.825617,0.805772,0.0605516,68,"False",0.114869622758621,NA,NA,NA,NA,NA,NA,NA
"HES1","HES1","MA1099.2","2.6148",0.00443047,0.87327,0.85239,0.0684227,68,"False",0.11582127625,NA,NA,NA,NA,NA,NA,NA
"EGR2","EGR2","MA0472.2","2.60347",0.00458414,0.825492,0.808129,0.0534399,68,"False",0.11582127625,NA,NA,NA,NA,NA,NA,NA
"TCF12","TCF12","MA1648.1","2.59732",0.00466786,0.889103,0.871576,0.0535478,68,"False",0.11582127625,0.493644922160601,0.939866226015439,NA,NA,NA,0.998829719872075,0.999846643018902
"ZIC5","ZIC5","MA1584.1","2.55363",0.00530617,0.789405,0.774101,0.0406156,68,"False",0.127669666060606,NA,NA,NA,NA,NA,NA,NA
"TCF3","TCF3","MA0522.3","2.5297",0.00567025,0.888639,0.871721,0.0554776,68,"False",0.129200587428571,0.950660822067558,0.863089535636779,NA,NA,NA,0.924235998023172,0.999846643018902
"NEUROD1","NEUROD1","MA1109.1","2.52833",0.00569524,0.839368,0.824118,0.0480765,68,"False",0.129200587428571,NA,NA,NA,NA,NA,NA,NA
"KLF11","KLF11","MA1512.1","2.51675",0.00589721,0.883985,0.865068,0.0496525,68,"False",0.130066242777778,NA,NA,NA,NA,NA,NA,NA
"SP3","SP3","MA0746.2","2.48182",0.00651175,0.872345,0.852593,0.0495427,68,"False",0.139738635135135,0.0287602393737066,0.0275096124136143,NA,NA,NA,0.540712213781392,0.344451472173628
"KLF5","KLF5","MA0599.1","2.43016",0.00751439,0.945642,0.92756,0.0508059,68,"False",0.157011201578947,NA,NA,NA,NA,NA,NA,NA
"E2F8","E2F8","MA0865.1","2.41188",0.0078845,0.74649,0.732586,0.0490559,68,"False",0.1577942005,NA,NA,NA,NA,NA,NA,NA
"SP8","SP8","MA0747.1","2.40948",0.00794933,0.885755,0.870403,0.0469169,68,"False",0.1577942005,NA,NA,NA,NA,NA,NA,NA
"NHLH1","NHLH1","MA0048.2","2.393",0.00830383,0.844901,0.828809,0.0567627,68,"False",0.157916202380952,NA,NA,NA,NA,NA,NA,NA
"KLF16","KLF16","MA0741.1","2.39143",0.00835325,0.890119,0.870747,0.0584462,68,"False",0.157916202380952,0.0999722577538107,0.0210762917724873,0.786328205154223,0.793740572815296,0.394302512996015,0.974845735941558,0.999846643018902
"KLF2","KLF2","MA1515.1","2.3559",0.00920499,0.912049,0.894352,0.0492716,68,"False",0.169971210697674,NA,NA,NA,NA,NA,NA,NA
"INSM1","INSM1","MA0155.1","2.30973",0.0103828,0.868758,0.857047,0.0455346,68,"False",0.187362345454545,NA,NA,NA,NA,NA,NA,NA
"Tcf12","Tcf12","MA0521.1","2.28031",0.0112267,0.878592,0.863658,0.0567932,68,"False",0.1879149875,0.493644922160601,0.939866226015439,NA,NA,NA,0.998829719872075,0.999846643018902
"ZFP57","ZFP57","MA1583.1","2.28013",0.0112513,0.837539,0.822293,0.0490493,68,"False",0.1879149875,NA,NA,NA,NA,NA,NA,NA
"EGR3","EGR3","MA0732.1","2.27932",0.0112743,0.798027,0.780667,0.0564014,68,"False",0.1879149875,NA,NA,NA,NA,NA,NA,NA
"E2F4","E2F4","MA0470.2","2.27505",0.0113601,0.75973,0.747338,0.0546721,68,"False",0.1879149875,0.000184741770915195,0.0326767392653063,0.232787440121093,0.231422368088131,-0.0667135901221576,0.96671472921779,0.973702859197055
"Ahr","Ahr::Arnt","MA0006.1","2.19977",0.0138256,0.93061,0.913397,0.0711451,68,"False",0.219550528,NA,NA,NA,NA,NA,NA,NA
"Arnt","Ahr::Arnt","MA0006.1","2.19977",0.0138256,0.93061,0.913397,0.0711451,68,"False",0.219550528,0.0617738118976976,0.727082796387809,NA,NA,NA,0.970468671933096,0.999846643018902
"YY2","YY2","MA0748.2","2.1642",0.0151722,0.838283,0.821895,0.0518142,68,"False",0.228833740740741,NA,NA,NA,NA,NA,NA,NA
"ZIC1","ZIC1","MA0696.1","2.16317",0.0152101,0.786985,0.774242,0.0409625,68,"False",0.228833740740741,NA,NA,NA,NA,NA,NA,NA
"ZIC3","ZIC3","MA0697.1","2.15483",0.0155248,0.798624,0.786209,0.0428963,68,"False",0.228833740740741,NA,NA,NA,NA,NA,NA,NA
"HINFP","HINFP","MA0131.2","2.15395",0.015563,0.834093,0.819262,0.0496683,68,"False",0.228833740740741,0.752795465418223,0.690653853283905,NA,NA,NA,0.996692040897537,0.999846643018902
"KLF10","KLF10","MA1511.1","2.10794",0.0174647,0.875625,0.861439,0.0443451,68,"False",0.25212676,NA,NA,NA,NA,NA,NA,NA
"KLF3","KLF3","MA1516.1","2.0652",0.0193817,0.861471,0.846119,0.054491,68,"False",0.274804817857143,0.0828733018984118,0.197136093935923,NA,NA,NA,0.824187003296946,0.953300603150075
"KLF9","KLF9","MA1107.2","2.03154",0.0210278,0.809174,0.794726,0.051436,68,"False",0.292913564912281,0.396725992553781,0.0318391848210943,0.327865810854335,0.326616257120209,0.98110794610923,0.996692040897537,0.999846643018902
"ZNF263","ZNF263","MA0528.2","2.00778",0.0222476,0.872053,0.856546,0.0598323,68,"False",0.301329728813559,0.0197104580169677,0.0494218932004241,0.69558568229356,0.703099347601909,0.227212755432245,0.699262479895971,0.840030907388296
"EWSR1-FLI1","EWSR1-FLI1","MA0149.1","2.00444",0.022391,0.702115,0.688734,0.0612888,68,"False",0.301329728813559,NA,NA,NA,NA,NA,NA,NA
"EGR4","EGR4","MA0733.1","1.98792",0.0233425,0.792372,0.780201,0.0413282,68,"False",0.308899083333333,NA,NA,NA,NA,NA,NA,NA
"HEY2","HEY2","MA0649.1","1.97925",0.0237931,0.82796,0.814695,0.0551298,68,"False",0.309700350819672,NA,NA,NA,NA,NA,NA,NA
"ZNF740","ZNF740","MA0753.2","1.94037",0.0260714,0.818931,0.803708,0.0612392,68,"False",0.333882122580645,NA,NA,NA,NA,NA,NA,NA
"PLAGL2","PLAGL2","MA1548.1","1.92712",0.0268915,0.862599,0.846444,0.0630138,68,"False",0.33891826984127,NA,NA,NA,NA,NA,NA,NA
"MYOD1","MYOD1","MA0499.2","1.91449",0.0276644,0.837033,0.825451,0.0506226,68,"False",0.3432114625,NA,NA,NA,NA,NA,NA,NA
"RREB1","RREB1","MA0073.1","1.87542",0.0302425,0.80635,0.795519,0.0491949,68,"False",0.369423769230769,0.0991648409325157,0.00217292687946655,NA,NA,NA,0.997705489529031,0.999846643018902
"E2F2","E2F2","MA0864.2","1.85615",0.0315696,0.76544,0.755513,0.0487688,68,"False",0.379791854545455,NA,NA,NA,NA,NA,NA,NA
"ZEB1","ZEB1","MA0103.3","1.8118",0.0348778,0.886563,0.87369,0.0592973,68,"False",0.413327958208955,0.19989471001075,0.102426829413717,NA,NA,NA,0.725953935618223,0.615267511920998
"KLF6","KLF6","MA1517.1","1.79582",0.0361824,0.892903,0.880258,0.045209,68,"False",0.416808573913043,0.187746588587536,0.157596361938127,NA,0.850130474927756,NA,0.98745499414081,0.993458257540698
"ZBTB7A","ZBTB7A","MA0750.2","1.79541",0.0362214,0.842575,0.829929,0.0431374,68,"False",0.416808573913043,0.195768766844911,0.319399080183768,NA,NA,NA,0.940466051400669,0.999846643018902
"VEZF1","VEZF1","MA1578.1","1.76659",0.0385229,0.880496,0.867548,0.0583089,68,"False",0.436959751428571,0.0043004558516909,0.0353033756097254,0.575847637309265,0.584167496466361,0.00855192891574437,0.389519865206837,0.423139368584162
"ZIC4","ZIC4","MA0751.1","1.75793",0.0392681,0.8159,0.806296,0.0407125,68,"False",0.439139033802817,NA,NA,NA,NA,NA,NA,NA
"ATOH1","ATOH1","MA1467.1","1.74757",0.0401322,0.840206,0.83003,0.0478958,68,"False",0.442568983333333,NA,NA,NA,NA,NA,NA,NA
"SNAI1","SNAI1","MA1558.1","1.71663",0.0428642,0.886221,0.875314,0.0553508,68,"False",0.46622157260274,NA,NA,NA,NA,NA,NA,NA
"EBF3","EBF3","MA1637.1","1.68112",0.0462503,0.811253,0.799623,0.051188,68,"False",0.496253218918919,NA,NA,NA,NA,NA,NA,NA
"Klf1","Klf1","MA0493.1","1.65554",0.0488155,0.875901,0.865753,0.0391385,68,"False",0.503736716455696,NA,NA,NA,NA,NA,NA,NA
"SNAI3","SNAI3","MA1559.1","1.65024",0.0492936,0.84612,0.835868,0.0512725,68,"False",0.503736716455696,0.411029625325619,0.483558127153759,NA,NA,NA,0.41856939794446,0.521445200377722
"KLF17","KLF17","MA1514.1","1.64988",0.0493081,0.792694,0.782544,0.0543221,68,"False",0.503736716455696,NA,NA,NA,NA,NA,NA,NA
"ETV4","ETV4","MA0764.2","1.64816",0.0494937,0.896268,0.883767,0.0651364,68,"False",0.503736716455696,NA,NA,NA,NA,NA,NA,NA
"SP1","SP1","MA0079.4","1.64258",0.0501199,0.825311,0.812589,0.0549701,68,"False",0.503736716455696,0.81356189967966,0.168224959528366,NA,NA,NA,0.788874661686748,0.999846643018902
"MZF1","MZF1","MA0057.1","1.61569",0.0529471,0.917514,0.909997,0.0351577,68,"False",0.5254999675,0.201249318777348,0.253606435430439,NA,NA,NA,0.95738442394733,0.999846643018902
"Zic2","Zic2","MA1629.1","1.59668",0.0550255,0.814609,0.804892,0.0470705,68,"False",0.532992834146341,NA,NA,NA,NA,NA,NA,NA
"NEUROG2","NEUROG2","MA1642.1","1.59642",0.0550446,0.842314,0.832284,0.0503415,68,"False",0.532992834146341,NA,NA,NA,NA,NA,NA,NA
