"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ"
"ELK4","ELK4","MA0076.2","6.89722",2.49783e-12,0.89412,0.852902,0.057252,85,"False",1.54867715e-09,0.0328108378777022,0.101682912187929,NA,NA,NA,0.992256539252077,0.999846643018902
"ZBTB33","ZBTB33","MA0527.1","6.83188",3.90095e-12,0.812991,0.772676,0.0625597,85,"False",1.54867715e-09,NA,NA,NA,NA,NA,NA,NA
"ELK1","ELK1","MA0028.2","6.74539",7.18691e-12,0.849357,0.805366,0.0640035,85,"False",1.90213551333333e-09,0.0905776019044341,0.790302571056558,0.493315068593753,NA,-1.0001564542847,0.750875404508989,0.717729026142046
"ELK3","ELK3","MA0759.1","6.63878",1.48808e-11,0.867239,0.827514,0.0601206,85,"False",2.9538388e-09,0.0801548497763039,0.00608493566116945,0.674036747920581,0.680238853172645,0.598973974707928,0.942557800919317,0.999846643018902
"FEV","FEV","MA0156.2","6.25838",1.84023e-10,0.876175,0.840666,0.0576135,85,"False",2.45293066666667e-08,NA,NA,NA,NA,NA,NA,NA
"FLI1","FLI1","MA0475.2","6.25716",1.8536e-10,0.865615,0.82927,0.0593159,85,"False",2.45293066666667e-08,0.0505140732299938,0.212939840808429,NA,NA,NA,0.962440509118781,0.999061981599116
"ETS1","ETS1","MA0098.3","6.11521",4.57731e-10,0.88045,0.846278,0.0562335,85,"False",5.19197734285714e-08,0.835007615509045,0.929974737321853,NA,NA,NA,0.920056480349065,0.999846643018902
"ETS2","ETS2","MA1484.1","6.08892",5.37865e-10,0.882705,0.848397,0.058673,85,"False",5.338310125e-08,0.409428352266666,0.356123836082475,NA,NA,NA,0.803851140962504,0.602129928715239
"ERG","ERG","MA0474.2","6.05681",6.60233e-10,0.881869,0.84857,0.0549033,85,"False",5.82472224444445e-08,NA,NA,NA,NA,NA,NA,NA
"Gmeb1","Gmeb1","MA0615.1","5.78389",3.55231e-09,0.844655,0.817285,0.0361542,85,"False",2.82053414e-07,0.437227138157757,0.994545450493868,NA,NA,NA,0.876252954563826,0.970848845166344
"ETV2","ETV2","MA0762.1","5.72013",5.02831e-09,0.836022,0.805106,0.0607228,85,"False",3.62952558181818e-07,NA,NA,NA,NA,NA,NA,NA
"ELF2","ELF2","MA1483.1","5.65405",7.50859e-09,0.822121,0.790052,0.0557697,85,"False",4.96818371666667e-07,0.00372224057152594,0.000191453601748905,0.845094091816569,0.852577843897278,0.18085131900872,0.940466051400669,0.999846643018902
"Atf1","Atf1","MA0604.1","5.56865",1.22345e-08,0.873232,0.839285,0.0645889,85,"False",7.47245615384615e-07,0.835430946976149,0.336234784462894,NA,NA,NA,0.947208501551059,0.989814950681537
"ZBTB7A","ZBTB7A","MA0750.2","5.49532",1.88534e-08,0.864568,0.829929,0.0566678,85,"False",1.06925711428571e-06,0.195768766844911,0.319399080183768,NA,NA,NA,0.940466051400669,0.999846643018902
"ERF","ERF","MA0760.1","5.46304",2.23788e-08,0.861067,0.83128,0.0568197,85,"False",1.18458448e-06,0.621160469584031,0.127645804327305,NA,NA,NA,0.943145084219716,0.953918211102615
"ETV6","ETV6","MA0645.1","5.25842",6.97697e-08,0.881935,0.851358,0.0597949,85,"False",3.4623213625e-06,0.0115539181942788,0.0071021601972829,0.674036747920581,0.680238853172645,0.466326685731707,0.918480452249037,0.877394398484197
"YY2","YY2","MA0748.2","5.20268",9.52798e-08,0.857148,0.821895,0.0609418,85,"False",4.26208172222222e-06,NA,NA,NA,NA,NA,NA,NA
"ETV5","ETV5","MA0765.2","5.19851",9.66215e-08,0.88417,0.853063,0.0609308,85,"False",4.26208172222222e-06,0.000452455741730472,0.0046921440081734,0.976822319170784,0.977511602026253,0.0766767432916249,0.884998209268041,0.999846643018902
"NRF1","NRF1","MA0506.1","4.77943",8.63965e-07,0.880877,0.844252,0.0561812,85,"False",3.61046426315789e-05,0.0388426619678388,0.258228645761331,NA,NA,NA,0.891903599657696,0.950939635845586
"HINFP","HINFP","MA0131.2","4.7037",1.25822e-06,0.848229,0.819262,0.0429568,85,"False",4.9951334e-05,0.752795465418223,0.690653853283905,NA,NA,NA,0.996692040897537,0.999846643018902
"ETV3","ETV3","MA0763.1","4.6669",1.4797e-06,0.860275,0.835857,0.0542737,85,"False",5.59467523809524e-05,NA,NA,NA,NA,NA,NA,NA
"ELF4","ELF4","MA0641.1","4.64824",1.62414e-06,0.80666,0.779983,0.057408,85,"False",5.86166890909091e-05,0.323948235577525,0.455130813592891,NA,NA,NA,0.902781777980723,0.999846643018902
"ZSCAN29","ZSCAN29","MA1602.1","4.52317",2.95673e-06,0.806257,0.784442,0.0491681,85,"False",0.00010207146173913,NA,NA,NA,NA,NA,NA,NA
"E2F4","E2F4","MA0470.2","4.42381",4.74201e-06,0.768885,0.747338,0.0438311,85,"True",0.0001568814975,0.000184741770915195,0.0326767392653063,0.232787440121093,0.231422368088131,-0.0667135901221576,0.96671472921779,0.973702859197055
"E2F1","E2F1","MA0024.3","4.19767",1.324e-05,0.791015,0.7698,0.0433,85,"False",0.0004205024,NA,NA,NA,NA,NA,NA,NA
"E2F2","E2F2","MA0864.2","4.14271",1.67927e-05,0.775331,0.755513,0.0453002,85,"False",0.000509883274074074,NA,NA,NA,NA,NA,NA,NA
"TCFL5","TCFL5","MA0632.2","4.13737",1.73386e-05,0.865542,0.835763,0.0526754,85,"False",0.000509883274074074,NA,NA,NA,NA,NA,NA,NA
"ARNT","ARNT::HIF1A","MA0259.1","4.10839",1.96496e-05,0.917355,0.890666,0.0491676,85,"False",0.000537992496551724,0.0617738118976976,0.727082796387809,NA,NA,NA,0.970468671933096,0.999846643018902
"HIF1A","ARNT::HIF1A","MA0259.1","4.10839",1.96496e-05,0.917355,0.890666,0.0491676,85,"False",0.000537992496551724,0.00360691399441298,6.08683171087887e-05,0.606225340478504,0.615776362239217,0.488341078792027,0.930996524937499,0.757274745666793
"YY1","YY1","MA0095.2","3.95387",3.74142e-05,0.822456,0.796807,0.0720541,85,"False",0.00099022916,0.00388847920943979,0.0104226643774128,NA,NA,NA,0.491227248462711,0.467632943726434
