ID,Phase,Error,Magnitude,ProjectionX,ProjectionY,Circular_Error,Modified_Error,Out_of_Plane_Reconstruction_Error,Input_Magnitude,Model_Output_Magnitude,Modified_Model_Output_Magnitude,Phases_MA
GSM1841580,0.9067951440811157,1.8801908493041992,2.467111825942993,1.520414113998413,1.9429312944412231,1.0762085914611816,2.3219046592712402,0.5129920840263367,3.3243234157562256,1.1840441226959229,2.7670369148254395,0.8202584089394511
GSM1841582,1.767313838005066,0.7819148302078247,0.9291585683822632,-0.1814228892326355,0.9112745523452759,0.002509254729375243,0.7632166147232056,0.0011821461375802755,1.8798003196716309,0.916765034198761,0.8420058488845825,6.242925022195087
GSM1841583,4.330390516911642,0.2985459864139557,3.232896327972412,-1.205145239830017,-2.9998738765716553,2.492912769317627,1.0208685398101807,1.1295572519302368,1.9218701124191284,1.1266820430755615,3.4792425632476807,3.679848343288511
GSM1841584,2.781830310821533,0.08180976659059525,3.1517856121063232,-2.950010061264038,1.1095917224884033,2.3150908946990967,0.9876367449760437,1.3643755912780762,1.4524123668670654,0.9387205839157104,3.5496551990509033,5.22840854937862
GSM1841585,4.3676528374301355,0.4430209994316101,1.05110502243042,-0.3552192449569702,-0.9892628192901611,0.0013058630283921957,0.45607954263687134,0.0005895590293221176,1.4812805652618408,1.1359281539916992,1.1886457204818726,3.6425860227700175
GSM1841586,6.01796526113619,0.13696584105491638,1.6527776718139648,1.5949881076812744,-0.43322882056236267,0.21305935084819794,0.3815152049064636,0.12616293132305145,1.3480511903762817,1.4900341033935547,2.283691644668579,1.9922735990639628
GSM1841588,2.926677703857422,0.3655802607536316,2.0336921215057373,-1.9869061708450317,0.4337138235569,0.5342596769332886,0.7528623342514038,0.31660696864128113,1.5775052309036255,0.9523147940635681,2.2084856033325195,5.083561156342731
GSM1841591,0.4681897461414337,1.205479383468628,2.459681510925293,2.1949870586395264,1.1099843978881836,1.0653351545333862,1.7680864334106445,0.5712910890579224,2.8089630603790283,1.3489208221435547,3.028858184814453,1.2588638068791331
GSM1841592,3.4862192312823694,0.4904566705226898,1.4872366189956665,-1.3997896909713745,-0.5024557113647461,0.11869976669549942,0.6483869552612305,0.06563570350408554,1.6264206171035767,0.9985283017158508,1.5640366077423096,4.524019628917784
GSM1841593,5.458979014550344,0.2891586124897003,2.5129942893981934,1.706674337387085,-1.8445602655410767,1.144575834274292,0.8524590730667114,0.6233571171760559,1.9478635787963867,1.439717173576355,3.2041399478912354,2.551259845649809
GSM1841594,4.258238617573873,0.14316658675670624,2.129321336746216,-0.934130847454071,-1.9134808778762817,0.6376834511756897,0.4684208035469055,0.29163217544555664,1.3437482118606567,1.1096618175506592,2.298330545425415,3.7520002426262797
GSM1841596,6.2779947568299335,0.4461338520050049,1.6645748615264893,1.6645524501800537,-0.008640021085739136,0.22082987427711487,0.690456748008728,0.12957532703876495,1.8184911012649536,1.4661509990692139,2.26904559135437,1.7322441033702196
GSM1841597,0.8822802901268005,0.43966537714004517,1.870573878288269,1.1885477304458618,1.4444379806518555,0.37894946336746216,0.7018963098526001,0.18170788884162903,1.7597804069519043,1.193834900856018,2.1329774856567383,0.8447732628937663
GSM1841599,2.1080050468444824,0.076303631067276,2.2537567615509033,-1.1533368825912476,1.936293601989746,0.7859529256820679,0.4958309531211853,0.40474873781204224,1.0553449392318726,0.8924679160118103,2.3095977306365967,5.902233813355671
GSM1841600,3.3535335699664515,0.21265284717082977,3.1233184337615967,-3.0534327030181885,-0.6570142507553101,2.2542405128479004,1.0586943626403809,1.2819466590881348,1.704871416091919,0.9877429604530334,3.5083372592926025,4.656705290233702
GSM1841601,1.6602028608322144,0.33732670545578003,1.5793817043304443,-0.14101895689964294,1.5730735063552856,0.1678415983915329,0.49901437759399414,0.0774054229259491,1.379974126815796,0.9353139996528625,1.546302318572998,0.06685069218835249
GSM1841602,6.268934099246756,0.9873991012573242,2.4918720722198486,2.491619110107422,-0.03551098704338074,1.1128413677215576,1.5817506313323975,0.6535375714302063,2.7130000591278076,1.4675021171569824,3.2721400260925293,1.7413047609533967
GSM1841604,4.26829177538027,0.40657249093055725,1.4558289051055908,-0.6254866123199463,-1.314611792564392,0.10388999432325363,0.5271640419960022,0.047442495822906494,1.5774041414260864,1.1119612455368042,1.5880098342895508,3.7419470848198833
GSM1841605,1.2084133625030518,0.15194900333881378,3.0980234146118164,1.0982598066329956,2.8968214988708496,2.2008512020111084,0.8279207944869995,0.9952228665351868,1.618606448173523,1.0668740272521973,3.272444486618042,0.5186401905175151
GSM1841606,4.774340693150656,0.1183740496635437,3.7355148792266846,0.23127368092536926,-3.728348731994629,3.741520643234253,1.0760384798049927,1.7175754308700562,1.93783438205719,1.2519875764846802,4.167387008666992,3.2358981670494975
GSM1841608,4.904636804257528,0.6217406988143921,3.2598721981048584,0.6228500604629517,-3.1998162269592285,2.553511142730713,1.3983367681503296,1.2018650770187378,2.4325568675994873,1.2920054197311401,3.7325711250305176,3.105602055942625
GSM1841609,4.720220867787496,0.1667170524597168,0.9929034113883972,0.007776200771331787,-0.992872953414917,2.5180637749144807e-5,0.16488364338874817,1.146788963524159e-5,0.9474349617958069,1.235468864440918,1.2280422449111938,3.2900179924126567
GSM1841611,1.672798752784729,0.7503477334976196,2.429161548614502,-0.2473510205745697,2.4165353775024414,1.0212513208389282,1.1865851879119873,0.47203880548477173,2.1636905670166016,0.9328519105911255,2.4521331787109375,0.05425480023583784
GSM1841612,2.559849500656128,0.15190288424491882,2.5386996269226074,-2.1210989952087402,1.3949675559997559,1.1837981939315796,0.7382481694221497,0.6788756251335144,1.358962059020996,0.9175838828086853,2.7598297595977783,5.450389359544025
GSM1841613,5.700698379670278,0.06786136329174042,2.4351091384887695,2.033552646636963,-1.339559555053711,1.0297691822052002,0.6268380880355835,0.590469241142273,1.6259692907333374,1.4773986339569092,3.195568084716797,2.3095404805298747
GSM1841614,2.493769645690918,0.0748567208647728,2.7020926475524902,-2.154646873474121,1.6305831670761108,1.4485597610473633,0.7305687069892883,0.8207176923751831,1.258914589881897,0.9117258787155151,2.937093496322632,5.516469214509235
GSM1841615,2.474465847015381,0.29707005620002747,1.4898467063903809,-1.1704274415969849,0.9218149185180664,0.11997491121292114,0.46078652143478394,0.06771424412727356,1.2426878213882446,0.9100936651229858,1.4916967153549194,5.535773013184772
GSM1841617,1.0107673406600952,0.8827915191650391,3.4002761840820312,1.8062632083892822,2.8808491230010986,2.8806631565093994,1.7325446605682373,1.342049479484558,2.6067757606506348,1.142625331878662,3.708930253982544,0.7162862123604716
GSM1841619,3.4233525435077112,0.13378266990184784,1.2123724222183228,-1.1645656824111938,-0.33709612488746643,0.022551029920578003,0.20337755978107452,0.012645726092159748,0.7322155237197876,0.9933308959007263,1.2411608695983887,4.586886316692442
GSM1841620,2.720390558242798,0.016718845814466476,2.475924491882324,-2.259523868560791,1.0123010873794556,1.0891764163970947,0.5905739665031433,0.6384676098823547,1.0626018047332764,0.9328044652938843,2.7190768718719482,5.289848301957355
GSM1841621,0.8762072920799255,0.3803422749042511,1.7030775547027588,1.0900883674621582,1.3085031509399414,0.24715903401374817,0.5906683206558228,0.11869142949581146,1.631709337234497,1.1962586641311646,1.9543086290359497,0.8508462609406413
GSM1841622,2.9622604846954346,0.12723250687122345,2.901472806930542,-2.8549420833587646,0.5175429582595825,1.8077995777130127,0.911413848400116,1.0711114406585693,1.4616960287094116,0.9555314183235168,3.266721487045288,5.0479783755047185
GSM1841623,2.6629745960235596,0.04166565090417862,2.831406354904175,-2.513247489929199,1.3040127754211426,1.6770248413085938,0.7773621678352356,0.9766292572021484,1.2550780773162842,0.9272769093513489,3.136842727661133,5.3472642641765935
GSM1841624,4.583221618329183,0.09706567227840424,1.5206241607666016,-0.1958693265914917,-1.5079565048217773,0.13552474975585938,0.2374073565006256,0.06094661355018616,1.0372344255447388,1.1946834325790405,1.7376374006271362,3.4270172418709697
GSM1841625,3.5908053557025355,0.10053189843893051,1.1812318563461304,-1.064041018486023,-0.5129574537277222,0.016422487795352936,0.15628457069396973,0.00885019637644291,0.6456257104873657,1.0077813863754272,1.214013695716858,4.419433504497618
GSM1841626,0.506174623966217,0.035313092172145844,1.762465476989746,1.5414621829986572,0.854505181312561,0.2906768321990967,0.29293742775917053,0.15431508421897888,1.0927224159240723,1.3361248970031738,2.206777811050415,1.2208789290543498
GSM1841627,4.4682093302356165,0.22188982367515564,2.0920846462249756,-0.5057833194732666,-2.030025005340576,0.5963245034217834,0.5321155190467834,0.26774725317955017,1.5087400674819946,1.1623075008392334,2.3032333850860596,3.5420295299645366
GSM1841628,5.066145364438192,3.3002452850341797,2.103691816329956,0.7287694215774536,-1.9734269380569458,0.6090676784515381,3.662497043609619,0.2982293963432312,4.232095241546631,1.3405450582504272,2.5565061569213867,2.944093495761961
GSM1841629,2.0950961112976074,0.4807724356651306,0.6466194987297058,-0.3237021863460541,0.5597621202468872,0.062438882887363434,0.382872074842453,0.03203926607966423,1.3328441381454468,0.892521858215332,0.4998014271259308,5.915142748902546
GSM1841630,3.590428177510397,0.26318854093551636,1.7079592943191528,-1.5387909412384033,-0.741112232208252,0.25060316920280457,0.4934476912021637,0.13506510853767395,1.3191006183624268,1.0077462196350098,1.81878662109375,4.419810682689756
GSM1841631,3.5219009558307093,0.35020580887794495,1.5120432376861572,-1.404008150100708,-0.5612804889678955,0.13109414279460907,0.5220508575439453,0.07187772542238235,1.3755548000335693,1.0015842914581299,1.5930359363555908,4.488337904369444
GSM1841632,2.4852943420410156,0.1462252140045166,2.4852793216705322,-1.9689784049987793,1.516488790512085,1.103027582168579,0.7076042890548706,0.6239051818847656,1.304826021194458,0.911004364490509,2.6768317222595215,5.5249445181591375
GSM1841635,0.7405741214752197,0.5049228072166443,3.7523303031921387,2.7695250511169434,2.5317413806915283,3.787661075592041,1.5703485012054443,1.8848345279693604,2.3948776721954346,1.2498255968093872,4.300327301025391,0.9864794315453471
GSM1841636,3.0858192443847656,0.3840106427669525,1.6799066066741943,-1.6772944927215576,0.0936453640460968,0.2311364859342575,0.6302686929702759,0.1362079679965973,1.4750345945358276,0.966252326965332,1.7881786823272705,4.9244196158153875
GSM1841637,0.6057747602462769,3.003920316696167,1.0656604766845703,0.8760380744934082,0.6067861318588257,0.0021556499414145947,3.0217134952545166,0.0011135998647660017,3.8966362476348877,1.3008177280426025,1.3742009401321411,1.12127879277429
GSM1841638,4.398704473172323,0.10808507353067398,2.295112371444702,-0.7081923484802246,-2.1831181049346924,0.8386581540107727,0.48290833830833435,0.3777337670326233,1.364115595817566,1.1438589096069336,2.499582052230835,3.61153438702783
GSM1841640,2.2310609817504883,0.4489665925502777,2.4041616916656494,-1.474534511566162,1.8988791704177856,0.9858351349830627,0.9431949853897095,0.5250689387321472,1.7590267658233643,0.8947018980979919,2.5117592811584473,5.779177878449665
GSM1841642,1.9008835554122925,0.09969671815633774,2.2065529823303223,-0.7152001857757568,2.087430238723755,0.7278850078582764,0.47768908739089966,0.35419991612434387,1.1089556217193604,0.9011986255645752,2.2216763496398926,6.109355304787861
GSM1841643,3.491272036229269,0.1118549108505249,3.022491455078125,-2.839578151702881,-1.0354955196380615,2.0452358722686768,0.8901292681694031,1.1295928955078125,1.510428547859192,0.9989557862281799,3.361161947250366,4.518966823970884
GSM1841644,1.4803379774093628,0.5185608267784119,0.8472319841384888,0.07653477787971497,0.8437680006027222,0.011669034138321877,0.47865310311317444,0.00526036974042654,1.4955286979675293,0.9783020615577698,0.8228192925453186,0.24671557561120405
GSM1841645,0.3307467997074127,0.6783509254455566,2.5432519912719727,2.4054079055786133,0.8259196281433105,1.1908133029937744,1.2524715662002563,0.6605762839317322,2.3818740844726562,1.3915627002716064,3.2009992599487305,1.3963067533131541
GSM1841647,4.598575417195455,0.20128588378429413,3.8315482139587402,-0.4351412057876587,-3.8067588806152344,4.0088324546813965,1.1887519359588623,1.8043346405029297,2.0059237480163574,1.1991530656814575,4.18263053894043,3.4116634430046977
GSM1841649,3.697221104298727,0.03691238909959793,2.9939486980438232,-2.5435664653778076,-1.5792399644851685,1.9879158735275269,0.7706018686294556,1.0412774085998535,1.3746578693389893,1.0183745622634888,3.281066417694092,4.313017755901426
GSM1841650,3.2111368815051478,0.03338918834924698,2.7144033908843994,-2.7078421115875244,-0.18861868977546692,1.4695894718170166,0.7133429646492004,0.855005145072937,1.2399712800979614,0.9764896631240845,3.0367491245269775,4.799101978695005
GSM1841652,0.6220344305038452,0.6337423324584961,3.957382917404175,3.21614408493042,2.3059263229370117,4.373056888580322,1.83011794090271,2.2489044666290283,2.6233065128326416,1.2948399782180786,4.631278038024902,1.1050191225167216
GSM1841653,3.960959259663717,0.6934588551521301,1.720306634902954,-1.1744261980056763,-1.2570513486862183,0.25942081212997437,0.9162920117378235,0.12639622390270233,1.9732933044433594,1.0526231527328491,1.8326879739761353,4.049279600536436
GSM1841654,4.493499819432394,0.29956620931625366,3.647495746612549,-0.7920372486114502,-3.5604639053344727,3.504617214202881,1.1908379793167114,1.5729659795761108,2.06280779838562,1.1692428588867188,3.9513978958129883,3.5167390407677592
GSM1841655,2.231929302215576,0.6954144239425659,1.8160723447799683,-1.1150891780853271,1.4334206581115723,0.3329870402812958,0.9636627435684204,0.1773943454027176,1.9615908861160278,0.8947336077690125,1.8339630365371704,5.778309557984577
GSM1841656,2.7193922996520996,0.06583010405302048,2.1684963703155518,-1.9780797958374023,0.8885815143585205,0.6826918721199036,0.5023801922798157,0.40014854073524475,1.0409083366394043,0.9327082633972168,2.3467864990234375,5.2908465605480535
GSM1841657,2.258452892303467,0.014037074521183968,2.5742015838623047,-1.633918285369873,1.9891769886016846,1.2390552759170532,0.5804064273834229,0.6647261381149292,1.0539582967758179,0.8958041667938232,2.715998411178589,5.751785967896686
GSM1841659,3.459292713795797,0.05353699252009392,2.2846670150756836,-2.1703341007232666,-0.7136898040771484,0.8251846432685852,0.517370879650116,0.45910653471946716,1.1134088039398193,0.9962766766548157,2.4997785091400146,4.550946146404356
GSM1841661,2.517416477203369,0.0537484772503376,3.0305819511413574,-2.4591500759124756,1.7711601257324219,2.061631679534912,0.8663308024406433,1.1733604669570923,1.3380811214447021,0.9137780666351318,3.3356525897979736,5.492822382996784
GSM1841662,0.5168605446815491,1.2064815759658813,2.404327392578125,2.090261697769165,1.1881060600280762,0.9860677719116211,1.7154529094696045,0.52198326587677,2.7903220653533936,1.3324540853500366,2.9370906352996826,1.2101930083390178
GSM1841663,4.2898868958102625,0.3050524592399597,0.9765270352363586,-0.40041884779930115,-0.8906569480895996,0.0002754907472990453,0.29895299673080444,0.0001254338858416304,1.182578682899475,1.116980791091919,1.092756748199463,3.7203519643898906
GSM1841664,4.595968786870138,0.617791473865509,2.2153806686401367,-0.2573328912258148,-2.2003843784332275,0.7385751008987427,0.9872940182685852,0.33237385749816895,2.0832600593566895,1.1983920335769653,2.4728729724884033,3.414270073330015
GSM1841665,1.6294406652450562,0.3704531788825989,1.959365725517273,-0.1148398220539093,1.9559974670410156,0.4601913392543793,0.645247757434845,0.21114253997802734,1.5713764429092407,0.9416375160217285,1.953945279121399,0.09761288777551069
GSM1841666,1.8370050191879272,0.2785899043083191,2.4153285026550293,-0.6354138851165771,2.330249071121216,1.001577377319336,0.7324256300926208,0.47958293557167053,1.5196409225463867,0.9076085090637207,2.4434211254119873,6.173233841012226
GSM1841668,2.040757656097412,0.13975898921489716,1.5321367979049683,-0.6938308477401733,1.366031527519226,0.14158478379249573,0.3009231686592102,0.07155974209308624,0.9242454767227173,0.8934193849563599,1.4870140552520752,5.969481204102741
GSM1841669,1.8812024593353271,0.6883312463760376,2.9551138877868652,-0.9026260375976562,2.81388783454895,1.9112352132797241,1.3577907085418701,0.9253255128860474,2.190772294998169,0.9029747843742371,3.04114031791687,6.129036400864826
GSM1841670,4.784670058880941,0.2337387502193451,1.3106352090835571,0.0946517288684845,-1.3072129487991333,0.04824712127447128,0.3197484612464905,0.022185737267136574,1.2465193271636963,1.2551546096801758,1.5837785005569458,3.225568801319212
GSM1841671,1.807551383972168,0.3585022985935211,2.620939254760742,-0.6147398948669434,2.547826051712036,1.3137221336364746,0.8730093836784363,0.6246219277381897,1.704137921333313,0.9111997485160828,2.664259672164917,6.202687476227985
GSM1841672,2.1934635639190674,0.21177811920642853,3.3623266220092773,-1.9609218835830688,2.73130464553833,2.7902934551239014,1.1151176691055298,1.471189260482788,1.6677080392837524,0.8935248255729675,3.601132392883301,5.816775296281086
GSM1841673,2.143049955368042,0.18818633258342743,1.9749683141708374,-1.0695005655288696,1.660321831703186,0.47528165578842163,0.5063611268997192,0.247152179479599,1.2103304862976074,0.8926129341125488,2.000005006790161,5.867188904832111
GSM1841674,1.796276330947876,1.2616338729858398,2.8822054862976074,-0.6443871259689331,2.8092479705810547,1.7713489532470703,1.8787286281585693,0.8399935960769653,2.752135992050171,0.9126821756362915,2.946855068206787,6.213962529252277
GSM1841676,1.1404411792755127,0.275148868560791,2.1345133781433105,0.890505313873291,1.9398834705352783,0.6435603499412537,0.6057397723197937,0.2933266758918762,1.5539215803146362,1.0922166109085083,2.283932685852051,0.5866123737450541
GSM1841677,2.3788115978240967,0.0348321832716465,2.693675994873047,-1.9473048448562622,1.8611539602279663,1.4342693090438843,0.6714097261428833,0.7927893400192261,1.1567226648330688,0.9027266502380371,2.8924195766448975,5.631427262376056
GSM1841678,3.192936722432272,0.167563796043396,1.9864145517349243,-1.9837968349456787,-0.10194563865661621,0.4865068197250366,0.5240746736526489,0.2837008833885193,1.2272244691848755,0.9750335216522217,2.160395622253418,4.817302137767881
GSM1841679,5.547402624283926,0.17138351500034332,2.800677537918091,2.076158285140991,-1.8797239065170288,1.6212199926376343,0.8771454691886902,0.9016827344894409,1.9166615009307861,1.4560213088989258,3.578789472579956,2.4628362359162272
GSM1841680,2.2567529678344727,0.08894467353820801,2.9057605266571045,-1.8405479192733765,2.248516798019409,1.8159618377685547,0.7985337376594543,0.9737906455993652,1.3368372917175293,0.8957300186157227,3.0992062091827393,5.75348589236568
GSM1841681,2.4140594005584717,0.8738115429878235,2.190117597579956,-1.6356172561645508,1.4564929008483887,0.7081899642944336,1.29583740234375,0.3946053981781006,2.268192768096924,0.9052845239639282,2.309114456176758,5.596179459641681
GSM1841682,3.6350858847247522,0.1249089390039444,1.4848366975784302,-1.307671070098877,-0.703374981880188,0.11753331124782562,0.27542489767074585,0.06260810047388077,0.9428912401199341,1.012018084526062,1.5624505281448364,4.375152975475401
GSM1841684,0.5875571370124817,1.401691198348999,2.7903566360473633,2.32240629196167,1.5467770099639893,1.6026883125305176,2.0742950439453125,0.8321367502212524,3.043968439102173,1.3074491024017334,3.333690881729126,1.1394964160080852
GSM1841686,3.6052501837359827,0.22200517356395721,2.030919075012207,-1.8165000677108765,-0.9082727432250977,0.5313970446586609,0.5682142972946167,0.2853021025657654,1.3638955354690552,1.0091391801834106,2.190260410308838,4.40498867646417
GSM1841688,1.2946903705596924,1.3074967861175537,2.9917593002319336,0.8155868053436279,2.878444194793701,1.9835524559020996,1.9578288793563843,0.8915498852729797,2.8474628925323486,1.0362601280212402,3.122756242752075,0.43236318246087446
GSM1841690,4.709785882626669,0.19053275883197784,3.2532520294189453,-0.008468717336654663,-3.2532410621643066,2.538572311401367,0.9375295639038086,1.154563307762146,1.8719027042388916,1.2323029041290283,3.6190619468688965,3.3004529775734843
GSM1841693,3.3402400652514856,0.22189347445964813,1.8309540748596191,-1.7949472665786743,-0.36132702231407166,0.34524235129356384,0.5091807842254639,0.1968189775943756,1.2939987182617188,0.9866914749145508,1.9711616039276123,4.669998794948667
GSM1841695,2.1570582389831543,0.077753946185112,2.0577147006988525,-1.138432502746582,1.7141064405441284,0.5593801736831665,0.4278058409690857,0.2920111119747162,0.9888706803321838,0.8927856683731079,2.0969643592834473,5.853180621216999
GSM1841697,4.199579064046041,0.05746612697839737,2.816767454147339,-1.381983995437622,-2.4544448852539062,1.6503220796585083,0.635947585105896,0.7620204091072083,1.4112592935562134,1.096720814704895,3.025256395339966,3.8106597961541118
GSM1841698,1.3879400491714478,1.7642520666122437,1.6755516529083252,0.3046804964542389,1.6476173400878906,0.2281849980354309,1.9611839056015015,0.10243304073810577,3.0281031131744385,1.0056272745132446,1.7063283920288086,0.3391135038491191
GSM1841700,2.5693576335906982,0.5253130197525024,2.937591552734375,-2.469611883163452,1.5907422304153442,1.877130389213562,1.3071415424346924,1.0782082080841064,2.0070090293884277,0.9184550642967224,3.2401833534240723,5.440881226609455
GSM1841701,6.262041962017314,0.40525731444358826,2.8156116008758545,2.8149821758270264,-0.05952700972557068,1.648222804069519,1.1687662601470947,0.9685584306716919,2.215130090713501,1.4685053825378418,3.665919780731201,1.7481968981828393
GSM1841702,0.09658785909414291,2.0658655166625977,1.4255036115646362,1.4188593626022339,0.13747236132621765,0.09052665531635284,2.2239954471588135,0.05247458815574646,3.303616762161255,1.4484829902648926,1.9586539268493652,1.630465693926424
GSM1841703,4.861265961323873,0.017609694972634315,2.0095155239105225,0.29806652665138245,-1.9872866868972778,0.5095607042312622,0.3193822503089905,0.23765233159065247,1.1632473468780518,1.278695821762085,2.3603994846343994,3.1489728988762797
GSM1841708,2.7801308631896973,0.044492512941360474,3.0022878646850586,-2.8082826137542725,1.0617350339889526,2.0045783519744873,0.8735250234603882,1.181230902671814,1.332687497138977,0.9385575652122498,3.367910623550415,5.230107997010456
GSM1841709,1.8164613246917725,0.2604106068611145,1.1897461414337158,-0.2893480062484741,1.1540249586105347,0.018001804128289223,0.3130525052547455,0.008577181026339531,1.0883499383926392,0.9100704193115234,1.113255500793457,6.193777535508381
GSM1841710,3.3548508326159876,0.40612778067588806,3.7707817554473877,-3.6853604316711426,-0.7980684041976929,3.838615894317627,1.5858111381530762,2.182410478591919,2.1104018688201904,0.9878472089767456,4.279221534729004,4.6553880275841655
GSM1841712,4.630863849316732,0.4232528805732727,1.9833009243011475,-0.16151002049446106,-1.97671377658844,0.4834403693675995,0.7061115503311157,0.21808397769927979,1.785112977027893,1.2086471319198608,2.2403488159179688,3.379375010883421
GSM1841715,1.1225415468215942,0.3424445390701294,3.658175468444824,1.5854291915893555,3.2967653274536133,3.5329480171203613,1.280016541481018,1.614327073097229,2.0523436069488525,1.0990362167358398,3.9137473106384277,0.6045120061989726
GSM1841717,4.224718157445089,0.11146734654903412,1.94363272190094,-0.9107270240783691,-1.7170569896697998,0.4452213644981384,0.3824421763420105,0.2046894133090973,1.1964867115020752,1.1021662950515747,2.096369504928589,3.785520702755064
GSM1841718,3.9780495802508753,0.2789669632911682,1.9176032543182373,-1.2849801778793335,-1.4233862161636353,0.42099785804748535,0.5477458834648132,0.20421333611011505,1.4841749668121338,1.0553332567214966,2.0487139225006104,4.032189279949278
GSM1841719,5.524540368710653,0.4219290316104889,2.521592617034912,1.8300933837890625,-1.7347010374069214,1.157622218132019,0.9966266751289368,0.6404886245727539,2.117133140563965,1.452068567276001,3.240993022918701,2.4856984914895
GSM1841723,0.39700251817703247,0.40783530473709106,2.3872549533843994,2.2015841007232666,0.9230457544326782,0.9622381925582886,0.9152510762214661,0.5254387259483337,2.004117012023926,1.3717634677886963,2.9839413166046143,1.3300510348435344
GSM1841724,2.6453733444213867,0.23508913815021515,1.8495769500732422,-1.6264972686767578,0.8805915117263794,0.3608904778957367,0.5383351445198059,0.20968370139598846,1.2706207036972046,0.9255931973457336,1.9493892192840576,5.364865515778766
GSM1841725,0.768927812576294,1.914990782737732,2.4507009983062744,1.7612125873565674,1.704132080078125,1.0522668361663818,2.433253765106201,0.5196119546890259,3.3276870250701904,1.2387585639953613,2.834667682647705,0.9581257404442729
GSM1841729,2.779412269592285,0.08837717771530151,2.1622254848480225,-2.021954298019409,0.7661066055297852,0.6753838658332825,0.5275144577026367,0.3979601562023163,1.084267258644104,0.9384886026382446,2.3483428955078125,5.230826590607868
GSM1841733,4.1777642408954065,0.021521946415305138,2.405367612838745,-1.2255789041519165,-2.0697221755981445,0.9875290989875793,0.45292288064956665,0.45780929923057556,1.1740691661834717,1.0921188592910767,2.5838091373443604,3.8324746193047465
GSM1841734,5.388495628033773,0.11414824426174164,1.8074610233306885,1.1310384273529053,-1.409846544265747,0.32599663734436035,0.38779836893081665,0.1743604838848114,1.363478422164917,1.4248589277267456,2.3574202060699463,2.62174323216638
GSM1841736,3.813105885182516,0.140211820602417,1.932429313659668,-1.5128623247146606,-1.20230233669281,0.4347122311592102,0.43488359451293945,0.22049486637115479,1.1884868144989014,1.0318028926849365,2.0660808086395264,4.197132975017637
GSM1841737,3.4597087542163294,0.09223218262195587,2.8780910968780518,-2.733686685562134,-0.9002026319503784,1.7636131048202515,0.8157045245170593,0.9811264872550964,1.419715166091919,0.9963111281394958,3.197908401489258,4.550530105983824
GSM1841738,1.793709397315979,0.32004451751708984,2.647739887237549,-0.585340142250061,2.582228422164917,1.3575233221054077,0.8454640507698059,0.6433714032173157,1.6565853357315063,0.9130280613899231,2.6919429302215576,6.216529462884174
GSM1841740,4.699176732693807,0.0864831730723381,2.09385347366333,-0.027663826942443848,-2.093670606613159,0.5982575416564941,0.40870770812034607,0.27173635363578796,1.2883307933807373,1.2290918827056885,2.382800340652466,3.3110621275063457
