"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ"
"STAT3","STAT3","MA0144.2","3.67375",0.000113751,0.869594,0.857659,0.0518715,235,"False",0.090318294,0.00340944102601794,0.028534106947245,0.945048918611796,0.945352798211953,0.202437586603071,0.704102695373422,0.712036730667299
"TBP","TBP","MA0108.2","3.19976",0.000660042,0.83195,0.819899,0.0624419,235,"False",0.257956705,0.00421588074300601,0.000350175075510352,0.780989299369829,0.781150598301621,0.453637751149709,0.771007165912042,0.601587837524246
"Stat4","Stat4","MA0518.1","3.02905",0.0011824,0.842533,0.832738,0.0533312,235,"False",0.257956705,0.0112689682450985,0.618507965772869,0.63691348128567,0.627368726690948,-0.732819946439936,0.946351250980448,0.978804471561137
"STAT1","STAT1","MA0137.3","3.00064",0.00129953,0.836518,0.82571,0.0592756,235,"False",0.257956705,0.472426419586025,0.385245076697077,NA,NA,NA,0.257063127277391,0.0551340186826771
"Prdm15","Prdm15","MA1616.1","2.7256",0.00310916,0.782779,0.774667,0.0502455,235,"False",0.493734608,0.0662284331925918,0.0110662861000928,0.889082076460835,0.889592150393266,0.359949289344226,0.964113163117389,0.987772866980441
"Stat5a","Stat5a::Stat5b","MA0519.1","2.49669",0.00612211,0.855354,0.847036,0.0525253,235,"False",0.694422191428571,0.71537624736092,0.740172410558787,NA,NA,NA,0.502280079757522,0.508287116048034
"Stat5b","Stat5a::Stat5b","MA0519.1","2.49669",0.00612211,0.855354,0.847036,0.0525253,235,"False",0.694422191428571,0.000684947147061562,0.0261310221992462,NA,NA,NA,0.868862820033655,0.993401831047243
"TEAD1","TEAD1","MA0090.3","2.43252",0.0073348,0.801257,0.792671,0.0549088,235,"False",0.726631189473684,8.66087839803707e-05,0.000265223805277387,0.632474765224474,0.624456576010168,0.32139116134347,0.0182133859400773,0.00522096491926234
"HSF1","HSF1","MA0486.2","2.32741",0.00976103,0.746793,0.738534,0.0567454,235,"False",0.726631189473684,0.00493911310097522,0.00451684469960211,0.93383192801875,0.934566740160473,-0.214905650037244,0.0701094649796931,0.0389945543097175
"Stat5a","Stat5a","MA1624.1","2.31635",0.010042,0.812931,0.804115,0.0626169,235,"False",0.726631189473684,0.71537624736092,0.740172410558787,NA,NA,NA,0.502280079757522,0.508287116048034
"BCL6B","BCL6B","MA0731.1","2.27775",0.0111396,0.674256,0.667536,0.0471562,235,"False",0.726631189473684,NA,NA,NA,NA,NA,NA,NA
"HSF2","HSF2","MA0770.1","2.21605",0.0131007,0.759563,0.751853,0.0539484,235,"False",0.726631189473684,0.270596271853438,0.746961425621194,NA,NA,NA,0.629155098318783,0.554306625134088
"Hmx3","Hmx3","MA0898.1","2.15882",0.0151158,0.741575,0.733844,0.0602939,235,"False",0.726631189473684,NA,NA,NA,NA,NA,NA,NA
"TEAD4","TEAD4","MA0809.2","2.13511",0.0161162,0.818956,0.811377,0.0530531,235,"False",0.726631189473684,NA,NA,NA,NA,NA,NA,NA
"HNF4A","HNF4A","MA0114.4","2.13349",0.0161673,0.787406,0.77989,0.0540764,235,"False",0.726631189473684,NA,NA,NA,NA,NA,NA,NA
"TEAD2","TEAD2","MA1121.1","2.12797",0.0164021,0.809335,0.802032,0.0517415,235,"False",0.726631189473684,NA,NA,NA,NA,NA,NA,NA
"SRF","SRF","MA0083.3","2.12004",0.0166564,0.690637,0.683802,0.054853,235,"False",0.726631189473684,0.0987210503832181,0.201191632483732,NA,NA,NA,0.9713021741108,0.977071318192475
"NFIC","NFIC","MA0161.2","2.10989",0.0171084,0.841523,0.833577,0.0617459,235,"False",0.726631189473684,0.504288886300869,0.665478519066454,NA,NA,NA,0.832457302785962,0.987880109421916
"HNF4G","HNF4G","MA0484.2","2.10423",0.0173879,0.792152,0.784884,0.0532858,235,"False",0.726631189473684,0.0117684274122388,0.00777359155884632,0.688169724349302,0.681670721205023,0.340424739770369,0.664834662126834,0.976030251421609
"ZBTB26","ZBTB26","MA1579.1","1.99545",0.0226421,0.833863,0.826646,0.0565197,235,"False",0.737565637426901,0.0407557210249947,0.110177581552201,NA,NA,NA,0.342088940377974,0.534590011853041
"NFATC2","NFATC2","MA0152.1","1.99391",0.0227034,0.910292,0.903213,0.0572006,235,"False",0.737565637426901,0.00025077476956851,0.0408893007934862,0.975260980228606,0.975705750120893,-0.0699046929365052,0.0893759487256017,0.0269918372982443
"MYF6","MYF6","MA0667.1","1.97921",0.023546,0.797149,0.790362,0.0526016,235,"False",0.737565637426901,NA,NA,NA,NA,NA,NA,NA
"POU6F2","POU6F2","MA0793.1","1.94193",0.0257317,0.808015,0.799538,0.0642915,235,"False",0.737565637426901,0.104575471563239,0.751969004131765,NA,NA,NA,0.226884820947421,0.295985744577651
"RORC","RORC","MA1151.1","1.93646",0.0259816,0.83715,0.831566,0.0472175,235,"False",0.737565637426901,NA,NA,NA,NA,NA,NA,NA
"BCL6","BCL6","MA0463.2","1.93188",0.0263239,0.74451,0.738985,0.0431926,235,"True",0.737565637426901,1.66975100766777e-05,1.71033818526082e-05,0.875641802263286,0.877213934768309,0.123498740444578,0.978627701349392,0.972449725331745
"NFATC3","NFATC3","MA0625.1","1.92549",0.0266621,0.868584,0.861871,0.0564781,235,"False",0.737565637426901,0.00283998571283883,0.0991269571159316,NA,NA,NA,0.844779372963858,0.644748168880908
"HOXC13","HOXC13","MA0907.1","1.90196",0.0281771,0.78484,0.777553,0.0602679,235,"False",0.737565637426901,NA,NA,NA,NA,NA,NA,NA
"Hmx1","Hmx1","MA0896.1","1.88275",0.029407,0.764316,0.758219,0.0532069,235,"False",0.737565637426901,NA,NA,NA,NA,NA,NA,NA
"TCF7","TCF7","MA0769.2","1.87579",0.0299135,0.832907,0.825329,0.0637287,235,"False",0.737565637426901,0.000303441911571784,0.0020147607910727,0.971125471547678,0.971853218720069,0.135210578493343,0.917307883955137,0.561134790416665
"Arid3a","Arid3a","MA0151.1","1.87316",0.0300942,0.901447,0.890637,0.0909718,235,"False",0.737565637426901,0.0530368589006598,0.01036851441153,0.79353462378499,0.79213041222435,0.589607053979765,0.132911048405498,0.0479473969039074
"ZBTB18","ZBTB18","MA0698.1","1.86368",0.0308084,0.799515,0.793457,0.0475717,235,"False",0.737565637426901,0.00171362775147858,6.12133616520402e-05,0.684894393401091,0.678908795652899,0.418740852303983,0.944131976838872,0.93078433877708
"CUX1","CUX1","MA0754.1","1.84283",0.0322423,0.782724,0.774403,0.0701792,235,"False",0.737565637426901,1.90769108607155e-05,0.0247321765458794,NA,NA,NA,0.889320765799109,0.51120257704786
"HSF4","HSF4","MA0771.1","1.84052",0.0323935,0.787602,0.781862,0.0493991,235,"False",0.737565637426901,0.0101146852294452,0.479969512428231,NA,NA,NA,0.572806106117918,0.563169163106206
"Tcf21","Tcf21","MA0832.1","1.80683",0.0349821,0.743829,0.737949,0.0481633,235,"False",0.737565637426901,NA,NA,NA,NA,NA,NA,NA
"ZNF341","ZNF341","MA1655.1","1.80507",0.0350475,0.828075,0.822091,0.0530992,235,"False",0.737565637426901,0.000632285086501389,0.45407712570078,0.637114266965579,0.627368726690948,-1.08917539250963,0.817085299118815,0.985013725868877
"Hoxa11","Hoxa11","MA0911.1","1.78711",0.03651,0.803363,0.797164,0.0529308,235,"False",0.737565637426901,NA,NA,NA,NA,NA,NA,NA
"HOXC11","HOXC11","MA0651.1","1.75184",0.0394355,0.797407,0.790853,0.0568307,235,"False",0.737565637426901,NA,NA,NA,NA,NA,NA,NA
"VAX1","VAX1","MA0722.1","1.74319",0.0401227,0.86487,0.857371,0.0692861,235,"False",0.737565637426901,NA,NA,NA,NA,NA,NA,NA
"HOXD3","HOXD3","MA0912.2","1.7212",0.042074,0.825767,0.818275,0.0695437,235,"False",0.737565637426901,NA,NA,NA,NA,NA,NA,NA
"HOXC10","HOXC10","MA0905.1","1.71545",0.0426351,0.834264,0.827346,0.0619863,235,"False",0.737565637426901,NA,NA,NA,NA,NA,NA,NA
"HOXD11","HOXD11","MA0908.1","1.70884",0.0432465,0.818323,0.811412,0.0617339,235,"False",0.737565637426901,NA,NA,NA,NA,NA,NA,NA
"NFATC1","NFATC1","MA0624.1","1.70306",0.0437275,0.885484,0.879874,0.0529716,235,"False",0.737565637426901,0.001963943293838,0.00058453664603254,0.814969342788829,0.813425278255641,0.384767091830891,0.891078341120584,0.921760062125287
"TCF7L2","TCF7L2","MA0523.1","1.68657",0.0452871,0.818663,0.81315,0.0523147,235,"False",0.737565637426901,0.000436316240550191,0.0179433832692433,NA,NA,NA,0.276566556365978,0.242876841022602
"TWIST1","TWIST1","MA1123.2","1.68597",0.0453968,0.822365,0.816578,0.0522615,235,"False",0.737565637426901,NA,NA,NA,NA,NA,NA,NA
"CUX2","CUX2","MA0755.1","1.65094",0.0488474,0.766548,0.75931,0.0670926,235,"False",0.737565637426901,0.00332001780148101,0.375954921960292,0.682358284418156,0.676166484865843,-0.75992996035354,0.924311246570966,0.958138782578812
"ZNF354C","ZNF354C","MA0130.1","1.63533",0.0505151,0.966383,0.962358,0.0354082,235,"False",0.737565637426901,0.484143511975616,0.182907644709783,NA,NA,NA,0.70947892252183,0.40709503333379
"VAX2","VAX2","MA0723.1","1.62818",0.0511517,0.863039,0.856277,0.0664642,235,"False",0.737565637426901,NA,NA,NA,NA,NA,NA,NA
"HOXB2","HOXB2","MA0902.2","1.62136",0.0518783,0.880568,0.873685,0.0677183,235,"False",0.737565637426901,NA,NA,NA,NA,NA,NA,NA
"Stat5b","Stat5b","MA1625.1","1.61851",0.052206,0.795967,0.789661,0.0609503,235,"False",0.737565637426901,0.000684947147061562,0.0261310221992462,NA,NA,NA,0.868862820033655,0.993401831047243
"NFAT5","NFAT5","MA0606.1","1.5977",0.0544281,0.876595,0.871135,0.0554738,235,"False",0.737565637426901,1.45985402654437e-05,0.000130825265244036,0.939367357340316,0.940238762055236,0.00801447153494339,0.930581966859246,0.923973315717248
"NR1H4","NR1H4","MA1110.1","1.58541",0.0557408,0.801232,0.795691,0.0594192,235,"False",0.737565637426901,NA,NA,NA,NA,NA,NA,NA
"NFIA","NFIA","MA0670.1","1.57821",0.0566687,0.850204,0.843625,0.0650328,235,"False",0.737565637426901,0.00215646297232556,0.00134619024292414,0.756016763832278,0.75398382872176,0.412325738164143,0.796159766635194,0.731329155391582
"IRF7","IRF7","MA0772.1","1.56746",0.0578109,0.76612,0.760339,0.0620491,235,"False",0.737565637426901,0.000504103223241827,0.00311031638190706,0.712586718262739,0.708421789259228,-0.0319660396752522,0.726693925411925,0.826507977268947
"LEF1","LEF1","MA0768.1","1.55838",0.0589703,0.750124,0.744781,0.0535123,235,"False",0.737565637426901,NA,NA,NA,NA,NA,NA,NA
"MYF5","MYF5","MA1641.1","1.55512",0.0594789,0.824379,0.818577,0.0518905,235,"False",0.737565637426901,NA,NA,NA,NA,NA,NA,NA
"NFIB","NFIB","MA1643.1","1.52766",0.0626547,0.716358,0.711735,0.0481806,235,"False",0.737565637426901,0.526696665415774,0.535717532254008,NA,NA,NA,0.0115234310517248,0.00854198052013798
"HOXA5","HOXA5","MA0158.2","1.51943",0.0636957,0.869603,0.863656,0.0615184,235,"False",0.737565637426901,NA,NA,NA,NA,NA,NA,NA
"NKX6-1","NKX6-1","MA0674.1","1.51817",0.0637932,0.869897,0.863258,0.0719468,235,"False",0.737565637426901,NA,NA,NA,NA,NA,NA,NA
"HOXC12","HOXC12","MA0906.1","1.51448",0.0643473,0.780665,0.775166,0.0556888,235,"False",0.737565637426901,NA,NA,NA,NA,NA,NA,NA
"POU1F1","POU1F1","MA0784.1","1.50983",0.0648582,0.740363,0.733381,0.075371,235,"False",0.737565637426901,NA,NA,NA,NA,NA,NA,NA
"HOXD8","HOXD8","MA0910.2","1.50856",0.0650894,0.868738,0.862371,0.0652167,235,"False",0.737565637426901,NA,NA,NA,NA,NA,NA,NA
"Hmx2","Hmx2","MA0897.1","1.50056",0.0660256,0.741295,0.735962,0.0587203,235,"False",0.737565637426901,NA,NA,NA,NA,NA,NA,NA
"LBX1","LBX1","MA0618.1","1.48873",0.0675357,0.85217,0.845877,0.0711416,235,"False",0.737565637426901,NA,NA,NA,NA,NA,NA,NA
"Sox3","Sox3","MA0514.1","1.48585",0.0680506,0.87832,0.873454,0.0498084,235,"False",0.737565637426901,NA,NA,NA,NA,NA,NA,NA
"MEOX2","MEOX2","MA0706.1","1.47862",0.0689161,0.847274,0.841309,0.0658393,235,"False",0.737565637426901,NA,NA,NA,NA,NA,NA,NA
"HOXB8","HOXB8","MA1502.1","1.47523",0.0694363,0.873344,0.866955,0.0671923,235,"False",0.737565637426901,NA,NA,NA,NA,NA,NA,NA
"POU6F1","POU6F1","MA1549.1","1.47032",0.0701607,0.839392,0.833784,0.0561064,235,"False",0.737565637426901,0.0682670905453282,0.947347763356918,NA,NA,NA,0.249844392189664,0.423150770759755
"MIXL1","MIXL1","MA0662.1","1.46755",0.0704384,0.864286,0.85787,0.0695226,235,"False",0.737565637426901,NA,NA,NA,NA,NA,NA,NA
"NFIX","NFIX","MA0671.1","1.43816",0.0745227,0.93364,0.93025,0.0369522,235,"False",0.737565637426901,0.000397002556359676,0.00322359520334305,NA,NA,NA,0.369220908126459,0.22305775289041
"Stat6","Stat6","MA0520.1","1.42637",0.0761984,0.814186,0.809161,0.0554368,235,"False",0.737565637426901,0.239097794907368,0.0423362054209509,NA,NA,NA,0.853717599106403,0.929749320375885
"HOXA7","HOXA7","MA1498.1","1.41997",0.0771555,0.880621,0.874915,0.0616889,235,"False",0.737565637426901,NA,NA,NA,NA,NA,NA,NA
"MAF","MAF::NFE2","MA0501.1","1.41507",0.0778553,0.749594,0.745182,0.0483861,235,"False",0.737565637426901,0.000158591072073845,0.00345193855531698,0.910825086502033,0.912209394714716,0.228079822000255,0.277539287459555,0.129966334430122
"NFE2","MAF::NFE2","MA0501.1","1.41507",0.0778553,0.749594,0.745182,0.0483861,235,"False",0.737565637426901,NA,NA,NA,NA,NA,NA,NA
"NFIC","NFIC","MA1527.1","1.41391",0.0780318,0.748001,0.743314,0.0511882,235,"False",0.737565637426901,0.504288886300869,0.665478519066454,NA,NA,NA,0.832457302785962,0.987880109421916
"NKX2-8","NKX2-8","MA0673.1","1.41167",0.0783228,0.898686,0.895011,0.0412942,235,"False",0.737565637426901,NA,NA,NA,NA,NA,NA,NA
"MEF2B","MEF2B","MA0660.1","1.41076",0.0785055,0.754004,0.747181,0.0739649,235,"False",0.737565637426901,0.0015552422070686,0.471301537407671,0.671959330125245,0.664455787226912,-1.08693872228844,0.647208586470412,0.594548454193564
"NFATC4","NFATC4","MA1525.1","1.39324",0.0810064,0.866777,0.861923,0.0574462,235,"False",0.737565637426901,0.0104140079559512,0.258235768455316,0.869927344797264,0.870938116030448,-0.42857568337387,0.320406308852675,0.268819627947664
"Lhx4","Lhx4","MA0704.1","1.39072",0.0813952,0.857641,0.85153,0.0720627,235,"False",0.737565637426901,NA,NA,NA,NA,NA,NA,NA
"IRF1","IRF1","MA0050.2","1.38997",0.0815341,0.751811,0.746391,0.0628643,235,"False",0.737565637426901,0.875294003798363,0.089776730939937,0.821652349129713,NA,1.42270996699567,0.922243659571933,0.694934678318135
"HOXB6","HOXB6","MA1500.1","1.38791",0.0818657,0.892609,0.887805,0.055075,235,"False",0.737565637426901,NA,NA,NA,NA,NA,NA,NA
"GSX2","GSX2","MA0893.2","1.38352",0.0825353,0.896994,0.892,0.0573591,235,"False",0.737565637426901,NA,NA,NA,NA,NA,NA,NA
"HMBOX1","HMBOX1","MA0895.1","1.38202",0.0826225,0.83659,0.83189,0.0591972,235,"False",0.737565637426901,8.08963008548831e-05,4.55228802293206e-06,0.629317217451487,0.614496116833625,0.595074326169917,0.00462471214409212,0.00124853231090558
"mix-a","mix-a","MA0621.1","1.37748",0.0833826,0.770664,0.762142,0.103637,235,"False",0.737565637426901,NA,NA,NA,NA,NA,NA,NA
