"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ"
"TBP","TBP","MA0108.2","5.27961",6.23216e-08,0.849436,0.819899,0.0553886,106,"False",4.94833504e-05,0.00421588074300601,0.000350175075510352,0.780989299369829,0.781150598301621,0.453637751149709,0.771007165912042,0.601587837524246
"Stat4","Stat4","MA0518.1","4.37492",5.84801e-06,0.853766,0.832738,0.0571044,106,"False",0.00232165997,0.0112689682450985,0.618507965772869,0.63691348128567,0.627368726690948,-0.732819946439936,0.946351250980448,0.978804471561137
"STAT3","STAT3","MA0144.2","3.57829",0.000168969,0.874938,0.857659,0.0542264,106,"False",0.044720462,0.00340944102601794,0.028534106947245,0.945048918611796,0.945352798211953,0.202437586603071,0.704102695373422,0.712036730667299
"HSF1","HSF1","MA0486.2","3.49602",0.000230443,0.756976,0.738534,0.0621579,106,"False",0.0457429355,0.00493911310097522,0.00451684469960211,0.93383192801875,0.934566740160473,-0.214905650037244,0.0701094649796931,0.0389945543097175
"ZNF354C","ZNF354C","MA0130.1","3.34354",0.000409212,0.974587,0.962358,0.0295991,106,"False",0.06178511,0.484143511975616,0.182907644709783,NA,NA,NA,0.70947892252183,0.40709503333379
"STAT1","STAT1","MA0137.3","3.30406",0.00046689,0.843396,0.82571,0.060735,106,"False",0.06178511,0.472426419586025,0.385245076697077,NA,NA,NA,0.257063127277391,0.0551340186826771
"TEAD1","TEAD1","MA0090.3","3.17044",0.000747155,0.809307,0.792671,0.0588644,106,"False",0.0773425475,8.66087839803707e-05,0.000265223805277387,0.632474765224474,0.624456576010168,0.32139116134347,0.0182133859400773,0.00522096491926234
"HSF4","HSF4","MA0771.1","3.15768",0.00077927,0.796504,0.781862,0.0547051,106,"False",0.0773425475,0.0101146852294452,0.479969512428231,NA,NA,NA,0.572806106117918,0.563169163106206
"SRF","SRF","MA0083.3","3.04883",0.00112946,0.698406,0.683802,0.0533192,106,"False",0.0996434711111111,0.0987210503832181,0.201191632483732,NA,NA,NA,0.9713021741108,0.977071318192475
"NFATC4","NFATC4","MA1525.1","2.98919",0.00137876,0.877395,0.861923,0.0539916,106,"False",0.109473544,0.0104140079559512,0.258235768455316,0.869927344797264,0.870938116030448,-0.42857568337387,0.320406308852675,0.268819627947664
"HSF2","HSF2","MA0770.1","2.9589",0.0015168,0.76716,0.751853,0.0604699,106,"False",0.109485381818182,0.270596271853438,0.746961425621194,NA,NA,NA,0.629155098318783,0.554306625134088
"TEAD4","TEAD4","MA0809.2","2.83996",0.00222697,0.826364,0.811377,0.0549143,106,"False",0.147351181666667,NA,NA,NA,NA,NA,NA,NA
"Gfi1b","Gfi1b","MA0483.1","2.69859",0.00344043,0.850291,0.836853,0.0521814,106,"False",0.210130878461538,NA,NA,NA,NA,NA,NA,NA
"TEAD2","TEAD2","MA1121.1","2.65697",0.00389894,0.815586,0.802032,0.0521962,106,"False",0.221091635294118,NA,NA,NA,NA,NA,NA,NA
"NFATC1","NFATC1","MA0624.1","2.61287",0.00444361,0.892663,0.879874,0.0488914,106,"False",0.221091635294118,0.001963943293838,0.00058453664603254,0.814969342788829,0.813425278255641,0.384767091830891,0.891078341120584,0.921760062125287
"NFATC3","NFATC3","MA0625.1","2.59417",0.00469107,0.875309,0.861871,0.0529609,106,"False",0.221091635294118,0.00283998571283883,0.0991269571159316,NA,NA,NA,0.844779372963858,0.644748168880908
"Nkx3-1","Nkx3-1","MA0124.2","2.59052",0.0047337,0.845773,0.832362,0.0568459,106,"False",0.221091635294118,NA,NA,NA,NA,NA,NA,NA
"Hmx1","Hmx1","MA0896.1","2.54092",0.00546108,0.770448,0.758219,0.0538797,106,"False",0.229655643846154,NA,NA,NA,NA,NA,NA,NA
"BCL6","BCL6","MA0463.2","2.52074",0.00580178,0.749699,0.738985,0.041597,106,"False",0.229655643846154,1.66975100766777e-05,1.71033818526082e-05,0.875641802263286,0.877213934768309,0.123498740444578,0.978627701349392,0.972449725331745
