"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ"
"ZNF263","ZNF263","MA0528.2","4.17894",1.1914e-05,0.866077,0.856546,0.065375,796,"False",0.0058751633,0.973745122149951,0.365245197649531,NA,NA,NA,0.183671774020209,0.239541770746282
"KLF10","KLF10","MA1511.1","4.13639",1.47989e-05,0.869649,0.861439,0.0530848,796,"False",0.0058751633,0.310409685052999,0.903764247306408,NA,NA,NA,0.838665256458039,0.923502255393481
"CTCFL","CTCFL","MA1102.2","3.92736",3.62746e-05,0.84905,0.839568,0.0664484,796,"False",0.007350852,NA,NA,NA,NA,NA,NA,NA
"KLF4","KLF4","MA0039.4","3.92279",3.7032e-05,0.889275,0.879556,0.0679261,796,"False",0.007350852,0.311934401121102,0.0922794454323146,0.836624658787653,NA,0.586961749638266,0.12636265156304,3.87320620695793e-05
"Wt1","Wt1","MA1627.1","3.77259",6.8607e-05,0.837215,0.828844,0.0623995,796,"False",0.0108947916,NA,NA,NA,NA,NA,NA,NA
"TBP","TBP","MA0108.2","3.67181",0.000101095,0.827476,0.819899,0.0615311,796,"False",0.0133782383333333,0.00421588074300601,0.000350175075510352,0.780989299369829,0.781150598301621,0.453637751149709,0.771007165912042,0.601587837524246
"EGR3","EGR3","MA0732.1","3.58096",0.000148431,0.788715,0.780667,0.0620367,796,"False",0.01651192475,0.00141466283836543,0.014251596793301,0.760756455053269,0.758814226333496,0.282775803015415,0.615534841300159,0.431448621523376
"NHLH2","NHLH2","MA1529.1","3.5504",0.000166367,0.742456,0.736319,0.0484979,796,"False",0.01651192475,NA,NA,NA,NA,NA,NA,NA
"KLF5","KLF5","MA0599.1","3.47857",0.000220597,0.935197,0.92756,0.0602385,796,"False",0.0194615575555556,NA,NA,NA,NA,NA,NA,NA
"ZNF148","ZNF148","MA1653.1","3.42365",0.000270529,0.860248,0.850645,0.0779398,796,"False",0.0214800026,0.0182398265943681,0.923502607191986,NA,NA,NA,0.70305755208105,0.940790825816098
"KLF16","KLF16","MA0741.1","3.35532",0.000351433,0.878764,0.870747,0.0644476,796,"False",0.0253670729090909,0.000417831076515569,0.0250874943097538,0.950902197983099,0.95126021270913,-0.0462925442199965,0.621304791817533,0.659647418973368
"KLF15","KLF15","MA1513.1","3.24216",0.000524303,0.871702,0.860109,0.100763,796,"False",0.0346913818333333,0.0834626460222512,0.608515963330188,NA,NA,NA,0.869055263196433,0.895195182307169
"E2F6","E2F6","MA0471.2","3.18568",0.000644937,0.858812,0.852237,0.0566012,796,"False",0.037693959,0.00318647462579683,0.398634565454889,NA,NA,NA,0.973809754955771,0.988582693859503
"SP4","SP4","MA0685.1","3.17814",0.000664629,0.798953,0.791926,0.0596952,796,"False",0.037693959,0.0680064597295402,0.0288195543507539,NA,NA,NA,0.349405695683593,0.396900770244767
"ZNF682","ZNF682","MA1599.1","3.06355",0.00098218,0.772579,0.766683,0.053377,796,"False",0.049544806,0.643302237398813,0.433090374147294,NA,NA,NA,0.0880300758297078,0.0112759365869146
"INSM1","INSM1","MA0155.1","3.057",0.000998384,0.861622,0.857047,0.0426242,796,"False",0.049544806,NA,NA,NA,NA,NA,NA,NA
"Znf281","Znf281","MA1630.1","3.01244",0.00116564,0.826452,0.819408,0.0653556,796,"False",0.0512882210526316,0.000355499659237316,0.0581838498350709,0.873544496419425,0.875429132181936,0.0902707262544667,0.571629545875736,0.472591184135062
