Gene_Symbols,Sine_Coefficient,Cosine_Coefficient,Weighted_Average,Fit_Average,Fit_Average_1,Amplitude,Amplitude_Ratio,Offset_Plus_Minus_Amplitude_Ratio,Acrophase,F_Statistic,P_Statistic,BHQ_Statistic,Bonferroni_Statistic,R_Squared
CPTP,-0.9650895754358928,-1.2962654018712365,-80.89326881451115,10.219292424014236,-2.7609867041977396,1.6160760751596535,-0.019977880716692605,0.9608268353767534,3.781574378238611,1.2698765549086826,0.28270082465693624,0.38167432741312657,1.0,0.13949014286300587
DVL1,-0.8972974350399919,-2.752649776873247,-73.58548383132666,25.949270469778,-3.01620467579105,2.8952069841463297,-0.03934481141392983,0.9242892041565977,3.456706949960003,1.5173779383162946,0.2213312761001025,0.3123405942187519,1.0,0.1008590636618435
AURKAIP1,-4.216527564060587,-8.358773626679273,-142.97471380594595,24.671001562029836,-5.080173192968965,9.36206180499529,-0.06548054236850619,0.877087305183544,3.608788601379739,10.444460502379776,4.4295644953784574e-5,0.0001677897971871748,0.6211578291869211,0.31357815990843985
CCNL2,0.22219816060065842,-0.502795250217504,41.005793307710064,49.8255290042405,-0.267264718076685,0.5497045444742098,0.01340553370957104,1.0271753677272801,2.7254735408760187,1.364192146533906,0.2575136632815189,0.3536494075209813,1.0,0.002384545794725912
MRPL20-AS1,-0.6860179572994711,-1.3953395906977577,-14.038405364540509,3.0944123657653755,-0.519176294857754,1.554861154928608,-0.11075767614290571,0.8005727468343761,3.5985375426859623,30.667274407681802,1.2847500840962311e-12,2.441199245160088e-11,1.801605042928145e-8,0.48505534721422394
MRPL20,-3.3361628482893972,-5.445875731477453,-11.386159274158217,24.60872451060533,-1.090754054083741,6.386512744291794,-0.5609014058661982,0.2813109095062484,3.691227969828724,7.797285804235106,0.0005208164286722994,0.0015539167615471604,1.0,0.2288725131795727
ANKRD65,-1.2964831385521296,-4.557614409840509,-96.1937834982522,9.332179023474525,-3.1977564400523257,4.738429870467202,-0.04925921091931369,0.9061066885919353,3.418737206973611,24.046696000847145,2.892880379690155e-10,3.2068665268296472e-9,4.056686156439504e-6,0.4415069942811177
VWA1,-0.18778173440900392,0.12657896742191957,-57.86167049276154,2.3424158737707566,-1.8243662535312817,0.2264601836333554,-0.003913820353003556,0.992202875837236,5.305502889582936,0.33487226515102975,0.7157550786323421,0.7813961438428441,1.0,0.2305534941476607
ATAD3C,0.33465620429958276,0.2732111079225289,18.179479053333466,1.6140816954877826,0.5019817381165356,0.43201745863849045,0.02376401751508242,1.0486849858875174,0.8861390507855603,1.386655836080554,0.25185600322170343,0.34676256584957754,1.0,0.07505665400412176
ATAD3B,-0.4747719201051266,1.3866197476094246,-52.244199051753185,18.884287321385592,-2.155408677973902,1.4656475362721875,-0.028053785164173246,0.9454235068845289,5.953301380318544,1.0751496096427413,0.34284465209591797,0.4449523883702968,1.0,0.04098964215098766
ATAD3A,-1.45732283895335,-0.4454852594993919,-100.24678054850102,13.569732635881206,-3.4489852480115832,1.5238920478059763,-0.01520140636405468,0.9700524324163449,4.415722570968519,3.417983618383288,0.03434306486576222,0.06470412449450269,1.0,0.21293342396257398
TMEM240,-2.9400429612445724,-6.19029130142927,56.83358175827004,24.770173981793125,0.9716184174689986,6.852996352728829,0.12058005391735895,1.2742263339704323,3.5849954627251615,17.36937294401006,8.786753569189898e-8,5.90967123744604e-7,0.0012321664530074994,0.3668765295240397
SSU72,-4.315252475285081,-12.68782201289822,-296.29269282301084,61.568414521970716,-10.844275980150954,13.401575704238613,-0.04523086808706412,0.9134528658346196,3.469429570128189,4.243211652849742,0.015426598134592573,0.031930211902788434,1.0,0.25557688064476436
FNDC10,-2.3380458986721795,-1.1299743271909917,-191.1053820181034,19.75158705766265,-6.389605123508063,2.596786592003381,-0.013588244164454706,0.9731878418229759,4.262191534216245,1.5929438741018578,0.20541619141831058,0.29435430740435,1.0,0.12322579612399198
MIB2,-1.3393674816161827,2.961899756110572,-147.38027316910325,35.68397378754151,-5.54740142292863,3.2506546134676846,-0.022056239573785448,0.9568394796298427,5.858504371987957,1.1921872083809402,0.30530421033045396,0.4057317040811179,1.0,0.08798995325219827
CDK11B,-0.17790585324990557,-1.033819420244439,27.824498964147665,12.456449028688843,0.4656984828926915,1.0490152936421495,0.0377011386617895,1.0783564029356967,3.31200952157488,0.08985545975163893,0.9140932811592566,0.9349254544536842,1.0,0.027783387580374352
SLC35E2B,1.5603409103549215,0.49229293589807194,-91.74889322338197,25.866090636973723,-3.56409042001078,1.636158944376239,-0.017833010152968995,0.9649588685470344,1.265177566395311,0.27814790925994903,0.7574226298734328,0.8143908851844079,1.0,0.06632128993041497
CDK11A,1.0075160254278397,-0.1758350904551862,49.08249809567974,10.77809593990691,1.1607394592658427,1.0227446018089241,0.020837256486318623,1.042561375265454,1.7435794873278487,0.07840727375056586,0.9246108860409306,0.9429686149055977,1.0,0.02639709535857837
SLC35E2A,-0.3272569194086682,0.8399795398950121,-241.89567649072148,33.615594582054456,-8.348826396144727,0.9014780744660891,-0.003726722558849321,0.9925742286718269,5.911675551814241,0.22122094065733172,0.8016988494718527,0.8493192684248717,1.0,0.12055677103266582
NADK,-0.003702268515202439,-1.1630907531329964,39.05541174348582,16.273389729549738,0.6903643034526084,1.1630966455181784,0.029780678108256662,1.0613895795235042,3.144775772362876,2.6310876786451245,0.0740257767303607,0.12503775802094053,1.0,0.0711732562161217
GNB1,-16.029299476272968,-36.97564013141431,-1446.1274275035285,246.29120287667212,-51.28541304182427,40.300575738169066,-0.027867928490742034,0.9457752738103978,3.5506489761193936,15.966897614375748,3.021559576987798e-7,1.813841179285098e-6,0.004237132994809989,0.43513786777729824
CFAP74,0.1497654331972472,0.4085482563452928,-15.415422923929441,20.055730865048194,-1.0748834481508371,0.435133729724022,-0.02822716780923095,0.9450954639345457,0.35136799351029896,2.6802264555062196,0.07054939536050198,0.12013529704193313,1.0,0.011435680005723037
GABRD,-12.768294053859996,-23.781898281376797,-274.5328463553419,94.84306229980648,-11.193209353186315,26.992740114919588,-0.0983224429181108,0.8209588749604718,3.634315922201785,22.10271362692642,1.4867500564008651e-9,1.4548985373977201e-8,2.084869604090933e-5,0.40598035425137924
PRKCZ,0.8614307899891568,-3.8900294170261867,-464.6389737840241,94.96851566475183,-16.95780271056897,3.984268047116112,-0.008574975996241118,0.9829958581160095,2.923663686092375,1.6285724932629357,0.19831765246198396,0.28605312080584255,1.0,0.27564951186691455
FAAP20,-1.4205194683126696,-2.0842622554318804,-76.24038872298405,11.272058101051178,-2.6518923280010678,2.5223054353652925,-0.033083585716357944,0.9359517735567984,3.7398253463882267,13.554157890120237,2.6050887229622788e-6,1.289942060808617e-5,0.036531159162100035,0.3209899954655653
SKI,-1.1539558742346174,5.278802060224614,-273.4889416497781,46.89750550209638,-9.70868021672347,5.403458647080795,-0.019757503226584955,0.9612505852340956,6.067969000345164,3.155345187207093,0.044354020035824004,0.08054602731965295,1.0,0.22853312825552308
MORN1,0.4873144657333787,0.7318044076603455,-32.02436341652128,17.13942257235218,-1.4898116966325294,0.8792116238904701,-0.027454460607229034,0.9465582920512052,0.5874772420898351,0.21133224229991346,0.8096518812601329,0.8552085214605938,1.0,0.040423122606778716
RER1,-1.403335170028942,-5.880461243171198,-8.904823196994357,32.41845639707075,-1.252220593759547,6.045591288854938,-0.6789119957929659,0.19124766813961636,3.3758548309861807,18.38355936264399,3.624621514042303e-8,2.661155366042682e-7,0.0005082806749141522,0.36989055433500073
PEX10,-0.901124487909625,-2.9398873540991817,-16.489637873849688,9.441340335538086,-0.7857872184662971,3.074892355433385,-0.1864742196861548,0.685666630438071,3.4390172715151315,27.936563691349388,1.1657674825471531e-11,1.7653949684404676e-10,1.6347557407758728e-7,0.4636285908868242
PLCH2,-1.972630758708216,-0.6036901631384135,-104.64402100677131,9.482904660418264,-3.4583916868845326,2.062938177278184,-0.019713865708053165,0.9613345147673077,4.415406529831058,4.0785426691902975,0.01809026563921412,0.03669605020377544,1.0,0.15895043209577586
PANK4,0.5100470578453564,-2.0784274026348464,184.6935645902314,10.281137605260682,5.285225060150627,2.1400954346103673,0.011587276683724576,1.0234462313371433,2.900947624458983,5.919298502028213,0.0030847705306943363,0.007680706170441526,1.0,0.2631565759157448
TNFRSF14,-0.6790890515217581,-0.4121943005123513,12.01849823331844,11.239654831525186,0.02360131520585515,0.7943966775305569,0.06609783203431192,1.1415519404528043,4.166852036899866,0.7025685685459112,0.49630249853307484,0.5907019128271352,1.0,0.02274754367876708
PRXL2B,-1.5065607485442656,-1.485571161258553,-212.7262361634114,23.18723429890182,-7.148893044312524,2.1158088203373535,-0.009946158304197315,0.980303587033,3.934005629045993,0.4273776416372907,0.6527005238877152,0.73000633645537,1.0,0.0997772749340976
TTC34,-0.12434056637987236,-0.012305668269044265,8.78326061829543,2.2987348212121437,0.19650078172979624,0.1249480128662125,0.01422569798349684,1.0288619777456092,4.6137427629144305,0.953655949103178,0.38674954832815356,0.487451817023701,1.0,0.00840031383359452
PRDM16,0.16262464484614145,0.402545705498688,-56.30234237854314,2.778531800740868,-1.790329520584364,0.4341541432795155,-0.007711120442565672,0.9846957718613265,0.3839417311940121,0.7734567973429474,0.46253405469567777,0.5604039268185147,1.0,0.19410740872734666
MEGF6,0.17601075308791658,0.02707892930343509,-0.9594916808004754,1.694445836174677,-0.08042234899924697,0.17808159257709924,-0.18559993394474358,0.6869096756319595,1.4181450452879825,0.040096109855641236,0.9607033794110436,0.9714804654441477,1.0,0.019805921017827743
TPRG1L,-5.618028681528401,-20.77859307101634,-193.60357692170373,58.7569353768576,-7.64728825147156,21.52468759999466,-0.11117918347500147,0.7998897295262324,3.405654718625874,13.412096429961608,2.960902131476928e-6,1.450252552906076e-5,0.04152073058970096,0.3595900113445003
WRAP73,-0.27263473701712726,-0.8115997658056919,22.068141404142864,8.677772100938121,0.4057687667637798,0.8561681375081953,0.03879656749650274,1.0807249874159424,3.465671772143798,0.8193910301338245,0.4418990503092952,0.5409174565718616,1.0,0.06488038798629492
LRRC47,-2.8903638645916105,-8.357520077089408,-74.92528333236658,29.473848930148005,-3.1636100685610486,8.843208982529447,-0.11802703425626308,0.7888655092588573,3.474556569390551,12.860055159458856,4.875722251607151e-6,2.2654822112089817e-5,0.06837225313428708,0.38449441791399175
CEP104,0.8988450264272938,2.532386106391875,72.49988935310955,30.441075374746394,1.2745095144958534,2.687173565920088,0.03706451954474375,1.0769823530175053,0.34106887922544754,1.5426150759772514,0.21588233114161082,0.30613557068000513,1.0,0.10015298228517744
DFFB,1.2190321064645195,1.2702603422530874,110.73534067678361,14.139102005897062,2.92715874760262,1.7605682644226706,0.015898883352528353,1.0323114832075202,0.764821631416517,1.7748732113730437,0.17166858489642212,0.2542842047113687,1.0,0.15048681860050428
C1orf174,-0.6193592091851584,-0.4602458312305986,-6.59598252001399,7.787891964619774,-0.4358749843828412,0.7716424399730807,-0.1169867320951366,0.7905315636548267,4.073318513991621,1.725930191990351,0.18015580778456264,0.26478617467382054,1.0,0.04386128499973485
AJAP1,-6.605356882438774,5.532890330388524,-325.7742639414596,79.42146595089405,-12.278658481586469,8.616473463806878,-0.026449214740165067,0.9484646403146981,5.40966166727727,0.9407043607342357,0.39175237214033176,0.4921648015162043,1.0,0.14472172362981095
NPHP4,-1.433057260851765,2.6614007310128946,101.99345403665416,45.67340606910006,1.7066681202289142,3.0226986227402715,0.02963620215915015,1.0610826624511207,5.7892452989265415,3.599739106416899,0.028780145887926545,0.05530820690508345,1.0,0.05261158546601419
KCNAB2,-5.828769439679162,-17.228006054262995,-1288.519142079791,168.24020439796857,-44.14422262053817,18.18732376647703,-0.014114903824494977,0.9721631074126533,3.4678343922747352,5.497275851382347,0.0046171763334427185,0.01100759328865475,1.0,0.36715217336219286
CHD5,-11.4639135795347,20.483691283653062,-840.4607263521684,152.97061779719087,-30.103980125738165,23.47345145399467,-0.027929266315483807,0.9456591669666267,5.772955447677698,5.2141333521876545,0.00605637650548263,0.013973110848368367,1.0,0.21371684160854165
RPL22,-8.849767835480058,-25.348889996453412,-682.35561850718,67.97143798014531,-22.737183529918948,26.84929449341627,-0.039347949610432864,0.9242833939775774,3.4774820052067406,38.327002460621664,3.219646771412954e-15,1.1065957518510747e-13,4.5149106675523853e-11,0.57093260498089
RNF207,0.08056407815148608,0.07574698434056167,12.077288049131369,10.710165099735228,0.041427968163518805,0.1105810848431505,0.009156118856592461,1.0184814561220816,0.816205770075731,2.0352656850444775,0.13283991566961206,0.20515574200825662,1.0,0.0004945768748676471
ICMT,-1.5164410790985197,-3.616686834618086,-89.30821593331723,21.21736634778409,-3.349260069124281,3.921736503907073,-0.0439123821131448,0.9158696019597834,3.5386170632271807,5.72740674098882,0.0037050426109515033,0.009038937462312619,1.0,0.22075873001497803
GPR153,-1.084523768351496,0.5768535817705225,-45.71811226660435,7.822313728470847,-1.6224371513659148,1.2283940161531277,-0.02686887002223036,0.9476683521983705,5.201226411841539,1.0513844163907828,0.35101850829590475,0.4530865741746569,1.0,0.0794828734126467
ACOT7,-6.085115178111856,-2.4104991778236236,127.29974140091281,77.94735865947062,1.4955267497406721,6.545161038292003,0.051415352193677516,1.1084043523423655,4.335222900357807,5.125563837527641,0.006593660585920147,0.01506646609033049,1.0,0.08955622547275188
TNFRSF25,5.416888815817103,11.396079132699406,-207.72569546140085,63.97574043699026,-8.23337684540579,12.617975433549997,-0.0607434501808884,0.8854700442967057,0.4437168739304002,7.719484611897975,0.0005603617703013875,0.001657446341475713,1.0,0.21011852577015466
PLEKHG5,-1.522346477155379,-2.5932826145581673,-156.162930321952,37.49101193409416,-5.8683012804862456,3.007100516357416,-0.019256173729308566,0.9622152423980852,3.6724241787454766,4.012582213736181,0.01928319585285121,0.038851760839731686,1.0,0.12217015783581842
NOL9,-0.9216608158761819,0.7403063612487528,80.47942734082983,30.160341717044066,1.5248207764783537,1.1821641882695135,0.014689023360753502,1.0298160148603146,5.389096824711114,0.8422704588659365,0.43196974086642004,0.5320140239039002,1.0,0.043472444591481474
ZBTB48,-0.8520478480529139,-0.9230078239417597,-23.924973512726467,10.435321586719414,-1.0412210636195718,1.2561564307160569,-0.05250398417569268,0.9002303364831191,3.887035894491789,0.013828059834673459,0.9862678751807129,0.9902931701030457,1.0,0.07071225828884109
KLHL21,2.2760168589029743,-2.050703304270202,99.01796159127855,24.566362626815952,2.2561090595291695,3.0635986656471967,0.030939827647563256,1.0638553281422254,2.304166577882124,4.268149993622157,0.015059195746090048,0.03128520028850678,1.0,0.08267489263375227
PHF13,-0.5103742150422474,-1.3424844969614451,-34.78331162030824,8.206896668768817,-1.3027335845174872,1.4362264668087044,-0.04129067647400667,0.920693275361258,3.5048894306516902,1.6067442322766483,0.2026367484308471,0.2913240848109257,1.0,0.1109698909098753
THAP3,-0.2186109065470262,-0.9054635341354728,-18.503601212257706,7.842987320306115,-0.7983814706837522,0.9314799730055462,-0.0503404695291686,0.9041444731692866,3.3784943695118157,0.7751220834410935,0.4617692545898686,0.5596707223088788,1.0,0.10715289759303948
DNAJC11,-0.8452785197591394,-1.2086403293095516,-87.33109806498055,45.29182104199414,-4.018876336574994,1.4748922745745545,-0.016888511735843853,0.9667839462420222,3.751891080556622,1.8151086047203953,0.1649940015292678,0.24606092560299078,1.0,0.03848992276516017
CAMTA1,21.73103576931092,48.329591997356346,-1026.1354733729295,453.1763084107179,-44.82762975101964,52.990446103406235,-0.051640789621301655,0.9017900596269234,0.4225565408672077,10.69349971461598,3.5217845795409985e-5,0.0001361620765340596,0.4938598515890342,0.31322474282305857
VAMP3,0.3493392644787691,0.23481650745369295,87.5229542357506,9.624689416737095,2.3605534793640475,0.4209236437637088,0.004809294286729796,1.0096650707429646,0.9789911584171577,0.6588447002779668,0.5183594086486829,0.611144609675507,1.0,0.1409777872475817
PER3,4.085854603745307,1.5773258679541655,-69.01591184864014,46.17016640500128,-3.490487219807311,4.379744825519414,-0.06345992841657587,0.8806538418216404,1.202377250116692,0.3866355752866171,0.679750693861475,0.7524446104147005,1.0,0.09925578212140873
PARK7,-5.195165336242157,-13.889103345479937,-8.748855981484667,40.619583298619986,-1.4960133115183232,14.82892223367275,-1.6949555764839903,-0.2578727391828378,3.4995267909098073,8.018680472246244,0.0004230020754070196,0.0012861574378648386,1.0,0.2830133841441592
ERRFI1,-1.0041112701864765,0.8101171566833819,-16.293918204111492,28.00354443449722,-1.3423473526851122,1.2901663654227955,-0.07918085443053495,0.8532574885748556,5.391262643232588,0.039525995094034025,0.9612510694281888,0.9716694350229663,1.0,0.03309038220242888
SLC45A1,-2.5235179544611546,-2.110404066299809,-4.521278197230231,17.61884218827763,-0.6709127389547815,3.2896729608796345,-0.7275979971537502,0.15767672994240392,4.015905701404217,10.971566890502348,2.7275604439713774e-5,0.00010819966083680517,0.38248580105810626,0.30564045826956987
RERE,14.305997566940977,62.56375044813137,1777.874833258791,389.4808579631734,42.07254470592779,64.17853563709116,0.03609845554731985,1.0749007110841742,0.22479792870367382,26.374161078339352,4.1922243454450836e-11,5.65809066373209e-10,5.878756199617641e-7,0.4652429810088762
RERE-AS1,-0.13824804364142518,-2.2658005528421006,-1.3395521751683503,3.6987582488016306,-0.15267607345363565,2.2700142437505213,-1.6946068140012789,-0.2577766857829037,3.2025322041215856,21.95926925426464,1.6790816514955509e-9,1.62721230123857e-8,2.354576199892211e-5,0.39086336807334876
ENO1,-8.289790845495643,-20.08924250506569,-29.231755343289933,84.17297679150485,-3.4365070343877124,21.732425007104048,-0.7434526169189721,0.14714904241814047,3.532954922063859,4.088864411532142,0.01791044244909301,0.036368105193111976,1.0,0.21949056091094543
GPR157,0.2251621923888231,0.1758113804599926,28.337724532514116,2.2069306271569493,0.7918422395562779,0.285670534673406,0.010080927081693999,1.020367174160965,0.9078597572323519,1.2579966460236918,0.28604474668199287,0.38518845136547814,1.0,0.045246072105223356
MIR34AHG,4.599932382904012,15.492791412796722,117.25140712972211,34.54033359555145,2.506396167702146,16.161248828222305,0.13783415673930605,1.319739311912474,0.28861760986188983,6.964998851842782,0.0011420381461788587,0.0031488859896666114,1.0,0.2003735864585916
LNCTAM34A,0.5836541766300268,-0.8198423830607446,27.971308260003383,3.579548794815002,0.7391442262178302,1.006376535378481,0.035978886865921635,1.0746433586894224,2.522917893696451,1.4754717382240836,0.2306872879228925,0.3229760222187222,1.0,0.06412812012862845
H6PD,0.40617434376428013,1.904206651253744,29.087878511090025,10.866522369114527,0.5521623073325902,1.9470440591346005,0.0669366127334543,1.1434770962979233,0.21015425288524384,3.2845473797744686,0.03910683147180072,0.07232855417159871,1.0,0.1252571175440813
SPSB1,-0.14860807557757158,0.18854015676921101,-7.827643197275577,3.6925230571919014,-0.3490959471050748,0.24006613847318803,-0.030669019067801073,0.9404871622210205,5.615678647593161,1.2565086908832992,0.28646637236136896,0.38563098201242935,1.0,0.010491489077438465
SLC25A33,-0.9212401333726246,0.3008318496534224,81.0943428917663,15.981076015215438,1.973129299289419,0.9691146398142536,0.01195045924606228,1.0241900001025117,5.028023029292491,0.1722460647326998,0.8418734502003671,0.8803572999373414,1.0,0.09251908956693222
TMEM201,-0.7841863225806223,0.18750941472009275,-83.87782413768306,9.783185462617094,-2.838212412130308,0.8062927316621374,-0.00961270442994123,0.9809576397211267,4.9470954274459125,1.2742816722846861,0.2814709249900733,0.38051352368030444,1.0,0.0973002047745638
PIK3CD,0.6183670777193762,2.0559788333061695,-24.092398769625618,8.999737114675863,-1.0027919964939833,2.1469575696343415,-0.0891134830601056,0.8363559271900269,0.29215875085576726,8.144744753066451,0.0003758105512452481,0.0011582398593652998,1.0,0.18792789415114297
CLSTN1,-20.045757689831525,-61.95404485752743,-2241.088702283174,376.528790823135,-79.32174221534265,65.11632725797702,-0.029055667092354655,0.9435294551664969,3.454520211327767,6.852721192239039,0.0012701321989532222,0.0034712656062991687,1.0,0.30412233795558397
CTNNBIP1,-0.6665815732781804,-0.49049310756582576,-61.06710169657538,20.493982057445557,-2.47154799254609,0.8275956031804391,-0.01355223320229803,0.9732579481188057,4.078016198035458,0.5458376830839371,0.5800562942703389,0.667443129117335,1.0,0.06114471836859303
LZIC,-0.18734164339577752,-1.1498930433211052,39.490251564225446,14.141510976329979,0.7681436541786502,1.165054034123956,0.02950231988847061,1.060798331604626,3.303094631025438,0.6289790170983981,0.5339910026202085,0.62565483988581,1.0,0.08476279832657108
NMNAT1,-0.5955873197818379,2.0331443402327007,38.666344819820154,11.107313399188637,0.8351221642615604,2.118584471694527,0.05479143377960443,1.1159351189519977,5.99821899439509,5.321040287454446,0.005466262491583773,0.01277130938345206,1.0,0.13106903571063333
UBE4B,8.18406719143859,19.3726936906924,128.0706320259951,131.24428666385452,-0.09617135266240275,21.030459258593822,0.16420984987663034,1.3929451665645773,0.39971197962159905,6.679870829843753,0.0014962449199507066,0.004019510059859915,1.0,0.24630204187687654
KIF1B,-2.9497375933575274,27.889754765428265,-225.23171179307064,391.77327618480655,-18.69712084781448,28.04530928239864,-0.12451758706236263,0.7785404363703256,6.177812843374902,6.514228394350831,0.001750968606319847,0.00463017777982712,1.0,0.19344181667703864
PGD,-1.4916819592229293,-2.01449797808878,-14.563059391585398,24.350776445880605,-1.1792071465898784,2.506654577558492,-0.17212417460900065,0.7063038569844049,3.7789687399682994,4.267444330848684,0.015069469606784236,0.03129727077842644,1.0,0.11705723074763152
CENPS,0.11176778255715011,-0.23322867447578952,16.187671685155266,6.209661628914615,0.30236394109820214,0.25862647160620694,0.0159767554368784,1.032472313078278,2.6947070305540537,0.03947259463914414,0.9613023855634223,0.9716694350229663,1.0,0.011526675313368373
CORT,-0.31570518366182,-0.42126819325400905,22.397507756327812,3.4880259464412453,0.5730146002995936,0.5264377015739286,0.023504298214840343,1.0481400955925797,3.7847199878092903,2.5090606364941967,0.08342456916354202,0.13842891177142938,1.0,0.10583223178768686
DFFA,0.5285601895037848,0.7791382325351667,-30.20839929295505,17.729859910253865,-1.4526745213093615,0.9415053156123444,-0.031167004463951004,0.9395500353889755,0.596075434585099,3.0356136879507285,0.049848858830116805,0.08902579564120326,1.0,0.03502849646810391
PEX14,-0.03855963480377481,3.505582642431468,106.62817887518395,51.47538034991336,1.6712969250081973,3.5057947042508055,0.032878688740943365,1.0679928947034367,6.272186256877802,0.5817997614708537,0.5596587222345311,0.6490980573787474,1.0,0.08085832024758066
CASZ1,0.14790185488531732,-0.310293899856024,9.302535510171296,3.2932040964926923,0.18210095192965492,0.3437401096269938,0.03695122789385237,1.0767380198472016,2.696798223872361,1.368696034026642,0.25636914481949935,0.3521810852080564,1.0,0.019691069794494753
TARDBP,1.2161418587801227,-0.1807584865545421,-9.962523189401281,45.35742753476628,-1.6763621431565936,1.229501789807018,-0.12341269038299799,0.7802896630250392,1.718348825187561,0.7897682501967351,0.4550975224118724,0.5534980534936415,1.0,0.012535941497453518
SRM,-2.246585086864224,-4.401619890920613,-91.14256174557374,30.351663649942527,-3.681643193803525,4.941801515304791,-0.054220568531965635,0.8971361968255478,3.6135252977979775,3.852488269925355,0.022519195547912818,0.04448326231418248,1.0,0.1488342406293226
EXOSC10,-0.30074098558271684,-0.6409662658402671,-16.666246690058415,28.942195126466263,-1.382073994440142,0.7080133433449399,-0.0424818710842242,0.9184985902152115,3.5802975907807264,0.4899427437824067,0.6132580070956091,0.69690683354189,1.0,0.014579047961582825
MTOR,-0.8534928194867487,3.265956167387766,155.83428527858814,59.00926769515834,2.9340914419221105,3.3756361889595903,0.021661704180982358,1.0442826459386387,6.027571726052827,0.9797531111208887,0.37686373169022447,0.4780495083365549,1.0,0.05865944218031882
UBIAD1,-0.33836081850350025,-0.732007600443008,-4.225423772251958,5.896586297609667,-0.30672757787459454,0.8064261718252261,-0.19085095727462098,0.6794712955323946,3.57457594322417,1.4668713081845044,0.232656202881373,0.3253752800444294,1.0,0.12260842259516447
DISP3,0.08086077966381613,-0.12952508146030384,12.040260592554773,9.10982990221417,0.08880093001032287,0.1526931970165618,0.012681884735200941,1.0256895615286057,2.583506470902503,2.0584759942606436,0.12984148729650302,0.20121197661165455,1.0,0.0005041664619643837
