ID,Phase,Error,Magnitude,ProjectionX,ProjectionY,Inner_Error,Circular_Error,Modified_Inner_Error,Modified_Error,Out_of_Plane_Error,Out_of_Plane_Reconstruction_Error,Input_Magnitude,Dense_Input_Magnitude,Decoding_Dense_Output_Magnitude,Model_Output_Magnitude,Modified_Decoding_Dense_Output_Magnitude,Modified_Model_Output_Magnitude,Covariate_D,Covariate_D_1,Phases_MA
20154287,1.2971429824829102,0.28249484300613403,1.5464210510253906,0.417921245098114,1.488878846168518,0.28249484300613403,0.14928801357746124,0.21291980147361755,0.21291983127593994,0.05391104146838188,0.05391104146838188,1.8520034551620483,2.02639102935791,1.246399998664856,0.9684796929359436,1.5902910232543945,1.447779893875122,cond_0,cond_0,3.024196535503477
20821943,5.728128198777334,0.17535987496376038,1.1602727174758911,0.9860813617706299,-0.6114542484283447,0.17535987496376038,0.012843672186136246,0.16647565364837646,0.16647565364837646,0.004538741894066334,0.004538741894066334,1.1963964700698853,1.1417392492294312,0.5621420741081238,0.5871433615684509,0.5867920517921448,0.7279290556907654,cond_0,cond_0,1.1719964446183146
21407511,5.582626048718588,0.12902648746967316,0.5054494738578796,0.38640689849853516,-0.325835645198822,0.12902648746967316,0.12229008972644806,0.08969736844301224,0.08969735354185104,0.04301232099533081,0.04301232099533081,0.6966591477394104,1.0212677717208862,0.6930081844329834,0.6381288170814514,0.7738062143325806,0.30357760190963745,cond_0,cond_0,1.0264942945595683
50108886,0.9170575737953186,0.31022050976753235,0.6876627802848816,0.4182080030441284,0.5458774566650391,0.31022047996520996,0.0487772673368454,0.30117067694664,0.30117067694664,0.017892587929964066,0.01789258047938347,1.429548740386963,1.3505871295928955,0.9383659958839417,0.8092195391654968,0.8787550926208496,0.5660130381584167,cond_0,cond_0,2.6441111268158854
20348895,0.6367959976196289,0.06732887774705887,0.6814780235290527,0.5479117631912231,0.40522217750549316,0.06732887774705887,0.050728119909763336,0.05361831933259964,0.05361831933259964,0.01869574375450611,0.01869574375450611,0.7678723931312561,0.8363224864006042,0.6951359510421753,0.6938419342041016,0.7072291374206543,0.44321128726005554,cond_0,cond_0,2.3638495506401958
92996364,0.18044215440750122,0.053551483899354935,0.8936413526535034,0.8791325688362122,0.16037695109844208,0.05355147272348404,0.005656079854816198,0.0535242035984993,0.0535242073237896,0.0020675554405897856,0.0020675554405897856,0.7762246131896973,0.6700407862663269,0.3153599500656128,0.5462843179702759,0.35475823283195496,0.4501696825027466,cond_0,cond_0,1.907495707428068
15712086,0.9224827885627747,0.0882316380739212,0.802507758140564,0.4845886826515198,0.6396815776824951,0.0882316380739212,0.019501589238643646,0.08332829177379608,0.08332829177379608,0.007152473088353872,0.00715247169137001,0.9195476174354553,1.1497794389724731,0.942973256111145,0.8115096092224121,0.8934308290481567,0.6523451805114746,cond_0,cond_0,2.6495363415833415
20105242,0.5854153037071228,0.15493954718112946,1.1730726957321167,0.9777357578277588,0.6481761932373047,0.15493956208229065,0.014977078884840012,0.14575068652629852,0.14575065672397614,0.005520042963325977,0.005520041566342115,1.2728979587554932,1.1786385774612427,0.6499324440956116,0.6738457679748535,0.693595826625824,0.8261858820915222,cond_0,cond_0,2.3124688567276896
9032080,5.3521926442729395,0.3481210172176361,1.2248154878616333,0.7312613725662231,-0.9825628995895386,0.3481210172176361,0.02527100220322609,0.3326135277748108,0.3326135277748108,0.008856740780174732,0.008856741711497307,1.5930882692337036,1.7496538162231445,0.8998680710792542,0.7338961362838745,0.9855493307113647,0.9234192967414856,cond_0,cond_0,0.7960608901139201
35286551,4.7760693470584314,0.16198594868183136,0.8196863532066345,0.05216264724731445,-0.8180249333381653,0.16198594868183136,0.016256501898169518,0.15922877192497253,0.15922877192497253,0.00577425304800272,0.00577425304800272,1.293383240699768,1.531256079673767,1.3752244710922241,0.9976180791854858,1.2762945890426636,0.8504341840744019,cond_0,cond_0,0.21993759289941206
20311676,6.024932120238439,0.2552505135536194,0.45176824927330017,0.4367865324020386,-0.11537803709506989,0.2552505135536194,0.15027903020381927,0.20665743947029114,0.20665743947029114,0.05382524058222771,0.05382524058222771,0.9148038029670715,1.2295150756835938,0.3176494240760803,0.5208773016929626,0.6798126697540283,0.13585390150547028,cond_0,cond_0,1.46880036607942
92613520,0.6730809211730957,0.26439058780670166,1.4458991289138794,1.1305553913116455,0.9013705253601074,0.26439061760902405,0.09941300749778748,0.21884894371032715,0.21884891390800476,0.03663143888115883,0.03663143888115883,1.5380107164382935,1.53502357006073,0.7270256280899048,0.7082595825195312,0.9159625768661499,1.1061325073242188,cond_0,cond_0,2.4001344741936625
50103255,0.055825069546699524,0.28726449608802795,1.2004401683807373,1.1985701322555542,0.06697985529899597,0.2872644364833832,0.02008812688291073,0.27545595169067383,0.2754560112953186,0.0073058875277638435,0.0073058875277638435,1.3737409114837646,1.3366612195968628,0.24728985130786896,0.5241101384162903,0.24249295890331268,0.7109915614128113,cond_0,cond_0,1.7828786225672664
50302978,4.852892820035116,0.43988847732543945,1.0655996799468994,0.1492287516593933,-1.0550987720489502,0.43988847732543945,0.002151657361537218,0.4371822476387024,0.4371821880340576,0.000761743460316211,0.000761743460316211,1.8392609357833862,2.0701937675476074,1.3169801235198975,0.9630820155143738,1.3541427850723267,1.017920732498169,cond_0,cond_0,0.29676106587609663
84653463,2.5238656997680664,0.16605845093727112,1.0181931257247925,-0.8300279378890991,0.5897209048271179,0.19975733757019043,0.00016549511929042637,0.19917601346969604,0.16586251556873322,5.8352517953608185e-5,3.624641249189153e-5,1.428510069847107,2.3214151859283447,1.9259819984436035,0.9483411312103271,1.9421736001968384,0.9578692317008972,cond_0,cond_1,4.250919252788633
10490993,1.6881828308105469,0.03329749032855034,0.8718400597572327,-0.10210740566253662,0.8658401370048523,0.03329749032855034,0.00821248721331358,0.033177949488162994,0.0331779420375824,0.002910229843109846,0.002910229377448559,1.1522815227508545,1.4807541370391846,1.5228580236434937,1.119498610496521,1.439484715461731,1.0105316638946533,cond_0,cond_0,3.4152363838311137
57978756,5.809156839047567,0.10438712686300278,1.0415750741958618,0.9267275333404541,-0.475452184677124,0.06625600904226303,0.0008642437751404941,0.06497091054916382,0.1039143055677414,0.0003064099291805178,0.00018869369523599744,1.3732202053070068,0.6399949193000793,0.49069875478744507,1.0509601831436157,0.49068349599838257,1.074714183807373,cond_0,cond_1,1.2530250848885478
50105437,0.7759877443313599,0.1489798128604889,1.4696205854415894,1.0489115715026855,1.0293537378311157,0.1489798128604889,0.11027175188064575,0.0935283899307251,0.0935283973813057,0.04058254510164261,0.04058254510164261,1.4432566165924072,1.2344987392425537,0.8170017004013062,0.7501825094223022,1.0339958667755127,1.1667338609695435,cond_0,cond_0,2.5030412973519267
5102083,4.970892254506246,0.7496668100357056,1.8118242025375366,0.46316367387771606,-1.7516238689422607,0.7496668100357056,0.3295292556285858,0.6148375868797302,0.614837646484375,0.11615610122680664,0.11615611612796783,2.4814696311950684,2.4442319869995117,1.2239965200424194,0.9089980125427246,1.7508143186569214,1.6183396577835083,cond_0,cond_0,0.414760500347227
50107583,5.929320339356558,0.44587478041648865,0.5849239230155945,0.5486822724342346,-0.20269127190113068,0.44587478041648865,0.08614406734704971,0.4224441647529602,0.4224441647529602,0.030709439888596535,0.030709439888596535,1.490891933441162,1.487713098526001,0.3896286189556122,0.5355809926986694,0.5964170098304749,0.20121237635612488,cond_0,cond_0,1.3731885851975383
43074402,1.0226805210113525,0.41522830724716187,0.8829259872436523,0.4600750207901001,0.7535842657089233,0.5481341481208801,0.006853165104985237,0.5485390424728394,0.41357287764549255,0.0025050900876522064,0.002414611168205738,1.1954840421676636,1.8251879215240479,1.0271066427230835,1.1374070644378662,0.9865568280220032,1.0511276721954346,cond_0,cond_1,2.7497340740319194
95919181,0.4972827434539795,0.3195587694644928,1.6437320709228516,1.4446465969085693,0.7841246128082275,0.3195587396621704,0.2071954905986786,0.2143109291791916,0.21431095898151398,0.07632574439048767,0.07632573693990707,1.7516621351242065,1.309066653251648,0.5726006031036377,0.6409614086151123,0.8739965558052063,1.2294753789901733,cond_0,cond_0,2.2243362964745463
15218541,0.4526502788066864,0.10784361511468887,1.1215237379074097,1.0085763931274414,0.4904989004135132,0.10784361511468887,0.007384010124951601,0.1017233356833458,0.1017233356833458,0.002718599746003747,0.0027185988146811724,1.0094594955444336,0.8590291738510132,0.53375244140625,0.6251385807991028,0.5508756637573242,0.7332505583763123,cond_0,cond_0,2.1797038318272532
86903794,5.2545687595950525,0.1834816038608551,1.118507742881775,0.5771548748016357,-0.9580980539321899,0.1834816336631775,0.007022041827440262,0.17900606989860535,0.17900606989860535,0.00246127019636333,0.002461271360516548,1.2883795499801636,1.4374570846557617,0.9856712818145752,0.7777928709983826,1.0319156646728516,0.8759976029396057,cond_0,cond_0,0.6984370054360332
86408244,3.785182062779562,0.3619817793369293,0.7539247274398804,-0.6030998229980469,-0.4524080753326416,0.36198174953460693,0.030276518315076828,0.35389235615730286,0.35389235615730286,0.011158054694533348,0.011158054694533348,1.7391196489334106,2.2175066471099854,1.918290138244629,1.3367024660110474,1.6999728679656982,1.1085909605026245,cond_0,cond_0,5.512235615800129
