"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ"
"E2F1 (human)",3.31276207880635e-11,2.45171462357115,59.1614765933727,"['EIF4A2', 'NDUFA13', 'POP7', 'NDUFA11', 'FRMPD2', 'RPL8', 'ALKBH7', 'RPL9', 'TMEM141', 'RPL7', 'ACTG1', 'RPS15', 'CHCHD2', 'FRAT2', 'RPS19', 'CFL2', 'STMN1', 'AP1S1', 'RPL38', 'PHLDA2', 'PELO', 'NUDT14', 'ATP6V1G2', 'TRAPPC2L', 'CISH', 'FKBPL', 'TINF2', 'RPSA', 'MIF', 'SCO2', 'NHP2', 'PHPT1', 'FKBP4', 'CTXN1', 'ISCU', 'CUTA', 'FKBP2', 'NDUFB10', 'TPRG1L', 'MRPL17', 'HIGD1A', 'SEZ6L2', 'GABARAP', 'ANAPC11', 'MYL12B', 'SOCS3', 'PGK1', 'ANKRD34A', 'OST4', 'FIS1', 'HSPA8', 'MOAP1', 'F8A1', 'GADD45B', 'RASL10A', 'HMGA1', 'CHCHD10', 'HPS6', 'LSM3', 'MRPL21', 'NR2F6', 'UQCRQ', 'RNF181', 'CYCS', 'PYDC1', 'DYNLRB1', 'CALM1', 'CALM2', 'EIF4G2', 'ITM2C', 'UBE2M', 'CITED1', 'YWHAB', 'MAGEF1', 'MRPS12', 'TRIAP1', 'RPL7A', 'TRMT112', 'MRPL40', 'RPLP2', 'COX8A', 'TPI1', 'GPX4', 'SSR4', 'C14ORF119', 'MRPL49', 'NDUFC1', 'EDF1', 'DYNLL1', 'HIST2H2BE', 'RAB33A', 'APRT', 'NME1', 'MZT2B', 'DUSP23', 'MRPL51', 'NDUFS6', 'PPDPF', 'FAM32A', 'ALDOA', 'GAPDH', 'DCTPP1', 'SLC25A11', 'SLC25A6', 'CSTB', 'RNASEK', 'DCTN1', 'WBP2', 'RPL11', 'MRPS34', 'NDUFB2', 'TIMM13', 'RPL36A', 'CRIP2', 'UQCR10', 'RNF5', 'PET117', 'DLL3', 'GNG3', 'RPS15A', 'PARD6A', 'PNMA1', 'TMEM208', 'PCBD1', 'RPL15', 'CXORF40B', 'HES4', 'CDKN2D', 'UBL4A', 'NDUFA6', 'LAMB3', 'MDH2', 'BAD', 'RPL23A', 'NAP1L5', 'HIST3H2A', 'TMEM54', 'LAMTOR2', 'LAMTOR1', 'TOMM6']",9.37511668302197e-09,0,0,140,"E2F1",9.37511668302197e-09,4.76684044526588e-21,1.97940152574183e-12,0.996845126379187,0.996834351778606,-0.00545490661209343,0.00359269284030131,0.0409678581044358
"NRF1 (mouse)",1.33083494701656e-10,3.64245867768595,82.8296720738335,"['NDUFA13', 'COX7B', 'POP7', 'CD81', 'COX4I1', 'MEA1', 'RPL8', 'ADO', 'COX6A1', 'COX7C', 'TOMM22', 'RPS15', 'RPS14', 'HINT1', 'RPS16', 'RPS19', 'CFL2', 'RPL35', 'RPL38', 'RPS10', 'COX8A', 'GABARAPL2', 'ATP6V1G1', 'RPS9', 'RPL21', 'SSR4', 'IMP4', 'RPSA', 'DYNLL1', 'COX6B1', 'PPDPF', 'NHP2', 'SNRNP25', 'UBA52', 'PRR13', 'DCTN1', 'MRPL17', 'ARL2', 'COX7A2', 'ATXN7L3B', 'PHB', 'CCDC106', 'COX5B', 'MRPL54', 'PET117', 'PSMB6', 'LDHA', 'PARD6A', 'BAG1', 'PCBD1', 'RPS2', 'ATP6V0E2', 'BTF3', 'HSPA8', 'NDUFA6', 'RPL23A', 'COX6C', 'DNAJA1', 'RPS25', 'RPS28', 'SPCS1', 'UBE2S', 'FKBP1B', 'DYNLRB1', 'POLR3K', 'RPS21', 'TOMM5', 'RPS23', 'UBE2M']",1.88313145002843e-08,0,0,69,"NRF1",1.88313145002843e-08,8.77181691159854e-28,7.93780096472571e-14,0.88182842288395,0.880305586737918,-0.163468709090396,0.0158777175117772,0.344046643468815
"NRF1 (human)",2.31527428405679e-07,3.38572891771936,51.7290877695263,"['MESP1', 'FKBP2', 'NDUFA13', 'SET', 'UQCRB', 'NDUFB11', 'RPLP1', 'COX17', 'MRPS12', 'MRPL17', 'RPL10A', 'RPL8', 'COX6A1', 'RNF5', 'COMMD8', 'LDHA', 'PARD6A', 'RPS16', 'ZMAT2', 'CAPNS1', 'SEC61G', 'ARHGDIA', 'BAG1', 'AP1S1', 'DNAJB9', 'NDN', 'PSENEN', 'ENDOG', 'TRAPPC1', 'BAD', 'C14ORF119', 'PGAM1', 'NDUFA3', 'RPS5', 'TRAPPC5', 'C4ORF48', 'MZT2B', 'PINK1', 'HIST3H2A', 'PITHD1', 'NDUFS6', 'SCO2', 'DDIT3', 'TOMM7', 'RAN', 'ITM2C', 'GRINA', 'SLC25A6']",2.18407540796024e-05,0,0,48,"NRF1",2.18407540796024e-05,8.77181691159854e-28,7.93780096472571e-14,0.88182842288395,0.880305586737918,-0.163468709090396,0.0158777175117772,0.344046643468815
"KLF5 (human)",7.90489898901822e-07,2.79089861751152,39.2138362810429,"['ISCA2', 'COX7B', 'DIRAS1', 'ALKBH7', 'RPL7', 'ACTG1', 'RPS15', 'RPL7A', 'TRMT112', 'FRAT2', 'RPS16', 'RPL18A', 'ARHGDIA', 'TMSB4X', 'C9ORF16', 'RPL35', 'PHLDA2', 'ATP6V1E1', 'SULT4A1', 'GABARAPL1', 'ENDOG', 'TRAPPC2L', 'CISH', 'FKBPL', 'TINF2', 'C4ORF48', 'APRT', 'SNRNP25', 'PHPT1', 'FKBP4', 'GAPDH', 'CTXN1', 'SLC25A6', 'RPL11', 'CRIP2', 'SEZ6L2', 'PSMB6', 'GNG3', 'ZNHIT1', 'DDT', 'RPRML', 'SAC3D1', 'SERF2', 'CXORF40B', 'CDKN2D', 'HSPA8', 'MOAP1', 'GADD45B', 'HMGA1', 'C20ORF27', 'NR2F6', 'DBNDD2', 'PITHD1', 'RPL27A', 'NDUFAF3', 'LAMTOR2', 'NOP10']",5.59271603473039e-05,0,0,57,"KLF5",5.59271603473039e-05,3.07619417285345e-11,2.24870523195603e-11,0.88182842288395,0.880305586737918,0.219110688046564,0.33391251345047,0.352057591711918
"TP53 (mouse)",2.93488997343234e-06,3.07919517647856,39.2253765083388,"['SET', 'MRPS12', 'ARL2', 'PHB', 'COX6A1', 'RPL9', 'COX7A1', 'PET117', 'TOMM22', 'LSM10', 'TGOLN2', 'PSMB6', 'RPS15', 'PARD6A', 'LGALS1', 'RPS19', 'RPS18', 'CFL2', 'AP1S1', 'RPS2', 'NUDT15', 'ATP6V1E1', 'SERF2', 'YWHAH', 'CDKN2D', 'RPS9', 'ENDOG', 'GADD45B', 'TAF13', 'RNF26', 'DCXR', 'RPS5', 'RPL35A', 'SRP9', 'ATOX1', 'RPS26', 'FKBP1B', 'TOMM7', 'RPL26', 'DCTPP1', 'UBA52', 'NOP10', 'GRINA', 'PRR13']",0.000166114772496271,0,0,44,"TP53",0.000166114772496271,0.241268402808123,0.0645429796730912,NA,NA,NA,0.892505298443971,0.442735842337391
"TFAP2D (human)",8.88851072503213e-06,2.49598393574297,29.0301677688597,"['COX4I1', 'TRIAP1', 'RPL8', 'SRP14', 'ALKBH7', 'RPL9', 'TMEM141', 'SNAPC5', 'RPS14', 'HINT2', 'RPL18A', 'CAPNS1', 'C19ORF53', 'SEC61G', 'STK16', 'RPL38', 'ATP6V1E1', 'SEPHS2', 'RPS12', 'COX8A', 'RPS7', 'GPX4', 'DCXR', 'AIP', 'S100A6', 'UFC1', 'RHOV', 'AURKAIP1', 'PRR13', 'CSTB', 'SET', 'WBP2', 'ARL2', 'PHB', 'CCDC106', 'ARPP19', 'COX7A1', 'LAGE3', 'EXOSC4', 'RPL13', 'SERF2', 'ATP6V1F', 'SDF2L1', 'MDH2', 'RNF26', 'NDUFA1', 'MAS1', 'RPS25', 'DBNDD2', 'RPS27', 'RNF181', 'NDUFAF3', 'POLR3K', 'RAN', 'GRINA']",0.000328593735917274,0,0,55,"TFAP2D",0.000328593735917274,0.16965472780118,0.224487940981983,NA,NA,NA,0.515360713201485,0.812232054772977
"ATF4 (human)",9.14712448474166e-06,2.42234590806019,28.1042291925696,"['EIF4A2', 'PCSK1', 'MESP1', 'RAB3A', 'RPL3', 'FAM89B', 'CITED1', 'RPL34', 'DIRAS1', 'ADO', 'ALKBH7', 'LSM10', 'RPS14', 'NUDT18', 'RPL35', 'RPLP2', 'SULT4A1', 'RPS12', 'YWHAH', 'COX8A', 'GABARAPL1', 'RPL21', 'DUSP23', 'ARL4D', 'FNDC4', 'PRKAR1A', 'CRH', 'RHOV', 'UBA52', 'CUTA', 'ZNF593', 'FKBP2', 'BEX1', 'RPL11', 'NDUFB2', 'MRPL17', 'TMEM160', 'SEZ6L2', 'LDHA', 'ZNHIT2', 'TCEAL6', 'PARD6A', 'TCEAL2', 'RPL18', 'HES4', 'MOAP1', 'XBP1', 'TRAPPC1', 'GADD45B', 'CCK', 'RPS25', 'RPS27', 'UBE2S', 'CYCS', 'CALM3', 'RSL24D1', 'RPS21', 'RAN']",0.000328593735917274,0,0,58,"ATF4",0.000328593735917274,3.19291819532255e-28,6.27747724615444e-15,0.721082653905158,0.718701304960725,-0.227666176490374,0.0032889642968624,0.0305986855557526
"ESR1 (human)",1.13261333825588e-05,2.51195348837209,28.6071256150238,"['MESP1', 'COX7B', 'COX4I1', 'PSMD8', 'RPS19', 'C9ORF16', 'SCN1B', 'GABARAPL1', 'ENDOG', 'GPX4', 'CCDC115', 'PGAM1', 'EDF1', 'NME1', 'COX6B1', 'MZT2B', 'EEF1G', 'MRPL53', 'ARL4D', 'S100A6', 'NHP2', 'RPL24', 'ALDOA', 'UBA52', 'OTUB1', 'PRR13', 'SLC25A6', 'SF3B5', 'STOML2', 'NDUFB3', 'TMEM160', 'PHB', 'LAGE3', 'SNN', 'IGFBP6', 'HBQ1', 'POLR2I', 'SAC3D1', 'POLR2L', 'CDKN2D', 'GADD45GIP1', 'OST4', 'GADD45B', 'MDH2', 'SURF2', 'NDUFA3', 'HCRTR1', 'C1ORF216', 'PYDC1', 'CALM3', 'FAU', 'NOP10', 'RPS23']",0.000328593735917274,0,0,53,"ESR1",0.000328593735917274,0.0002849185228894,0.0238693355103788,0.964223577468463,0.965320514684242,-0.262972617423123,0.915059213662272,0.778858819404049
"Myb (mouse)",1.18528729983395e-05,2.3675875208383,26.8554038391437,"['NDUFA13', 'RPL3', 'COX4I1', 'CETN2', 'COX6A1', 'TXNDC17', 'TOMM22', 'NGRN', 'CYP26B1', 'FRAT2', 'TUBA1A', 'SEC61G', 'NUDT18', 'BANF1', 'RPS10', 'NUDT14', 'SCN1B', 'PSENEN', 'GABARAPL2', 'RPS7', 'RPS3A', 'MIF', 'COX6B1', 'MRPL53', 'MRPL51', 'DDIT3', 'NHP2', 'SLC25A4', 'PRR13', 'CUTA', 'FKBP2', 'UQCRB', 'NDUFB11', 'NDUFB3', 'SUPT4H1', 'LPL', 'ARL2', 'COX7A2', 'CCDC106', 'COX5B', 'GABARAP', 'PET117', 'TGOLN2', 'IGFBP6', 'RPS27A', 'ATP6V0E2', 'RILP', 'PRELID1', 'TRAPPC1', 'HMGA1', 'LSM4', 'RPS27', 'FKBP1B', 'NDUFAF3', 'LAMTOR2', 'RPL22L1', 'CALM3', 'CALM2', 'POLR3K']",0.000328593735917274,0,0,59,"Myb",0.000328593735917274,0.0882257201179769,0.139347758931589,0.997040773282701,0.99702655725785,0.00681147983276097,0.0897211914803527,0.0239693052160128
"HIF1A (human)",1.18528729983395e-05,2.3675875208383,26.8554038391437,"['MRPS17', 'PCSK1', 'COX7B', 'RPL3', 'ADO', 'EEF1B2', 'RPS15', 'RPS4X', 'C9ORF16', 'NEK2', 'BANF1', 'ATP6V1E1', 'RPS10', 'NUDT14', 'RPL39', 'RPS13', 'SCN1B', 'SKP1', 'GABARAPL2', 'FKBPL', 'CCDC115', 'AIP', 'RPSA', 'EDF1', 'COX6B1', 'GCHFR', 'NDUFS5', 'NHP2', 'RPL24', 'RHOV', 'RPL29', 'DCTPP1', 'SLC25A6', 'BEX4', 'RPS19BP1', 'WBP2', 'NDUFB3', 'MRPL17', 'COX7A2', 'ATXN7L3B', 'COX7A1', 'PSMB10', 'C12ORF57', 'ZNHIT2', 'RPS15A', 'DDT', 'RPL13', 'RPL17', 'CDKN2D', 'XBP1', 'TAF13', 'TBCC', 'EIF1', 'RPS26', 'C1ORF216', 'FAU', 'POLR3K', 'RPS23', 'BEX5']",0.000328593735917274,0,0,59,"HIF1A",0.000328593735917274,9.353055254866e-10,5.34817745299926e-08,0.844186472305904,0.841875260773434,0.294157590970144,0.0206916736599168,0.0571713024920829
"MYC (mouse)",1.27721946822969e-05,2.52067293983462,28.4035477492198,"['FAM89B', 'RPLP1', 'DIRAS1', 'ARHGDIG', 'SRP14', 'ACTG1', 'MRPL40', 'RPS19', 'STMN1', 'RPLP2', 'RPS12', 'ATP6V1G1', 'SSR4', 'H2AFZ', 'NME2', 'RPSA', 'MIF', 'NME1', 'FAM32A', 'DCTPP1', 'CUTA', 'BEX4', 'SET', 'DCTN1', 'ARL2', 'COPS7A', 'UQCR11', 'OAZ1', 'PSMB10', 'COMMD8', 'LDHA', 'GNG3', 'PRDX5', 'TCEAL6', 'CCDC85B', 'DDT', 'RPRML', 'SERF2', 'HSPA8', 'GADD45B', 'SURF2', 'TRAPPC5', 'NPM3', 'MANF', 'RPS28', 'CDK5', 'UQCRQ', 'STUB1', 'TOMM5', 'EIF4G2', 'RAN', 'RPS23']",0.000328593735917274,0,0,52,"MYC",0.000328593735917274,2.95723391115292e-12,3.34246912378661e-05,0.994827730189816,0.994559741432228,-0.00214439114135902,0.0680366629499619,0.0920850731744788
"FOXA1 (mouse)",1.6206777048529e-05,2.53976143141153,28.0137744789923,"['PCSK1', 'MESP1', 'CITED4', 'RPL9', 'LSM10', 'UBL5', 'LGALS1', 'PTTG1', 'CFL2', 'AP1S1', 'RPLP2', 'UQCRFS1', 'RPS9', 'FKBPL', 'MRPS24', 'RPS5', 'NDUFC1', 'EDF1', 'SRP9', 'NME1', 'COX6B1', 'UFC1', 'NHP2', 'VDAC1', 'SLC25A5', 'UBA52', 'PRR13', 'SF3B5', 'UQCRB', 'NDUFB10', 'RPS19BP1', 'WBP2', 'RPL11', 'SUPT4H1', 'TIMM10', 'PHB', 'PET117', 'EXOSC4', 'ZMAT2', 'RRS1', 'RPL17', 'POLR2K', 'BTF3', 'RPL23A', 'ATOX1', 'EIF1', 'RPS28', 'RNF181', 'TOMM5', 'RPS23']",0.000382209825394475,0,0,50,"FOXA1",0.000382209825394475,NA,NA,NA,NA,NA,NA,NA
