pathway,pval,padj,log2err,ES,NES,size,leadingEdge
DE_ANOVA_DOWN_SD,2.01784634859464e-46,4.84283123662713e-45,1.77414997679975,-0.507833383234989,-2.55793368702224,771,ENTPD2|HMGCS1|NDUFA7|CD68|NUDT8|RRAS|MSMO1|CXCL12|ATOX1|HINT2|ATP5IF1|NDUFA12|MRPS18B|MZT2A|PDE6H|TRPT1|RNF181|RPL35|HMGN2|TMEM141|USE1|FABP3|MRPL2|CLDN5|UQCR11|FAU|RPS18|DNAJC19|RPS7|ATP5MC1|COX5B|SDHAF1|IL33|C1orf122|UXT|NDUFB7|NDUFA6|PFDN5|CKS1B|MRPL55|VEGFB|RPL11|NME2|RANBP1|EMC9|MDP1|FABP5|RPS10|PRADC1|MRPL54|RAB33A|RPL6|NCBP2AS2|C12orf57|LIN7B|MRPL20|DUSP28|MRPL57|FIS1|PSMB10|BAG1|NENF|RPS9|PFDN6|GSTO1|PARK7|TMSB10|TMEM160|COA8|UQCR10|LSM7|NDUFAF8|EDF1|INSIG1|BAX|RPL19|PSME1|PHPT1|PSMA7|RPA2|PPIB|PSMB3|SMIM19|NSDHL|DHCR7|SMDT1|GPKOW|MICOS13|NDUFA8|UBXN1|SNRNP25|UQCRFS1|SURF2|RPS19|DCTN2|RPL7A|ELOB|UFC1|GADD45GIP1|BRK1|TAF10|CHMP2A|COPS6|ATP5MC2|ACP1|RPL18A|SARS1|DRAP1|MRPL15|PMVK|BEX1|RPL3|NHP2|EMC4|MRPS26|MSRB1|ARF5|BEX3|LSM4|TSR2|PIN1|REX1BD|ALDOA|GCSH|COX8A|COMMD3|SET|DPM2|KRT222|SLC25A5|ARL6IP4|PMM1|BLOC1S1|CHMP3|FAM241B|ISCU|GATD3|MYL12B|TIMM13|LSM10|TRAPPC1|FNDC4|ZNRD2|GUK1|NDUFS3|PRDX5|JPT1|ASB14|NDUFA11|RPP21|VPS25|ATP6V1E1|ITM2A|RPL13|BTF3|SSR4|NUDT18|UBE2S|GABARAPL1|RNF5|PAXX|SURF1|NDUFAF3|DHPS|GRHPR|DDX24|PPP1R14B|RPL14|MTX1|APEX1|PLEKHJ1|RPL18|MRPS10|MRPL17|DNAJC8|AP2S1|GNG3|BPGM|NDUFB4|VDAC1|GLRX2|GABARAPL2|MAGED2|MRPS7|SNX15|SERF2|MMP24OS|RNASEK|C1orf43|DBNDD2|EMC7|COA3|IDH3B|MAP1LC3A|ATP5F1A|PFKM|H2AZ1|TMEM14C|GPANK1|OMG|STMN2|TIMM17B|ZDHHC4|NFE2L3|SYT5|PSMD8|ATP6V1G1|RPS15|CORO1A|PPDPF|NDUFB11|CFAP410|COMMD8|TUBG1|OAZ1|EIF6|CBR1|DHRS7|FKBP1B|TPGS1|PSMC3|RPL13A|C8orf82|COPS7A|CCDC115|RPL15|ANXA6|POLR3H|CALM3|TUBA1A|VDAC2|RAD23A|CUEDC2|MCRIP1|SF3B5|COPE|GPX4|NAXE|CRIP2|SNAPIN|GOT1|DCAF11|LRPAP1|CLPP|NUBP2|RAC3|HRAS|ITM2C|TMEM219|NARS1|CTSZ|HSBP1|NABP2|C12orf43|NT5C3B|SCG5|STOML2|ALKBH7|FIBP|ATP5F1D|TPI1|ACTG1|RAN|SOD1|SRP14|DDA1|RPS5|CDKN2D|STMN1|ERLEC1|CCNDBP1|UBE2M|EIF5|MEA1|DNAJC30|GAMT|AARS1|DCTN6|TTC9B|COA7|RAB3A|TMEM97|SNAPC2|HIGD2A|POP7|C17orf58|C19orf48P|UQCC3|RAE1|IMPDH2|PEX11B|CITED4|MRPL12|STUB1|TSR3|NDUFS2|CYTH2|TUBB3|POLR2E|IMP3|TMED1|TMEM186|EFNB3|CCNQ|SAC3D1|MRPS34|FAM32A|ELP5|AHCY|SKP1|SCAND1|PINK1|RGS14|EXOSC4|PIP4P1|PRAF2|TM2D2|JUN|FAM3C|SYT11|TRNP1|SLC25A11|SAP18|NT5C|NAPA|PARS2|TMEM203|CNDP2|AP2M1|TUBA4A|DIRAS1|ARFIP2|WNT9A|NUDT16|PAQR4|MIF|TUBB4B|FEN1|ZNHIT2|GET3|PSMD2|EIF4B|NSG1|TCP1|DDX54|HMGB3|CAPNS1|KAT5|UCHL1|ZNF32|SLC25A4|R3HCC1|RPL28|PTGES2|ALAS1|MDH2|FBXO2|GSTP1|DNLZ|ACLY|CACFD1|ARHGDIG|ECH1|CUX1|ATP6V0E2|PNMA1|SCN2B|TPRG1L|PEF1|OTUB1|DNAJC14|CAPZA2|MANBAL|RTN4|CFL1|TUBB|PITHD1|TCEA2|ILF2|SRM|PPP1R1A|ECHS1|CDK5|UBA52|CHCHD4|MMD2|ZNF436|BCKDK|PES1|UROD|TBCC|CSDE1|CALB1|SNN|STMN3|GASK1B|GAL3ST1|KCTD17|CD81|SH3GLB2|RTL8C|PCYT2|HTRA2|EGFL7|CALY|PHLDA3|LMO4|RNF167|PUF60|ARPC4|GSTM3|KARS1|CSNK2B|TMEM106C|DCXR|ENO1|CCT2|MTCH1|HEBP1|PRDX3|FNDC10|DMAC2|RPLP0|SMIM10L2A|CA11|GRINA|LARP6
Up_sleep_2OR3,2.64542680600444e-31,3.17451216720532e-30,1.45334466856494,-0.531899941390557,-2.57974547470687,427,ENTPD2|HMGCS1|CD68|RRAS|HINT2|NDUFA12|MZT2A|PDE6H|TRPT1|HMGN2|TMEM141|FABP3|MRPL2|RPS18|DNAJC19|ATP5MC1|COX5B|SDHAF1|C1orf122|PFDN5|MRPL55|VEGFB|NME2|EMC9|FABP5|RPS10|PRADC1|MRPL54|RAB33A|NCBP2AS2|LIN7B|DUSP28|MRPL57|FIS1|PSMB10|NENF|RPS9|GSTO1|PARK7|TMSB10|COA8|NDUFAF8|EDF1|RPL19|PSME1|PSMB3|SMIM19|SMDT1|NDUFA8|UBXN1|SNRNP25|UQCRFS1|DCTN2|ELOB|UFC1|BRK1|TAF10|COPS6|ACP1|RPL18A|DRAP1|MRPL15|BEX1|RPL3|NHP2|EMC4|MRPS26|ARF5|BEX3|PIN1|ALDOA|COX8A|KRT222|SLC25A5|ARL6IP4|PMM1|ISCU|MYL12B|TIMM13|LSM10|FNDC4|ZNRD2|NDUFS3|PRDX5|ASB14|NDUFA11|VPS25|ATP6V1E1|RPL13|NUDT18|GABARAPL1|SURF1|NDUFAF3|DHPS|GRHPR|DDX24|PPP1R14B|RPL14|MTX1|APEX1|RPL18|MRPL17|AP2S1|GNG3|NDUFB4|SERF2|RNASEK|DBNDD2|EMC7|COA3|MAP1LC3A|ATP5F1A|PFKM|GPANK1|OMG|STMN2|ZDHHC4|SYT5|PSMD8|ATP6V1G1|RPS15|CORO1A|NDUFB11|CFAP410|COMMD8|DHRS7|FKBP1B|TPGS1|RPL13A|C8orf82|RPL15|ANXA6|RAD23A|CUEDC2|MCRIP1|SF3B5|CRIP2|SNAPIN|LRPAP1|CLPP|RAC3|HRAS|TMEM219|NARS1|NABP2|C12orf43|SCG5|STOML2|FIBP|ATP5F1D|TPI1|ACTG1|RAN|RPS5|CDKN2D|STMN1|UBE2M|EIF5|DNAJC30|GAMT|DCTN6|TTC9B|COA7|RAB3A|TMEM97|POP7|C19orf48P|UQCC3|RAE1|PEX11B|STUB1|NDUFS2|CYTH2|TUBB3|POLR2E|TMED1|EFNB3|SAC3D1|MRPS34|AHCY|PINK1|RGS14|EXOSC4|PIP4P1|PRAF2|SLC25A11|SAP18|NT5C|NAPA|PARS2|TMEM203|CNDP2|AP2M1|ARFIP2|WNT9A|NUDT16|MIF|TUBB4B|FEN1|ZNHIT2|GET3|EIF4B|NSG1|HMGB3|UCHL1|ZNF32|SLC25A4|R3HCC1|RPL28|PTGES2|ALAS1|MDH2|GSTP1|DNLZ|CACFD1|ECH1|CUX1|ATP6V0E2|PNMA1|PEF1|DNAJC14|CFL1|PITHD1|TCEA2|PPP1R1A|UBA52|CHCHD4|ZNF436|BCKDK|TBCC|SNN|STMN3|GASK1B|KCTD17|SH3GLB2|RTL8C|EGFL7|CALY|PHLDA3|LMO4|RNF167|ARPC4|GSTM3
sleep_UP_wake_No_Change,8.91270876275415e-27,7.13016701020332e-26,1.34223377296446,-0.536697779724797,-2.5549617662793,347,ENTPD2|RRAS|HINT2|NDUFA12|MZT2A|PDE6H|HMGN2|TMEM141|MRPL2|RPS18|DNAJC19|ATP5MC1|COX5B|SDHAF1|PFDN5|MRPL55|VEGFB|NME2|EMC9|FABP5|RPS10|PRADC1|MRPL54|RAB33A|NCBP2AS2|LIN7B|DUSP28|MRPL57|FIS1|PSMB10|NENF|RPS9|GSTO1|PARK7|TMSB10|COA8|NDUFAF8|EDF1|RPL19|PSMB3|SMIM19|SMDT1|NDUFA8|SNRNP25|UQCRFS1|DCTN2|ELOB|UFC1|BRK1|TAF10|COPS6|ACP1|RPL18A|MRPL15|BEX1|RPL3|NHP2|EMC4|MRPS26|ARF5|BEX3|PIN1|ALDOA|COX8A|KRT222|SLC25A5|PMM1|ISCU|MYL12B|TIMM13|LSM10|ZNRD2|PRDX5|NDUFA11|VPS25|ATP6V1E1|RPL13|GABARAPL1|NDUFAF3|DHPS|PPP1R14B|RPL14|MTX1|APEX1|RPL18|MRPL17|AP2S1|GNG3|NDUFB4|SERF2|RNASEK|DBNDD2|EMC7|COA3|MAP1LC3A|ATP5F1A|PFKM|GPANK1|STMN2|ZDHHC4|SYT5|PSMD8|ATP6V1G1|RPS15|CORO1A|NDUFB11|CFAP410|TPGS1|RPL13A|RPL15|ANXA6|CUEDC2|MCRIP1|SF3B5|CRIP2|LRPAP1|CLPP|HRAS|NARS1|NABP2|C12orf43|STOML2|FIBP|ATP5F1D|TPI1|ACTG1|RAN|RPS5|CDKN2D|STMN1|UBE2M|EIF5|DNAJC30|GAMT|TTC9B|COA7|RAB3A|POP7|UQCC3|PEX11B|STUB1|NDUFS2|TUBB3|POLR2E|TMED1|SAC3D1|MRPS34|PINK1|RGS14|EXOSC4|PRAF2|SLC25A11|SAP18|NT5C|NAPA|PARS2|TMEM203|CNDP2|AP2M1|ARFIP2|WNT9A|NUDT16|MIF|TUBB4B|FEN1|ZNHIT2|GET3|EIF4B|NSG1|UCHL1|SLC25A4|R3HCC1|RPL28|PTGES2|ALAS1|MDH2|DNLZ|ECH1|CUX1|ATP6V0E2|PNMA1|PEF1|DNAJC14|CFL1|PITHD1|UBA52|CHCHD4|ZNF436|BCKDK|TBCC|STMN3|KCTD17|SH3GLB2|RTL8C|EGFL7|CALY|PHLDA3|LMO4|RNF167|ARPC4|GSTM3|CSNK2B
midbrain_DEG_BHQ1_positiveL2FC,4.0584996009883e-25,2.43509976059298e-24,1.30309315086572,-0.630621648133111,-2.80097285082108,181,C1orf53|RPL36A|NDUFB2|COX7A2|RPL26|ATP5IF1|NDUFA12|RPS29|ATP5ME|NDUFB3|ATP5PD|RNF181|RPL37|COX6C|TIMM8B|ATP5MK|TOMM7|RPL34|RPS26|SLIRP|RPL38|COX5B|RPL17|RPL22L1|NDUFA6|UBL5|RPL9|ATP5PF|RPS21|NME1|ATP5MJ|NDUFA1|RPL30|COPS9|RPL11|CHCHD10|NDUFAB1|ATP5MF|RPS27|RPL32|AP1S2|RPL39|SNRPG|PSMB6|RPL10|RPS13|COX7B|NDUFA4|RPL22|FKBP2|SPCS1|COX7C|UQCR10|CHCHD2|RPLP2|COX4I1|SMDT1|RPS23|NDUFA8|UQCRFS1|SURF2|RPS19|PRR13|RPL7A|ELOB|ATP5PO|ETFB|ACP1|NDUFC1|FABP7|ATP5MC3|RPS20|UQCRB|MRPL30|HINT1|NDUFA2|CYCS|MRPL34|COX8A|TOMM6|RPS25|SLC25A5|RPS28|MPC2|PRDX5|PSMA2|RPL13|SSR4|AURKAIP1|COX6A1|RPS3|SELENOK|ATP5PB|RPL14|NDUFB4|UQCRH|MMP24OS|DBNDD2|H2AZ1|RPS15|NDUFB5|NDUFB11|OAZ1|RPL13A|POLR3H|ISCA1|DBI|PRDX1|GOT1|CLPP|SNX3|MRPL43|RPS17|CRYAB|CYC1|SOD1|UBE2V2|RPS5|SLC25A3|MEA1|B3GALT5
All_DE_sleep_wake_genes,5.56793126837e-25,2.6726070088176e-24,1.29512308741004,-0.399613701527564,-2.03731777113292,1023,CDKN1A|DMRT3|ENTPD2|HMGCS1|NDUFA7|CD68|NUDT8|RRAS|MSMO1|CXCL12|ATOX1|HINT2|ATP5IF1|NDUFA12|MRPS18B|MZT2A|TXN|PDE6H|TRPT1|RNF181|RPL35|HSPA1A|HMGN2|TMEM141|USE1|FABP3|MRPL2|CLDN5|UQCR11|FAU|DIO2|RPS18|DNAJC19|RPS7|ATP5MC1|COX5B|SDHAF1|IL33|C1orf122|UXT|NDUFB7|NEDD8|NDUFA6|PFDN5|CKS1B|MRPL55|VEGFB|MRPL51|RPL11|NME2|RANBP1|EMC9|MDP1|FABP5|RPS10|PRADC1|MRPL54|RAB33A|RPL6|MANF|NCBP2AS2|C12orf57|LIN7B|MRPL20|NDUFAB1|MED7|DUSP28|MRPL57|FIS1|PSMB10|SDF2L1|BAG1|NENF|RPS9|PFDN6|GSTO1|PARK7|TMSB10|TMEM160|COA8|UQCR10|LSM7|NDUFAF8|EDF1|INSIG1|BAX|RPL19|PSME1|PHPT1|PSMA7|RPA2|TSPAN31|PPIB|PSMB3|SMIM19|NSDHL|DHCR7|SMDT1|GPKOW|GADD45A|CRH|MICOS13|NDUFA8|UBXN1|ABRACL|SNRNP25|UQCRFS1|SURF2|XBP1|RPS19|DCTN2|CCT4|RPL7A|ELOB|UFC1|GADD45GIP1|LFNG|BRK1|TAF10|CHMP2A|COPS6|ATP5MC2|ACP1|RPL18A|SARS1|DRAP1|MRPL15|PMVK|BEX1|RPL3|NHP2|EMC4|HAX1|HINT1|MRPS26|MSRB1|ARF5|BEX3|LSM4|TSR2|PIN1|REX1BD|ALDOA|GCSH|COX8A|COMMD3|SET|DPM2|KRT222|POLR3K|SLC25A5|ARL6IP4|RAG2|PMM1|BLOC1S1|CHMP3|FAM241B|ISCU|GATD3|MYL12B|TIMM13|LSM10|TRAPPC1|FNDC4|ZNRD2|GUK1|NDUFS3|PRDX5|JPT1|ASB14|NDUFA11|RPP21|VPS25|ATP6V1E1|ITM2A|RPL13|BTF3|SSR4|NUDT18|UBE2S|GABARAPL1|RNF5|PAXX|SURF1|NDUFAF3|DHPS|GRHPR|DDX24|SPEF1|PPP1R14B|RPL14|MTX1|APEX1|PLEKHJ1|RPL18|MRPS10|MRPL17|DNAJC8|AP2S1|GNG3|BPGM|NDUFB4|VDAC1|NOTCH4|GLRX2|GABARAPL2|MAGED2|MRPS7|SNX15|SERF2|MMP24OS|RNASEK|C1orf43|DBNDD2|EMC7|C14orf119|COA3|IDH3B|MAP1LC3A|ATP5F1A|PFKM|H2AZ1|TMEM14C|GPANK1|OMG|STMN2|HSP90B1|TIMM17B|ZDHHC4|NFE2L3|SYT5|PSMD8|ATP6V1G1|RPS15|CORO1A|PPDPF|NDUFB11|CFAP410|COMMD8|TUBG1|OAZ1|ARPC5L|EIF6|CBR1|DHRS7|FKBP1B|TPGS1|NR1I2|PSMC3|RPL13A|C8orf82|COPS7A|CCDC115|RPL15|ANXA6|POLR3H|CALM3|TUBA1A|VDAC2|RAD23A|FAM174C|CUEDC2|MCRIP1|SF3B5|COPE|GPX4|NAXE|CRIP2|SNAPIN|GOT1|DCAF11|LRPAP1|CLPP|NUBP2|RAC3|HRAS|METRNL|SEC62|ITM2C|TMEM219|NARS1|CTSZ|HSPA5|RPL7L1|HSBP1|NABP2|CRYAB|C12orf43|NT5C3B|SCG5|STOML2|ALKBH7|FIBP|ATP5F1D|DERL3|TPI1|ACTG1|RAN|SOD1|SRP14|UBE2V2|DDA1|RPS5|CDKN2D|STMN1|ERLEC1|CCNDBP1|UBE2M|EIF5|MEA1|DNAJC30|DNAJB1|GAMT|CPHXL|AARS1|DCTN6|TTC9B|COA7|RAB3A|TMEM97|SNAPC2|HIGD2A|POP7|C17orf58|C19orf48P|UQCC3|RAE1|IMPDH2|PEX11B|CITED4|MRPL12|STUB1|TSR3|RBM8A|NDUFS2|FLT1|GBP7|SERBP1|CYTH2|TUBB3|POLR2E|IMP3|TMED1|TMEM186|EFNB3|CCNQ|SAC3D1|MRPS34|FAM32A|ELP5|AHCY|SRSF3|SKP1|SCAND1|PINK1|RGS14|CALR|EXOSC4|PIP4P1|PRAF2|TM2D2|PECAM1|JUN|FAM3C|SYT11|TRNP1|SLC25A11|SAP18|NT5C|NAPA|PARS2|TMEM203|CNDP2|AP2M1|TUBA4A|DIRAS1|ARFIP2|WNT9A|NUDT16|APLP2|PAQR4|HSPA1B|MIF|TUBB4B|FEN1|TTC9|ZNHIT2|GET3|PSMD2|ATF4|EIF4B|HSD17B12|NSG1|TCP1|DDX54|HMGB3|CAPNS1|KAT5|EGR3|UCHL1|ZNF32|SLC25A4|KCNF1|R3HCC1|RPL28|PTGES2|ALAS1|MDH2|FBXO2|GSTP1|DNLZ|ACLY|CACFD1|ARHGDIG|BOLL|ECH1|DNAJA4|CUX1|ATP6V0E2|PNMA1|SCN2B|TPRG1L|SCG2|PEF1|OTUB1|DNAJC14|CAPZA2|MANBAL|RTN4|CFL1|TUBB|PITHD1|TCEA2|ILF2|CBLN4|SRM|PPP1R1A|ECHS1|CDK5|UBA52|CHCHD4|MMD2|ZNF436|BCKDK|PES1|UROD|TBCC|CSDE1|CALB1|SNN|STMN3|GASK1B|GAL3ST1|KCTD17|CD81|MKKS|NDUFAF4|SH3GLB2|RTL8C|SOWAHB|PCYT2|HTRA2|EGFL7|CALY|PHLDA3|LMO4|RNF167|PUF60|ARPC4|GSTM3|VWA3A|KARS1|CSNK2B
midbrain_DEG_BHQ1,9.08122225407621e-20,3.63248890163048e-19,1.15122052214226,-0.555970373014165,-2.53949675149361,229,C1orf53|RPL36A|NDUFB2|COX7A2|RPL26|ATP5IF1|NDUFA12|RPS29|ATP5ME|NDUFB3|ATP5PD|RNF181|RPL37|COX6C|TIMM8B|ATP5MK|TOMM7|RPL34|RPS26|SLIRP|RPL38|COX5B|RPL17|RPL22L1|NDUFA6|UBL5|RPL9|ATP5PF|RPS21|NME1|ATP5MJ|NDUFA1|RPL30|COPS9|RPL11|CHCHD10|NEDD4|NDUFAB1|ATP5MF|RPS27|RPL32|AP1S2|RPL39|SNRPG|PSMB6|RPL10|RPS13|COX7B|NDUFA4|RPL22|FKBP2|SPCS1|COX7C|UQCR10|CHCHD2|RPLP2|COX4I1|SMDT1|RPS23|NDUFA8|UQCRFS1|SURF2|RPS19|PRR13|RPL7A|ELOB|ATP5PO|ETFB|ACP1|NDUFC1|FABP7|ATP5MC3|RPS20|UQCRB|MRPL30|HINT1|NDUFA2|CYCS|MRPL34|COX8A|TOMM6|RPS25|SLC25A5|RPS28|MPC2|PRDX5|PSMA2|RPL13|SSR4|AURKAIP1|COX6A1|RPS3|SELENOK|ATP5PB|RPL14|NDUFB4|UQCRH|MMP24OS|DBNDD2|H2AZ1|RPS15|NDUFB5|NDUFB11|CARTPT|OAZ1|RPL13A|POLR3H|ISCA1|DBI|PRDX1|GOT1|CLPP|SNX3|MRPL43|RPS17|CRYAB|CYC1|SOD1|UBE2V2|RPS5|RGS4|SLC25A3|MEA1|B3GALT5|HIGD2A|AKAP5|TPT1|WBP2|CLTC
midbrain_DEG_BHQ05,1.58964517715618e-19,5.45021203596404e-19,1.14219120216838,-0.607472834443464,-2.63593503784949,149,C1orf53|RPL36A|NDUFB2|COX7A2|RPL26|NDUFA12|RPS29|ATP5ME|NDUFB3|ATP5PD|RNF181|RPL37|COX6C|TIMM8B|TOMM7|RPL34|RPS26|SLIRP|COX5B|RPL17|RPL22L1|UBL5|RPL9|ATP5PF|RPS21|ATP5MJ|NDUFA1|RPL30|COPS9|CHCHD10|ATP5MF|AP1S2|RPL10|COX7B|NDUFA4|RPL22|COX7C|UQCR10|CHCHD2|RPLP2|SMDT1|RPS23|UQCRFS1|RPS19|RPL7A|ELOB|NDUFC1|FABP7|ATP5MC3|RPS20|HINT1|NDUFA2|CYCS|MRPL34|COX8A|RPS25|SLC25A5|RPS28|PSMA2|RPL13|AURKAIP1|COX6A1|RPS3|SELENOK|ATP5PB|NDUFB4|UQCRH|DBNDD2|H2AZ1|RPS15|NDUFB5|NDUFB11|CARTPT|OAZ1|RPL13A|POLR3H|DBI|CLPP|MRPL43|RPS17|CRYAB|CYC1|RGS4|SLC25A3|MEA1|HIGD2A|AKAP5|WBP2
Down_SD_3OR6,2.14428653274152e-13,6.43285959822456e-13,0.943632225232838,-0.447910143657405,-2.11896053802758,321,HMGCS1|CD68|MSMO1|MRPS18B|TRPT1|RNF181|TMEM141|USE1|FABP3|COX5B|IL33|C1orf122|CKS1B|RANBP1|MDP1|LIN7B|FIS1|PFDN6|TMEM160|INSIG1|BAX|PSME1|PHPT1|RPA2|PPIB|NSDHL|DHCR7|UBXN1|SURF2|CHMP2A|ATP5MC2|SARS1|DRAP1|PMVK|MSRB1|TSR2|GCSH|SET|DPM2|ARL6IP4|BLOC1S1|FAM241B|GATD3|FNDC4|GUK1|NDUFS3|JPT1|ASB14|RPP21|ITM2A|NUDT18|UBE2S|SURF1|GRHPR|DDX24|PLEKHJ1|MRPS10|BPGM|VDAC1|GABARAPL2|MAGED2|MRPS7|SNX15|MMP24OS|H2AZ1|TMEM14C|OMG|NFE2L3|CORO1A|COMMD8|TUBG1|CBR1|DHRS7|FKBP1B|PSMC3|C8orf82|COPS7A|CCDC115|CALM3|VDAC2|RAD23A|COPE|NAXE|SNAPIN|DCAF11|LRPAP1|RAC3|TMEM219|HSBP1|NT5C3B|SCG5|ALKBH7|SOD1|SRP14|ERLEC1|CCNDBP1|AARS1|DCTN6|TMEM97|SNAPC2|C17orf58|C19orf48P|RAE1|IMPDH2|MRPL12|TSR3|CYTH2|EFNB3|CCNQ|FAM32A|ELP5|AHCY|PINK1|PIP4P1|FAM3C|SYT11|TRNP1|SAP18|CNDP2|DIRAS1|WNT9A|PAQR4|EIF4B|DDX54|HMGB3|CAPNS1|KAT5|ZNF32|FBXO2|GSTP1|ACLY|CACFD1|TPRG1L|OTUB1|MANBAL|TCEA2|ILF2|PPP1R1A|ECHS1|CDK5|UROD|CSDE1|CALB1|SNN|GASK1B|GAL3ST1|PCYT2|HTRA2|EGFL7|PUF60|TMEM106C|CCT2|PRDX3|FNDC10|SMIM10L2A|LARP6|CREB3|HCFC1R1|SLC22A17|BSCL2|CTSF|BORCS6|ENPP5|BOD1|TAF9|MPP1|PLXDC2|DUSP26|TKT|RNF220|TOMM20|MARCKSL1|DHCR24|NR2F6|STMN4|AP3M2|RND2|PDXP|CAMK2N2|RDH14|NAPB|GTF2IRD1|SLC48A1|ABHD4|ARFGAP2|ARL4A|RFX5|CBX4|C9orf78|GABRD|CDC42EP2|SGTB|RTRAF|GTF2F1|WWOX
sleep_No_Change_wake_DOWN,1.60855079342125e-08,4.28946878245667e-08,0.73376198835648,-0.426399254437684,-1.95290714733811,236,MSMO1|MRPS18B|RNF181|USE1|COX5B|IL33|CKS1B|RANBP1|MDP1|FIS1|PFDN6|TMEM160|INSIG1|BAX|PHPT1|RPA2|PPIB|NSDHL|DHCR7|SURF2|CHMP2A|ATP5MC2|SARS1|PMVK|MSRB1|TSR2|GCSH|SET|DPM2|BLOC1S1|FAM241B|GATD3|GUK1|JPT1|RPP21|ITM2A|UBE2S|PLEKHJ1|MRPS10|BPGM|VDAC1|GABARAPL2|MAGED2|MRPS7|SNX15|MMP24OS|H2AZ1|TMEM14C|NFE2L3|CORO1A|TUBG1|CBR1|PSMC3|COPS7A|CCDC115|CALM3|VDAC2|RAD23A|COPE|NAXE|DCAF11|LRPAP1|HSBP1|NT5C3B|ALKBH7|SOD1|SRP14|ERLEC1|CCNDBP1|AARS1|SNAPC2|C17orf58|IMPDH2|MRPL12|TSR3|CCNQ|FAM32A|ELP5|PINK1|FAM3C|SYT11|TRNP1|SAP18|CNDP2|DIRAS1|PAQR4|DDX54|CAPNS1|KAT5|FBXO2|ACLY|TPRG1L|OTUB1|MANBAL|ILF2|ECHS1|CDK5|UROD|CSDE1|CALB1|GAL3ST1|PCYT2|HTRA2|EGFL7|PUF60|TMEM106C|CCT2|PRDX3|FNDC10|SMIM10L2A|CREB3|HCFC1R1|SLC22A17|BSCL2|ENPP5|BOD1|MPP1|PLXDC2|DUSP26|RNF220|TOMM20|MARCKSL1|NR2F6|AP3M2|RND2|CAMK2N2|RDH14|NAPB|GTF2IRD1|SLC48A1|ABHD4|ARFGAP2|RFX5|CBX4|C9orf78|GABRD|CDC42EP2|RTRAF|GTF2F1|WWOX
sleep_No_Change_wake_No Change,2.26547716258102e-07,5.43714519019445e-07,0.690132458796796,-0.495750943106367,-2.06993881406004,115,NDUFA7|ATOX1|ATP5IF1|NDUFA12|TXN|RPL35|UQCR11|FAU|RPS18|RPS7|UXT|NDUFB7|NDUFA6|PFDN5|RPL11|MDP1|C12orf57|MRPL20|BAG1|UQCR10|LSM7|MICOS13|RPS19|GADD45GIP1|ACP1|LSM4|REX1BD|COMMD3|RAG2|PMM1|CHMP3|TRAPPC1|BTF3|SSR4|RNF5|DNAJC8|BPGM|GLRX2|C1orf43|IDH3B|PPDPF|OAZ1|EIF6|GOT1|SEC62|ITM2C|CTSZ|HSBP1|STMN1|MEA1|AARS1|HIGD2A|IMP3|SRSF3|SKP1|SCAND1|TM2D2|SYT11
