"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ"
"NKX2-8 (human)",0.0130812780436784,Inf,Inf,"['SLC4A2']",0.134447265210621,0,0,1,"NKX2-8",0.134447265210621,NA,NA,NA,NA,NA,NA,NA
"USF1 (human)",0.045784676102888,Inf,Inf,"['SLC4A2']",0.134447265210621,0,0,1,"USF1",0.134447265210621,0.297922269450728,0.101844881781704,NA,0.655570838041714,NA,0.895351400630881,0.908749559563172
"MYC (human)",0.0486916483935514,Inf,Inf,"['SLC4A2']",0.134447265210621,0,0,1,"MYC",0.134447265210621,NA,NA,NA,NA,NA,NA,NA
"BRCA1 (human)",0.0486916483935514,Inf,Inf,"['SLC4A2']",0.134447265210621,0,0,1,"BRCA1",0.134447265210621,0.000552521743117118,0.00463439910445667,0.852462203717323,0.853793394636393,0.259293785876498,0.369792480751213,0.656044428825463
"MAPK14 (human)",0.0508718778293284,Inf,Inf,"['SLC4A2']",0.134447265210621,0,0,1,"MAPK14",0.134447265210621,1.49740109964306e-05,0.111618918453542,NA,NA,NA,0.372907289181927,0.821193547555466
"AHR (human)",0.0559590805236172,Inf,Inf,"['SLC4A2']",0.134447265210621,0,0,1,"AHR",0.134447265210621,0.198144182290022,0.394942395635176,NA,NA,NA,0.432827178004329,0.862395734446259
"TFAP2C (human)",0.0559590805236172,Inf,Inf,"['SLC4A2']",0.134447265210621,0,0,1,"TFAP2C",0.134447265210621,0.503696523652196,0.587511219246172,NA,NA,NA,0.644708512263742,0.699931592904507
"E2F6 (human)",0.0603195406356926,Inf,Inf,"['SLC4A2']",0.134447265210621,0,0,1,"E2F6",0.134447265210621,0.00318647462579683,0.398634565454889,NA,NA,NA,0.973809754955771,0.988582693859503
"RELA (mouse)",0.064680001297878,Inf,Inf,"['SLC4A2']",0.134447265210621,0,0,1,"RELA",0.134447265210621,3.65047027612942e-06,0.00149559812400499,0.694388149354893,0.691008986545629,0.0120463849174852,0.90776557509657,0.935201710565037
"GLI2 (human)",0.0654067447878505,Inf,Inf,"['SLC4A2']",0.134447265210621,0,0,1,"GLI2",0.134447265210621,0.00357994723008827,0.00219860131289003,0.723021022385184,0.719852431491761,0.534108650810576,0.460261858986698,0.331385875627068
"CACYBP (mouse)",0.0654067447878505,Inf,Inf,"['SLC4A2']",0.134447265210621,0,0,1,"CACYBP",0.134447265210621,0.0386258006611655,0.349505206384906,NA,NA,NA,0.927750200332166,0.99116137939089
"KLF13 (human)",0.0661334882917107,Inf,Inf,"['SLC4A2']",0.134447265210621,0,0,1,"KLF13",0.134447265210621,0.304404786222145,0.00445324397716212,NA,NA,NA,0.857475009933684,0.991576277594232
"MZF1 (human)",0.0668602318122491,Inf,Inf,"['SLC4A2']",0.134447265210621,0,0,1,"MZF1",0.134447265210621,0.0115720719066836,0.0301596332819353,NA,NA,NA,0.720621738099108,0.966511099531909
"TBX5 (mouse)",0.0675869753385415,Inf,Inf,"['SLC4A2']",0.134447265210621,0,0,1,"TBX5",0.134447265210621,NA,NA,NA,NA,NA,NA,NA
"REPIN1 (human)",0.070493949591405,Inf,Inf,"['SLC4A2']",0.134447265210621,0,0,1,"REPIN1",0.134447265210621,3.19914253172549e-07,0.136387500364585,0.64368105710809,0.634720313382032,-0.763191358950097,0.775313316739799,0.862797683488226
"MAX (human)",0.070493949591405,Inf,Inf,"['SLC4A2']",0.134447265210621,0,0,1,"MAX",0.134447265210621,0.0223293838553456,0.0205029367860912,NA,NA,NA,0.432046783695068,0.792406887717369
"EGR1 (mouse)",0.0719474367966678,Inf,Inf,"['SLC4A2']",0.134447265210621,0,0,1,"EGR1",0.134447265210621,0.221129506478094,0.154914403498215,NA,NA,NA,0.888947403208397,0.812783638896119
"KLF11 (human)",0.0719474367966678,Inf,Inf,"['SLC4A2']",0.134447265210621,0,0,1,"KLF11",0.134447265210621,NA,NA,NA,NA,NA,NA,NA
"TEAD2 (human)",0.0726741804027506,Inf,Inf,"['SLC4A2']",0.134447265210621,0,0,1,"TEAD2",0.134447265210621,NA,NA,NA,NA,NA,NA,NA
"KLF4 (human)",0.0770346423309654,Inf,Inf,"['SLC4A2']",0.134447265210621,0,0,1,"KLF4",0.134447265210621,0.311934401121102,0.0922794454323146,0.836624658787653,NA,0.586961749638266,0.12636265156304,3.87320620695793e-05
"CBEPB (mouse)",0.0777613860153771,Inf,Inf,"['SLC4A2']",0.134447265210621,0,0,1,"CBEPB",0.134447265210621,NA,NA,NA,NA,NA,NA,NA
"ZNF148 (human)",0.0799416171522613,Inf,Inf,"['SLC4A2']",0.134447265210621,0,0,1,"ZNF148",0.134447265210621,0.0182398265943681,0.923502607191986,NA,NA,NA,0.70305755208105,0.940790825816098
"SREBF1 (human)",0.103197420610805,Inf,Inf,"['SLC4A2']",0.147394138093045,0,0,1,"SREBF1",0.147394138093045,4.99590734663238e-06,0.0037448386127429,0.82366051075589,0.823479311498449,-0.328623044509607,0.219831683070843,0.341406662533305
"CREB1 (human)",0.106104396535752,Inf,Inf,"['SLC4A2']",0.147394138093045,0,0,1,"CREB1",0.147394138093045,0.385814794804878,0.213536253159742,NA,NA,NA,0.22872312558541,0.498758047652066
"MZF1 1-4 (human)",0.10683114054506,Inf,Inf,"['SLC4A2']",0.147394138093045,0,0,1,"MZF1 1-4",0.147394138093045,NA,NA,NA,NA,NA,NA,NA
"HOXA5 (human)",0.107557884554384,Inf,Inf,"['SLC4A2']",0.147394138093045,0,0,1,"HOXA5",0.147394138093045,NA,NA,NA,NA,NA,NA,NA
"E2F1 (mouse)",0.107557884554384,Inf,Inf,"['SLC4A2']",0.147394138093045,0,0,1,"E2F1",0.147394138093045,NA,NA,NA,NA,NA,NA,NA
"WT1 (human)",0.113371836793382,Inf,Inf,"['SLC4A2']",0.149812784334112,0,0,1,"WT1",0.149812784334112,NA,NA,NA,NA,NA,NA,NA
"RELA (human)",0.130813695432763,Inf,Inf,"['SLC4A2']",0.166900232103869,0,0,1,"RELA",0.166900232103869,3.65047027612942e-06,0.00149559812400499,0.694388149354893,0.691008986545629,0.0120463849174852,0.90776557509657,0.935201710565037
"SRF (human)",0.14098811407655,Inf,Inf,"['SLC4A2']",0.168670430224373,0,0,1,"SRF",0.168670430224373,0.0987210503832181,0.201191632483732,NA,NA,NA,0.9713021741108,0.977071318192475
"TFAP2A (human)",0.149709044877568,Inf,Inf,"['SLC4A2']",0.168670430224373,0,0,1,"TFAP2A",0.168670430224373,NA,NA,NA,NA,NA,NA,NA
"NFKB1 (human)",0.149709044877568,Inf,Inf,"['SLC4A2']",0.168670430224373,0,0,1,"NFKB1",0.168670430224373,0.0437366503021527,0.526423639512105,NA,NA,NA,0.121032754905,0.15556885349832
"USF2 (human)",0.150435789119035,Inf,Inf,"['SLC4A2']",0.168670430224373,0,0,1,"USF2",0.168670430224373,0.0352638558640387,0.0119539291467134,NA,NA,NA,0.889126409260677,0.967777942078775
"NR5A2 (human)",0.17078462936413,Inf,Inf,"['SLC4A2']",0.185853861366848,0,0,1,"NR5A2",0.185853861366848,NA,NA,NA,NA,NA,NA,NA
"E2F1 (human)",0.181685794517479,Inf,Inf,"['SLC4A2']",0.192067839918477,0,0,1,"E2F1",0.192067839918477,NA,NA,NA,NA,NA,NA,NA
"GATA2 (human)",0.361918426379795,Inf,Inf,"['SLC4A2']",0.371971716001456,0,0,1,"GATA2",0.371971716001456,NA,NA,NA,NA,NA,NA,NA
"FOXC1 (human)",0.448401025237767,Inf,Inf,"['SLC4A2']",0.448401025237767,0,0,1,"FOXC1",0.448401025237767,NA,NA,NA,NA,NA,NA,NA
