"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ"
"ILF3",2.1084325918965e-37,8.81104906300937,744.090481924066,"['RPL5', 'RPL3', 'RPL32', 'MRPS10', 'RPL8', 'RPL10A', 'RPL9', 'RPL6', 'RPL7', 'TOMM22', 'ACTG1', 'RPS4X', 'RPS14', 'RPL7A', 'RPS17', 'MAP1LC3B', 'RPS16', 'MAP1LC3A', 'MRPL40', 'RPL18A', 'SUMO1', 'SUMO2', 'MRPL9', 'RPS13', 'GABARAPL2', 'GABARAPL1', 'RPL21', 'SSR4', 'RPS8', 'RPL23', 'RPL22', 'RPS6', 'RPS3A', 'RPL37A', 'RPL24', 'SRSF3', 'RPL27', 'RPL29', 'VAMP2', 'SF3B5', 'NDUFB9', 'RPL10', 'RPL12', 'RPL11', 'MRPL17', 'RPS27L', 'NEDD8', 'MRPL15', 'GABARAP', 'UQCRH', 'MRPL11', 'MRPL55', 'MRPL20', 'RPS15A', 'RPL14', 'RPS3', 'RPL13', 'SNCG', 'RPL15', 'RPS2', 'RPL18', 'HNRNPA1', 'RPL17', 'RPL19', 'UBL4A', 'NDUFA2', 'RPL23A', 'LSM2', 'RPS26', 'RPS25', 'RPS28', 'SPCS2', 'RAB14', 'RPS20', 'LAMTOR2', 'OCIAD2', 'SLIRP', 'RPS24', 'RPS23']",4.46987709482058e-35,0,0,79,"ILF3",4.46987709482058e-35,4.71845107836878e-41,4.91296540471069e-25,0.990786315107961,0.99058578959213,-0.00352015580062825,0.0750167960252332,0.226428429990682
"ESR1",1.51272219067123e-22,3.2239087306376,161.978721403789,"['RPL5', 'RPL3', 'ALKBH7', 'RPL8', 'RPL10A', 'RPL9', 'RPL6', 'RPL7', 'RPS14', 'NSDHL', 'RPS17', 'RPS16', 'CCND1', 'RPS19', 'RPL18A', 'SNRPD1', 'RPL36AL', 'RPS18', 'RPL36', 'RPS11', 'RPS10', 'AP2M1', 'RPS13', 'RPS12', 'RPS9', 'RPL21', 'RPS7', 'RPS8', 'RPL22', 'RPS6', 'SARS', 'RPSA', 'MED7', 'MYL6', 'NIF3L1', 'SRSF3', 'RPL24', 'VDAC1', 'RPL29', 'RPL28', 'PHB', 'LDHA', 'BLOC1S1', 'ZNHIT3', 'PRDX1', 'BAG1', 'PGK1', 'BTF3', 'FIS1', 'XBP1', 'GOT1', 'GADD45A', 'RPS26', 'RPS25', 'NACA', 'RPL27A', 'CALM3', 'RPS20', 'CALM2', 'RPS24', 'AARS', 'RPS23', 'MRPS17', 'MRPS15', 'CUEDC2', 'CITED1', 'CLTC', 'MYL6B', 'RPS4X', 'RPL7A', 'TUBA1A', 'SUMO1', 'YWHAQ', 'RAC3', 'TMED2', 'SEC61B', 'BCAS2', 'YWHAH', 'NME2', 'RPL13A', 'EDF1', 'RPS3A', 'NME1', 'HAX1', 'RPL37A', 'SLC25A5', 'PTMA', 'RAB1A', 'RPL10', 'RPL12', 'RPL11', 'RPL36A', 'NEDD8', 'PSMA7', 'RPS15A', 'RPL14', 'RPS3', 'RPL13', 'RPL15', 'RPS2', 'HNRNPA1', 'CCT7', 'RPL18', 'RPL17', 'HNRNPA0', 'CCT4', 'RPL19', 'NPM1', 'SSB', 'TAF10', 'RPL23A', 'KRT10', 'PSMC5', 'DHRS7', 'SPCS2', 'APEX1', 'EIF3I', 'STUB1', 'RAN']",1.60348552211151e-20,0,0,119,"ESR1",1.60348552211151e-20,0.0002849185228894,0.0238693355103788,0.964223577468463,0.965320514684242,-0.262972617423123,0.915059213662272,0.778858819404049
"ILF2",1.56856955056064e-20,7.04324050632911,321.182597973478,"['RPL10', 'RPL11', 'MRPS34', 'TIMM13', 'MRPL17', 'NEDD8', 'NENF', 'RPL8', 'RPL10A', 'RPL9', 'RPL6', 'GABARAP', 'TOMM22', 'RPL7', 'MRPL55', 'RPS4X', 'RPL7A', 'MAP1LC3B', 'RPS16', 'MAP1LC3A', 'RPS15A', 'SUMO1', 'SUMO2', 'RPL14', 'RPS3', 'RPS2', 'RPL18', 'HNRNPA1', 'RPL17', 'RPS13', 'RPL19', 'UBL4A', 'GABARAPL2', 'GABARAPL1', 'MRPS26', 'RPL21', 'SSR4', 'RPS8', 'RPL23', 'RPS6', 'RPL23A', 'MRPL21', 'RPS26', 'MRPL50', 'SRSF3', 'RPS20', 'RPS24', 'RPS23']",1.10845581572952e-18,0,0,48,"ILF2",1.10845581572952e-18,2.4222453778878e-46,1.55225694028291e-21,0.598722665966659,0.596449450335688,-0.201182722461782,0.000222722817452849,0.0461136732973116
"RAD21",1.41786515673627e-14,4.69563527811633,149.729905113042,"['RPL5', 'CSTB', 'RPL30', 'RPL10', 'CDCA5', 'RPL11', 'MEA1', 'HSD17B8', 'RPL6', 'RPS4X', 'RPS14', 'RPS17', 'RPS16', 'RPS15A', 'RPS19', 'SUMO1', 'RPS18', 'TMSB4X', 'SUMO2', 'RPS3', 'PGK1', 'RPL13', 'RPS2', 'RPS11', 'RPS27A', 'CCT7', 'RPS10', 'RPL17', 'RPS13', 'RPS7', 'TPM3', 'RPL23', 'RPS5', 'RPL22', 'RPS6', 'RPL35A', 'RPS3A', 'RPL23A', 'EIF2S1', 'RPS25', 'NACA', 'EIF3I', 'RPS20', 'RPL22L1', 'UBA52', 'RAN']",7.51468533070225e-13,0,0,46,"RAD21",7.51468533070225e-13,8.68687114854793e-23,4.62629239352973e-13,0.873938718215985,0.872695025608023,0.0620945442136457,0.923425204117332,0.931038072912155
"ESR2",5.72357660381397e-08,2.76649446171359,46.1343019234836,"['MRPS15', 'RPL32', 'NOLC1', 'RPS27L', 'CCDC106', 'RPL10A', 'RPL7', 'RPS4X', 'CNN1', 'RPL7A', 'RPS17', 'RPS16', 'RPL18A', 'YWHAQ', 'RPL36AL', 'RPS18', 'ZNHIT3', 'RPL36', 'RPS3', 'RPS11', 'RPS27A', 'RPL17', 'RPS13', 'BCAS2', 'YWHAH', 'RPS9', 'RPS7', 'RPL23', 'RPS6', 'MRPS21', 'RPL23A', 'CWC15', 'MED27', 'MED7', 'RPS26', 'RPS25', 'MYL6', 'ARPC2', 'EIF3I', 'SERBP1', 'CALM3', 'RPL29', 'CALM2', 'RPS24']",2.42679648001712e-06,0,0,44,"ESR2",2.42679648001712e-06,4.33793579546452e-16,4.41178111306372e-07,0.915755137113664,0.916031393556216,-0.197656172096646,0.851092950724267,0.439308752725862
"HTT",1.09121592934772e-06,2.68396681093954,36.8460813563902,"['NDUFB9', 'NDUFA13', 'NDUFB10', 'CLTC', 'MRFAP1', 'COX5B', 'COX6A1', 'COX5A', 'UQCRH', 'MRPL11', 'LDHA', 'MAP1LC3B', 'CHCHD2', 'MAP1LC3A', 'TUBA1A', 'ZMAT2', 'SUMO1', 'MED31', 'CD59', 'IKBKG', 'CYC1', 'NDUFV2', 'NDUFA8', 'COX6C', 'COX6B1', 'PSMC5', 'FEZ1', 'NDUFS5', 'NDUFS3', 'VDAC2', 'NHLRC1', 'VDAC1', 'DLD', 'SQSTM1', 'OPTN', 'PFN2', 'FTL']",3.85562961702862e-05,0,0,37,"HTT",3.85562961702862e-05,6.25653573926175e-10,1.03242773363342e-07,NA,NA,NA,0.265010736792312,0.760573097266183
"TCF3",4.17732819445149e-05,2.55626185958254,25.775436625611,"['NDUFB4', 'RPL36A', 'MYL6B', 'COX7A2', 'PARK7', 'CCNDBP1', 'EEF1B2', 'RPL7A', 'TFPT', 'PSMD4', 'YWHAQ', 'RPL14', 'RPS3', 'RPL13', 'RPL37', 'IKBKG', 'RPS13', 'NPM1', 'MRPL49', 'RPL23A', 'LSM2', 'HIST3H2A', 'SUB1', 'RPL27A', 'RPL24', 'CALM3', 'STUB1', 'SLC25A4']",0.00126513368174816,0,0,28,"TCF3",0.00126513368174816,8.19074179282993e-09,0.00398528477235816,0.957739839142703,0.958597689385702,-0.187087375337719,0.855191758158668,0.391197144617385
"TAF1",6.15252153763834e-05,2.96264605647517,28.7260041762462,"['RPL5', 'RPL30', 'BUD31', 'TAF10', 'LSM1', 'RPL36A', 'MRPL17', 'RPL35A', 'IMP4', 'EDF1', 'COX5A', 'CNN1', 'RPL7A', 'LSM7', 'CCND1', 'SUB1', 'RPL37A', 'PPT1', 'RPS3', 'BAX', 'CCT4']",0.00163041820747416,0,0,21,"TAF1",0.00163041820747416,7.38625817299098e-23,1.59488497864928e-13,0.807549603546021,0.805809995089144,-0.0406292788671727,0.297659410461285,0.554242722238035
"RFX5",0.000148795929990989,8.71320311666133,76.7888908630456,"['CDV3', 'MRPL53', 'NDUFA7', 'LSM7', 'RPS19', 'NDUFA2', 'SLIRP']",0.00350497079534329,0,0,7,"RFX5",0.00350497079534329,2.7582087497595e-27,8.72037484846479e-13,0.857466026007131,0.855649264193795,-0.136495021111957,0.870881015646023,0.850627788554018
"FOS",0.000508179887598895,2.35834146341463,17.8872536890647,"['XBP1', 'SET', 'EDF1', 'COPS4', 'SNAPC5', 'RPS25', 'RPS17', 'PSMC5', 'CCND1', 'SUMO1', 'NACA', 'DDIT3', 'SERBP1', 'SUMO2', 'ARL6IP4', 'PIN1', 'CHMP3', 'IKBKG', 'ZNF622', 'RPS11', 'HRAS', 'TMSB10', 'OPTN']",0.0107734136170966,0,0,23,"FOS",0.0107734136170966,0.0475609858299878,0.443903000260971,0.939943934884615,NA,0.517595609131211,0.287780362319972,0.0220564096350083
