"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ"
"NRF1 (mouse)",3.87136702246782e-08,2.60647058823529,44.4848239672859,"['RPL30', 'NDUFA13', 'COX7B', 'COX4I1', 'PARK7', 'MEA1', 'RPL8', 'COX6A1', 'COX7C', 'TOMM22', 'RPS15', 'RPS14', 'HINT1', 'RPS16', 'RPS19', 'CFL2', 'RPL35', 'RPL38', 'RPS10', 'CHCHD1', 'COX8A', 'GABARAPL2', 'ATP6V1G1', 'RPS9', 'RPL21', 'SSR4', 'IMP4', 'RPSA', 'COX6B1', 'TCP1', 'ERP29', 'RPL27', 'SNRNP25', 'UBA52', 'PRR13', 'SRSF9', 'COX7A2', 'PHB', 'COX5B', 'MRPL54', 'PSMB6', 'LDHA', 'BAG1', 'EIF4H', 'PCBD1', 'RPS2', 'BTF3', 'TIMM8B', 'NDUFA6', 'RPL23A', 'DOHH', 'COX6C', 'DNAJA1', 'RPS25', 'LSM7', 'RPS28', 'SPCS1', 'UBE2S', 'POLR3K', 'RPS21', 'TOMM5', 'RPS24', 'RPS23']",1.09559686735839e-05,0,0,63,"NRF1",1.09559686735839e-05,1.3710271005232e-14,1.31784098118692e-06,NA,0.604927209289281,NA,0.000600887404615366,0.153577959461344
"YY1 (mouse)",1.46761404128815e-07,2.58606499883096,40.6903302559432,"['NDUFA13', 'RPL3', 'RPL32', 'POP4', 'MRPS12', 'MRPL36', 'RPL10A', 'HDDC3', 'RPL7', 'RPS15', 'PSMD8', 'RPL7A', 'PPP1CC', 'HMGN2', 'RPS10', 'SLC13A3', 'ENDOG', 'SSR4', 'RPL13A', 'MRPL47', 'NDUFC1', 'NME1', 'RPL26', 'CLEC4G', 'CUTA', 'NDUFB7', 'NDUFB11', 'NDUFB2', 'COPS7A', 'HMGCR', 'COX5B', 'UQCRH', 'MRPL54', 'RPL14', 'TMEM208', 'PCBD1', 'RPL15', 'SCAND1', 'CDIPT', 'GADD45GIP1', 'FIS1', 'RANBP1', 'XBP1', 'NDUFA6', 'H3F3B', 'RPL35A', 'KRT10', 'DOHH', 'DRAP1', 'RPS25', 'PINK1', 'LSM7', 'RPS28', 'CXCL12', 'RPL27A', 'PSMG3', 'STUB1', 'FAU']",1.43402332827461e-05,0,0,58,"YY1",1.43402332827461e-05,7.13501785664133e-06,0.000308109083641054,NA,NA,NA,0.867145708948978,0.105158212648832
"TFAP2D (human)",1.52016607237592e-07,2.63250805202468,41.3284706492444,"['TRADD', 'COX4I1', 'TRIAP1', 'RPL8', 'SRP14', 'ALKBH7', 'RPL9', 'TMEM141', 'SNAPC5', 'RPS14', 'HINT2', 'RINL', 'RPL18A', 'C19ORF53', 'SEC61G', 'RPL38', 'SEPHS2', 'RPS12', 'COX8A', 'RPS7', 'GPX4', 'SSR2', 'RPL23', 'DCXR', 'MRPL47', 'C12ORF10', 'UFC1', 'TMEM126A', 'ERP29', 'SNRPE', 'VPS25', 'PRR13', 'SET', 'WBP2', 'PHB', 'COX7A1', 'LAGE3', 'EXOSC4', 'EIF4H', 'RPL13', 'LDLR', 'SERF2', 'ATP6V1F', 'SDF2L1', 'NDUFA1', 'PNMA5', 'DOHH', 'OCEL1', 'RPS25', 'DBNDD2', 'RPS27', 'RNF181', 'NDUFAF3', 'BAX', 'POLR3K', 'ZNF257']",1.43402332827461e-05,0,0,56,"TFAP2D",1.43402332827461e-05,NA,NA,NA,NA,NA,NA,NA
"NR1H3 (human)",7.97112035527483e-07,2.49803921568627,35.0781426272923,"['POP5', 'RPL3', 'TRADD', 'MRPS12', 'COX6A1', 'ALKBH7', 'RPL9', 'RPL6', 'TXN2', 'TOMM22', 'RPS15', 'PSMD8', 'RINL', 'RPL18A', 'RPS19', 'SPDYE2', 'TMED2', 'TIMM17B', 'MDP1', 'HRAS', 'GABARAPL2', 'ZNF18', 'NDUFC1', 'NME1', 'UFC1', 'TMEM126A', 'UBA52', 'SRSF9', 'NECAB2', 'IDI1', 'SET', 'WBP2', 'RPL11', 'TMEM160', 'TIMM10', 'LAGE3', 'EXOSC4', 'CAMK2N2', 'RPL13', 'FADD', 'SAC3D1', 'SERF2', 'ATP6V1F', 'RPL19', 'VEGFB', 'PNMA5', 'DOHH', 'RPS25', 'RPS27', 'BAX', 'ZNF257', 'RPS21', 'RPS24', 'SCN2B']",4.54173733202198e-05,0,0,54,"NR1H3",4.54173733202198e-05,0.00323908660444749,1.20478930023419e-05,0.780957238367387,0.785225702697993,0.521102933163985,0.723088401046321,0.47921830127058
"HIF1A (human)",9.3314477116274e-07,2.3186173582515,32.1933191418983,"['MRPS17', 'POP5', 'SLC25A3', 'COX7B', 'RPL3', 'EEF1B2', 'CALB2', 'RPS15', 'RPS4X', 'KAT5', 'C9ORF16', 'SUMO2', 'TMED2', 'BANF1', 'RPS10', 'RPL39', 'RPS13', 'GABARAPL2', 'CCDC115', 'RPSA', 'MRPL47', 'COPZ1', 'COX6B1', 'GCHFR', 'CORT', 'NEIL2', 'NDUFS5', 'RPL24', 'SNRPE', 'RPL29', 'RPP25', 'DCTPP1', 'SLC25A6', 'BEX4', 'AHCY', 'RPS19BP1', 'RPL10', 'WBP2', 'GMPR2', 'NDUFB3', 'COX7A2', 'COX7A1', 'PSMB10', 'C12ORF57', 'RPS15A', 'BLOC1S1', 'DDT', 'UCP3', 'RPL13', 'RPL17', 'XBP1', 'TAF13', 'TBCC', 'DOHH', 'RPS26', 'FABP6', 'MAFF', 'FAU', 'POLR3K', 'ZNF257', 'RPS23', 'BEX5']",4.54173733202198e-05,0,0,62,"HIF1A",4.54173733202198e-05,8.10375244811794e-10,3.17358082367836e-07,0.905286212676009,0.907512433246763,0.21206496719726,0.457269379900062,0.984211068051209
"FOXF2 (human)",9.62912508555897e-07,2.43161925601751,33.6859590206449,"['MRPS17', 'MRFAP1', 'COX6A1', 'ALKBH7', 'RPL6', 'TXN2', 'RPS15', 'PSMD8', 'RPS16', 'C19ORF53', 'SPDYE2', 'C9ORF16', 'SUMO2', 'RPS10', 'RPS13', 'ATP6V1G1', 'RPS9', 'RPS7', 'NME2', 'COX6B1', 'MZT2B', 'UFC1', 'SNRPE', 'RPL29', 'VPS25', 'PRR13', 'SET', 'AHCY', 'GMPR2', 'RPL11', 'LAGE3', 'RPS15A', 'BLOC1S1', 'PRDX1', 'ZNF428', 'RPL13', 'FADD', 'SCAND1', 'LDLR', 'SERF2', 'ATP6V1F', 'GADD45GIP1', 'ANKRD34A', 'RPL41', 'H3F3B', 'NDUFA3', 'DOHH', 'LSM4', 'OCEL1', 'RPS27', 'NDUFAF3', 'BAX', 'FAU', 'ZNF257', 'RPS24', 'SCN2B']",4.54173733202198e-05,0,0,56,"FOXF2",4.54173733202198e-05,NA,NA,NA,NA,NA,NA,NA
"PPARG (human)",1.6407917939413e-06,1.83767853094536,24.4784874641981,"['POP5', 'IFI27L2', 'RPL3', 'PARK7', 'RPL10A', 'RPL8', 'COX6A1', 'ALKBH7', 'RPL6', 'HDDC3', 'TXN2', 'RPS15', 'PSMD8', 'CHCHD5', 'RPS14', 'RPS16', 'RPL18A', 'RPS19', 'RPL36AL', 'HMGN2', 'RPS10', 'GABARAPL1', 'RPSA', 'C12ORF10', 'COX6B1', 'DPM3', 'NEIL2', 'ERP29', 'RPL24', 'SNRPE', 'VDAC1', 'RPL26', 'RPL29', 'VPS25', 'UBA52', 'NECAB2', 'IDI1', 'SET', 'BEX1', 'C12ORF57', 'BLOC1S1', 'PRDX1', 'FADD', 'SERF2', 'ATP6V1F', 'PMM1', 'LSM4', 'LSM3', 'OCEL1', 'RPS26', 'RPS25', 'RPS27', 'CXCL12', 'PSMG3', 'ZNF257', 'RPS21', 'RPS24', 'SCN2B', 'LGALS3BP', 'SLC25A3', 'COX4I1', 'MRPS12', 'HSPB3', 'MEA1', 'MRPL34', 'COX7C', 'TMED2', 'MDP1', 'HRAS', 'SLC13A3', 'GPX4', 'SSR2', 'MRPL47', 'NDUFC1', 'C4ORF48', 'MZT2B', 'CORT', 'HAX1', 'SDHAF1', 'UFC1', 'CD63', 'MAGEH1', 'ZNF593', 'WBP2', 'RGS16', 'TIMM13', 'RPL36A', 'UQCR11', 'TMEM160', 'TIMM10', 'UQCR10', 'MRPL54', 'PSMB6', 'RPL14', 'RPL13', 'CD59', 'SCAND1', 'LDLR', 'POLR2K', 'RPL19', 'RANBP1', 'TIMM8A', 'PPP1R14B', 'NDUFA6', 'NDUFA2', 'VEGFB', 'PNMA5', 'RPL35A', 'DOHH', 'HSPE1', 'TSR2', 'TAF7']",6.63348682407697e-05,0,0,112,"PPARG",6.63348682407697e-05,2.29518798808887e-13,4.57387957022952e-05,0.830532095571826,0.835029038188339,-0.315055573187065,6.29684981479226e-05,0.00247098252190574
"GFI1 (human)",3.20150124110367e-06,2.30517581298611,29.1648324770354,"['MRPS17', 'SLC25A3', 'RPL3', 'COX6A1', 'TXN2', 'RPS14', 'C19ORF53', 'SPDYE2', 'SUMO2', 'RPLP2', 'RPS10', 'RPS13', 'RPS7', 'GPX4', 'NME2', 'RPS3A', 'GCHFR', 'UFC1', 'SNRPE', 'ERH', 'SNRNP25', 'UBA52', 'PRR13', 'SET', 'AHCY', 'GTF3C6', 'RPL11', 'NDUFB3', 'PSMB6', 'BLOC1S1', 'PRDX1', 'RPL13', 'FADD', 'LDLR', 'SAC3D1', 'SERF2', 'GADD45GIP1', 'ANKRD34A', 'RPL41', 'SDF2L1', 'PMM1', 'TAF13', 'NDUFA3', 'PNMA5', 'DOHH', 'LSM4', 'RPS26', 'RPS27', 'SPCS1', 'FABP6', 'PSMG3', 'NDUFAF3', 'BAX', 'FAU', 'ZNF257', 'SCN2B']",0.000113253106404042,0,0,56,"GFI1",0.000113253106404042,NA,NA,NA,NA,NA,NA,NA
"ESR1 (human)",4.02696624977879e-06,2.28137469429785,28.3403708823637,"['MESP1', 'COX7B', 'COX4I1', 'TXN2', 'PSMD8', 'CALB1', 'RINL', 'KAT5', 'RPS19', 'C9ORF16', 'TMED2', 'GABARAPL1', 'ENDOG', 'GPX4', 'CCDC115', 'PGAM1', 'CLEC11A', 'BOLA1', 'MRPL47', 'NME1', 'COX6B1', 'MZT2B', 'EEF1G', 'ARL4D', 'NEIL2', 'RPL24', 'UBA52', 'PRR13', 'SLC25A6', 'SF3B5', 'IDI1', 'STOML2', 'GTF3C6', 'NDUFB3', 'TMEM160', 'PHB', 'LAGE3', 'IGFBP6', 'POLR2I', 'SAC3D1', 'POLR2L', 'GADD45GIP1', 'OST4', 'PMM1', 'SURF2', 'NDUFA3', 'OCEL1', 'LSM7', 'FABP6', 'BAX', 'CALM3', 'FAU', 'ZNF257', 'RPS24', 'NOP10', 'RPS23']",0.000126625716520822,0,0,56,"ESR1",0.000126625716520822,5.08989621795102e-05,0.383072144242222,0.716056609321262,0.721285304669092,-0.942249653801997,0.87389263524166,0.292555894751709
"RARA (human)",5.31230898825063e-06,2.37580993520518,28.8553615064023,"['POP5', 'RPL3', 'TRADD', 'RPL10A', 'MEA1', 'RPL8', 'COX6A1', 'RPL9', 'RPS15', 'RINL', 'KAT5', 'RPL18A', 'RPS19', 'TIMM17B', 'MDP1', 'RPS10', 'RPS12', 'GABARAPL1', 'GPX4', 'C12ORF10', 'COX6B1', 'GCHFR', 'CORT', 'ERP29', 'SNRPE', 'UBA52', 'IDI1', 'SET', 'WBP2', 'TIMM10', 'OAZ1', 'RPL13', 'SERF2', 'ATP6V1F', 'RPL19', 'OST4', 'SDF2L1', 'NDUFA6', 'VEGFB', 'PNMA5', 'DOHH', 'RPS26', 'RPS25', 'LSM7', 'RPS27', 'NDUFAF3', 'CYCS', 'RPS21', 'RPS24', 'SCN2B']",0.000150338344367493,0,0,50,"RARA",0.000150338344367493,1.72603847534762e-06,0.0295474523392766,0.493496658882574,0.494232714018586,-0.146203306953096,0.441077359779354,0.254027238459436
"CRX (human)",1.09602195234669e-05,2.21316249271986,25.2770561089692,"['MRPS17', 'RPL3', 'NDUFA11', 'TRIAP1', 'COX6A1', 'RND2', 'RPL6', 'TXN2', 'MAP1LC3B', 'KAT5', 'RPL18A', 'C19ORF53', 'SPDYE2', 'TMED2', 'RPS10', 'GABARAPL2', 'ATP6V1G1', 'GABARAPL1', 'GPX4', 'CCDC115', 'IMP3', 'NME2', 'RPS3A', 'NME1', 'COX6B1', 'MZT2B', 'DPM3', 'UFC1', 'RPL24', 'RPL29', 'SET', 'AHCY', 'RPL10', 'LAGE3', 'BLOC1S1', 'PRDX1', 'RPL13', 'SCAND1', 'SAC3D1', 'GADD45GIP1', 'ANKRD34A', 'FIS1', 'RPL41', 'PMM1', 'TAF13', 'NDUFA3', 'OCEL1', 'RPS27', 'PSMG3', 'BAX', 'FAU', 'ZNF257', 'RPS24', 'SCN2B']",0.000281976556831011,0,0,54,"CRX",0.000281976556831011,NA,NA,NA,NA,NA,NA,NA
"PITX1 (human)",1.29433241410565e-05,2.21357048748353,24.9135818010814,"['COX7B', 'RPL3', 'COX6A1', 'ALKBH7', 'RPL6', 'TXN2', 'PSMD8', 'KAT5', 'SPDYE2', 'C9ORF16', 'RPL35', 'TMED2', 'RPS10', 'SEPHS2', 'RPL39', 'CCDC51', 'COX8A', 'GPX4', 'TINF2', 'NME2', 'COPZ1', 'COX6B1', 'GCHFR', 'UFC1', 'RPL24', 'RPL27', 'RPL29', 'UBA52', 'PRR13', 'SET', 'AHCY', 'GTF3C6', 'RPL11', 'COX7A2', 'TMEM160', 'RPS15A', 'BLOC1S1', 'RPL14', 'RPL13', 'RPL17', 'GADD45GIP1', 'PMM1', 'TAF13', 'NDUFA2', 'DOHH', 'OCEL1', 'RPS26', 'RPS27', 'TSR2', 'NDUFAF3', 'FAU', 'ZNF257', 'RPS24']",0.000305246727659915,0,0,53,"PITX1",0.000305246727659915,NA,NA,NA,NA,NA,NA,NA
"NR1I2 (human)",4.04048818849238e-05,2.1429535637149,21.6793181793054,"['RPL3', 'NDUFA11', 'COX4I1', 'MRPS12', 'RPL10A', 'RPL8', 'COX6A1', 'TOMM22', 'RPS15', 'PSMD8', 'RPL18A', 'SPDYE2', 'RPL35', 'TMED2', 'RPS10', 'COX8A', 'ZNF18', 'GABARAPL1', 'RPS9', 'GPX4', 'PGAM1', 'COX6B1', 'DDIT3', 'UFC1', 'RPL24', 'VPS25', 'UBA52', 'SRSF9', 'SLC25A6', 'NECAB2', 'IDI1', 'UQCRB', 'COX17', 'UQCR11', 'OAZ1', 'LAGE3', 'DDT', 'PRDX1', 'SAC3D1', 'SERF2', 'ATP6V1F', 'RPL19', 'GADD45GIP1', 'DOHH', 'RPS26', 'RPS27', 'TSR2', 'BAX', 'ZNF257', 'RPS24']",0.000850589805618164,0,0,50,"NR1I2",0.000850589805618164,NA,NA,NA,NA,NA,NA,NA
"IKZF1 (human)",4.20786476277537e-05,2.12081857536403,21.3693046126466,"['RPL30', 'TRADD', 'MRPS12', 'MRFAP1', 'TRIAP1', 'COX6A1', 'TMEM141', 'RPS15', 'RPS14', 'RPS16', 'RPL18A', 'C9ORF16', 'TMED2', 'RPS10', 'CCDC51', 'COX8A', 'ENDOG', 'RPS7', 'IMP3', 'NME2', 'CORT', 'FNDC4', 'SDHAF1', 'SNRPE', 'RPL27', 'SNRNP25', 'PRR13', 'SRSF9', 'NECAB2', 'SET', 'RPL10', 'RPL11', 'C12ORF57', 'BLOC1S1', 'ZNF428', 'RPL13', 'RPS2', 'CDIPT', 'SERF2', 'ATP6V1F', 'NDUFA3', 'TBCC', 'C20ORF27', 'DOHH', 'OCEL1', 'RPS27', 'FABP6', 'TSR2', 'FAU', 'TOMM6', 'SCN2B']",0.000850589805618164,0,0,51,"IKZF1",0.000850589805618164,NA,NA,NA,NA,NA,NA,NA
