"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ"
"STAT1 (mouse)",0.0164047113268117,11.1834368530021,45.9660135184302,"['CEBPD', 'CCL2']",0.99990933832412,0,0,2,"STAT1",0.99990933832412,0.472426419586025,0.385245076697077,NA,NA,NA,0.257063127277391,0.0551340186826771
"CBEPA (mouse)",0.0230384906206755,2.03253968253968,7.66387168074557,"['IFITM3', 'ACTA2', 'PLN', 'RNF125', 'ACSM3', 'CEBPD', 'HKDC1', 'HSPB1', 'CCL2', 'GBP2', 'SLC39A14', 'CD44']",0.99990933832412,0,0,12,"CBEPA",0.99990933832412,NA,NA,NA,NA,NA,NA,NA
"SP4 (human)",0.0323906045767543,7.57026647966339,25.9651576800001,"['GADD45B', 'NEK5']",0.99990933832412,0,0,2,"SP4",0.99990933832412,0.0680064597295402,0.0288195543507539,NA,NA,NA,0.349405695683593,0.396900770244767
"HIF1A (mouse)",0.0336429501043854,2.13533464566929,7.2429520911969,"['OXTR', 'IFITM2', 'APOL6', 'MEP1B', 'HKDC1', 'HSPA1B', 'KLF2', 'HSPA1A', 'EPHA2']",0.99990933832412,0,0,9,"HIF1A",0.99990933832412,0.652190799280291,0.620273592587378,NA,NA,NA,0.3883385115254,0.1988966797023
"RUNX1 (human)",0.0410384244272021,1.51159762742923,4.82690378785879,"['SLC22A6', 'CDKN1A', 'IFITM2', 'MTMR11', 'TNC', 'ADM', 'NUAK2', 'APOL6', 'SCN11A', 'ARSF', 'FSD2', 'GBP2', 'HES5', 'S100A10', 'EGF', 'GADD45A', 'GINS3', 'HGF', 'ELL2', 'SLC39A14', 'KLF2', 'ACTA2', 'PSG8', 'SMTN', 'FABP5', 'DSC1', 'HIST1H2BD', 'HSPA1A']",0.99990933832412,0,0,28,"RUNX1",0.99990933832412,0.000416098316584596,0.276318562500049,0.649585871916662,0.640187728426458,-0.742156416665719,0.154568334015769,0.0941114266815563
"RELA (human)",0.0418083556850215,1.56269681722579,4.96102961299154,"['IFITM3', 'CDKN1A', 'IFITM2', 'CEBPD', 'GADD45B', 'EGF', 'IL1R1', 'MMD2', 'ELL2', 'SLC39A14', 'ICAM1', 'ACTA2', 'PSG8', 'SOCS3', 'RNF125', 'APOL6', 'CHI3L1', 'CCL2', 'FSD2', 'NUPR1', 'HES5', 'EPHA2', 'S100A10']",0.99990933832412,0,0,23,"RELA",0.99990933832412,3.65047027612942e-06,0.00149559812400499,0.694388149354893,0.691008986545629,0.0120463849174852,0.90776557509657,0.935201710565037
"ELF5 (mouse)",0.0597289251483588,2.4711681547619,6.96360079161008,"['HS3ST3B1', 'HELB', 'FABP5', 'IL1R1', 'ARHGEF3']",0.99990933832412,0,0,5,"ELF5",0.99990933832412,NA,NA,NA,NA,NA,NA,NA
"Stat3 (mouse)",0.0642519822277894,1.75521679370236,4.81796953161556,"['CYP39A1', 'SOCS3', 'CDKN1A', 'PLSCR1', 'PLN', 'ANXA2', 'CRISPLD1', 'NEK5', 'HGF', 'DSC1', 'LMNB1']",0.99990933832412,0,0,11,"Stat3",0.99990933832412,0.00340944102601794,0.028534106947245,0.945048918611796,0.945352798211953,0.202437586603071,0.704102695373422,0.712036730667299
"STAT5B (human)",0.0723507505568251,1.67473544973545,4.39823956238215,"['SFTA3', 'SOCS3', 'CDKN1A', 'C1R', 'GADD45A', 'RGS16', 'F11', 'NAMPT', 'ARHGEF3', 'C6ORF118', 'PDZRN4', 'LMNB1']",0.99990933832412,0,0,12,"STAT5B",0.99990933832412,0.000684947147061562,0.0261310221992462,NA,NA,NA,0.868862820033655,0.993401831047243
"SMAD4 (human)",0.127321991638372,1.49919475096928,3.08989440360175,"['SERPINA3', 'ZFP36', 'CDKN1A', 'BTBD18', 'MTMR11', 'EGF', 'HMOX1', 'FSD2', 'SLC5A3', 'PDZRN4', 'EPHA2', 'ICAM1']",0.99990933832412,0,0,12,"SMAD4",0.99990933832412,0.0519991673726318,0.736839274858529,NA,NA,NA,0.439193286312942,0.646054101161193
"Zfx (mouse)",0.128806228523924,7.76436781609195,15.9126534046903,"['GADD45A']",0.99990933832412,0,0,1,"Zfx",0.99990933832412,0.0150507679944252,0.66159520289257,NA,NA,NA,0.0248911556860935,0.0431038891697305
"USF2 (human)",0.128906367590323,1.32968646395756,2.72408739959953,"['SFTA3', 'CDKN1A', 'IER5L', 'HSPB1', 'SLC5A3', 'ZFP36', 'SCN11A', 'HMOX1', 'ARSF', 'GBP2', 'HES5', 'GADD45B', 'PGAM2', 'SLC39A14', 'CP', 'EFNA1', 'ACTA2', 'PSG8', 'SMTN', 'FABP5', 'CHI3L1', 'C6ORF118', 'NUPR1', 'DSC1', 'HSPA1A']",0.99990933832412,0,0,25,"USF2",0.99990933832412,0.0352638558640387,0.0119539291467134,NA,NA,NA,0.889126409260677,0.967777942078775
"Klf4 (mouse)",0.138384338510803,3.16122209165687,6.2520134298772,"['GADD45A', 'SLC39A14']",0.99990933832412,0,0,2,"Klf4",0.99990933832412,0.311934401121102,0.0922794454323146,0.836624658787653,NA,0.586961749638266,0.12636265156304,3.87320620695793e-05
"SRF (human)",0.142749327573417,1.32222658768536,2.57393240671886,"['NQO1', 'CDKN1A', 'C1R', 'GINS3', 'RGS16', 'IER5L', 'IGFN1', 'SLC5A3', 'ELL2', 'ACTA2', 'SMTN', 'NUAK2', 'FABP5', 'NFIL3', 'CRISPLD1', 'GNRHR', 'FSD2', 'PRKCQ', 'GBP2', 'DSC1', 'HIST1H2BD', 'CD44', 'HSPA1A']",0.99990933832412,0,0,23,"SRF",0.99990933832412,0.0987210503832181,0.201191632483732,NA,NA,NA,0.9713021741108,0.977071318192475
"CREB1 (human)",0.163477503029074,1.32359575774754,2.39713766499036,"['SLC22A6', 'IFITM2', 'GADD45B', 'BTBD18', 'GADD45A', 'IL1R1', 'GINS3', 'HGF', 'F11', 'IGFN1', 'FOSL2', 'SMTN', 'MEP1B', 'FABP5', 'ARSF', 'FSD2', 'NUPR1', 'CD44', 'EPHA2']",0.99990933832412,0,0,19,"CREB1",0.99990933832412,0.385814794804878,0.213536253159742,NA,NA,NA,0.22872312558541,0.498758047652066
"NR5A1 (mouse)",0.169069397283971,1.58517938000697,2.81757076972345,"['NQO1', 'CDKN1A', 'HELB', 'PGAM2', 'GNRHR', 'SLC39A14', 'PDZRN4']",0.99990933832412,0,0,7,"NR5A1",0.99990933832412,NA,NA,NA,NA,NA,NA,NA
"AP1 (mouse)",0.180500674033754,2.65553359683794,4.54632866513898,"['ZFP36', 'NEK5']",0.99990933832412,0,0,2,"AP1",0.99990933832412,NA,NA,NA,NA,NA,NA,NA
"HMGA1 (mouse)",0.180942651578465,1.43498061906,2.45320719276884,"['CYP39A1', 'ZFP36', 'RNF125', 'GADD45B', 'CRISPLD1', 'HGF', 'NAMPT', 'IGFN1', 'SLC39A14', 'CD44']",0.99990933832412,0,0,10,"HMGA1",0.99990933832412,0.000251906768771558,0.0632495662402165,0.804288295877832,0.802960461775507,-0.420559388541288,0.932859470203473,0.964562735148496
"REL (mouse)",0.183194679437703,1.40540677622236,2.38526462968809,"['CYP39A1', 'NUAK2', 'RBP2', 'UBASH3B', 'NFIL3', 'IL1R1', 'GINS3', 'F11', 'IRS2', 'GBP2', 'S100A10']",0.99990933832412,0,0,11,"REL",0.99990933832412,0.000926674573185907,0.454251711315444,0.652871206044441,0.643491044446361,-0.785242656426032,0.692441634486676,0.840531883656249
