GENE_SYMBOLS,refseq_ids
RPS15,NM_001018
NUDT14,NM_001318380
ATP5MPL,NA
INSM1,NM_002196
HTR5A-AS1,NR_038945
CCDC196,NM_001004331
ADAMTSL4-AS1,NM_001025493
ART3,NM_001130016
TRIB2,NM_021643
CASP6,NM_001226
WWC3-AS1,NA
WDR88,NM_173479
PLPPR3,NM_001270366
GMNN,NM_001251989
SLC10A3,NM_001142391
PHLDA2,NM_003311
SOD1,NM_000454
LAMB1,NM_002291
ZNF675,NM_138330
PIGL,NM_001411072
RABEPK,NM_001174152
SATB1,NM_001131010
NPTX1,NM_002522
CDK2AP1,NM_001270433
ARL4A,NM_001037164
PCGF1,NM_032673
USP46-AS1,NA
STPG4,NM_001163561
LYRM9,NM_001076680
TMSB10,NM_021103
HNRNPH2,NM_001032393
GNAS,NM_000516
PCED1B,NM_001281429
TCIM,NM_020130
MIR34AHG,NR_132742
RHOB,NM_004040
PLEKHF1,NM_024310
CPEB1-AS1,NR_046096
FKBP5,NM_001145775
PYCR3,NM_001329866
SAMD1,NM_138352
DLEU2L,NR_002771
MYOM1,NM_003803
NDUFB11,NM_001135998
ETS2,NM_001256295
TUBB3,NM_001197181
TUBA1A,NM_001270399
ATP5MC3,NM_001002256
HSD11B2,NM_000196
MTPN,NM_145808
SMCR5,NM_144774
DCDC2B,NM_001099434
RPL3,NM_000967
NMU,NM_001292045
EMC6,NM_001014764
PSENEN,NM_001281532
Z97989.1,NA
TENM3-AS1,NR_027107
TMEM202-AS1,NR_135678
ALDH1A2,NM_001206897
USP27X,NM_001145073
NAP1L3,NM_004538
LMO7-AS1,NR_120410
PRDX1,NM_001202431
RPL29,NM_000992
NFKBIA,NM_020529
ZNF385D-AS1,NR_046731
CXCL5,NM_002994
CITED2,NM_001168388
KCNQ1OT1,NR_002728
F12,NM_000505
MYH7,NM_000257
CEBPB,NM_001285878
ISLR2,NM_001130136
TUBB,NM_001293212
IQUB,NM_001282855
KCNA1,NM_000217
CXXC4,NM_025212
EYS,NM_001142800
TCTEX1D1,NA
CREB3L1,NM_052854
ARL4D,NM_001661
LGI2,NM_018176
LRRC10B,NM_001145077
KDM7A-DT,NR_024451
CCNO,NM_001024592
ADAMTS8,NM_007037
ANKRD34C,NM_001146341
CACYBP,NM_001007214
SNCG,NM_001330120
TSPYL4,NM_021648
RNU6ATAC35P,NR_157260
RSPH4A,NM_001010892
GJD2,NM_020660
IDH3G,NM_004135
AF111167.2,NA
PINK1-AS,NR_046507
FAM229A,NM_001167676
Z95115.2,NA
CHCHD10,NM_001301339
Z98884.2,NA
C1orf162,NM_001300834
TRAPPC1,NM_001166621
TUBA1B,NM_006082
HIST3H2A,NA
MRPL28,NM_006428
AP2S1,NM_001301076
ADTRP,NM_001143948
HES4,NM_001142467
CDCA5,NM_080668
MRPL54,NM_172251
SPON1-AS1,NA
ITPK1-AS1,NR_002808
TSPAN16,NM_001282509
ABCC5-AS1,NR_046570
CDK2AP2,NM_001271849
PSMD10,NM_002814
SNCB,NM_001001502
GPX3,NM_001329790
DNAH11,NM_001277115
HRK,NM_003806
POU3F1,NM_002699
TSPOAP1-AS1,NR_038410
RPL18A,NM_000980
TMC8,NM_152468
SDCBP,NM_001007067
ANKMY1,NM_001282771
AURKAIP1,NM_001127229
GSTP1,NM_000852
ZNF524,NM_153219
RASGRF2-AS1,NR_105015
KLHL10,NM_001329595
CHAC1,NM_001142776
ERC2-IT1,NM_001213
IGFBP5,NM_000599
SLC9A3R2,NA
SFTA1P,NR_027082
SNAPC2,NM_003083
GLYAT,NM_005838
CENPVL3,NM_001355276
EIF3G,NM_003755
SLC25A25,NM_001006641
DNAJA4,NM_001130182
LAGE3,NM_006014
NRG1-IT1,NR_104156
GEMIN7-AS1,NR_134887
GCNT7,NM_080615
TULP3,NM_001160408
ALG1L2,NM_001136152
PPIA,NM_001300981
FGF17,NM_001304478
KIRREL3-AS1,NR_174952
NECTIN3-AS1,NR_045114
MARCKS,NM_002356
PMFBP1,NM_001160213
CASQ1,NM_001231
HSPA1L,NM_005527
CHRM3-AS2,NR_103776
ACKR1,NM_001122951
TDG,NM_001008411
MALL,NM_001371559
SP2-AS1,NR_103856
Z99496.2,NA
ZNF703,NM_025069
FUT2,NM_000511
DENND5B-AS1,NR_046909
DNAJA1,NM_001314039
DPP10-AS3,NR_132105
VAMP1,NM_001297438
SLC16A6,NM_001174166
PRDX2,NM_005809
VIP,NM_003381
ZNF324B,NM_207395
MIR381HG,NR_104192
LRIG3,NM_001136051
PCP4,NM_006198
HPCA,NM_002143
GRHL2,NM_001330593
POLR2L,NM_021128
WNT7A,NM_004625
XBP1,NM_001079539
SLC25A45,NM_001077241
SEPTIN1,NM_001365977
DLX6-AS1,NR_015448
BSG,NM_001322243
ZC3HAV1L,NM_080660
DNAJC5G,NM_001303127
AANAT,NM_001088
ZNF593,NM_015871
SIDT1-AS1,NA
POLH-AS1,NA
C12orf42,NM_001099336
CCDC134,NM_001304797
TCTE1,NM_182539
ELOB,NM_007108
KDM4A-AS1,NR_033827
SERPINE3,NM_001101320
PLCXD2,NM_001134478
METTL1,NM_005371
MYH3,NM_002470
ALDOA,NM_000034
PDIA4,NM_001371244
REEP4,NM_001316964
APOLD1,NM_001130415
HSPA5,NM_005347
LRATD1,NM_001291410
C1RL-AS1,NR_026947
C2orf50,NM_001371320
CXorf40A,NA
ARSJ,NM_001354210
CRYBG1,NM_001371242
ADGRG2,NM_001079858
WDR86,NM_001284260
CTBP1-AS,NR_104331
COX8A,NM_004074
NTSR1,NM_002531
EDDM13,NM_001354658
RAET1E,NM_001243325
DNAJB7,NM_145174
DLX2,NM_004405
RASL11B,NM_023940
CLDN20,NM_001001346
PRSS36,NM_001258290
SGMS2,NM_001136257
SCO2,NM_001169109
WNT5A,NM_001256105
IPO9-AS1,NR_046696
PRPH2,NM_000322
NUDT18,NM_024815
POLE,NM_006231
MZF1-AS1,NR_027334
ATP5F1D,NM_001001975
TIFA,NM_052864
SLC10A4,NM_152679
MTCP1,NM_001018025
GLYCTK,NM_001144951
BRIP1,NM_032043
PCDH20,NM_022843
HCG25,NR_044997
FSTL4,NM_015082
DLGAP1-AS1,NM_001039796
MORC2-AS1,NM_153044
SOSTDC1,NM_015464
SPDYE5,NM_001099435
DLGAP1-AS3,NR_038895
F8A1,NM_012151
TM4SF19,NM_001204897
CHRFAM7A,NM_139320
TCERG1L,NM_174937
SDC1,NM_001006946
MMP21,NM_147191
TBR1,NM_006593
BGLAP,NM_199173
TOB1,NM_001243877
KNCN,NM_001097611
INSRR,NM_014215
SNTN,NM_001080537
ANGPTL2,NM_012098
NUDT13,NM_001283014
RAB17,NM_022449
USP12-AS1,NR_046547
SEC61G,NM_001012456
MAP3K8,NM_001244134
MIR9-3HG,NR_015411
SMIM26,NM_001348957
NEUROD1,NM_002500
PYDC1,NM_152901
SPAG5,NM_006461
RPRM,NM_019845
ZRANB2-AS2,NA
NT5DC2,NM_001134231
TSTD1,NM_001113205
TSBP1,NM_001286474
TMPRSS9,NM_001385642
SULT1C2,NM_001056
RFX8,NM_001145664
ATP5MF,NM_001003713
KCNK7,NM_005714
TRPC5OS,NM_001195576
TPH1,NM_004179
CD99,NM_001122898
PFKFB1,NM_001271804
DGKG,NM_001080744
ZNF337-AS1,NR_126465
GPATCH4,NM_001396855
DDT,NM_001084392
HEPHL1,NM_001098672
GPR26,NM_153442
SRD5A3-AS1,NR_037969
KIF4B,NM_001099293
PRICKLE2-AS3,NR_046702
SSR4,NM_001204526
POU3F2,NM_005604
PET100,NM_001171155
ANKRD33B,NM_001164440
C6orf163,NM_001010868
AF064866.1,NA
AGBL5,NM_001035507
RNF217-AS1,NR_026876
HYAL1,NM_033159
NEAT1,NR_002802
MYO1H,NM_001101421
EVI2B,NM_006495
APOBEC4,NM_203454
SEMA3F,NM_001318798
SYN1,NM_006950
ARMCX5-GPRASP2.1,NA
PDE6A,NM_000440
SEMA3A,NM_006080
PRSS48,NM_001353611
C9orf106,NA
KCNMA1-AS3,NR_126365
ID2,NM_002166
GPC6-AS1,NR_046535
NEDD9,NM_001142393
EFCAB12,NM_207307
SCAND1,NM_001385710
SLC23A1,NM_005847
NDST1-AS1,NR_105061
OST4,NM_001134693
LINGO1-AS2,NR_120361
OMD,NM_005014
Z69733.1,NA
CHIT1,NM_001256125
STMND1,NM_001190766
ZNF217,NM_001385034
NDUFA4,NM_002489
SERTM1,NM_203451
ERICH3-AS1,NR_121670
SPRED1,NM_152594
PRR29,NM_001164257
ENO4,NM_001242699
SERTAD4,NM_001354173
SLC30A2,NM_001004434
SLC5A3,NM_006933
SMIM38,NM_001369201
C1orf220,NM_207467
ALKBH7,NM_032306
RBP2,NM_004164
CRLF3,NM_015986
NUCB1-AS1,NR_046633
HELLPAR,NA
FCRLB,NM_001002901
ZMIZ1-AS1,NR_015429
AD001527.1,NA
VPS9D1-AS1,NR_036480
ALDH1A3,NM_000693
TMLHE-AS1,NR_039991
PDE6B,NM_000283
PTOV1,NM_001305105
CARNMT1-AS1,NR_121183
C4orf48,NM_001141936
OVOL2,NM_001303461
ATP2B2-IT2,NR_046766
CHEK2,NM_001005735
TRIP10,NM_001288962
SIDT1,NM_001308350
SLFNL1-AS1,NR_037868
PRR19,NM_199285
CDH11,NM_001308392
FNDC9,NM_001001343
GNAT3,NM_001102386
IGFBP2,NM_000597
CRTC3-AS1,NR_120372
ROS1,NM_001378891
FAM87A,NR_103537
TARID,NR_109982
OXGR1,NM_001346194
TAP1,NM_000593
KIAA1257,NA
SLC14A2,NM_001242692
PRKX,NM_005044
RFLNA,NM_001365156
ASPN,NM_001193335
SPON2,NM_001128325
SPINK8,NM_001080525
CMTM2,NM_001199317
Z82215.1,NA
ST7-AS2,NR_002331
C18orf54,NM_001288980
CNTN4-AS2,NR_046555
CES4A,NM_001190201
UPK2,NM_006760
MTLN,NM_001355251
RAB11B,NM_004218
RNF212B,NM_001282322
SNX31,NM_001363720
KLHL14,NM_020805
CALML3-AS1,NR_120496
C3orf49,NM_001355236
NARF-AS1,NA
MSTN,NM_005259
COX14,NM_001257133
ISM1,NM_080826
MROH6,NM_001100878
TPBG,NM_001166392
PRICKLE2-AS2,NR_046701
C12orf57,NM_001301834
LNX1-AS1,NR_046622
BACE2,NM_012105
SLC4A9,NM_001258426
KCNG1,NM_002237
MEF2C-AS2,NR_146284
Z84468.1,NA
PARP9,NM_001146102
KCNE1,NM_000219
TGFBR3,NM_001195683
INSM2,NM_032594
NXPH3,NM_007225
KAZN-AS1,NR_149058
SPATA21,NM_001353349
FO393414.3,NA
Z99127.1,NA
ZNF837,NM_001129730
ROM1,NM_000327
IL17RB,NM_018725
CXXC5,NM_001317199
DPP9-AS1,NR_164163
AHSA1,NM_001321441
EEF1AKMT4,NM_032331
COX7C,NM_001867
UBL5,NM_001048241
SH3BGRL3,NM_031286
GJA9,NM_030772
ATP5MC1,NM_001002027
PRMT8,NM_001256536
NCK1-DT,NR_110175
UQCR11,NM_006830
GNG13,NM_016541
CFAP61,NM_001167816
GEMIN7,NM_001007269
HCLS1,NM_001292041
RTBDN,NM_001080997
ACER1,NM_133492
ITGA8,NM_001291494
UBB,NM_001281716
MEI1,NM_152513
DCXR,NM_001195218
PRELP,NM_002725
LECT2,NM_002302
COL22A1,NM_152888
PEX5L-AS1,NA
UBOX5-AS1,NR_038395
SPDYE1,NM_001378423
SYN3,NM_001135774
GPR18,NM_001098200
MISP3,NM_001291291
SPDYE21P,NA
RBM20,NM_001134363
U51244.1,NA
HEBP2,NM_001326380
C17orf107,NM_001145536
PABPC4-AS1,NR_125979
EFCAB14-AS1,NR_038827
ACMSD,NM_001307983
EMP3,NM_001313905
KRT86,NM_001320198
CCDC192,NM_001317938
MUC6,NM_005961
IGSF11-AS1,NR_046230
GGN,NM_152657
VAMP2,NM_001330125
DLGAP2-AS1,NR_103863
CPT1B,NM_001145134
NEK2,NM_001204182
SLIT3,NM_001271946
NOTCH2NLA,NM_001364006
SLC38A11,NM_001199148
COX6B1,NM_001863
RUNX1,NM_001001890
CARTPT,NM_004291
ASMTL-AS1,NM_025091
FILIP1L,NM_001042459
GPR68,NM_001177676
RAD51,NM_001164269
POMZP3,NM_012230
C4orf51,NM_001080531
PLA2G4C-AS1,NR_132363
TUBB4A,NM_001289123
KIRREL2,NM_001329530
CCNB2,NM_004701
EDRF1-AS1,NR_120633
DSCR9,NM_148675
OGN,NM_014057
DOK7,NM_001164673
SLC22A6,NM_004790
C1R,NM_001354346
DPH6-DT,NR_038251
KRTCAP2,NM_173852
PSMB9,NM_002800
OPN5,NM_001030051
SNAP25-AS1,NR_040710
STXBP2,NM_001127396
BHLHB9,NA
RHO,NM_000539
LEPR,NM_001003679
PCDH9-AS2,NR_046527
FAM86B1,NM_001083537
LLGL2,NM_001015002
POLR1C,NM_001318876
S100A6,NM_014624
SIRPB2,NM_001122962
SLC17A6,NM_020346
DPP10-AS2,NA
FGF12-AS1,NR_046596
POLD1,NM_001256849
STARD13-AS,NR_046693
SRGAP3-AS2,NR_121663
PSG3,NM_021016
ALPK1,NM_001102406
EFCAB6-AS1,NR_046563
C16orf96,NM_001145011
MAL2-AS1,NR_149111
MIF,NM_002415
SLC3A1,NM_000341
FAT2,NM_001447
Z82188.2,NA
TNFAIP8,NM_001077654
NFE4,NM_001085386
TRPV6,NM_014274
INE1,NM_003669
CU633906.5,NA
NTRK1,NM_001007792
IGFBP4,NM_001552
CLIP1-AS1,NR_045382
VMAC,NM_001017921
TGFBR3L,NM_001195259
GPR83,NM_001330345
KCNA3,NM_002232
ABCA9-AS1,NR_126414
KCNMB2-AS1,NR_126560
MUSK,NM_001166280
SLC6A4,NM_001045
ADRA2A,NM_000681
LIMK2,NM_001031801
CTXN3,NM_001048252
SELENOV,NM_001350809
SPIN2A,NM_019003
SMIM24,NM_001136503
LINGO1-AS1,NM_001242772
LRP5L,NM_001135772
MIR7-3HG,NM_174947
SLC22A4,NM_003059
OR10A2,NM_001004460
PPDPF,NM_001353423
INO80-AS1,NR_170322
GYPE,NM_002102
PECAM1,NM_000442
SPRYD4,NM_207344
WASHC5-AS1,NR_170219
LANCL1-AS1,NR_110604
PAPPA,NM_002581
PIMREG,NM_001195228
USP50,NM_203494
TBX6,NM_004608
ECM2,NM_001197295
FAM110A,NM_001042353
CFTR,NM_000492
MAFK,NM_002360
FBLIM1,NM_001024215
PPFIA2-AS1,NR_120491
RALY-AS1,NR_109885
HTR2B,NM_000867
HMG20B,NM_006339
CALB1,NM_001366795
FO393401.1,NA
PFN4,NM_199346
NDUFA11,NM_001193375
HTR3B,NM_001363563
PCDH18,NM_001300828
SRRM2-AS1,NR_027274
LRRIQ3,NM_001105659
MYO18B,NM_001318245
OSBPL10-AS1,NR_049771
NRARP,NM_001004354
GINS3,NM_001126129
IKZF2,NM_001079526
NDUFAF3,NM_199069
ADORA2A,NM_000675
OGFRP1,NR_036498
ZEB1-AS1,NR_024284
C16orf92,NM_001109659
NAV2-AS4,NR_033989
MAP3K15,NM_001001671
Z99758.1,NA
Z69666.1,NA
STIP1,NM_001282652
NDUFS5,NM_001184979
STAC3,NM_001286256
PLET1,NM_001145024
EGOT,NR_004428
GIPC2,NM_001304725
PCDH9-AS4,NR_046637
VIPR1-AS1,NR_046654
FAM43B,NM_207334
IFITM2,NM_006435
KCNV2,NM_133497
HSF2BP,NM_007031
TMEM269,NM_001242750
ZNF695,NM_001204221
TRBC2,NA
CSMD2-AS1,NR_038372
ABCC11,NM_001370496
TAS2R8,NM_023918
TPO,NM_000547
C2orf16,NM_032266
PTPRG-AS1,NR_038281
EPCAM-DT,NR_110207
PRMT5-AS1,NR_120599
DCUN1D2-AS,NA
UNC93B1,NM_030930
ARF5,NM_001662
TEX12,NM_031275
AP1G2,NM_001282474
PDZRN4,NM_001164595
MIR181A2HG,NR_038975
MARCH10-DT,NA
GPR82,NM_080817
GCSIR,NR_038238
CRYGD,NM_006891
PRR34-AS1,NR_027034
AF230666.1,NA
ATP1B3-AS1,NA
Z94057.1,NA
CADM2-AS2,NR_046752
DGCR11,NR_024157
ARHGAP26-AS1,NR_046680
NDUFA1,NM_004541
BICDL2,NM_001103175
NACC2,NM_144653
CDK2,NM_001290230
DIAPH2-AS1,NR_125391
TAGAP,NM_001278733
UCKL1-AS1,NR_027287
STRADB,NM_001206864
DLGAP1-AS5,NR_036489
SLC22A25,NM_001394058
ZBTB32,NM_001316902
CHAC2,NM_001008708
C7orf57,NM_001100159
Z97987.1,NA
EHMT2-AS1,NR_174947
TTC21B-AS1,NR_038983
RHBDL2,NM_001304746
RBM3,NM_001017430
TNFSF13B,NM_001145645
LXN,NM_020169
RHOH,NM_001278359
C8orf86,NA
GRM7-AS1,NR_046606
CFAP99,NM_001193282
SRPX,NM_001170750
DLX5,NM_005221
RGL4,NM_001329424
PCDH9-AS1,NA
PKP3,NM_001303029
KIRREL3-AS2,NR_046986
DRD5,NM_000798
NPPA,NM_006172
HTR7,NM_000872
GHRL,NM_001134941
PNMA5,NM_001103150
Z99774.1,NA
GRP,NM_001012512
STAG3,NM_001282716
GRM5-AS1,NR_049724
NRK,NM_198465
SEPTIN5,NM_001009939
FZD1,NM_003505
NUAK2,NM_030952
LRRC1,NM_018214
CADM2-AS1,NA
C12orf40,NM_001031748
CAPN12,NM_144691
SPDYE3,NM_001004351
MANSC4,NM_001146221
FNDC10,NM_001242659
NEDD4,NM_001284338
ANKRD65,NM_001145210
ARGFX,NM_001012659
TFEC,NM_001018058
ASCL5,NM_001270601
GPR4,NM_005282
ZNF850,NM_001193552
MYT1L-AS1,NR_024468
FCGR3A,NM_000569
SLC38A2,NM_001307936
SLC22A18AS,NM_001302862
THEM5,NM_182578
DLGAP1-AS2,NM_032691
TBX19,NM_005149
CARD6,NM_032587
RASEF,NM_152573
ETV4,NM_001079675
PKN3,NM_001317926
TRIM56,NM_030961
IQANK1,NM_001381874
NTRK3-AS1,NR_038229
CATIP-AS2,NR_125777
ATP1A1-AS1,NM_032766
SCAT2,NR_157844
PFN1,NM_001375991
IL7,NM_000880
NAPA-AS1,NR_038452
PPP1R17,NM_001145123
PEX5L-AS2,NR_110059
SRGAP3-AS3,NR_103443
ACSM3,NM_005622
LIX1L-AS1,NR_147182
SLCO2B1,NM_001145211
ARSF,NM_001201538
CDCA7L,NM_001127370
HSPB2,NM_001541
IGSF10,NM_001178145
RBM42,NM_001319113
SLC7A6OS,NM_032178
U47924.2,NA
AF067845.2,NA
PBOV1,NM_021635
DDX3Y,NM_001122665
MYO16-AS1,NR_047700
COLEC10,NM_001324095
CARS-AS1,NA
PNMA6F,NM_001354980
Z70719.1,NA
LUARIS,NR_038276
C9orf131,NM_001040410
SERPINA1,NM_000295
LY96,NM_001195797
NODAL,NM_001329906
FAM86B2,NM_001137610
MYCBP2-AS1,NR_046716
A2ML1-AS1,NA
RCAN3AS,NR_045407
IL5,NM_000879
MMP19,NM_001032360
STOM,NM_001270526
DAB1-AS1,NR_104362
NCBP2L,NM_001348372
TCEAL9,NM_001006612
CYBA,NM_000101
TAC3,NM_001006667
TAS2R46,NM_176887
UBC,NM_021009
PRSS54,NM_001080492
NAALADL2-AS2,NR_046713
AP4B1-AS1,NR_037864
MAST4-AS1,NR_111908
PDZK1,NM_001201325
AHSG,NM_001354571
MARCH10,NA
XIAP-AS1,NA
NGF-AS1,NR_157569
Z73420.1,NA
HTR1D,NM_000864
CD163,NM_001370145
PRR26,NA
CITED1,NM_001144885
UBXN10-AS1,NA
CRYBA4,NM_001886
BARD1,NM_000465
CELSR1,NM_001378328
Z97056.2,NA
FGF12-AS3,NA
ITPRID1,NM_001257967
VIL1,NM_007127
ZFPM2-AS1,NR_125796
BICRA-AS1,NA
ACOT6,NM_001037162
RHBDF2,NM_001005498
OTOGL,NM_001368062
CDH23,NM_001171930
MAGI1-AS1,NR_046575
C5orf67,NM_001287053
NRIP2,NM_031474
Z98886.1,NA
IL26,NM_018402
SP110,NM_001185015
THRIL,NR_110375
FOXN3-AS2,NM_014099
IGSF22,NM_173588
NAV2-AS2,NR_046672
SCUBE3,NM_001303136
SAP25,NM_001168682
PDC,NM_002597
SEPSECS-AS1,NR_037934
CEACAM1,NM_001024912
SYTL3,NM_001009991
DNM3OS,NR_038397
NKX3-1,NM_001256339
MED4-AS1,NR_046511
SLC14A2-AS1,NR_110899
RSPO4,NM_001029871
RAB25,NM_020387
ARNTL2-AS1,NA
CALB2,NM_001740
TMEM114,NM_001146336
DIO3,NM_001362
BIRC6-AS1,NA
UBE2R2-AS1,NR_109755
ASTN2-AS1,NR_033973
LINGO3,NM_001101391
TLR5,NM_003268
TEX15,NM_001350162
GBP6,NM_001320257
LCP1,NM_002298
SLC18A2,NM_003054
SP100,NM_001080391
BTBD18,NM_001145101
CNGA1,NM_000087
SLC22A8,NM_001184732
RTL9,NM_001385449
C2orf15,NM_001317992
SYNGAP1-AS1,NR_174954
CLEC2B,NM_005127
ARHGEF38,NM_001242729
KLRG1,NM_001329099
FLG2,NM_001014342
NEUROD2,NM_006160
IQCJ-SCHIP1-AS1,NR_121669
TUBB6,NM_001303524
TTC38,NM_017931
SMIM10L2B-AS1,NR_103770
MGARP,NM_032623
KCNAB1-AS1,NR_046618
RPEL1,NM_001143909
PPEF2,NM_006239
LTBR,NM_001270987
BNC1,NM_001301206
ADCY10,NM_001167749
CFAP100,NM_182628
SLC8A1-AS1,NR_038441
TMC4,NM_001145303
ZNF385D-AS2,NR_046876
FAM186A,NM_001145475
TLR1,NM_003263
GPR65,NM_003608
IL15,NM_000585
FCER1G,NM_004106
FHAD1,NM_001387888
NPB,NM_148896
CDHR5,NM_001171968
U73169.1,NA
NEK5,NM_001365552
SYNPO2L,NM_001114133
GAD1,NM_000817
MS4A6A,NM_001247999
GJD3,NM_152219
SIGLEC9,NM_001198558
MYCNOS,NR_110230
MPST,NM_001013436
GPR150,NM_199243
CCDC178,NM_001105528
LNCOC1,NR_038925
TYR,NM_000372
ZNF552,NM_024762
PCCA-AS1,NR_047686
GRIK4,NM_001282470
PCDH9-AS3,NR_046636
PLCG1-AS1,NR_109889
SBSPON,NM_153225
BEAN1,NM_001136106
SLC7A3,NM_001048164
CASP4,NM_001225
PCAT18,NR_024259
GSG1,NM_001080554
ANKUB1,NM_001144960
ITFG1-AS1,NR_110903
GLIS2-AS1,NR_110901
IGSF6,NM_005849
KCNMA1-AS1,NR_120655
PTH,NM_000315
UHRF1,NM_001048201
CASP1,NM_001223
CLIC1,NM_001287593
SQOR,NM_001271213
TRIM77,NM_001146162
TLR2,NM_001318787
GAU1,NR_110112
PSG6,NM_001031850
OXTR,NM_000916
SCGB1B2P,NR_027620
NLRC5,NM_001330552
IFNG-AS1,NR_104124
IFITM3,NM_021034
MASP2,NM_006610
NCOA7-AS1,NR_126386
NCF4,NM_000631
CERS6-AS1,NR_045786
MRLN,NM_001304731
GPR146,NM_001303473
BTNL2,NM_001304561
BANP,NM_001173539
PCA3,NR_015342
FAM86C1,NA
PLN,NM_002667
FAM167A-AS1,NM_054017
CHRNB3,NM_000749
OPN1SW,NM_001385125
TMEM212,NM_001164436
CCDC151,NA
ACKR3,NM_001047841
DUSP27,NA
HIST1H2AC,NA
MRTFA-AS1,NR_109965
PAH,NM_000277
GNRHR,NM_000406
PTCSC3,NR_049735
TEAD2,NM_001256658
ELF3-AS1,NR_146472
TSPO,NM_000714
SERTAD4-AS1,NR_024337
CDKN2A,NM_000077
FLI1,NM_001167681
TTC36,NM_001080441
CXCL17,NM_198477
IRF7,NM_001572
ZMYM4-AS1,NR_046659
LARS2-AS1,NR_048543
TH2LCRR,NR_132124
GML,NM_002066
ERVH-1,NA
ZFY-AS1,NR_144458
PTGES,NM_004878
CD80,NM_005191
TRPA1,NM_007332
MIR155HG,NR_001458
SEM1,NM_001201450
PEBP4,NM_001363233
PGGHG,NM_025092
SEMA3F-AS1,NR_135301
REC114,NM_001042367
KCNQ5-AS1,NR_046621
NCBP2-AS1,NR_046630
SPIN4-AS1,NR_046739
NYNRIN,NM_025081
FIGNL2-DT,NR_135803
HES5,NM_001010926
C9orf139,NA
TNFRSF11B,NM_002546
HELB,NM_001370285
NARF-IT1,NA
SLC4A2,NM_001199692
CLEC1A,NM_001297748
LAPTM5,NM_006762
NLRP7,NM_001127255
CEBPD,NM_005195
IFI16,NM_001206567
TM4SF19-AS1,NR_046724
RNF133,NM_139175
FAM209A,NM_001012971
ARG1,NM_000045
LPL,NM_000237
DPYD-AS1,NR_046590
RNF148,NM_198085
FGF10,NM_004465
SLC26A5,NM_001167962
KREMEN2,NM_001253725
GRID1-AS1,NR_038986
TSPAN32,NM_005705
SP140,NM_001005176
LMF1-AS1,NR_110945
PACRG-AS2,NR_110871
FAM222A-AS1,NM_032897
USHBP1,NM_001297703
ABCB1,NM_000927
PLSCR2,NM_001199978
LDLRAD4-AS1,NR_040031
COL27A1,NM_032161
MIR3659HG,NR_168386
TBC1D8-AS1,NR_135594
CNR2,NM_001841
TNFRSF1A,NM_001065
ANKRD30A,NM_052997
ARHGAP45,NM_001258328
NOL4L-DT,NM_001010976
DUSP6,NM_001946
PLIN5,NM_001013706
MIR22HG,NM_001001870
HSPB3,NM_006308
RBMS3-AS3,NR_109804
C6orf99,NA
BCL6,NM_001130845
CGA,NM_000735
DSCAM-AS1,NR_038896
LRRC74B,NM_001013675
ABCC2,NM_000392
HTR3E-AS1,NR_133658
ATP12A,NM_001185085
SH3RF3-AS1,NR_029193
TCIRG1,NM_001351059
TLR9,NM_017442
IRAK3,NM_001142523
TRH,NM_007117
AF274853.1,NA
FGR,NM_001042729
PKP4-AS1,NR_135242
MSH5,NM_002441
NKPD1,NM_198478
BAG3,NM_004281
CACNG1,NM_000727
NLGN4Y-AS1,NR_046504
NUPR1,NM_001042483
SEC62-AS1,NA
PXDC1,NM_183373
MC4R,NM_005912
ABCB11,NM_003742
GIMAP2,NM_015660
FP325330.3,NA
MEIOC,NM_001033659
GOLGA8R,NM_001282484
GATD3B,NA
GPD1,NM_001257199
FXYD3,NM_001136007
GPR87,NM_023915
DNMBP-AS1,NR_024130
P2RY14,NM_001081455
SLC5A2,NM_003041
PKD2L2,NM_001258448
RPA3,NM_002947
CSF1,NM_000757
KDF1,NM_152365
PAPOLB,NM_020144
WARS2-IT1,NR_126447
KIF19,NM_153209
EPN2-AS1,NR_048576
NAV2-AS3,NR_174949
FLVCR2,NM_001195283
FZD9,NM_003508
TAS2R10,NM_023921
KCNE2,NM_005136
U95743.1,NA
LHFPL3-AS1,NR_034141
FBLL1,NM_001355274
DEPDC4,NM_001319310
FSIP2,NM_173651
DGUOK-AS1,NR_104029
FAM53B-AS1,NR_120630
PAX2,NM_000278
LSAMP-AS1,NR_109998
SASH3,NM_018990
RIMBP2,NM_001351226
ZNF649-AS1,NR_110733
SIX4,NM_017420
HBQ1,NM_005331
HNF1A-AS1,NR_024345
CADM3-AS1,NR_037870
SH3TC1,NM_001318480
TAC1,NM_003182
MEIOB,NM_001163560
F10,NM_000504
RASAL3,NM_001348027
CHST13,NM_152889
SPNS3,NM_001320449
ERICH6,NM_001308234
TEX45,NM_198534
Z99289.1,NA
IL4R,NM_000418
SMIM31,NM_001352885
NPIPB6,NM_001282524
FAM90A1,NM_001319982
CDA,NM_001785
PNOC,NM_001284244
MYL5,NM_001363650
MRPS6,NM_032476
FCGR2A,NM_001136219
Z73429.1,NA
AF131216.4,NA
GNG12-AS1,NR_040077
SMC1B,NM_001291501
FSD2,NM_001007122
HSPB1,NM_001540
CENPK,NM_001267038
Z85996.2,NA
GJB5,NM_005268
RBM47,NM_001098634
HM13-IT1,NA
CD93,NM_012072
PLSCR4,NM_001128304
C17orf102,NA
HIF3A,NM_022462
SLC2A5,NM_001135585
CHST4,NM_001166395
