"","logFC","logCPM","F","PValue","FDR"
"NOC2L",-0.101150455957903,4.79057260639477,5.94092867416949,0.0152185318921727,0.0552874281668234
"KLHL17",0.149078467764533,2.97137573448749,10.2698546405046,0.00145823658095487,0.0122082695968538
"HES4",-0.494120539430292,4.09628285639376,35.5202778783245,5.45418288799727e-09,1.27473344397309e-05
"ISG15",-0.330779522049167,2.38424928261597,11.0706590690808,0.0009563898356959,0.00941999940977216
"AGRN",-0.0389896696385697,4.02570002629136,0.619055180444971,0.431854312769989,0.580010825397333
"C1orf159",-0.097552442018452,4.85642523068883,10.7843191094614,0.00111171639654486,0.0103547043802115
"SDF4",-0.0764304863830211,5.17536499572876,4.54485410261764,0.0336132741054059,0.0950128890909305
"B3GALT6",-0.126875757026648,3.04765271678422,3.72379993105032,0.0543335402321157,0.132722916434962
"UBE2J2",-0.0827659357231105,4.72636150163021,8.956117896967,0.0029330566902695,0.0187638019925407
"SCNN1D",-0.00672104322941025,3.28730292802549,0.020793772247853,0.941633024694481,0.9689964846601
"ACAP3",-0.0522149893045661,6.15367519028431,2.07749061568229,0.150251017081032,0.27246476303211
"PUSL1",-0.153620343643909,1.99033308125058,5.67143350519187,0.0177000802841752,0.0607762262236643
"INTS11",0.0191646068549556,5.07883289161826,0.412080076202494,0.844359541914233,0.908350280315119
"CPTP",-0.130943775827309,3.31620680330503,4.5133291579282,0.0342310558809953,0.0961775388938482
"DVL1",-0.0650435651016418,4.69150124903957,2.38625071393648,0.12318034303711,0.236171445229614
"AURKAIP1",-0.229285518656148,4.50821996099806,10.0151252588284,0.00166867891275128,0.0132053523665413
"CCNL2",-0.078775268225365,5.64080805280571,9.46213802892417,0.00223848055148321,0.0159503113686225
"MRPL20-AS1",-0.309141686738784,1.69081242587446,16.0999385826377,7.14571723968878e-05,0.00210956616530854
"MRPL20",-0.203449566532036,4.53909230323431,13.2089276609146,0.000314122278209274,0.00503997334934628
"ANKRD65",-0.319293981928464,3.1606233396242,12.3552636472454,0.000488917990803939,0.00635412139485045
"VWA1",-0.0592426057884044,1.27254272825322,0.59748123287393,0.439987193192124,0.587893321594393
"ATAD3C",0.0532430953200129,1.11439474708992,0.473529494761534,0.491758037319708,0.633699959321288
"ATAD3B",-0.0256420146155903,4.21619157031708,0.352068950100373,0.553272289943463,0.686656989280217
"ATAD3A",0.0061452462379103,3.72342480721612,0.0289218062048778,0.865043805817608,0.922823072573626
"TMEM240",-0.169872116070724,4.5836103610255,10.0048085994921,0.00167782543530339,0.0132403748335731
"SSU72",-0.0601229192326707,5.91432935438468,1.27153010069468,0.260140977287185,0.402884561539745
"FNDC10",-0.0946631079759716,4.19578030696843,2.41779224072958,0.120737411993429,0.233145239380866
"MIB2",0.0196038424505333,5.13336070660542,0.340377982553693,0.5599327316297,0.691983493050434
"CDK11B",-0.0453474489014732,3.69991488594391,0.891297348602443,0.34568339952148,0.495285316322974
"SLC35E2B",-0.0190018590017094,4.73819073592136,0.261994996292767,0.609029149857282,0.732646223710278
"CDK11A",0.0202174974899505,3.56081128676213,0.143280763010626,0.705237453549553,0.810153584920569
"SLC35E2A",0.0446351118904255,5.07390781777968,1.41632920457624,0.234698956691088,0.373870665645703
"NADK",-0.0895805643620586,4.06170672216563,8.0216375802709,0.00485067160718661,0.0256985661295689
"GNB1",-0.10720550070427,7.87308099411871,9.85005405304316,0.00182131662957727,0.0139946975871573
"CFAP74",-0.0297749175042855,4.34882588399088,0.875320590095893,0.350038672346793,0.499754866862052
