"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ"
"VDR (human)",0.014648057057962,88.7875,374.98935168467,"['NRIP2']",0.404066699041652,0,0,1,"VDR",0.404066699041652,NA,NA,NA,NA,NA,NA,NA
"Stat3 (mouse)",0.024954426287275,12.030303030303,44.4002883117457,"['NRIP2', 'WDR64']",0.404066699041652,0,0,2,"Stat3",0.404066699041652,1.60990162778192e-11,1.4165890305989e-07,0.952167066923299,0.951481740516879,0.145015613387291,0.22921542987534,0.589449231843243
"POU3F1 (human)",0.0298090899169748,42.1488095238095,148.066319062404,"['CTXN2']",0.404066699041652,0,0,1,"POU3F1",0.404066699041652,1.61456544027161e-28,9.37167695512563e-17,0.948345064878395,0.947259233034636,-0.0603482699345581,2.3045487850785e-07,0.00042409856176587
"CBEPA (human)",0.0325652024365767,10.3511214230472,35.4475288714253,"['NRIP2', 'NEFH']",0.404066699041652,0,0,2,"CBEPA",0.404066699041652,NA,NA,NA,NA,NA,NA,NA
"JUN (mouse)",0.037815749599264,9.50178443968594,31.1186253599537,"['WDR64', 'CTXN2']",0.404066699041652,0,0,2,"JUN",0.404066699041652,9.29654296447753e-46,1.02805676727503e-26,0.849685323270784,0.848293957146321,-0.128547112486403,1.89196776506708e-05,0.0487106658044584
"TCF4 (human)",0.0403302407605726,7.0957361222848,22.7819514377273,"['NRIP2', 'MAP1A', 'CTXN2']",0.404066699041652,0,0,3,"TCF4",0.404066699041652,1.82891941374862e-10,2.43996776213779e-09,0.99128129015896,0.990941022751457,0.0147682440544281,0.0892053270549623,0.349379534029137
"ELK1 (mouse)",0.0441947952076807,8.68110236220472,27.0776452612345,"['CTXN2', 'NEFH']",0.404066699041652,0,0,2,"ELK1",0.404066699041652,6.78291336292537e-30,3.28789152842772e-26,0.882300972181047,0.881139704669018,0.15197273816795,0.356942475674832,0.994575171132238
"GATA2 (human)",0.064537012185024,6.88311688311688,18.8632946148004,"['NRIP2', 'MAP1A', 'WDR64', 'NEFH']",0.406467339834455,0,0,4,"GATA2",0.406467339834455,NA,NA,NA,NA,NA,NA,NA
"PURA (human)",0.101553708727953,11.6216666666667,26.5806979520843,"['NEFH']",0.406467339834455,0,0,1,"PURA",0.406467339834455,7.36659751140332e-30,4.80054721806856e-23,0.720024077158418,0.718181891128549,0.175262431675606,0.197140411327652,0.488133222544673
"GATA1 (human)",0.101704738713077,5.22497932175352,11.9426379570546,"['CTXN2', 'NEFH']",0.406467339834455,0,0,2,"GATA1",0.406467339834455,NA,NA,NA,NA,NA,NA,NA
"Sox5 (mouse)",0.104769328044868,11.2387096774194,25.3544640866702,"['WDR64']",0.406467339834455,0,0,1,"Sox5",0.406467339834455,1.26612847196837e-20,8.00392351511863e-17,0.992481391455087,0.992156166335897,0.0289869492843905,0.00205687565485158,0.0526581477747862
"Pdx1 (mouse)",0.118174546012664,9.86789772727273,21.0738088109546,"['CTXN2']",0.406467339834455,0,0,1,"Pdx1",0.406467339834455,NA,NA,NA,NA,NA,NA,NA
"JUN (human)",0.138947367609177,4.25423143350605,8.39640669970849,"['NRIP2', 'MAP1A']",0.406467339834455,0,0,2,"JUN",0.406467339834455,9.29654296447753e-46,1.02805676727503e-26,0.849685323270784,0.848293957146321,-0.128547112486403,1.89196776506708e-05,0.0487106658044584
"CBFB (human)",0.162312647092775,6.95951417004049,12.6540035969238,"['NEFH']",0.406467339834455,0,0,1,"CBFB",0.406467339834455,0.00142506965094956,0.00635393461388468,0.972530777864148,0.972606120770267,0.108399688360618,0.184890559499226,0.0971948099771415
"FOXO3A (human)",0.170199266908714,6.59903846153846,11.6854807643303,"['CTXN2']",0.406467339834455,0,0,1,"FOXO3A",0.406467339834455,NA,NA,NA,NA,NA,NA,NA
