"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ"
"ILF3",2.50571072813163e-09,2.33514911588781,46.2469123274486,"['RPL4', 'RPL3', 'RPL32', 'EIF4A3', 'RPL8', 'RPL10A', 'PHB2', 'RPL9', 'RPL7', 'TOMM22', 'ACTG1', 'CHCHD4', 'RPS4X', 'RPS14', 'RPL7A', 'RPS17', 'MAP1LC3B', 'RPS16', 'MRPL40', 'RPL18A', 'SUMO3', 'SUMO2', 'RPS13', 'RMRP', 'GABARAPL2', 'GABARAPL1', 'HSP90AA1', 'RPL21', 'SSR4', 'RPS8', 'RPL23', 'RPS3A', 'ILF2', 'TUBA4A', 'MRPL44', 'PDIA4', 'EEF1A1', 'RCN1', 'NCL', 'UQCRC1', 'RPL24', 'RPL27', 'HNRNPH2', 'RPL29', 'VAMP2', 'SF3B4', 'SF3B5', 'LRRC59', 'RPL10', 'RPL12', 'MEPCE', 'RPL11', 'MRPL17', 'MRPL12', 'MRPL10', 'GABARAP', 'UQCRH', 'RTN4', 'PGRMC1', 'RPS15A', 'UBC', 'RPL14', 'RPL13', 'RPL15', 'RPS2', 'RPL18', 'HNRNPA1', 'RPL17', 'RPL19', 'UBL4A', 'CBX6', 'HSPA5', 'NDUFA2', 'FN1', 'RPL23A', 'RPS26', 'RPS25', 'MYO1E', 'RPS28', 'HNRNPK', 'SERINC1', 'RPS24', 'RPS23']",6.71530475139276e-07,0,0,83,"ILF3",6.71530475139276e-07,6.90480497502805e-50,4.47064323580195e-32,0.976580030797734,0.975992847783691,0.0562206123949773,0.000596486998071462,0.100304115058237
"ATF2",8.21479214328717e-09,2.49949779803755,46.5339738103273,"['ARF1', 'HSP90AB1', 'CITED1', 'YWHAB', 'HSPB1', 'ENO1', 'PHB2', 'PSMD2', 'BSG', 'CFL1', 'YWHAG', 'EIF5A', 'HSP90AA1', 'TPI1', 'TUBB', 'PGAM1', 'H2AFX', 'EDF1', 'PDIA4', 'AR', 'PKM', 'TCP1', 'CANX', 'UQCRC1', 'PPIF', 'FSCN1', 'VDAC1', 'PFN1', 'ALDOA', 'PPIA', 'GAPDH', 'CEBPA', 'CEBPB', 'OAT', 'AHCY', 'PCNA', 'SHMT2', 'GSTP1', 'PHB', 'RTN4', 'HSP90B1', 'PRDX3', 'LDHB', 'STIP1', 'PRDX5', 'LDHA', 'HSPH1', 'GRPEL1', 'PCBP1', 'UBC', 'PGK1', 'CYC1', 'MAPK3', 'BCAP31', 'PLK3', 'JUN', 'MDH2', 'IRF2BP1', 'HMGA1', 'EEF2', 'MARCKS', 'NACA', 'GNB2', 'CYCS', 'CALM3', 'CALR', 'P4HB', 'EZH2']",1.10078214720048e-06,0,0,68,"ATF2",1.10078214720048e-06,3.4652647974483e-16,5.13719320511575e-09,0.876480676714305,0.875045432996511,0.0602772475889227,0.748480999285509,0.598424626608164
"RAD21",3.24685318812918e-08,2.46442583828823,42.494081092639,"['RPL30', 'FEN1', 'HSP90AB1', 'FHL3', 'UBE2L6', 'MEA1', 'CLU', 'RPS4X', 'RPS14', 'RPS17', 'RPS16', 'RPS19', 'RPS18', 'PSMD2', 'C1QBP', 'TMSB4X', 'CFL1', 'SUMO2', 'THSD7A', 'RPS11', 'RPS10', 'RPS13', 'HSP90AA1', 'RPS7', 'RPL23', 'RPS5', 'SSU72', 'RPS3A', 'CDC34', 'MCM3', 'MCM4', 'HNRNPH2', 'UBA52', 'PPP1R15A', 'CSTB', 'CEBPB', 'PCNA', 'RPL10', 'RPL11', 'CDKN2AIP', 'RPS15A', 'DNAJB4', 'UBC', 'PGK1', 'RPL13', 'RPS2', 'DISC1', 'RPS27A', 'CCT7', 'RPL17', 'ESRRB', 'RPL35A', 'RPL23A', 'TUBB4B', 'CP', 'RPS25', 'PFKL', 'NACA', 'FASN', 'EIF3I', 'RPL22L1', 'HIST1H4C', 'RAN', 'EIF4G1']",2.9005221813954e-06,0,0,64,"RAD21",2.9005221813954e-06,4.98037133459987e-42,5.02452199108058e-25,0.982161764721735,0.981707429995359,-0.0218807749900885,0.0152417443021794,0.238806256706654
"ESR1",5.29527415914791e-08,1.61062700841103,26.9842290575884,"['RPL4', 'RPL3', 'ENO1', 'ALKBH7', 'RPL8', 'PHB2', 'RPL9', 'ACTB', 'RPL7', 'RPS14', 'RPS17', 'RPS16', 'TRIM28', 'RPS19', 'RPL18A', 'RPL36AL', 'RPS18', 'PSMD2', 'RPL36', 'RPS11', 'JUNB', 'RPS10', 'RPS13', 'RPS12', 'RPL21', 'HPCAL1', 'AR', 'RFX4', 'CSNK2B', 'RPL24', 'VDAC1', 'RPL29', 'PFN1', 'RPL28', 'SHMT2', 'PRDX3', 'PRDX2', 'LDHA', 'HSPH1', 'BLOC1S1', 'PCBP1', 'PRDX1', 'RRS1', 'HEXIM1', 'BTF3', 'FIS1', 'JUN', 'XBP1', 'JUND', 'GADD45B', 'H3F3A', 'NR2F1', 'NR2F6', 'RPS26', 'RPS25', 'HNRNPK', 'FASN', 'RPL27A', 'HYOU1', 'CALM3', 'CALM1', 'CALM2', 'RPS24', 'EZH2', 'RPS23', 'MRPS17', 'ARF1', 'CDKN1A', 'CITED1', 'RPLP0', 'TECR', 'MED16', 'TUBA1B', 'TUBA1A', 'TMED2', 'CTSD', 'EMD', 'VAV3', 'UPF1', 'TUBB', 'NME2', 'MRPS2', 'NME1', 'TUBB2A', 'AHRR', 'PGAM5', 'PPARG', 'ALDOC', 'TKT', 'ALDOA', 'PTMA', 'RPL10', 'RPL12', 'RPL11', 'EXOSC4', 'RPS15A', 'RPL14', 'PAK6', 'RPL13', 'RPL15', 'RPS2', 'CCT7', 'RPL18', 'RPL17', 'RPL19', 'NPM1', 'MDH2', 'TUBB4B', 'BLCAP', 'FKBP1A', 'RSL1D1', 'PSMC5', 'RLIM', 'HSPA1B', 'RPL10A', 'CNDP2', 'GRIP1', 'PPP1CC', 'TUBB3', 'ARHGDIA', 'CFL1', 'AP2M1', 'G6PD', 'RPS9', 'RPS7', 'RPS8', 'TAP1', 'RPSA', 'ILF2', 'PDIA4', 'EEF1A1', 'ACLY', 'NCL', 'EEF1A2', 'FKBP4', 'FKBP5', 'LRRC59', 'FOXO4', 'PHB', 'HSP90B1', 'UBB', 'CLTCL1', 'BAG1', 'UBC', 'PGK1', 'THEM6', 'HSPA8', 'HSPA5', 'ARPC4', 'EEF2', 'CDK5', 'NACA', 'GNB2', 'REEP6', 'EIF4G1', 'YWHAE', 'HSP90AB1', 'WDR1', 'THRA', 'YWHAB', 'HSPB1', 'RPS4X', 'RPL7A', 'HEBP2', 'UBTF', 'YWHAH', 'HSP90AA1', 'H2AFX', 'DDX54', 'RPL13A', 'H2AFV', 'EDF1', 'RPS3A', 'EEF1G', 'SLC25A5', 'GAPDH', 'INA', 'OTUB1', 'CEBPA', 'CEBPB', 'LUZP2', 'RAB1B', 'RPL36A', 'HNRNPA1', 'HNRNPA0', 'MAPK3', 'RPL23A', 'HNRNPAB', 'PNRC2', 'PFKL', 'ACTC1', 'EIF3I', 'STUB1', 'P4HB', 'RAN']",3.5478336866291e-06,0,0,195,"ESR1",3.5478336866291e-06,5.52924710521774e-05,0.00662313801685932,0.963794006556154,0.963561354755848,-0.102392983001324,0.789626240246179,0.922091997266726
"ILF2",9.72268481362717e-07,2.36147811725846,32.6914384124704,"['RPL4', 'YWHAE', 'EIF4A3', 'RPLP0', 'IFIT1', 'RPL8', 'RPL10A', 'RPL9', 'TOMM22', 'RPL7', 'RPS4X', 'RPL7A', 'MAP1LC3B', 'RPS16', 'SUMO2', 'RPS13', 'GABARAPL2', 'GABARAPL1', 'RPL21', 'SSR4', 'RPS8', 'RPL23', 'H2AFX', 'RHOB', 'EEF1A1', 'EEF1G', 'RCN1', 'SF3B4', 'DDX28', 'RPL10', 'MEPCE', 'RPL11', 'MRPS34', 'TIMM13', 'MRPL17', 'GABARAP', 'RPS15A', 'PUF60', 'UBC', 'RPL14', 'RPS2', 'RPL18', 'HNRNPA1', 'RPL17', 'RPL19', 'UBL4A', 'CBX6', 'HSPA5', 'FN1', 'MRPL28', 'RPL23A', 'RPS26', 'RPS24', 'RPS23']",5.21135906010416e-05,0,0,54,"ILF2",5.21135906010416e-05,7.71505789651918e-52,1.39854030393338e-30,0.794062400686762,0.792762117517491,-0.168247614013106,2.50202399318862e-07,0.0170111147893157
"HTT",0.00036923808435535,1.68193787148144,13.294152833365,"['RPL4', 'NDUFA13', 'ERCC6L', 'HIP1', 'MRFAP1L1', 'HSP90AB1', 'DIRAS2', 'MRFAP1', 'ENO1', 'COX6A1', 'PHB2', 'MAP1LC3B', 'CHCHD2', 'TUBA1A', 'CA4', 'RAC1', 'GPRASP2', 'PDK2', 'GIT1', 'YWHAG', 'TUBB', 'ETV4', 'SRP9', 'SYN1', 'COX6B1', 'STX1B', 'NDUFS5', 'UQCRC1', 'VDAC1', 'ALDOC', 'ALDOA', 'SLC25A11', 'GAPDH', 'PFN2', 'GNAZ', 'NDUFB10', 'DCTN1', 'THY1', 'COX5B', 'UQCRH', 'PPP2CA', 'NEUROD1', 'LDHB', 'STIP1', 'DNAJB1', 'LDHA', 'ZMAT2', 'UBC', 'CD59', 'CYC1', 'BCAP31', 'PRNP', 'HSPA8', 'F8A1', 'MAGEE1', 'PTGES2', 'FEM1B', 'LSAMP', 'HMGA1', 'DNAJA1', 'PSMC5', 'CDK5', 'DLG4', 'TOLLIP', 'HSPA1B', 'EZH2']",0.016492634434539,0,0,66,"HTT",0.016492634434539,2.1262014214017e-07,9.86562555127506e-10,NA,NA,NA,0.00306730014989076,0.809675614752482
"ERG",0.0012540945085786,3.05390173665707,20.4041603303989,"['HSPA8', 'JUN', 'SPI1', 'TUBB', 'RPLP0', 'ETV1', 'ACTB', 'NME1', 'DNAJA1', 'RPL7A', 'AR', 'RPS18', 'PCBP1', 'UBC', 'HSPA1B']",0.0480139040427234,0,0,15,"ERG",0.0480139040427234,NA,NA,NA,NA,NA,NA,NA
"NFE2L2",0.00249438999983447,2.40559240559241,14.4184258282166,"['PRKCG', 'GADD45GIP1', 'CDKN1A', 'JUN', 'PRKCH', 'JUND', 'PRKCD', 'KEAP1', 'COPS7A', 'TRIM28', 'SUMO3', 'SUMO2', 'ENC1', 'UBC', 'PGAM5', 'PPARG', 'PRKCQ', 'MAFK', 'PTMA']",0.0835620649944548,0,0,19,"NFE2L2",0.0835620649944548,2.9245200263704e-21,2.50440413581351e-13,0.99128129015896,0.990941022751457,-0.0502345719969233,0.0118148759393344,0.258695118240035
"HSF1",0.00850301431633197,1.80761243656303,8.6174932270783,"['YWHAE', 'GSK3A', 'CEBPB', 'TAF9', 'HSPB1', 'ENO2', 'DNAJB1', 'SUMO3', 'UBC', 'SUMO2', 'AAMP', 'MAPK3', 'HSPA8', 'DAXX', 'HSP90AA1', 'SURF2', 'HSBP1', 'MID2', 'SRP9', 'SUB1', 'PRKCQ', 'STUB1', 'FKBP4', 'HSPA1B', 'FKBP5', 'HSPA1A', 'MAD2L1']",0.253200870752997,0,0,27,"HSF1",0.253200870752997,4.92169731040601e-07,0.000298865713752904,NA,NA,NA,0.491821578956849,0.356932218710132
"NR3C1",0.0126389903041341,1.48386565120885,6.48593042692189,"['EIF4A2', 'HSP90AB1', 'CLU', 'PTMS', 'GRIP1', 'TUBA1A', 'TRIM28', 'PPP2R1A', 'FTH1', 'SUMO2', 'YWHAH', 'DAXX', 'HSP90AA1', 'PAWR', 'DDX54', 'ATP1B1', 'AR', 'NCL', 'FKBP4', 'SLC25A4', 'FKBP5', 'CEBPA', 'CEBPB', 'SET', 'CENPB', 'PPP2CA', 'STIP1', 'UBB', 'PRDX1', 'TCEAL2', 'UBC', 'BAG1', 'HNRNPA1', 'MAPK3', 'JUN', 'SF3A1', 'NR2F6', 'DNAJA1', 'NR4A1', 'CDK5', 'GNB2', 'DNAJA2', 'CALM3', 'STUB1', 'CALR', 'CALM1', 'HSPA1B', 'RAN', 'HSPA1A']",0.338724940150793,0,0,49,"NR3C1",0.338724940150793,5.5830216003453e-05,0.000268400409817056,NA,NA,NA,2.92838185600559e-06,0.000338601242984024
