"CHEM_ID","SUPER_PATHWAY","SUB_PATHWAY","CHEMICAL_NAME","SHORT_NAME","CHEMSPIDER","HMDB","PUBCHEM","KEGG","acrophase","amplitude","p_statistic","amp_ratio","sin_coff","cos_coeff","BHQ","Bonf"
"100001851","Amino Acid","Glycine, Serine and Threonine Metabolism","N-acetylserine","N-acetylserine",58744,"HMDB0002931",65249,NA,"4.65650887662879","0.0553188807823039","0.180726115718144","0.0547259743124822","-0.0552325342732961","-0.00308961627972221",0.450949189699267,1
"100001856","Lipid","Phosphatidylethanolamine (PE)","1-stearoyl-2-oleoyl-GPE (18:0/18:1)","1-stearoyl-2-oleoyl-GPE (18:0/18:1)",NA,"HMDB0008993",9546742,NA,"5.17081966230225","0.0550227606072316","0.0621379616148139","0.056291716680798","-0.0493415554618552","0.0243498478320787",0.254082450372616,1
"100001859","Lipid","Inositol Metabolism","chiro-inositol","chiro-inositol",10254647,"HMDB0240209",NA,"C19891","0.088844843867947","0.230243298830615","0.167595433146723","0.190154172227548","0.0204290293943107","0.229335194452161",0.430565898972338,1
"100001866","Lipid","Phosphatidylglycerol (PG)","1-stearoyl-2-oleoyl-GPG (18:0/18:1)","1-stearoyl-2-oleoyl-GPG (18:0/18:1)",NA,"HMDB0010604",24779551,NA,"5.42862082015745","0.0261203455482929","0.283201286143677","0.0261493095198163","-0.019702186223817","0.0171492364134459",0.562398893127095,1
"100001869","Lipid","Phosphatidylcholine (PC)","1-stearoyl-2-arachidonoyl-GPC (18:0/20:4)","1-stearoyl-2-arachidonoyl-GPC (18:0/20:4)",17347139,"HMDB0008048",16219824,NA,"5.23858165801956","0.0404370066601215","0.0297949143785788","0.0404628244417387","-0.0349669124513252","0.0203092722974525",0.162726070836853,1
"100001872","Lipid","Phosphatidylserine (PS)","1-stearoyl-2-arachidonoyl-GPS (18:0/20:4)","1-stearoyl-2-arachidonoyl-GPS (18:0/20:4)",NA,"HMDB0012383",24779545,NA,"0.13432185091084","0.0199240493659774","0.649075209039712","0.0196939574727504","0.00266819484562167","0.0197445810136275",0.790838905241833,1
"100001880","Lipid","Glycosphingolipid Sulfates","3-sulfo-nervonoyl-galactosylceramide (d18:1/24:1)","3-sulfo-nervonoyl-galactosylceramide (d18:1/24:1)",NA,NA,NA,NA,"1.40323998593328","0.067105268827367","0.447042794360121","0.069159587106589","0.0661654761659906","0.0111913747198873",0.684589063520107,1
"100001882","Lipid","Hexosylceramides (HCER)","glycosyl-N-stearoyl-sphingosine (d18:1/18:0)","glycosyl-N-stearoyl-sphingosine (d18:1/18:0)",NA,NA,NA,NA,"1.28982496012232","0.118691305387702","0.204347780933185","0.124753451117743","0.114037008902477","0.0329117999388243",0.482161984618784,1
"100001948","Energy","TCA Cycle","succinylcarnitine (C4-DC)","succinylcarnitine (C4-DC)",28639166,"HMDB0061717",71464481,NA,"0.657082436247587","0.012462660272932","0.955443531185644","0.0126733903476033","0.0076123099572961","0.00986765616509658",0.965682274543061,1
"100001977","Cofactors and Vitamins","Vitamin A Metabolism","beta-cryptoxanthin","beta-cryptoxanthin",4904571,"HMDB0033844",5281235,"C08591","5.23452930390381","0.279787996123652","0.0707528591908967","0.22868580250347","-0.2425072832373","0.139540461342768",0.280497375777108,1
"100001993","Lipid","Pregnenolone Steroids","pregnenediol disulfate (C21H34O8S2)*","pregnen-diol disulfate*",NA,NA,NA,NA,"2.48526444631251","0.158389445360449","0.497659371933827","0.158425687585245","0.0966511462082745","-0.125482159441959",0.695693409392606,1
"100002070","Lipid","Fatty Acid, Dicarboxylate","2-hydroxyglutarate","2-hydroxyglutarate",42,"HMDB0059655",43,"C02630","1.93393683072655","0.0455563316591043","0.736107952766644","0.044039014444068","0.042585416108914","-0.0161821410531784",0.840801708964267,1
"100002102","Nucleotide","Pyrimidine Metabolism, Uracil containing","N-acetyl-beta-alanine","N-acetyl-beta-alanine",68881,"HMDB0061880",76406,"C01073","1.16425964249413","0.0612779497720407","0.384397934069138","0.0607439111389576","0.056283541322931","0.0242311804172778",0.637398697469208,1
"100002103","Amino Acid","Methionine, Cysteine, SAM and Taurine Metabolism","5-methylthioribose**","5-methylthioribose",480,"HMDB0001087",6419710,NA,"1.79897271126679","0.175789369973413","0.0567768006614938","0.182055311492964","0.171233000760841","-0.0397638283630635",0.23690783561076,1
"100002106","Lipid","Sphingomyelins","sphingomyelin (d18:1/18:1, d18:2/18:0)","sphingomyelin (d18:1/18:1, d18:2/18:0)",4947837,"HMDB0012101",6443882,NA,"1.0746888385445","0.0244125958130279","0.689732592610343","0.0244305577064389","0.0214694639989306","0.0116205400016045",0.812490429605849,1
"100002107","Lipid","Sphingomyelins","palmitoyl sphingomyelin (d18:1/16:0)","palmitoyl sphingomyelin (d18:1/16:0)",8115562,"HMDB0010169",9939941,NA,"4.09412421736757","0.0252258805466514","0.515172348104806","0.0251161480262665","-0.0205562033877514","-0.0146214756996455",0.707554827894641,1
"100002113","Amino Acid","Methionine, Cysteine, SAM and Taurine Metabolism","cysteine sulfinic acid","cysteine sulfinic acid",107,"HMDB0000996",109,"C00606","5.619260295125","0.036311146216899","0.806679688757619","0.0352859820874984","-0.0223753949078484","0.0285979202443613",0.884855108033287,1
"100002137","Lipid","Eicosanoid","5-HETE","5-HETE",8038582,"HMDB0011134",5280733,"C04805","4.5844293684257","0.157777654445637","0.209296304396405","0.138936735611421","-0.156487716955315","-0.02013411742491",0.488778976603735,1
"100002154","Xenobiotics","Food Component/Plant","ergothioneine","ergothioneine",2297320,"HMDB0003045",5351619,"C05570","5.32099128884939","0.0917641710777185","0.522229616793028","0.100539817005677","-0.0752877222796741","0.0524635298804746",0.712404107066946,1
"100002167","Lipid","Eicosanoid","12-HETE","12-HETE",21509475,"HMDB0006111",5283155,"C14777","4.32873391463726","0.116360659402815","0.298123113587417","0.0950562891883072","-0.107901553248098","-0.0435552277379626",0.57862337818595,1
"100002180","Carbohydrate","Glycolysis, Gluconeogenesis, and Pyruvate Metabolism","fructose 1,6-diphosphate/glucose 1,6-diphosphate/myo-inositol diphosphates","Isobar: hexose diphosphates",NA,"HMDB0001058,HMDB0003514",3.9341243839561e+46,"C01231,C00354,C05378","5.5319942488194","0.101412346112033","0.430848588559736","0.0917607374063213","-0.0692149160534692","0.0741198984056103",0.679021232380408,1
"100002196","Lipid","Fatty Acid, Monohydroxy","13-HODE + 9-HODE","13-HODE + 9-HODE",NA,"HMDB0004670,HMDB0004667",5.31283052829451e+31,"C14767,C14762","1.79271678268095","0.0637252730548153","0.476323210230072","0.0595122187675634","0.0621625094815828","-0.0140261484685887",0.692854878829668,1
"100002204","Amino Acid","Histidine Metabolism","N-acetyl-3-methylhistidine*","N-acetyl-3-methylhistidine*",19993498,NA,193270,NA,"4.27165351735683","0.69836924756741","0.00012517599921389","0.458143534108426","-0.631631794356027","-0.297927646092901",0.00651749702573654,0.0977624553860481
"100002227","Lipid","Sterol","4-cholesten-3-one","4-cholesten-3-one",427,"HMDB0000921",91477,"C00599","1.81773839676138","0.0140003549801692","0.886525560620939","0.0136708596301403","0.0135756462934334","-0.00342224594182479",0.927664297663383,1
"100002254","Lipid","Endocannabinoid","stearoyl ethanolamide","stearoyl ethanolamide",25958,"HMDB0013078",27902,NA,"1.02110957363623","0.0461387283493234","0.22722117029716","0.0483868542246655","0.0393419497041902","0.0241038015085926",0.505583287755219,1
"100002284","Lipid","Fatty Acid, Dihydroxy","2S,3R-dihydroxybutyrate","2S,3R-dihydroxybutyrate",9139682,"HMDB0002453",10964471,NA,"1.34825612423718","0.293821368150168","0.00130350649436538","0.309976176002395","0.286575719675128","0.0648486952399118",0.0248302090755942,1
"100002285","Lipid","Fatty Acid, Dihydroxy","2,4-dihydroxybutyrate","2,4-dihydroxybutyrate",167259,"HMDB0000360",192742,NA,"1.70122064072271","0.137796224538262","0.0318379090946081","0.137121082822249","0.136625893490048","-0.017921069305292",0.166881926193885,1
"100002356","Lipid","Fatty Acid, Branched","(16 or 17)-methylstearate (a19:0 or i19:0)","(16 or 17)-methylstearate (a19:0 or i19:0)",2340933,"HMDB0037397",3083779,NA,"3.13296074677349","0.0679518735705377","0.55427177156739","0.0637429204819246","0.000586546956673314","-0.0679493420454824",0.733794401905072,1
"100002367","Lipid","Fatty Acid, Dihydroxy","2R,3R-dihydroxybutyrate","2R,3R-dihydroxybutyrate",17215960,"HMDB0000498",13120901,NA,"1.44663554192759","0.0937583577779684","0.195430566549061","0.0882256149913351","0.0930366009468321","0.0116112246331492",0.472542639240918,1
"100002376","Xenobiotics","Chemical","dexpanthenol","dexpanthenol",4516,"HMDB0004231",4678,"D03726","3.27862048149392","0.27318480289445","0.175137434166013","0.245407851492358","-0.0373168829718865","-0.270624069102772",0.442590012837312,1
"100002417","Xenobiotics","Food Component/Plant","2,3-dihydroxyisovalerate","2,3-dihydroxyisovalerate",657,"HMDB0012141",677,"C04039","0.625856863372322","0.120902121023807","0.753541234618354","0.105192296723984","0.070823488345682","0.0979865111461993",0.851686981529572,1
"100002458","Amino Acid","Leucine, Isoleucine and Valine Metabolism","3-methylglutaconate","3-methylglutaconate",1267861,"HMDB0000522",1551553,NA,"1.74878775544085","0.149363401732847","0.00038359432164175","0.16090069339109","0.147003654401418","-0.0264452523118283",0.0106995416143645,0.299587165202207
"100002462","Amino Acid","Lysine Metabolism","5-(galactosylhydroxy)-L-lysine","5-(galactosylhydroxy)-L-lysine",NA,NA,66995551,NA,"1.66438632367762","0.0584933781445634","0.158089745333321","0.0580033315173611","0.0582373907685911","-0.00546640679325158",0.422835928442889,1
"100002466","Amino Acid","Glutathione Metabolism","cysteinylglycine disulfide*","cysteinylglycine disulfide*",17215992,"HMDB0000709",22833544,NA,"0.43472735988209","0.211408401486049","0.166298058695422","0.192581375909359","0.0890374254633464","0.191744228298391",0.430221260157209,1
"100002500","Amino Acid","Histidine Metabolism","formiminoglutamate","formiminoglutamate",388370,"HMDB0000854",439233,"C00439","1.73820669581557","0.219294913575851","0.0146539171035469","0.228735335678795","0.216229078912506","-0.036540998247027",0.112203031939903,1
"100002514","Amino Acid","Histidine Metabolism","hydantoin-5-propionate","hydantoin-5-propionate",761,"HMDB0001212",782,"C05565","1.77560979902151","0.46209038816549","0.0594132787175999","0.485245714189239","0.452432208505213","-0.0939820384011125",0.244219845676029,1
"100002528","Xenobiotics","Chemical","sulfate*","sulfate*",1086,"HMDB01448",5152822,"C00059","1.59249303864127","0.154997735637123","0.00253769182246153","0.156592231136207","0.154961254685104","-0.00336267736391759",0.0381141791027395,1
"100002619","Carbohydrate","Pentose Metabolism","sedoheptulose","sedoheptulose",4573620,"HMDB0003219",5459879,"C02076","0.236419621330203","0.0470067692846766","0.343485797347608","0.0517795972231108","0.0110100830932027","0.0456991731748353",0.606758868624118,1
"100002668","Xenobiotics","Drug - Other","N-carbamoylglutamate","N-carbamoylglutamate",108351,"HMDB0062795",3679006,"C05829","0.652909775295124","0.0697180994385559","0.410592272226793","0.066827241551893","0.0423537639152536","0.0553784441054038",0.668067842935678,1
"100002704","Nucleotide","Purine Metabolism, Guanine containing","guanosine 3'-monophosphate (3'-GMP)","guanosine 3'-monophosphate (3'-GMP)",3402,NA,135398727,NA,"0.672986746790618","0.0413343192497324","0.621013985940038","0.0395306215691829","0.0257646852238413","0.0323219266621774",0.777262697146105,1
"100002733","Nucleotide","Purine Metabolism, Guanine containing","guanosine 2'-monophosphate (2'-GMP)*","guanosine 2'-monophosphate (2'-GMP)*",392466,"HMDB0240586",135460966,NA,"1.07983546264737","0.161300173390599","0.121869989291205","0.180719493705904","0.142247436238816","0.0760487529110201",0.373337761725667,1
"100002749","Amino Acid","Methionine, Cysteine, SAM and Taurine Metabolism","S-methylcysteine","S-methylcysteine",22826,"HMDB0002108",24417705817488180,NA,"5.42720946878821","0.0381319513535328","0.636402596848345","0.0355427130538509","-0.0287976660620997","0.0249948023277637",0.782975160495031,1
"100002769","Amino Acid","Urea cycle; Arginine and Proline Metabolism","argininate*","argininate*",140984,"HMDB0003148",160437,NA,"2.84700682137568","0.0750404358214722","0.238436153250185","0.0747164933493106","0.0217875064229554","-0.0718078795965051",0.514148931283095,1
"100002784","Amino Acid","Urea cycle; Arginine and Proline Metabolism","2-oxoarginine*","2-oxoarginine*",542,"HMDB0004225",558,"C03771","2.98715774398859","0.0130836716134001","0.895823826829999","0.0130737898767238","0.00201255337968482","-0.0129279577575582",0.93037022440722,1
"100002841","Lipid","Eicosanoid","15-KETE","15-KETE",4444287,"HMDB0010210",5280701,"C04577","1.38528629493377","0.153878263792259","0.0209227151191261","0.158186549031156","0.151238067351052","0.0283825131311269",0.1307251240643,1
"100002910","Amino Acid","Histidine Metabolism","1-methyl-5-imidazoleacetate","1-methyl-5-imidazoleacetate",4954265,"HMDB04988",6451814,NA,"0.850622620951296","0.0150398687545226","0.996632555342633","0.0112246856757311","0.0113053366735112","0.00991902287787597",0.997910289387944,1
"100002945","Lipid","Fatty Acid, Branched","(14 or 15)-methylpalmitate (a17:0 or i17:0)","(14 or 15)-methylpalmitate (a17:0 or i17:0)",NA,"HMDB0061859",818117903417,"C16995","4.07901735635486","0.0967105414769008","0.495301174539949","0.0850259871340358","-0.0779522306871257","-0.0572396590106587",0.695693409392606,1
"100002957","Carbohydrate","Nucleotide Sugar","UDP-N-acetylglucosamine/galactosamine","UDP-N-acetylglucosamine/galactosamine",NA,"HMDB0000304,HMDB0000290",445761167,"C00203,C00043","2.19108222513918","0.0960956783908421","0.627077772560917","0.0931524972688343","0.0781942360996462","-0.0558573258059223",0.777340798300711,1
"100002990","Lipid","Diacylglycerol","oleoyl-linoleoyl-glycerol (18:1/18:2) [2]","oleoyl-linoleoyl-glycerol (18:1/18:2) [2]",29788004,"HMDB0007219",71433693,NA,"3.63989683987324","0.102965754466496","0.761858775064662","0.0883615454183165","-0.0492111060461984","-0.090444533469771",0.853841713960493,1
"100003000","Lipid","Lysoplasmalogen","1-(1-enyl-palmitoyl)-GPE (P-16:0)*","1-(1-enyl-palmitoyl)-GPE (P-16:0)*",10471193,"HMDB0011152",NA,NA,"0.743764607332719","0.0617690566724045","0.0626827867210835","0.0637485859521329","0.0418215533879414","0.0454573870170546",0.254975293901907,1
"100003001","Lipid","Lysoplasmalogen","1-(1-enyl-stearoyl)-GPE (P-18:0)*","1-(1-enyl-stearoyl)-GPE (P-18:0)*",NA,NA,NA,NA,"0.212079913991364","0.0767970134255804","0.00376142844550391","0.0803357482143199","0.0161652850212796","0.0750763933022197",0.0481586166547304,1
"100003119","Lipid","Endocannabinoid","N-oleoyltaurine","N-oleoyltaurine",4941625,NA,6437033,NA,"3.08307822141459","0.156860043688586","0.286570318730614","0.13736743079276","0.00917333947011135","-0.156591580709025",0.565180350829822,1
"100003151","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)","linoleoylcarnitine (C18:2)*","linoleoylcarnitine (C18:2)*",4952667,"HMDB0006469",6450015,NA,"1.53175122307944","0.263917101660876","0.0206770803522048","0.26819347523005","0.263715953751032","0.0103020525265858",0.1307251240643,1
"100003169","Peptide","Dipeptide","isoleucylglycine","isoleucylglycine",303621,"HMDB0028907",342532,NA,"1.45723124282994","0.308800241347202","0.0490976605364058","0.340075651585591","0.306811077859429","0.0349935931111015",0.217870868630301,1
"100003185","Peptide","Dipeptide","leucylglycine","leucylglycine",71402,"HMDB0028929",79070,NA,"1.07090445344264","0.10454424178047","0.128407351040307","0.112069473828396","0.0917516224313734","0.0501112589211653",0.380572419077459,1
"100003258","Cofactors and Vitamins","Ascorbate and Aldarate Metabolism","2-O-methylascorbic acid","2-O-methylascorbic acid",90149,"HMDB0240294",54726398,NA,"1.82050079114898","0.0711888370461839","0.161619898294227","0.0702350201614105","0.068980950580942","-0.0175920145787164",0.425335429648416,1
"100003260","Amino Acid","Glutamate Metabolism","carboxyethyl-GABA","carboxyethyl-GABA",2474,"HMDB0002201",2572,NA,"2.20378196586648","0.0291135460465698","0.757382859176781","0.0278004626567007","0.0234732313377848","-0.0172222522908177",0.852188784412117,1
"100003271","Amino Acid","Glutamate Metabolism","beta-citrylglutamate","beta-citrylglutamate",19992713,NA,189741,"C20775","4.78133733034626","0.10265532172146","0.0301020335631626","0.101681081044454","-0.102411413088515","0.00707230845976362",0.163261723700208,1
"100003397","Lipid","Phospholipid Metabolism","trimethylamine N-oxide","trimethylamine N-oxide",1113,"HMDB0000925",1145,"C01104","1.38900642966501","0.260106437128154","0.137140217017374","0.22462936436514","0.255820318060431","0.0470247116201941",0.393773931950622,1
"100003415","Amino Acid","Lysine Metabolism","N6-methyllysine","N6-methyllysine",144469,"HMDB0002038",164795,"C02728","3.36463858439731","0.159983287949054","0.549961097687002","0.14005885768439","-0.035388482836745","-0.156020215694965",0.732216043282946,1
"100003434","Amino Acid","Histidine Metabolism","imidazole propionate","imidazole propionate",63798,"HMDB0002271",70630,NA,"1.61652276717838","0.408381960949403","0.148735918870226","0.453217875535485","0.40795509091408","-0.0186673465217913",0.411268573743247,1
"100003588","Peptide","Dipeptide","phenylalanylglycine","phenylalanylglycine",88678,"HMDB0028995",6992304,NA,"1.03514960358011","0.263306131181401","0.0434355257274021","0.258624378795538","0.22642713830037","0.134390735390587",0.206848448738421,1
"100003598","Peptide","Dipeptide","tyrosylglycine","tyrosylglycine",227627,"HMDB0029105",7021854,NA,"1.18452139231653","0.176564688093322","0.0474542161934436","0.196084033625388","0.1635552016988","0.0665190580116495",0.215256563895591,1
"100003674","Peptide","Dipeptide","prolylglycine","prolylglycine",4932143,"HMDB0011178",6426709,NA,"0.741347184839716","0.100623639953205","0.0853802431957501","0.103109561382076","0.067949348239284","0.0742159214137283",0.313364423850554,1
"100003695","Xenobiotics","Food Component/Plant","mannonate*","mannonate*",2496757,NA,3246006,NA,"0.761682099946101","0.212522580356716","0.00187112638739342","0.216010171812879","0.146670273359888","0.153797522977493",0.0319045720177472,1
"100003823","Xenobiotics","Food Component/Plant","3-hydroxyindolin-2-one","3-hydroxyindolin-2-one",5872,NA,6097,"C11130","1.28191823801511","0.281260993462611","0.017515320041003","0.306415129594436","0.269606686954864","0.0801247826380607",0.12213807992878,1
"100003892","Amino Acid","Methionine, Cysteine, SAM and Taurine Metabolism","lanthionine","lanthionine",88959,NA,98504,NA,"1.41163554469372","0.111745819606701","0.0479572882430639","0.119781405483338","0.110333423785966","0.0177105560398222",0.215256563895591,1
"100003901","Lipid","Lysophospholipid","2-stearoyl-GPE (18:0)*","2-stearoyl-GPE (18:0)*",24769218,"HMDB0011129",9065845353480668,NA,"3.56938910781661","0.10738789933051","0.40765238882148","0.0971864110190463","-0.0445516789148024","-0.097710331227011",0.666059656212502,1
"100003926","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)","(R)-3-hydroxybutyrylcarnitine","(R)-3-hydroxybutyrylcarnitine",NA,"HMDB0013127",53481617,NA,"0.525294781769691","0.178164530915561","0.0123264751271113","0.172612461774675","0.089343822501479","0.154143703916787",0.0982344599415707,1
"100004054","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)","margaroylcarnitine (C17)*","margaroylcarnitine (C17)*",35015987,"HMDB0006210",53477803,NA,"1.23420181663464","0.225541751622991","0.0337215111744369","0.247236694263328","0.212885449957156","0.0744907170169974",0.172133988413302,1
"100004089","Lipid","Fatty Acid, Monohydroxy","2-hydroxydecanoate","2-hydroxydecanoate",20195,"HMDB0094656",21488,NA,"4.92471518601828","0.0472770834838098","0.515131878299562","0.0445141092357009","-0.0462153984910127","0.00996290946722021",0.707554827894641,1
"100004111","Xenobiotics","Benzoate Metabolism","4-methylcatechol sulfate","4-methylcatechol sulfate",NA,"HMDB0240459",54104170,NA,"1.39663985511238","0.663641725493374","0.068696840988936","0.684775505558346","0.653602852746563","0.114994133317216",0.276680642006414,1
"100004290","Amino Acid","Tyrosine Metabolism","o-Tyrosine","o-Tyrosine",82607,"HMDB0006050",91482,NA,"1.30044211101133","0.100989456962285","0.00713089612933793","0.103550686374167","0.0973211518214025","0.026971537325348",0.0704965807216826,1
"100004295","Xenobiotics","Food Component/Plant","2-piperidinone","2-piperidinone",12144,"HMDB0011749",12665,NA,"1.24296769009496","0.211352146494516","0.295035790038154","0.182776764139067","0.200096319073332","0.0680528685739431",0.574620827979547,1
"100004299","Amino Acid","Histidine Metabolism","N-acetyl-1-methylhistidine*","N-acetyl-1-methylhistidine*",NA,NA,53859791,NA,"0.395991096766156","0.0917509049542322","0.865592538819871","0.0783815592048477","0.0353904139957451","0.0846507363058958",0.914836497240269,1
"100004327","Lipid","Lysophospholipid","1-stearoyl-GPS (18:0)*","1-stearoyl-GPS (18:0)*",7826051,"HMDB0061698",74819135,NA,"1.06598247971714","0.0768781355676887","0.129618775255575","0.0755419964153956","0.0672887045361475","0.0371816886411977",0.380572419077459,1
"100004328","Lipid","Sphingomyelins","sphingomyelin (d18:1/14:0, d16:1/16:0)*","sphingomyelin (d18:1/14:0, d16:1/16:0)*",9608732,"HMDB0012097",11433862,NA,"0.756839786529396","0.0222307374846739","0.815300582751391","0.0225851435199177","0.015264232863155","0.0161619579324989",0.889315300459269,1
"100004329","Lipid","Sphingomyelins","sphingomyelin (d18:2/16:0, d18:1/16:1)*","sphingomyelin (d18:2/16:0, d18:1/16:1)*",NA,NA,NA,NA,"1.82396836685357","0.00710724589268051","0.991848585022364","0.00665321639078522","0.0068806866037302","-0.00178019550619354",0.994395051222678,1
"100004396","Lipid","Fatty Acid, Dicarboxylate","3-hydroxyadipate","3-hydroxyadipate",133894,"HMDB0000345",151913,NA,"1.13148193542022","0.284854460482667","0.0308889363071478","0.288686625384679","0.257805671731566","0.121154031216083",0.164911005992996,1
"100004488","Amino Acid","Urea cycle; Arginine and Proline Metabolism","N-monomethylarginine","N-monomethylarginine",117259,"HMDB0029416",132862,"C03884","0.270108001794619","0.111859840454923","0.102063061861529","0.114605518081978","0.0298481791557027","0.107804035674412",0.346500121241616,1
"100004499","Amino Acid","Lysine Metabolism","6-oxopiperidine-2-carboxylate","6-oxopiperidine-2-carboxylate",2282737,"HMDB0061705",3014237,NA,"1.70963346078606","0.327573438405066","0.111802715125458","0.360586271112078","0.324421394640063","-0.0453333899936252",0.359241560501929,1
"100004523","Amino Acid","Urea cycle; Arginine and Proline Metabolism","N-delta-acetylornithine","N-delta-acetylornithine",8096135,"HMDB0003357",9920500,"C00437","1.16314537684161","0.0323781875193305","0.931310934892341","0.0301217757615756","0.0297249454444066","0.0128364576641681",0.953281572936983,1
"100004541","Amino Acid","Polyamine Metabolism","acisoga","acisoga",114601,"HMDB0061384",129397,NA,"1.60334288999235","0.44387143551306","7.03102648441147e-05","0.438338910629259","0.443636364469191","-0.0144439393858887",0.00432933309407321,0.0549123168432536
"100004542","Lipid","Fatty Acid, Amino","2-aminoheptanoate","2-aminoheptanoate",198338,"HMDB0094649",227939,NA,"2.21296467722074","0.0652794942559455","0.591255538324182","0.0604936088283495","0.0522757500836781","-0.0390980603547139",0.754527084037886,1
"100004561","Amino Acid","Tryptophan Metabolism","N-formylanthranilic acid","N-formylanthranilic acid",91624,"HMDB0004089",101399,"C05653","1.10088929428009","0.121193794022447","0.00781099355867882","0.119690755758058","0.108057645716564","0.0548769615754082",0.0742730879812734,1
"100004612","Lipid","Endocannabinoid","docosahexaenoyl ethanolamide","docosahexaenoyl ethanolamide",4446571,"HMDB0013658",5283451,NA,"0.608766324836276","0.0214576720255587","0.681566848015264","0.0225040065306137","0.0122706951682379","0.0176028897867545",0.80897220106371,1
"100004635","Amino Acid","Methionine, Cysteine, SAM and Taurine Metabolism","methionine sulfone","methionine sulfone",63154,"HMDB0062174",69961,NA,"1.98013405156445","0.278517701124424","0.0334783144379932","0.250934768975464","0.255507852833956","-0.110850561477223",0.172096373041005,1
"100005372","Lipid","Lysoplasmalogen","1-(1-enyl-oleoyl)-GPE (P-18:1)*","1-(1-enyl-oleoyl)-GPE (P-18:1)*",NA,NA,NA,NA,"0.939954304663471","0.0858588879954441","0.224753987984208","0.0896599517483597","0.0693337264747995","0.0506417122630338",0.505583287755219,1
"100005373","Amino Acid","Lysine Metabolism","fructosyllysine","fructosyllysine",110281,"HMDB0034879",9839580,NA,"0.987446974578955","0.0578422354303833","0.235400857614724","0.0587527192308335","0.0482764274604752","0.0318608027400027",0.514148931283095,1
"100005383","Xenobiotics","Bacterial/Fungal","N-methylpipecolate","N-methylpipecolate",9461516,NA,11286529,NA,"1.78610640431246","0.128678785364934","0.629038904642829","0.14012363330918","0.125707617045835","-0.0274922683613488",0.777340798300711,1
"100005384","Xenobiotics","Chemical","O-sulfo-L-tyrosine","O-sulfo-L-tyrosine",448617,NA,514186,NA,"1.59289400606319","0.052260992285407","0.248299646610357","0.0501781895156607","0.0522482330892294","-0.00115475266136117",0.525093621916825,1
"100005463","Amino Acid","Methionine, Cysteine, SAM and Taurine Metabolism","N-acetylmethionine sulfoxide","N-acetylmethionine sulfoxide",167798,NA,11902949,NA,"0.680891660961983","0.0851120253105451","0.197673935153198","0.0805432956490504","0.0535768373185179","0.0661330428409879",0.473568537897692,1
"100005466","Amino Acid","Methionine, Cysteine, SAM and Taurine Metabolism","N-acetyltaurine","N-acetyltaurine",140553,"HMDB0240253",159864,NA,"2.5973745864155","0.101959243729091","0.091346923548698","0.0993541932561277","0.0527893250289114","-0.087229436228833",0.322814241138159,1
"100005716","Lipid","Lysophospholipid","1-oleoyl-GPG (18:1)*","1-oleoyl-GPG (18:1)*",34999689,NA,NA,NA,"2.95202240155441","0.0469969783092378","0.833922406466803","0.0460560946713698","0.00885596317381812","-0.0461550418314505",0.90082074612804,1
"100005717","Lipid","Lysophospholipid","1-palmitoyl-GPG (16:0)*","1-palmitoyl-GPG (16:0)*",2548639,NA,3300276,NA,"3.18553666945714","0.032297499325769","0.891912126676937","0.0303836122805761","-0.00141882507664703","-0.0322663198722743",0.928777827912917,1
"100005805","Lipid","Lysophospholipid","1-palmitoyl-GPS (16:0)*","1-palmitoyl-GPS (16:0)*",7826050,NA,9547100,NA,"3.82751693884203","0.13057956410127","0.333216454115987","0.111865933010213","-0.0827075975366946","-0.101046899361563",0.601312342553981,1
"100005864","Xenobiotics","Food Component/Plant","methyl glucopyranoside (alpha + beta)","methyl glucopyranoside (alpha + beta)",NA,"HMDB0029965",44523830367432104,NA,"4.45838151144884","0.0687875923937779","0.780513010617798","0.061256726970179","-0.0665804173273061","-0.017285279744751",0.867339267862762,1
"100005985","Lipid","Sphingomyelins","sphingomyelin (d18:2/14:0, d18:1/14:1)*","sphingomyelin (d18:2/14:0, d18:1/14:1)*",NA,NA,NA,NA,"1.70507522409673","0.0308544893691613","0.876064756021996","0.0295678974356353","0.0305767411744919","-0.00413066742546802",0.922111286325039,1
"100005986","Lipid","Sphingomyelins","sphingomyelin (d18:1/24:1, d18:2/24:0)*","sphingomyelin (d18:1/24:1, d18:2/24:0)*",24846874,"HMDB0012107",44260126,NA,"0.201058989580588","0.0632738417087999","0.637380909567378","0.0668216078575529","0.012636235401605","0.0619992306360772",0.782975160495031,1
"100005999","Lipid","Sterol","7-hydroxycholesterol (alpha or beta)","7-hydroxycholesterol (alpha or beta)",NA,"HMDB0006119",15571093,"C15610","1.35860569339131","0.0886353682283123","0.179676100112296","0.0816922916883945","0.0866474461368548","0.0186667774114696",0.449766135216997,1
"100006051","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)","myristoleoylcarnitine (C14:1)*","myristoleoylcarnitine (C14:1)*",34999520,"HMDB0240588",129691961,NA,"1.65868019649874","0.291555196554531","0.00309363237025375","0.287204307662456","0.290429996899296","-0.0255900281169459",0.0423881908976873,1
