"CHEM_ID","SUPER_PATHWAY","SUB_PATHWAY","CHEMICAL_NAME","SHORT_NAME","CHEMSPIDER","HMDB","PUBCHEM","KEGG","acrophase","amplitude","p_statistic","amp_ratio","sin_coff","cos_coeff","BHQ","Bonf"
"100001810","Amino Acid","Urea cycle; Arginine and Proline Metabolism","dimethylarginine (SDMA + ADMA)","dimethylarginine (ADMA + SDMA)",110375,"HMDB0003334,HMDB0001539",123831169148,"C21189,C03626","1.47128488713431","0.182476441655647","0.0052649031810225","0.195473087520156","0.181573698067361","0.0181285390875728",0.0543116328147584,1
"100001851","Amino Acid","Glycine, Serine and Threonine Metabolism","N-acetylserine","N-acetylserine",58744,"HMDB0002931",65249,NA,"5.22943574510697","0.0468170160343842","0.0909496014835859","0.0464195768885489","-0.0406972266509","0.0231423579889575",0.260235356069822,1
"100001856","Lipid","Phosphatidylethanolamine (PE)","1-stearoyl-2-oleoyl-GPE (18:0/18:1)","1-stearoyl-2-oleoyl-GPE (18:0/18:1)",NA,"HMDB0008993",9546742,NA,"2.69323520834715","0.0197462507019875","0.624617885193032","0.0187194518024756","0.00855972154032251","-0.0177945380366527",0.754888508341839,1
"100001859","Lipid","Inositol Metabolism","chiro-inositol","chiro-inositol",10254647,"HMDB0240209",NA,"C19891","1.90104998351058","0.100238812583187","0.593316979976125","0.0999103075945461","0.0948219189196234","-0.0325057416541696",0.728555552382994,1
"100001866","Lipid","Phosphatidylglycerol (PG)","1-stearoyl-2-oleoyl-GPG (18:0/18:1)","1-stearoyl-2-oleoyl-GPG (18:0/18:1)",NA,"HMDB0010604",24779551,NA,"1.78134972703559","0.0183418444527361","0.48763817330776","0.0186085907996217","0.0179367722136017","-0.00383346585816664",0.650184231077013,1
"100001869","Lipid","Phosphatidylcholine (PC)","1-stearoyl-2-arachidonoyl-GPC (18:0/20:4)","1-stearoyl-2-arachidonoyl-GPC (18:0/20:4)",17347139,"HMDB0008048",16219824,NA,"2.25515925152336","0.0137352902761197","0.548791799950631","0.0137933837788445","0.0106424043988629","-0.00868316921292755",0.693761583047963,1
"100001872","Lipid","Phosphatidylserine (PS)","1-stearoyl-2-arachidonoyl-GPS (18:0/20:4)","1-stearoyl-2-arachidonoyl-GPS (18:0/20:4)",NA,"HMDB0012383",24779545,NA,"2.03876351378453","0.0278053131283784","0.360668277148384","0.0283483205463783","0.0248158826826264","-0.0125422248763646",0.542733069643634,1
"100001880","Lipid","Glycosphingolipid Sulfates","3-sulfo-nervonoyl-galactosylceramide (d18:1/24:1)","3-sulfo-nervonoyl-galactosylceramide (d18:1/24:1)",NA,NA,NA,NA,"0.561709982238867","0.0924979158025414","0.0979284983383066","0.0954710862220075","0.0492675544768138","0.0782851997742116",0.269152993511521,1
"100001882","Lipid","Hexosylceramides (HCER)","glycosyl-N-stearoyl-sphingosine (d18:1/18:0)","glycosyl-N-stearoyl-sphingosine (d18:1/18:0)",NA,NA,NA,NA,"1.3399377386834","0.142876443474435","0.063350853886555","0.144273022249089","0.13908597391444","0.03269204735368",0.212119519339587,1
"100001948","Energy","TCA Cycle","succinylcarnitine (C4-DC)","succinylcarnitine (C4-DC)",28639166,"HMDB0061717",71464481,NA,"5.82110326435088","0.0186178844772009","0.873843413905277","0.0177224677244289","-0.00830009052108972","0.0166653568743101",0.918355544908495,1
"100001977","Cofactors and Vitamins","Vitamin A Metabolism","beta-cryptoxanthin","beta-cryptoxanthin",4904571,"HMDB0033844",5281235,"C08591","1.6673754981287","0.150071594908969","0.392088110345774","0.155304802279325","0.149372239640506","-0.0144712688904941",0.568201623865225,1
"100001993","Lipid","Pregnenolone Steroids","pregnenediol disulfate (C21H34O8S2)*","pregnen-diol disulfate*",NA,NA,NA,NA,"4.3307805740634","0.194575111726129","0.358268966837123","0.160478389830517","-0.180578709820165","-0.0724624293197536",0.541728909928572,1
"100002070","Lipid","Fatty Acid, Dicarboxylate","2-hydroxyglutarate","2-hydroxyglutarate",42,"HMDB0059655",43,"C02630","6.27675811670567","0.055132006674879","0.526213756603623","0.0527745836466663","-0.00035434146852786","0.0551308679609036",0.682339425756408,1
"100002102","Nucleotide","Pyrimidine Metabolism, Uracil containing","N-acetyl-beta-alanine","N-acetyl-beta-alanine",68881,"HMDB0061880",76406,"C01073","1.33093739401173","0.165057828746948","0.00115051026833286","0.159693569309564","0.160332470240292","0.0392120621403993",0.0304991198792994,0.902000050372962
"100002103","Amino Acid","Methionine, Cysteine, SAM and Taurine Metabolism","5-methylthioribose**","5-methylthioribose",480,"HMDB0001087",6419710,NA,"1.3818013112307","0.116337473560291","0.300025985646879","0.110700314288391","0.114265914924099","0.0218565422917275",0.479999778410059,1
"100002106","Lipid","Sphingomyelins","sphingomyelin (d18:1/18:1, d18:2/18:0)","sphingomyelin (d18:1/18:1, d18:2/18:0)",4947837,"HMDB0012101",6443882,NA,"1.28407537525599","0.0469645529611633","0.0984963628999142","0.0489787677760593","0.0450472895897791","0.0132819778443004",0.269152993511521,1
"100002107","Lipid","Sphingomyelins","palmitoyl sphingomyelin (d18:1/16:0)","palmitoyl sphingomyelin (d18:1/16:0)",8115562,"HMDB0010169",9939941,NA,"2.51730045600783","0.0296366499388783","0.368340873373284","0.0298621595857062","0.0173233072299643","-0.024046497587297",0.54900997095942,1
"100002113","Amino Acid","Methionine, Cysteine, SAM and Taurine Metabolism","cysteine sulfinic acid","cysteine sulfinic acid",107,"HMDB0000996",109,"C00606","4.37250848149354","0.0795760420519713","0.214048002035128","0.0742558853359219","-0.0750238556436802","-0.02652861762349",0.390264264175675,1
"100002137","Lipid","Eicosanoid","5-HETE","5-HETE",8038582,"HMDB0011134",5280733,"C04805","5.89430346263069","0.109786596190261","0.414865985913201","0.110873919590239","-0.0416260255068502","0.101589225331954",0.583940633673159,1
"100002154","Xenobiotics","Food Component/Plant","ergothioneine","ergothioneine",2297320,"HMDB0003045",5351619,"C05570","3.25374463130926","0.111599927747938","0.3538380798002","0.0913793832885032","-0.0124899309407871","-0.110898807470772",0.539706331835324,1
"100002167","Lipid","Eicosanoid","12-HETE","12-HETE",21509475,"HMDB0006111",5283155,"C14777","4.12268266983895","0.0645831465413328","0.521227409803624","0.066692928326571","-0.0536753140469228","-0.0359157831481298",0.67768207178448,1
"100002180","Carbohydrate","Glycolysis, Gluconeogenesis, and Pyruvate Metabolism","fructose 1,6-diphosphate/glucose 1,6-diphosphate/myo-inositol diphosphates","Isobar: hexose diphosphates",NA,"HMDB0001058,HMDB0003514",3.9341243839561e+46,"C01231,C00354,C05378","0.905836158202821","0.125417094885775","0.124574702033805","0.140319868476269","0.0986958995726215","0.0773858326642452",0.299590694461666,1
"100002196","Lipid","Fatty Acid, Monohydroxy","13-HODE + 9-HODE","13-HODE + 9-HODE",NA,"HMDB0004670,HMDB0004667",5.31283052829451e+31,"C14767,C14762","0.944478082802115","0.0379124200791157","0.547678924589226","0.0401704321241632","0.0307163058632974","0.0222229644819879",0.693761583047963,1
"100002204","Amino Acid","Histidine Metabolism","N-acetyl-3-methylhistidine*","N-acetyl-3-methylhistidine*",19993498,NA,193270,NA,"4.59763654769058","0.345383493744676","0.0572273668135806","0.210730538219996","-0.343111962251235","-0.0395466700416887",0.203937525372033,1
"100002227","Lipid","Sterol","4-cholesten-3-one","4-cholesten-3-one",427,"HMDB0000921",91477,"C00599","2.65035758292007","0.0257840651813962","0.660821834461115","0.0262887902177949","0.0121627373301704","-0.0227351234418414",0.79060130148671,1
"100002254","Lipid","Endocannabinoid","stearoyl ethanolamide","stearoyl ethanolamide",25958,"HMDB0013078",27902,NA,"1.36374361579638","0.0477016874932969","0.219679889969021","0.0470167550786098","0.0466828298962633","0.0098063439968578",0.394116782003919,1
"100002284","Lipid","Fatty Acid, Dihydroxy","2S,3R-dihydroxybutyrate","2S,3R-dihydroxybutyrate",9139682,"HMDB0002453",10964471,NA,"1.23400227827704","0.302033807530751","6.20479278561384e-07","0.360355410378415","0.285065234792092","0.0998109853896451",0.000486455754392125,0.000486455754392125
"100002285","Lipid","Fatty Acid, Dihydroxy","2,4-dihydroxybutyrate","2,4-dihydroxybutyrate",167259,"HMDB0000360",192742,NA,"1.5299645330268","0.150188637075921","0.0276949729582725","0.149546277889746","0.150063454564885","0.0061307675518767",0.137423156957504,1
"100002356","Lipid","Fatty Acid, Branched","(16 or 17)-methylstearate (a19:0 or i19:0)","(16 or 17)-methylstearate (a19:0 or i19:0)",2340933,"HMDB0037397",3083779,NA,"6.06501454336142","0.0912262890722338","0.23822591570206","0.0836532573037099","-0.019745393133202","0.0890637707932135",0.412356143171386,1
"100002367","Lipid","Fatty Acid, Dihydroxy","2R,3R-dihydroxybutyrate","2R,3R-dihydroxybutyrate",17215960,"HMDB0000498",13120901,NA,"0.69940564356671","0.100439260257032","0.181631221389614","0.0994984754683649","0.0646590779542805","0.0768586276164371",0.360503487517614,1
"100002376","Xenobiotics","Chemical","dexpanthenol","dexpanthenol",4516,"HMDB0004231",4678,"D03726","0.68417287584045","0.246618829060386","0.368013971870082","0.236466152049248","0.155871054525613","0.191115308670419",0.54900997095942,1
"100002417","Xenobiotics","Food Component/Plant","2,3-dihydroxyisovalerate","2,3-dihydroxyisovalerate",657,"HMDB0012141",677,"C04039","2.8501852475146","0.162854126946281","0.58770419331098","0.126247125654514","0.0467880850791237","-0.15598827442492",0.724465546471397,1
"100002458","Amino Acid","Leucine, Isoleucine and Valine Metabolism","3-methylglutaconate","3-methylglutaconate",1267861,"HMDB0000522",1551553,NA,"1.51554230595519","0.185135209498118","9.49642576340979e-06","0.196783603707479","0.184852671863023","0.0102242604140169",0.00210884459568643,0.00744519779851328
"100002462","Amino Acid","Lysine Metabolism","5-(galactosylhydroxy)-L-lysine","5-(galactosylhydroxy)-L-lysine",NA,NA,66995551,NA,"1.96557066227406","0.0537512127707969","0.281822309533593","0.0543355528535736","0.0496168510784439","-0.0206727105961215",0.459352787264734,1
"100002466","Amino Acid","Glutathione Metabolism","cysteinylglycine disulfide*","cysteinylglycine disulfide*",17215992,"HMDB0000709",22833544,NA,"0.253297181765446","0.120927479720059","0.397180638652981","0.128260992413574","0.0303040985860898","0.117068855637739",0.571418815620891,1
"100002500","Amino Acid","Histidine Metabolism","formiminoglutamate","formiminoglutamate",388370,"HMDB0000854",439233,"C00439","0.717411119652171","0.178426454028654","0.0992581129982632","0.165601112300304","0.117303997314148","0.13444616659229",0.269267683704631,1
"100002514","Amino Acid","Histidine Metabolism","hydantoin-5-propionate","hydantoin-5-propionate",761,"HMDB0001212",782,"C05565","1.96996004463367","0.294702052179632","0.209080780053076","0.308695299961656","0.271534443921428","-0.114535345300775",0.384717696770002,1
"100002528","Xenobiotics","Chemical","sulfate*","sulfate*",1086,"HMDB01448",5152822,"C00059","1.51321818482659","0.133977322533337","0.00173739294860185","0.136529399315929","0.133755300229324","0.00770990361582413",0.0332335552742119,1
"100002619","Carbohydrate","Pentose Metabolism","sedoheptulose","sedoheptulose",4573620,"HMDB0003219",5459879,"C02076","2.66579385530926","0.0186649814413081","0.839079196408184","0.0185895766192749","0.00854946986301056","-0.0165918081373264",0.899915307775672,1
"100002668","Xenobiotics","Drug - Other","N-carbamoylglutamate","N-carbamoylglutamate",108351,"HMDB0062795",3679006,"C05829","1.11188574631853","0.158826442373235","0.00442307565531721","0.157954631532398","0.142393561624646","0.0703556138825222",0.0525368595570802,1
"100002704","Nucleotide","Purine Metabolism, Guanine containing","guanosine 3'-monophosphate (3'-GMP)","guanosine 3'-monophosphate (3'-GMP)",3402,NA,135398727,NA,"1.90849575987598","0.0435457033486298","0.600050309388103","0.0466528751537213","0.0410862149994381","-0.0144274466606817",0.733914886989505,1
"100002733","Nucleotide","Purine Metabolism, Guanine containing","guanosine 2'-monophosphate (2'-GMP)*","guanosine 2'-monophosphate (2'-GMP)*",392466,"HMDB0240586",135460966,NA,"0.654667276924721","0.113337591687931","0.226195555629132","0.118515315441267","0.0690107319096036","0.0899051087031269",0.400028541037167,1
"100002749","Amino Acid","Methionine, Cysteine, SAM and Taurine Metabolism","S-methylcysteine","S-methylcysteine",22826,"HMDB0002108",24417705817488180,NA,"2.38635611245279","0.00931570923005268","0.94611464806643","0.00932560050612211","0.00638555457888387","-0.00678285568024147",0.968347107159375,1
"100002769","Amino Acid","Urea cycle; Arginine and Proline Metabolism","argininate*","argininate*",140984,"HMDB0003148",160437,NA,"4.08679835711079","0.120725759328003","0.0291176868241115","0.112676159362103","-0.0978624018652846","-0.0706941246956248",0.143574002956625,1
"100002784","Amino Acid","Urea cycle; Arginine and Proline Metabolism","2-oxoarginine*","2-oxoarginine*",542,"HMDB0004225",558,"C03771","5.34710063485878","0.0252107029878305","0.679443990294034","0.0259071099787195","-0.0203007346206021","0.014948569129",0.801325671945793,1
"100002841","Lipid","Eicosanoid","15-KETE","15-KETE",4444287,"HMDB0010210",5280701,"C04577","1.187577466124","0.0566949303448816","0.473978912313747","0.062408950353423","0.0525826137674284","0.0211986758123338",0.636300457626674,1
"100002910","Amino Acid","Histidine Metabolism","1-methyl-5-imidazoleacetate","1-methyl-5-imidazoleacetate",4954265,"HMDB04988",6451814,NA,"1.5596046181392","0.0945351971806574","0.85706886973518","0.0620824050948379","0.0945292767704648","0.00105798829796083",0.90925844908306,1
"100002945","Lipid","Fatty Acid, Branched","(14 or 15)-methylpalmitate (a17:0 or i17:0)","(14 or 15)-methylpalmitate (a17:0 or i17:0)",NA,"HMDB0061859",818117903417,"C16995","6.21393239330086","0.116003405398476","0.234971107910919","0.106741156641484","-0.00802715392543521","0.115725342358104",0.410283627176304,1
"100002957","Carbohydrate","Nucleotide Sugar","UDP-N-acetylglucosamine/galactosamine","UDP-N-acetylglucosamine/galactosamine",NA,"HMDB0000304,HMDB0000290",445761167,"C00203,C00043","1.1174774727354","0.067671401374754","0.746710758158294","0.0602021099177385","0.0608364923051628","0.0296367975332511",0.841122463212791,1
"100002990","Lipid","Diacylglycerol","oleoyl-linoleoyl-glycerol (18:1/18:2) [2]","oleoyl-linoleoyl-glycerol (18:1/18:2) [2]",29788004,"HMDB0007219",71433693,NA,"5.49863387478703","0.182060838681255","0.381872672517339","0.153934367309398","-0.128627402337295","0.128845412604723",0.560652013583509,1
"100003000","Lipid","Lysoplasmalogen","1-(1-enyl-palmitoyl)-GPE (P-16:0)*","1-(1-enyl-palmitoyl)-GPE (P-16:0)*",10471193,"HMDB0011152",NA,NA,"0.922907007763509","0.0488533120248133","0.252745769470655","0.0498804121971513","0.0389536465755204","0.0294832073265989",0.431166819822085,1
"100003001","Lipid","Lysoplasmalogen","1-(1-enyl-stearoyl)-GPE (P-18:0)*","1-(1-enyl-stearoyl)-GPE (P-18:0)*",NA,NA,NA,NA,"1.79068461903264","0.0560161113859057","0.0726191667481326","0.0573061933620767","0.0546673454394057","-0.0122182681836212",0.225926296549746,1
"100003119","Lipid","Endocannabinoid","N-oleoyltaurine","N-oleoyltaurine",4941625,NA,6437033,NA,"5.72129815599288","0.157707186855852","0.297757934711444","0.155755478706473","-0.084023889433715","0.133459892066559",0.478365206585599,1
"100003151","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)","linoleoylcarnitine (C18:2)*","linoleoylcarnitine (C18:2)*",4952667,"HMDB0006469",6450015,NA,"1.1464073995634","0.251216182777348","0.00337085355963652","0.243740901731457","0.22893092604774","0.103441778736379",0.0455646412199143,1
"100003169","Peptide","Dipeptide","isoleucylglycine","isoleucylglycine",303621,"HMDB0028907",342532,NA,"0.397017200385438","0.200796419437211","0.33023466982991","0.206168605102391","0.0776418056573581","0.185178163056742",0.512681150785445,1
"100003185","Peptide","Dipeptide","leucylglycine","leucylglycine",71402,"HMDB0028929",79070,NA,"1.04239617821742","0.111917752556144","0.146671188332645","0.11200417168709","0.0966538212471261","0.0564235959111686",0.326343320131924,1
"100003258","Cofactors and Vitamins","Ascorbate and Aldarate Metabolism","2-O-methylascorbic acid","2-O-methylascorbic acid",90149,"HMDB0240294",54726398,NA,"1.64142877813146","0.0710966415595554","0.0879571898101268","0.0727856787331667","0.0709193667265369","-0.00501755559559364",0.255401617819035,1
"100003260","Amino Acid","Glutamate Metabolism","carboxyethyl-GABA","carboxyethyl-GABA",2474,"HMDB0002201",2572,NA,"2.78730032467412","0.0899290306595631","0.0176233754350117","0.0915392961271972","0.0311987848038459","-0.0843437394364985",0.113251855254501,1
"100003271","Amino Acid","Glutamate Metabolism","beta-citrylglutamate","beta-citrylglutamate",19992713,NA,189741,"C20775","5.55399838836015","0.0429297229621222","0.39091612576351","0.0410199641264234","-0.0286025086490558","0.0320133973921115",0.568201623865225,1
"100003397","Lipid","Phospholipid Metabolism","trimethylamine N-oxide","trimethylamine N-oxide",1113,"HMDB0000925",1145,"C01104","1.6723661409692","0.336606006175655","0.124387403979312","0.266407224585522","0.334871212680444","-0.0341302550745479",0.299590694461666,1
"100003415","Amino Acid","Lysine Metabolism","N6-methyllysine","N6-methyllysine",144469,"HMDB0002038",164795,"C02728","2.09575926169718","0.147069310749751","0.521162417767488","0.11001131241326","0.127265327763769","-0.0737083340850099",0.67768207178448,1
"100003434","Amino Acid","Histidine Metabolism","imidazole propionate","imidazole propionate",63798,"HMDB0002271",70630,NA,"1.63302311565521","0.150318901981055","0.817034960791682","0.105806730080529","0.1500279654632","-0.00934782711451385",0.885830638174783,1
"100003588","Peptide","Dipeptide","phenylalanylglycine","phenylalanylglycine",88678,"HMDB0028995",6992304,NA,"0.898917024669225","0.251448531173266","0.0351946615405598","0.244893965248905","0.196797013183392","0.156516131536941",0.15983374855479,1
"100003598","Peptide","Dipeptide","tyrosylglycine","tyrosylglycine",227627,"HMDB0029105",7021854,NA,"1.09667521213541","0.174307615476336","0.0310545152325009","0.18190146255835","0.15508049649681","0.0795813069718581",0.148062683373139,1
"100003674","Peptide","Dipeptide","prolylglycine","prolylglycine",4932143,"HMDB0011178",6426709,NA,"5.32848477139263","0.0284679686218295","0.767682293318307","0.0291077841604262","-0.0232338687123688","0.0164503064442545",0.848807887439046,1
"100003695","Xenobiotics","Food Component/Plant","mannonate*","mannonate*",2496757,NA,3246006,NA,"2.10049469518178","0.17220929924559","0.00747726684251639","0.182050913635066","0.148609653544868","-0.0870127210236036",0.0682484490051182,1
"100003823","Xenobiotics","Food Component/Plant","3-hydroxyindolin-2-one","3-hydroxyindolin-2-one",5872,NA,6097,"C11130","1.80325688941192","0.220737219144403","0.0272300606022051","0.217072194019044","0.214799938718236","-0.0508518066763239",0.137014537247164,1
"100003892","Amino Acid","Methionine, Cysteine, SAM and Taurine Metabolism","lanthionine","lanthionine",88959,NA,98504,NA,"0.983559217828343","0.0964651086716264","0.0163178361303002","0.0971910979521938","0.080304759556878","0.0534477575164823",0.111672726793021,1
"100003901","Lipid","Lysophospholipid","2-stearoyl-GPE (18:0)*","2-stearoyl-GPE (18:0)*",24769218,"HMDB0011129",9065845353480668,NA,"5.33856596069662","0.115055488658635","0.220702260970061","0.106511404985497","-0.0932264606608851","0.0674284250381232",0.395046969407598,1
"100003926","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)","(R)-3-hydroxybutyrylcarnitine","(R)-3-hydroxybutyrylcarnitine",NA,"HMDB0013127",53481617,NA,"1.08329856080507","0.194322831994663","0.0111264167940266","0.185749210052756","0.171685720542313","0.0910240429573025",0.0855206937893809,1
"100004054","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)","margaroylcarnitine (C17)*","margaroylcarnitine (C17)*",35015987,"HMDB0006210",53477803,NA,"1.39325944842663","0.225479919449533","0.00768235233581015","0.224628550986181","0.221935753805834","0.0398210403882717",0.068653259027363,1
"100004089","Lipid","Fatty Acid, Monohydroxy","2-hydroxydecanoate","2-hydroxydecanoate",20195,"HMDB0094656",21488,NA,"1.47324458533219","0.0916733248339966","0.113263260844552","0.0914090872534132","0.0912374732735137","0.0089287152930498",0.286446440329448,1
"100004111","Xenobiotics","Benzoate Metabolism","4-methylcatechol sulfate","4-methylcatechol sulfate",NA,"HMDB0240459",54104170,NA,"2.26066570648331","0.136454178564037","0.713313216210474","0.13610887971826","0.105251085989106","-0.0868444111368128",0.823482444789832,1
"100004208","Xenobiotics","Benzoate Metabolism","guaiacol sulfate","guaiacol sulfate",21078,"HMDB0060013",22473,NA,"2.7751486542258","0.684954310337575","0.0296121618984309","0.458833465356394","0.245417619742079","-0.639478380533818",0.144828925266069,1
"100004290","Amino Acid","Tyrosine Metabolism","o-Tyrosine","o-Tyrosine",82607,"HMDB0006050",91482,NA,"1.00112227158023","0.0647182788012189","0.054883631667853","0.0687468524461225","0.0544977624534371","0.0349062959730912",0.202145165927495,1
"100004295","Xenobiotics","Food Component/Plant","2-piperidinone","2-piperidinone",12144,"HMDB0011749",12665,NA,"0.0544058913537266","0.175392166203827","0.514426884589306","0.118377007211585","0.00953766026605048","0.175132649732482",0.673720003383411,1
"100004299","Amino Acid","Histidine Metabolism","N-acetyl-1-methylhistidine*","N-acetyl-1-methylhistidine*",NA,NA,53859791,NA,"2.28644976133649","0.314915317346983","0.179348427958649","0.261878917363451","0.237655466239288","-0.206619303227791",0.356876059694368,1
"100004327","Lipid","Lysophospholipid","1-stearoyl-GPS (18:0)*","1-stearoyl-GPS (18:0)*",7826051,"HMDB0061698",74819135,NA,"1.268334944855","0.0217978532011158","0.843534280081409","0.0238541649049085","0.020808365983723","0.00649294303569915",0.902224932583663,1
"100004328","Lipid","Sphingomyelins","sphingomyelin (d18:1/14:0, d16:1/16:0)*","sphingomyelin (d18:1/14:0, d16:1/16:0)*",9608732,"HMDB0012097",11433862,NA,"1.77535673587055","0.0484424629933467","0.257124258871637","0.048703038098375","0.0474324558637794","-0.00984044468468705",0.434451333955525,1
"100004329","Lipid","Sphingomyelins","sphingomyelin (d18:2/16:0, d18:1/16:1)*","sphingomyelin (d18:2/16:0, d18:1/16:1)*",NA,NA,NA,NA,"1.87789885694667","0.0573548426484817","0.348355991197405","0.0570101963547557","0.0546714085406671","-0.0173382543357619",0.533420111521026,1
"100004396","Lipid","Fatty Acid, Dicarboxylate","3-hydroxyadipate","3-hydroxyadipate",133894,"HMDB0000345",151913,NA,"1.64800860672773","0.341043810832236","0.0174284196858506","0.332789442150355","0.340027709181869","-0.0263066131515297",0.112924636642206,1
"100004488","Amino Acid","Urea cycle; Arginine and Proline Metabolism","N-monomethylarginine","N-monomethylarginine",117259,"HMDB0029416",132862,"C03884","0.11318958781171","0.0216368473499022","0.855040254069496","0.0230153343901052","0.00244383965799508","0.0214983908925524",0.908335446057568,1
"100004499","Amino Acid","Lysine Metabolism","6-oxopiperidine-2-carboxylate","6-oxopiperidine-2-carboxylate",2282737,"HMDB0061705",3014237,NA,"1.4805194485879","0.228843523402185","0.154407880833002","0.252128046447844","0.227911628963066","0.0206312284299354",0.332768230697149,1
"100004523","Amino Acid","Urea cycle; Arginine and Proline Metabolism","N-delta-acetylornithine","N-delta-acetylornithine",8096135,"HMDB0003357",9920500,"C00437","4.08727885123248","0.0570198665666239","0.873007944432251","0.0472643635814158","-0.0462373344369073","-0.0333672607123387",0.918355544908495,1
"100004541","Amino Acid","Polyamine Metabolism","acisoga","acisoga",114601,"HMDB0061384",129397,NA,"1.38289644569309","0.347880932049786","1.07594112024818e-05","0.434336969539879","0.341757773798996","0.064982820281841",0.00210884459568643,0.00843537838274573
"100004542","Lipid","Fatty Acid, Amino","2-aminoheptanoate","2-aminoheptanoate",198338,"HMDB0094649",227939,NA,"2.56804699061748","0.0738820987200679","0.72459396383206","0.0705569664485152","0.0400894424628952","-0.062059657703665",0.82810738723664,1
"100004561","Amino Acid","Tryptophan Metabolism","N-formylanthranilic acid","N-formylanthranilic acid",91624,"HMDB0004089",101399,"C05653","6.13240070014876","0.0541512123559619","0.409767941605833","0.0563088017284381","-0.00813426388450882","0.0535367868916099",0.580936828605738,1
"100004612","Lipid","Endocannabinoid","docosahexaenoyl ethanolamide","docosahexaenoyl ethanolamide",4446571,"HMDB0013658",5283451,NA,"1.73730672581564","0.0744117483900671","0.0137296943361325","0.0754604763645756","0.0733825701925661","-0.0123331541140035",0.102007122133781,1
"100004635","Amino Acid","Methionine, Cysteine, SAM and Taurine Metabolism","methionine sulfone","methionine sulfone",63154,"HMDB0062174",69961,NA,"2.98906066600219","0.0976985346167433","0.396703698889848","0.0999842913816785","0.0148444332594994","-0.096564209039702",0.571418815620891,1
"100005372","Lipid","Lysoplasmalogen","1-(1-enyl-oleoyl)-GPE (P-18:1)*","1-(1-enyl-oleoyl)-GPE (P-18:1)*",NA,NA,NA,NA,"0.776051863986579","0.121157396053985","0.0512423099152706","0.118650070178691","0.084866777354205","0.086468171717077",0.192901655067995,1
"100005373","Amino Acid","Lysine Metabolism","fructosyllysine","fructosyllysine",110281,"HMDB0034879",9839580,NA,"2.00870534585236","0.0499914569802988","0.435042216622162","0.0495085475408261","0.0452742788968186","-0.0211987132011863",0.604288569320313,1
"100005383","Xenobiotics","Bacterial/Fungal","N-methylpipecolate","N-methylpipecolate",9461516,NA,11286529,NA,"1.44194329334588","0.227426514025506","0.175183920848741","0.174786828366713","0.225541131733964","0.0292235722997054",0.349476320471789,1
"100005384","Xenobiotics","Chemical","O-sulfo-L-tyrosine","O-sulfo-L-tyrosine",448617,NA,514186,NA,"1.57843792518025","0.064096496342386","0.0609462130373888","0.0656497287024231","0.0640946249252594","-0.000489794916074812",0.211237664359577,1
"100005463","Amino Acid","Methionine, Cysteine, SAM and Taurine Metabolism","N-acetylmethionine sulfoxide","N-acetylmethionine sulfoxide",167798,NA,11902949,NA,"6.28292993275874","0.0849613481045881","0.134579615340619","0.0936428937382407","-2.16969548309387e-05","0.0849613453341644",0.312161001263448,1
"100005466","Amino Acid","Methionine, Cysteine, SAM and Taurine Metabolism","N-acetyltaurine","N-acetyltaurine",140553,"HMDB0240253",159864,NA,"3.6562638897317","0.030802780307809","0.804054635463183","0.0308404743146758","-0.0151626286131201","-0.0268124219016436",0.877964950143643,1
"100005716","Lipid","Lysophospholipid","1-oleoyl-GPG (18:1)*","1-oleoyl-GPG (18:1)*",34999689,NA,NA,NA,"6.23079849550025","0.143652652315157","0.0807450019284485","0.135977014128063","-0.00752206277818026","0.143455578799643",0.243477236584245,1
"100005717","Lipid","Lysophospholipid","1-palmitoyl-GPG (16:0)*","1-palmitoyl-GPG (16:0)*",2548639,NA,3300276,NA,"5.98354408697204","0.123534536035634","0.0834305325704545","0.113455145764782","-0.0364646071376461","0.118030140302536",0.248686731135477,1
"100005805","Lipid","Lysophospholipid","1-palmitoyl-GPS (16:0)*","1-palmitoyl-GPS (16:0)*",7826050,NA,9547100,NA,"5.03418973591611","0.105694387504325","0.399775627191779","0.105429054489276","-0.100268822099054","0.0334285336917831",0.57316369510874,1
"100005864","Xenobiotics","Food Component/Plant","methyl glucopyranoside (alpha + beta)","methyl glucopyranoside (alpha + beta)",NA,"HMDB0029965",44523830367432104,NA,"0.233880491844054","0.0540631691545427","0.791713194030078","0.0507679972885136","0.0125293612236628","0.052591267016109",0.866903832569247,1
"100005985","Lipid","Sphingomyelins","sphingomyelin (d18:2/14:0, d18:1/14:1)*","sphingomyelin (d18:2/14:0, d18:1/14:1)*",NA,NA,NA,NA,"0.426601206902681","0.0273837475131617","0.715727961683095","0.0278666978449954","0.0113308200472887","0.0249295436163712",0.823482444789832,1
"100005986","Lipid","Sphingomyelins","sphingomyelin (d18:1/24:1, d18:2/24:0)*","sphingomyelin (d18:1/24:1, d18:2/24:0)*",24846874,"HMDB0012107",44260126,NA,"1.07160130795674","0.127813661360511","0.101493930847311","0.128625276015793","0.112216330972269","0.0611868212403761",0.272277583008768,1
