"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ"
"NFYB","NFYB","MA0502.2","5.86078",1.21672e-09,0.813252,0.803189,0.0620405,1165,"False",9.6607568e-07,1.4744096771606e-14,1.7170076716553e-07,0.64126362789775,0.638743435224357,-0.2441218053579,0.109141004364014,0.125803230083995
"ZBTB7A","ZBTB7A","MA0750.2","5.54644",8.74451e-09,0.839513,0.829929,0.0590559,1165,"False",3.47157047e-06,3.22874048254008e-05,0.000343534980648937,0.970425795430487,0.97116672444366,0.163314594316214,0.855568704101062,0.790631527417439
"Gmeb1","Gmeb1","MA0615.1","5.40072",2.10175e-08,0.824287,0.817285,0.0430252,1165,"False",5.56263166666667e-06,1.47350737114616e-11,1.62039920850622e-06,0.827081098860856,0.825164122977966,0.032201282104277,0.125788378728206,0.932746263450158
"ELK4","ELK4","MA0076.2","5.27978",3.93802e-08,0.861559,0.852902,0.057855,1165,"False",7.8169697e-06,0.00515591930587592,3.03333738733056e-05,NA,NA,NA,0.99702094429809,0.492172004205504
"ELK3","ELK3","MA0759.1","5.11072",9.85588e-08,0.835911,0.827514,0.0592631,1165,"False",1.42318828571429e-05,1.02427917682218e-05,3.78047066490282e-05,0.900070546195778,0.899600427875076,0.327200236811808,0.684896942749488,0.820517677509417
"ETV6","ETV6","MA0645.1","5.07987",1.21674e-07,0.859455,0.851358,0.0550027,1165,"False",1.42318828571429e-05,5.06966161869462e-22,3.69057419803962e-10,0.982791539410524,0.983080218209739,-0.0492098155090624,0.0712892927098456,0.664916407075077
"ELK1","ELK1","MA0028.2","5.06364",1.2547e-07,0.814439,0.805366,0.0656233,1165,"True",1.42318828571429e-05,2.47424464303094e-25,3.12398856216848e-19,0.836602425225784,0.834305560055447,0.167140223986094,0.509741904789859,0.268400677920106
"CREB3L4","CREB3L4","MA1475.1","4.89133",3.21533e-07,0.787986,0.780213,0.0570276,1165,"False",3.17053022222222e-05,0.0323207841969903,0.573859519357644,NA,NA,NA,0.00231058693089733,0.0032583064106865
"ETV5","ETV5","MA0765.2","4.8733",3.5938e-07,0.861063,0.853063,0.0578189,1165,"True",3.17053022222222e-05,8.45476474118498e-54,3.17085081488709e-37,0.546998878068075,0.544614567773175,0.138629827060479,0.884284350991169,0.397006520363608
"E2F1","E2F1","MA0024.3","4.84779",4.17482e-07,0.77652,0.7698,0.0478678,1165,"False",3.31480708e-05,4.76684044526588e-21,1.97940152574183e-12,0.996845126379187,0.996834351778606,-0.00545490661209343,0.00359269284030131,0.0409678581044358
