"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ"
"KLF15","KLF15","MA1513.1","3.59224",0.000161225,0.89418,0.860109,0.0897474,111,"False",0.0726893105,1.83995213316182e-13,4.53868190329305e-06,0.828531164903655,0.826383323854647,-0.157606212729787,0.0176764080097032,0.214259952825445
"KLF2","KLF2","MA1515.1","3.37562",0.000363446,0.914208,0.894352,0.0524583,111,"False",0.0726893105,0.00854924308701399,0.0883242578402368,0.996134945762698,0.996062743449999,0.0824885544605102,0.73678147952128,0.411937651726002
"SP9","SP9","MA1564.1","3.28722",0.000499782,0.885723,0.865208,0.0549521,111,"False",0.0726893105,NA,NA,NA,NA,NA,NA,NA
"ZNF460","ZNF460","MA1596.1","3.27389",0.000523221,0.80032,0.777914,0.0639827,111,"False",0.0726893105,0.00156998596392756,0.00158444238915925,NA,NA,NA,0.145570140234298,0.0198876471813297
"KLF9","KLF9","MA1107.2","3.25941",0.000551724,0.812875,0.794726,0.0484671,111,"False",0.0726893105,4.06676437259425e-23,6.24665706225952e-11,0.930153031462077,0.930164513883404,-0.141400710841106,0.0292668583400657,0.0944477441828669
"KLF4","KLF4","MA0039.4","3.24322",0.000583331,0.90088,0.879556,0.0605159,111,"False",0.0726893105,NA,NA,NA,NA,NA,NA,NA
"SP3","SP3","MA0746.2","3.19808",0.000683176,0.872526,0.852593,0.056953,111,"False",0.0726893105,9.4571655229839e-07,0.00173346962764517,NA,NA,NA,0.000883764149379102,0.00520258949838025
"ZNF135","ZNF135","MA1587.1","3.17652",0.000732386,0.802015,0.785202,0.0576477,111,"False",0.0726893105,6.72545357156131e-13,8.76547362005102e-09,0.897941720384991,0.8972703482287,0.202670200857355,0.693062811490184,0.508850731631749
"KLF6","KLF6","MA1517.1","3.10688",0.000934163,0.897391,0.880258,0.0506611,111,"True",0.0824139357777778,6.98053672112336e-13,5.17124779378806e-10,0.187600227190756,0.186454024722368,0.204240879750411,0.00730739535686393,0.0111923296425417
"ZNF148","ZNF148","MA1653.1","2.99707",0.00134889,0.872947,0.850645,0.0659102,111,"False",0.09074626,1.68402446473934e-09,6.46341531950544e-06,NA,NA,NA,0.0346549351607257,0.106681882823181
"SP8","SP8","MA0747.1","2.99512",0.00135883,0.885343,0.870403,0.0421027,111,"False",0.09074626,NA,NA,NA,NA,NA,NA,NA
"KLF14","KLF14","MA0740.1","2.97224",0.00146126,0.834694,0.818128,0.0524357,111,"False",0.09074626,NA,NA,NA,NA,NA,NA,NA
"KLF5","KLF5","MA0599.1","2.95665",0.00153684,0.944789,0.92756,0.0556298,111,"False",0.09074626,3.07619417285345e-11,2.24870523195603e-11,0.88182842288395,0.880305586737918,0.219110688046564,0.33391251345047,0.352057591711918
"EGR2","EGR2","MA0472.2","2.94445",0.00160006,0.823503,0.808129,0.0482493,111,"False",0.09074626,2.12239272693501e-05,0.116396564885731,0.888787126987639,0.887365397137392,0.581125733788698,0.215204911798008,0.0112319754352876
"KLF16","KLF16","MA0741.1","2.8749",0.00200375,0.888979,0.870747,0.0526693,111,"False",0.0941992777777778,1.84757476505833e-21,1.30624839586754e-13,0.9496409935214,0.950544677955204,-0.00455682163317396,0.0583940303411183,0.220789571253564
"ZNF449","ZNF449","MA1656.1","2.87147",0.00201738,0.814577,0.800995,0.0479563,111,"False",0.0941992777777778,5.16263395617446e-09,1.80873942832874e-06,0.827081098860856,0.825164122977966,0.107277506875937,0.938896791703824,0.580915122739968
"EGR3","EGR3","MA0732.1","2.86291",0.00207892,0.797739,0.780667,0.0527949,111,"False",0.0941992777777778,5.49624115759071e-24,0.00243122639320019,0.731549359279726,0.729042353975302,-0.224236306663131,0.740433917086816,0.472929272144292
"SP2","SP2","MA0516.2","2.85394",0.0021355,0.804192,0.78945,0.0492372,111,"False",0.0941992777777778,0.511228469024114,0.0302942478339559,NA,NA,NA,0.013342742773038,0.00352303450369108
"EGR1","EGR1","MA0162.4","2.81556",0.00241164,0.8312,0.812172,0.0605739,111,"False",0.100781166315789,1.46082320025536e-11,0.10479062622573,0.98685561764554,0.986854561271294,-0.072807970400588,0.732292496839891,0.895182137958741
"GLIS1","GLIS1","MA0735.1","2.79746",0.00254001,0.713419,0.701599,0.0460937,111,"False",0.100838397,7.53158953284845e-24,4.90602228352562e-15,0.890362982035808,0.889377908107088,-0.0823475520578825,0.462138264815873,0.6936724635768
"GLIS3","GLIS3","MA0737.1","2.74344",0.00300168,0.75339,0.742723,0.0413381,111,"False",0.112360074285714,0.000248839177199916,0.318488180448746,0.914023901273945,0.91444790273113,-0.558367504483351,0.451519201943071,0.764002271476467
"KLF11","KLF11","MA1512.1","2.69415",0.00349925,0.880925,0.865068,0.051382,111,"False",0.112360074285714,5.13958987358101e-05,0.00748218531373085,0.865679003967386,0.864165472914466,-0.200284806648102,0.0908524329063845,0.0821496724986943
"ZBTB14","ZBTB14","MA1650.1","2.67896",0.00366184,0.83914,0.820331,0.0618758,111,"False",0.112360074285714,1.16055670950859e-23,1.09938877632205e-13,0.951768513405996,0.952802179186244,0.0121384346681101,0.758402868837371,0.800598638208149
"PLAGL2","PLAGL2","MA1548.1","2.65941",0.00387886,0.8639,0.846444,0.0603681,111,"False",0.112360074285714,6.99310046522983e-07,0.00215334560115,0.820312424913229,0.818501361342439,-0.369012324652981,0.827629662793158,0.962108601631462
"Klf1","Klf1","MA0493.1","2.65658",0.00390954,0.878507,0.865753,0.0454746,111,"False",0.112360074285714,NA,NA,NA,NA,NA,NA,NA
"Ahr","Ahr::Arnt","MA0006.1","2.65315",0.00394049,0.929653,0.913397,0.0648003,111,"False",0.112360074285714,0.0110737665956328,0.215149965319055,NA,NA,NA,0.13603309506928,0.539132201316798
