"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ"
"KLF15","KLF15","MA1513.1","3.87808",5.14553e-05,0.893347,0.860109,0.0884167,136,"False",0.011638452,1.83995213316182e-13,4.53868190329305e-06,0.828531164903655,0.826383323854647,-0.157606212729787,0.0176764080097032,0.214259952825445
"NFIX","NFIX","MA1528.1","3.80544",6.91012e-05,0.772977,0.756761,0.0458806,136,"False",0.011638452,0.000856747139735977,0.0584700597696577,NA,NA,NA,0.974412329658951,0.728134446780044
"SP9","SP9","MA1564.1","3.77816",7.72409e-05,0.886519,0.865208,0.0592374,136,"False",0.011638452,NA,NA,NA,NA,NA,NA,NA
"ZNF148","ZNF148","MA1653.1","3.72842",9.43097e-05,0.87572,0.850645,0.0696585,136,"False",0.011638452,1.68402446473934e-09,6.46341531950544e-06,NA,NA,NA,0.0346549351607257,0.106681882823181
"EGR3","EGR3","MA0732.1","3.72422",9.5792e-05,0.80074,0.780667,0.0572712,136,"False",0.011638452,5.49624115759071e-24,0.00243122639320019,0.731549359279726,0.729042353975302,-0.224236306663131,0.740433917086816,0.472929272144292
"KLF4","KLF4","MA0039.4","3.69228",0.000108652,0.901498,0.879556,0.0638547,136,"False",0.011638452,NA,NA,NA,NA,NA,NA,NA
"NFIB","NFIB","MA1643.1","3.67795",0.00011485,0.726341,0.711735,0.0435764,136,"False",0.011638452,0.00572622413382942,0.164622859026385,NA,NA,NA,0.569590238625398,0.900301778252815
"KLF5","KLF5","MA0599.1","3.67318",0.000117264,0.946902,0.92756,0.0551206,136,"False",0.011638452,3.07619417285345e-11,2.24870523195603e-11,0.88182842288395,0.880305586737918,0.219110688046564,0.33391251345047,0.352057591711918
"ZNF460","ZNF460","MA1596.1","3.62636",0.000140936,0.80034,0.777914,0.0629671,136,"False",0.0121985884615385,0.00156998596392756,0.00158444238915925,NA,NA,NA,0.145570140234298,0.0198876471813297
"SP3","SP3","MA0746.2","3.5851",0.000164888,0.87279,0.852593,0.060841,136,"False",0.0121985884615385,9.4571655229839e-07,0.00173346962764517,NA,NA,NA,0.000883764149379102,0.00520258949838025
"KLF14","KLF14","MA0740.1","3.5404",0.000195831,0.83596,0.818128,0.0528679,136,"False",0.0121985884615385,NA,NA,NA,NA,NA,NA,NA
"EGR4","EGR4","MA0733.1","3.5375",0.000198197,0.795528,0.780201,0.0443351,136,"False",0.0121985884615385,0.0091352930700886,0.344421944445681,0.917825062781869,NA,0.517404122414112,0.263085923874651,0.0183238780539787
"ZBTB14","ZBTB14","MA1650.1","3.53589",0.000199725,0.842765,0.820331,0.0621519,136,"False",0.0121985884615385,1.16055670950859e-23,1.09938877632205e-13,0.951768513405996,0.952802179186244,0.0121384346681101,0.758402868837371,0.800598638208149
"KLF16","KLF16","MA0741.1","3.4886",0.00023827,0.890745,0.870747,0.0592699,136,"False",0.0135133128571429,1.84757476505833e-21,1.30624839586754e-13,0.9496409935214,0.950544677955204,-0.00455682163317396,0.0583940303411183,0.220789571253564
"KLF11","KLF11","MA1512.1","3.39074",0.000342108,0.883106,0.865068,0.0562528,136,"False",0.0181089168,5.13958987358101e-05,0.00748218531373085,0.865679003967386,0.864165472914466,-0.200284806648102,0.0908524329063845,0.0821496724986943
"SP8","SP8","MA0747.1","3.32825",0.000429872,0.885407,0.870403,0.0455005,136,"False",0.021332398,NA,NA,NA,NA,NA,NA,NA
"EGR1","EGR1","MA0162.4","3.18832",0.000703473,0.831647,0.812172,0.065374,136,"False",0.032421402,1.46082320025536e-11,0.10479062622573,0.98685561764554,0.986854561271294,-0.072807970400588,0.732292496839891,0.895182137958741
"TFAP2A","TFAP2A","MA0872.1","3.16598",0.000764176,0.821076,0.804318,0.0463467,136,"False",0.032421402,NA,NA,NA,NA,NA,NA,NA
"MAZ","MAZ","MA1522.1","3.14048",0.000828675,0.898487,0.877914,0.072361,136,"False",0.032421402,1.60136470734261e-22,1.44810517174068e-12,0.874993921583764,0.87380521783452,-0.00975302140529695,0.0416452970424262,0.148568667978527
"ZNF740","ZNF740","MA0753.2","3.13549",0.000846682,0.821109,0.803708,0.0529694,136,"False",0.032421402,4.00733857206592e-12,1.74879515947544e-11,0.916597626499387,0.916696015405303,0.13458171636643,0.082794216765655,0.126183791649736
"KLF2","KLF2","MA1515.1","3.1311",0.000857493,0.910998,0.894352,0.0550447,136,"False",0.032421402,0.00854924308701399,0.0883242578402368,0.996134945762698,0.996062743449999,0.0824885544605102,0.73678147952128,0.411937651726002
"SP2","SP2","MA0516.2","3.10746",0.000926894,0.803958,0.78945,0.0524001,136,"False",0.0334524470909091,0.511228469024114,0.0302942478339559,NA,NA,NA,0.013342742773038,0.00352303450369108
"VEZF1","VEZF1","MA1578.1","3.08025",0.00102148,0.883517,0.867548,0.048728,136,"False",0.0352632660869565,5.602801898991e-12,0.000403506804604745,0.879073599664974,0.877792714105334,-0.0881288346344333,0.777572989966402,0.941410045643952
"NHLH2","NHLH2","MA1529.1","3.0486",0.00112869,0.748956,0.736319,0.0480711,136,"False",0.0373408275,5.32437587973369e-06,0.00434591938103475,0.972894243151533,0.973652682575685,0.175999704091765,0.0149493536069663,0.0110107957679589
"NFIC","NFIC","MA1527.1","3.01987",0.00124091,0.756457,0.743314,0.0515572,136,"False",0.0394113016,6.88820488665247e-05,0.00206271571871903,NA,NA,NA,0.0296739856853074,0.0773657414715541
"TFAP2C","TFAP2C","MA0815.1","2.90672",0.00180809,0.824569,0.809526,0.0461635,136,"False",0.0552162869230769,NA,NA,NA,NA,NA,NA,NA
"GLIS3","GLIS3","MA0737.1","2.87431",0.00198885,0.752824,0.742723,0.0424127,136,"False",0.05806522,0.000248839177199916,0.318488180448746,0.914023901273945,0.91444790273113,-0.558367504483351,0.451519201943071,0.764002271476467
"TFAP2E","TFAP2E","MA1569.1","2.86666",0.00204764,0.891912,0.876258,0.0561219,136,"False",0.05806522,2.79837520653978e-11,0.000162303174289097,0.895478623681101,0.894985980830659,-0.0876639575774978,0.844691310020335,0.272563361854849
"TCF4","TCF4","MA0830.2","2.83918",0.00223458,0.852196,0.838917,0.0467642,136,"False",0.0582905175,2.98271878512695e-09,1.75336409214494e-08,0.890092793030933,0.888871211058516,0.0875339922965416,0.0201463830039654,0.0431353451443792
"EGR2","EGR2","MA0472.2","2.82897",0.0023031,0.821479,0.808129,0.0507002,136,"False",0.0582905175,2.12239272693501e-05,0.116396564885731,0.888787126987639,0.887365397137392,0.581125733788698,0.215204911798008,0.0112319754352876
"ZNF263","ZNF263","MA0528.2","2.82699",0.00231609,0.871998,0.856546,0.0599916,136,"False",0.0582905175,0.0569662689251952,0.569715084646797,NA,NA,NA,0.426727439203915,0.123907654005214
"ZFP57","ZFP57","MA1583.1","2.82231",0.00234924,0.835649,0.822293,0.0527007,136,"False",0.0582905175,NA,NA,NA,NA,NA,NA,NA
"SP4","SP4","MA0685.1","2.806",0.00247001,0.806814,0.791926,0.0606432,136,"False",0.0594299375757576,4.93711846392765e-11,3.53840376678333e-06,0.890092793030933,0.888871211058516,-0.156410187172307,0.00295474217025591,0.0327665807133337
"Zfx","Zfx","MA0146.2","2.76619",0.00280381,0.870664,0.855406,0.0549939,136,"False",0.0642740731428571,3.1842300875348e-05,0.23220929322716,NA,NA,NA,0.000654861137847133,0.00917078946612772
"GLIS2","GLIS2","MA0736.1","2.76142",0.00283324,0.799057,0.7882,0.0459798,136,"False",0.0642740731428571,5.25540196563952e-06,1.40962188472029e-05,0.895478623681101,0.894985980830659,0.171887048919161,0.749689397833071,0.244920713777908
"KLF6","KLF6","MA1517.1","2.7333",0.00309797,0.893879,0.880258,0.051565,136,"False",0.0683274494444444,6.98053672112336e-13,5.17124779378806e-10,0.187600227190756,0.186454024722368,0.204240879750411,0.00730739535686393,0.0111923296425417
"PLAGL2","PLAGL2","MA1548.1","2.72191",0.00320193,0.862593,0.846444,0.0654064,136,"False",0.068711687027027,6.99310046522983e-07,0.00215334560115,0.820312424913229,0.818501361342439,-0.369012324652981,0.827629662793158,0.962108601631462
"E2F6","E2F6","MA0471.2","2.69729",0.00345986,0.865586,0.852237,0.0478995,136,"False",0.0722928642105263,0.406865529529492,0.00173356089841301,NA,NA,NA,0.156504907260632,0.958578294790173
"ASCL1","ASCL1","MA1631.1","2.67622",0.00368071,0.852824,0.840361,0.0479594,136,"False",0.0749354805128205,1.18495934601947e-05,0.00470152992500147,0.908325286149048,0.908916831568464,-0.356027811082596,0.00503641597228902,0.00413969089801215
"KLF10","KLF10","MA1511.1","2.65056",0.00397323,0.874063,0.861439,0.04906,136,"False",0.0788686155,6.72797579081543e-06,0.0277344359340177,0.974824201418812,0.975587216723049,0.112525383396385,0.858805032552108,0.9649521874955
"PLAG1","PLAG1","MA0163.1","2.63367",0.0041751,0.811963,0.800424,0.0460335,136,"False",0.0808543756097561,1.76046565474122e-07,3.02394971448948e-06,0.765310458185104,0.763099546773718,0.270946475891342,0.0159071080883756,0.00340816032734466
"SP1","SP1","MA0079.4","2.61129",0.00445105,0.826905,0.812589,0.0621103,136,"False",0.0824476674418605,2.02209503263385e-17,5.56302930592507e-08,0.472725664168783,0.470384981514314,-0.43395129016111,0.0248657446014513,0.197034744696626
"KLF3","KLF3","MA1516.1","2.61107",0.00446505,0.859853,0.846119,0.0536192,136,"False",0.0824476674418605,0.415422212195856,0.938076697111392,NA,NA,NA,0.617607728367229,0.932008682861197
"TFAP2B","TFAP2B","MA0813.1","2.5835",0.0048474,0.828905,0.816155,0.0460668,136,"False",0.0874735363636364,NA,NA,NA,NA,NA,NA,NA
"GLIS1","GLIS1","MA0735.1","2.55847",0.00519257,0.711366,0.701599,0.0425586,136,"False",0.0914888226086956,7.53158953284845e-24,4.90602228352562e-15,0.890362982035808,0.889377908107088,-0.0823475520578825,0.462138264815873,0.6936724635768
"CTCFL","CTCFL","MA1102.2","2.55196",0.00530036,0.854343,0.839568,0.059592,136,"False",0.0914888226086956,NA,NA,NA,NA,NA,NA,NA
"HES7","HES7","MA0822.1","2.51136",0.00593921,0.742213,0.730391,0.0536288,136,"False",0.100334739148936,0.00137627667234659,0.00117044244720945,0.927344983722118,0.927203225616674,0.344793635171317,0.00405344472830724,0.0143739232557067
"TCFL5","TCFL5","MA0632.2","2.4586",0.00689557,0.849766,0.835763,0.0631798,136,"False",0.114064220416667,0.00219827625002946,0.176142853978262,NA,NA,NA,0.523614292402793,0.2351496816378
