"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ"
"ELK1","ELK1","MA0028.2","13.6786",1.09904e-43,0.84163,0.805366,0.0707356,523,"False",8.7263776e-41,2.47424464303094e-25,3.12398856216848e-19,0.836602425225784,0.834305560055447,0.167140223986094,0.509741904789859,0.268400677920106
"ELK3","ELK3","MA0759.1","13.2935",2.47786e-41,0.859831,0.827514,0.0630713,523,"False",9.8371042e-39,1.02427917682218e-05,3.78047066490282e-05,0.900070546195778,0.899600427875076,0.327200236811808,0.684896942749488,0.820517677509417
"ELK4","ELK4","MA0076.2","12.7391",4.59679e-38,0.883809,0.852902,0.060066,523,"False",1.21661708666667e-35,0.00515591930587592,3.03333738733056e-05,NA,NA,NA,0.99702094429809,0.492172004205504
"FEV","FEV","MA0156.2","12.6148",2.1123e-37,0.869736,0.840666,0.0588469,523,"False",4.1929155e-35,NA,NA,NA,NA,NA,NA,NA
"ZBTB7A","ZBTB7A","MA0750.2","12.5181",9.67753e-37,0.86193,0.829929,0.0585569,523,"False",1.536791764e-34,3.22874048254008e-05,0.000343534980648937,0.970425795430487,0.97116672444366,0.163314594316214,0.855568704101062,0.790631527417439
"FLI1","FLI1","MA0475.2","12.2476",2.16784e-35,0.858171,0.82927,0.0612415,523,"False",2.86877493333333e-33,0.00035102380094375,0.0198324284993732,0.987763106385627,0.987742927619331,-0.068069731944541,0.827603860040696,0.971479930256339
"ETV5","ETV5","MA0765.2","11.9657",8.137e-34,0.882126,0.853063,0.0599853,523,"False",9.22968285714286e-32,8.45476474118498e-54,3.17085081488709e-37,0.546998878068075,0.544614567773175,0.138629827060479,0.884284350991169,0.397006520363608
"ETS2","ETS2","MA1484.1","11.855",2.79334e-33,0.875531,0.848397,0.0591935,523,"False",2.77238995e-31,1.38162416262763e-31,1.31479578230611e-11,0.943567910427145,0.943925768437698,-0.0377576485928233,0.650787500570258,0.961396534618182
"ERG","ERG","MA0474.2","11.6659",2.91352e-32,0.874614,0.84857,0.0562615,523,"False",2.57037208888889e-30,0.00200258633886654,8.21958560685089e-05,0.702298600793936,0.700213909864767,0.633309360652451,0.0412984045110583,0.233418882421485
"ETS1","ETS1","MA0098.3","11.627",4.55105e-32,0.872664,0.846278,0.0576269,523,"False",3.6135337e-30,0.000379788119723195,7.80125492320852e-05,0.817562088831391,0.815655915815412,0.515036298100135,0.731455164460892,0.222884242535532
"ERF","ERF","MA0760.1","11.5785",7.1664e-32,0.856939,0.83128,0.0590616,523,"False",5.17283781818182e-30,1.01632961938246e-08,4.25958893147186e-06,0.889510154882814,0.888068459953755,0.249694920282876,0.987139989218725,0.542347241246252
"ETV6","ETV6","MA0645.1","11.3856",8.69078e-31,0.878222,0.851358,0.057217,523,"False",5.75039943333333e-29,5.06966161869462e-22,3.69057419803962e-10,0.982791539410524,0.983080218209739,-0.0492098155090624,0.0712892927098456,0.664916407075077
"NRF1","NRF1","MA0506.1","11.3095",2.75168e-30,0.879371,0.844252,0.0648589,523,"False",1.68064147692308e-28,8.77181691159854e-28,7.93780096472571e-14,0.88182842288395,0.880305586737918,-0.163468709090396,0.0158777175117772,0.344046643468815
"ETV3","ETV3","MA0763.1","10.9639",8.48251e-29,0.85918,0.835857,0.0576133,523,"False",4.81079495714286e-27,0.00059723745243689,0.0810543397731882,0.719183020830536,0.716841482293551,0.396692811565471,0.831567522307673,0.782150415808528
