"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ"
"KLF15","KLF15","MA1513.1","12.444",3.86986e-39,0.880392,0.860109,0.0938128,4114,"False",3.07266884e-36,1.83995213316182e-13,4.53868190329305e-06,0.828531164903655,0.826383323854647,-0.157606212729787,0.0176764080097032,0.214259952825445
"SP9","SP9","MA1564.1","11.3932",4.33252e-33,0.877421,0.865208,0.0612522,4114,"False",1.72001044e-30,NA,NA,NA,NA,NA,NA,NA
"SP3","SP3","MA0746.2","11.0762",1.82064e-31,0.864467,0.852593,0.0621579,4114,"False",4.8186272e-29,9.4571655229839e-07,0.00173346962764517,NA,NA,NA,0.000883764149379102,0.00520258949838025
"CTCFL","CTCFL","MA1102.2","10.8639",2.20771e-30,0.851546,0.839568,0.0643367,4114,"False",4.38230435e-28,NA,NA,NA,NA,NA,NA,NA
"NRF1","NRF1","MA0506.1","10.7011",1.21193e-29,0.85663,0.844252,0.0687744,4114,"False",1.92454484e-27,8.77181691159854e-28,7.93780096472571e-14,0.88182842288395,0.880305586737918,-0.163468709090396,0.0158777175117772,0.344046643468815
"SP4","SP4","MA0685.1","10.6698",1.51101e-29,0.802737,0.791926,0.0609277,4114,"False",1.9995699e-27,4.93711846392765e-11,3.53840376678333e-06,0.890092793030933,0.888871211058516,-0.156410187172307,0.00295474217025591,0.0327665807133337
"KLF5","KLF5","MA0599.1","10.7078",1.7702e-29,0.938279,0.92756,0.0574147,4114,"True",2.00791257142857e-27,3.07619417285345e-11,2.24870523195603e-11,0.88182842288395,0.880305586737918,0.219110688046564,0.33391251345047,0.352057591711918
"KLF14","KLF14","MA0740.1","10.5797",5.67929e-29,0.828286,0.818128,0.0566108,4114,"False",5.636695325e-27,NA,NA,NA,NA,NA,NA,NA
"SP1","SP1","MA0079.4","10.5073",1.12191e-28,0.823582,0.812589,0.0625067,4114,"False",9.89773933333333e-27,2.02209503263385e-17,5.56302930592507e-08,0.472725664168783,0.470384981514314,-0.43395129016111,0.0248657446014513,0.197034744696626
"KLF2","KLF2","MA1515.1","10.4507",3.99537e-28,0.904905,0.894352,0.0573605,4114,"False",3.17232378e-26,0.00854924308701399,0.0883242578402368,0.996134945762698,0.996062743449999,0.0824885544605102,0.73678147952128,0.411937651726002
"ZBTB14","ZBTB14","MA1650.1","10.361",9.99589e-28,0.832831,0.820331,0.0692216,4114,"False",7.21521514545455e-26,1.16055670950859e-23,1.09938877632205e-13,0.951768513405996,0.952802179186244,0.0121384346681101,0.758402868837371,0.800598638208149
"KLF16","KLF16","MA0741.1","10.2284",4.38606e-27,0.881897,0.870747,0.0627238,4114,"True",2.9021097e-25,1.84757476505833e-21,1.30624839586754e-13,0.9496409935214,0.950544677955204,-0.00455682163317396,0.0583940303411183,0.220789571253564
"ZNF148","ZNF148","MA1653.1","10.1418",1.26847e-26,0.863606,0.850645,0.0729551,4114,"False",7.58570585714286e-25,1.68402446473934e-09,6.46341531950544e-06,NA,NA,NA,0.0346549351607257,0.106681882823181
"TFDP1","TFDP1","MA1122.1","10.1322",1.33753e-26,0.860596,0.849665,0.0618974,4114,"False",7.58570585714286e-25,2.96965866518639e-18,1.01684998680827e-10,0.755691880475937,0.752850886298584,-0.00266075027963667,0.514425077634915,0.434333748027135
"HINFP","HINFP","MA0131.2","10.0897",1.75779e-26,0.828625,0.819262,0.0542198,4114,"False",9.3045684e-25,0.00106040377484857,0.0443952272710321,NA,NA,NA,0.00025448194014869,0.00101935058705359
"EGR1","EGR1","MA0162.4","10.0934",1.90358e-26,0.823901,0.812172,0.0671595,4114,"False",9.44651575e-25,1.46082320025536e-11,0.10479062622573,0.98685561764554,0.986854561271294,-0.072807970400588,0.732292496839891,0.895182137958741
"KLF11","KLF11","MA1512.1","10.0431",3.49907e-26,0.875228,0.865068,0.0582124,4114,"False",1.63427151764706e-24,5.13958987358101e-05,0.00748218531373085,0.865679003967386,0.864165472914466,-0.200284806648102,0.0908524329063845,0.0821496724986943
"SP8","SP8","MA0747.1","9.92764",1.19119e-25,0.878919,0.870403,0.0496008,4114,"False",5.25447144444444e-24,NA,NA,NA,NA,NA,NA,NA
"SP2","SP2","MA0516.2","9.85918",1.98175e-25,0.798225,0.78945,0.0526225,4114,"False",8.28162894736842e-24,0.511228469024114,0.0302942478339559,NA,NA,NA,0.013342742773038,0.00352303450369108
"KLF3","KLF3","MA1516.1","9.69459",1.34486e-24,0.855832,0.846119,0.0585546,4114,"False",5.3390942e-23,0.415422212195856,0.938076697111392,NA,NA,NA,0.617607728367229,0.932008682861197
"E2F6","E2F6","MA0471.2","9.52826",8.18638e-24,0.861217,0.852237,0.0549191,4114,"False",3.0952312952381e-22,0.406865529529492,0.00173356089841301,NA,NA,NA,0.156504907260632,0.958578294790173
"KLF4","KLF4","MA0039.4","9.52199",9.74928e-24,0.890318,0.879556,0.0651413,4114,"False",3.51860378181818e-22,NA,NA,NA,NA,NA,NA,NA
"KLF6","KLF6","MA1517.1","9.41859",3.00675e-23,0.889182,0.880258,0.0543777,4114,"False",1.03798239130435e-21,6.98053672112336e-13,5.17124779378806e-10,0.187600227190756,0.186454024722368,0.204240879750411,0.00730739535686393,0.0111923296425417
"EGR3","EGR3","MA0732.1","9.37309",4.19477e-23,0.790285,0.780667,0.0597637,4114,"True",1.38776974166667e-21,5.49624115759071e-24,0.00243122639320019,0.731549359279726,0.729042353975302,-0.224236306663131,0.740433917086816,0.472929272144292
"TFAP2A","TFAP2A","MA0810.1","9.26883",1.75377e-22,0.880995,0.873406,0.0458842,4114,"False",5.56997352e-21,NA,NA,NA,NA,NA,NA,NA
"TFAP2C","TFAP2C","MA0815.1","9.16089",3.91213e-22,0.818552,0.809526,0.0570871,4114,"False",1.19470431538462e-20,NA,NA,NA,NA,NA,NA,NA
"ZBTB7A","ZBTB7A","MA0750.2","9.0233",1.0496e-21,0.838527,0.829929,0.0576265,4114,"False",3.08660148148148e-20,3.22874048254008e-05,0.000343534980648937,0.970425795430487,0.97116672444366,0.163314594316214,0.855568704101062,0.790631527417439
"TFAP2B","TFAP2B","MA0813.1","8.94493",3.40914e-21,0.824558,0.816155,0.0544743,4114,"False",9.667347e-20,NA,NA,NA,NA,NA,NA,NA
"TFAP2A","TFAP2A","MA0872.1","8.92348",4.29484e-21,0.813309,0.804318,0.0583026,4114,"False",1.17589757241379e-19,NA,NA,NA,NA,NA,NA,NA
"TFAP2E","TFAP2E","MA1569.1","8.84251",1.18487e-20,0.885423,0.876258,0.0584346,4114,"False",3.13595593333333e-19,2.79837520653978e-11,0.000162303174289097,0.895478623681101,0.894985980830659,-0.0876639575774978,0.844691310020335,0.272563361854849
"MAZ","MAZ","MA1522.1","8.78836",1.67054e-20,0.888863,0.877914,0.0718405,4114,"True",4.27873793548387e-19,1.60136470734261e-22,1.44810517174068e-12,0.874993921583764,0.87380521783452,-0.00975302140529695,0.0416452970424262,0.148568667978527
"ZFP57","ZFP57","MA1583.1","8.75987",1.87689e-20,0.830192,0.822293,0.0529884,4114,"False",4.6570333125e-19,NA,NA,NA,NA,NA,NA,NA
"KLF10","KLF10","MA1511.1","8.76019",2.21058e-20,0.869375,0.861439,0.0522007,4114,"True",5.31878945454545e-19,6.72797579081543e-06,0.0277344359340177,0.974824201418812,0.975587216723049,0.112525383396385,0.858805032552108,0.9649521874955
"TCFL5","TCFL5","MA0632.2","8.64062",5.19435e-20,0.845155,0.835763,0.0649117,4114,"False",1.2130335e-18,0.00219827625002946,0.176142853978262,NA,NA,NA,0.523614292402793,0.2351496816378
"HES1","HES1","MA1099.2","8.62508",6.06144e-20,0.86169,0.85239,0.0643602,4114,"True",1.37508096e-18,1.22531897570119e-06,2.33724877187072e-08,0.835157814580878,0.833045195840018,0.363991166820359,0.807946181267022,0.899753282133473
"ZBTB33","ZBTB33","MA0527.1","8.57844",8.09215e-20,0.780329,0.772676,0.0542198,4114,"True",1.78476863888889e-18,6.5607952428946e-23,7.42494069050696e-17,0.825430942607044,0.823397931994594,0.187286098729979,0.850739719480986,0.627691112981771
"TFAP2B","TFAP2B","MA0811.1","8.58734",1.36199e-19,0.864322,0.857551,0.044553,4114,"False",2.92275691891892e-18,NA,NA,NA,NA,NA,NA,NA
"TFAP2C","TFAP2C","MA0524.2","8.49053",3.4091e-19,0.86032,0.853662,0.0442893,4114,"False",7.12322473684211e-18,NA,NA,NA,NA,NA,NA,NA
"ZNF740","ZNF740","MA0753.2","8.46089",3.80622e-19,0.812643,0.803708,0.0609819,4114,"False",7.74907353846154e-18,4.00733857206592e-12,1.74879515947544e-11,0.916597626499387,0.916696015405303,0.13458171636643,0.082794216765655,0.126183791649736
"EGR4","EGR4","MA0733.1","8.42593",5.62797e-19,0.787141,0.780201,0.0471714,4114,"False",1.117152045e-17,0.0091352930700886,0.344421944445681,0.917825062781869,NA,0.517404122414112,0.263085923874651,0.0183238780539787
"ZIC5","ZIC5","MA1584.1","8.3496",9.7669e-19,0.780846,0.774101,0.0472458,4114,"False",1.89144356097561e-17,NA,NA,NA,NA,NA,NA,NA
"PLAGL2","PLAGL2","MA1548.1","8.25666",2.69658e-18,0.855754,0.846444,0.064586,4114,"False",5.09782028571429e-17,6.99310046522983e-07,0.00215334560115,0.820312424913229,0.818501361342439,-0.369012324652981,0.827629662793158,0.962108601631462
"EGR2","EGR2","MA0472.2","8.22672",3.08777e-18,0.815521,0.808129,0.0524444,4114,"False",5.70160320930233e-17,2.12239272693501e-05,0.116396564885731,0.888787126987639,0.887365397137392,0.581125733788698,0.215204911798008,0.0112319754352876
"E2F1","E2F1","MA0024.3","8.16774",4.24963e-18,0.776036,0.7698,0.0458469,4114,"True",7.6686505e-17,4.76684044526588e-21,1.97940152574183e-12,0.996845126379187,0.996834351778606,-0.00545490661209343,0.00359269284030131,0.0409678581044358
"Klf12","Klf12","MA0742.1","8.13663",5.63864e-18,0.816437,0.809666,0.0499793,4114,"False",9.94906702222222e-17,2.33907845177572e-08,8.64343863744967e-11,0.955107665159682,0.956052995172134,0.0670578927521253,0.0441520771736656,0.22212016443533
"ZIC3","ZIC3","MA0697.1","8.09649",9.43027e-18,0.792501,0.786209,0.0457755,4114,"False",1.62774660434783e-16,NA,NA,NA,NA,NA,NA,NA
"Klf1","Klf1","MA0493.1","8.05028",1.59721e-17,0.8724,0.865753,0.047906,4114,"False",2.69826540425532e-16,NA,NA,NA,NA,NA,NA,NA
"GLIS2","GLIS2","MA0736.1","7.87284",6.86669e-17,0.794099,0.7882,0.0442009,4114,"False",1.13586497083333e-15,5.25540196563952e-06,1.40962188472029e-05,0.895478623681101,0.894985980830659,0.171887048919161,0.749689397833071,0.244920713777908
"Wt1","Wt1","MA1627.1","7.87748",7.29187e-17,0.83682,0.828844,0.0588744,4114,"False",1.18158056734694e-15,NA,NA,NA,NA,NA,NA,NA
"CTCF","CTCF","MA0139.1","7.70298",2.64915e-16,0.78493,0.779428,0.0429296,4114,"False",4.2068502e-15,5.63357443912363e-10,1.18389954971285e-06,NA,NA,NA,0.097016831631863,0.984467083156169
"VEZF1","VEZF1","MA1578.1","7.69278",3.67797e-16,0.87514,0.867548,0.0572635,4114,"False",5.72609447058824e-15,5.602801898991e-12,0.000403506804604745,0.879073599664974,0.877792714105334,-0.0881288346344333,0.777572989966402,0.941410045643952
"Zfx","Zfx","MA0146.2","7.63722",6.29203e-16,0.863417,0.855406,0.060271,4114,"False",9.60744580769231e-15,3.1842300875348e-05,0.23220929322716,NA,NA,NA,0.000654861137847133,0.00917078946612772
