"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ"
"ELK1","ELK1","MA0028.2","12.1541",5.54277e-35,0.835479,0.805366,0.0694079,600,"False",4.40095938e-32,2.47424464303094e-25,3.12398856216848e-19,0.836602425225784,0.834305560055447,0.167140223986094,0.509741904789859,0.268400677920106
"ELK3","ELK3","MA0759.1","11.7251",1.14738e-32,0.854155,0.827514,0.0622688,600,"False",4.5550986e-30,1.02427917682218e-05,3.78047066490282e-05,0.900070546195778,0.899600427875076,0.327200236811808,0.684896942749488,0.820517677509417
"FEV","FEV","MA0156.2","11.1142",1.53254e-29,0.864605,0.840666,0.0584482,600,"False",4.05612253333333e-27,NA,NA,NA,NA,NA,NA,NA
"ELK4","ELK4","MA0076.2","10.9747",7.91085e-29,0.877792,0.852902,0.0601094,600,"False",1.445011716e-26,0.00515591930587592,3.03333738733056e-05,NA,NA,NA,0.99702094429809,0.492172004205504
"ZBTB7A","ZBTB7A","MA0750.2","10.9775",9.09957e-29,0.856156,0.829929,0.058545,600,"False",1.445011716e-26,3.22874048254008e-05,0.000343534980648937,0.970425795430487,0.97116672444366,0.163314594316214,0.855568704101062,0.790631527417439
"FLI1","FLI1","MA0475.2","10.7286",1.12669e-27,0.852933,0.82927,0.0606624,600,"False",1.49098643333333e-25,0.00035102380094375,0.0198324284993732,0.987763106385627,0.987742927619331,-0.068069731944541,0.827603860040696,0.971479930256339
"ETS2","ETS2","MA1484.1","10.5778",6.06651e-27,0.871022,0.848397,0.0580974,600,"False",6.88115562857143e-25,1.38162416262763e-31,1.31479578230611e-11,0.943567910427145,0.943925768437698,-0.0377576485928233,0.650787500570258,0.961396534618182
"ETV5","ETV5","MA0765.2","10.5238",1.17053e-26,0.876954,0.853063,0.0597054,600,"True",1.161751025e-24,8.45476474118498e-54,3.17085081488709e-37,0.546998878068075,0.544614567773175,0.138629827060479,0.884284350991169,0.397006520363608
"ERF","ERF","MA0760.1","10.2677",1.55206e-25,0.852548,0.83128,0.0583908,600,"False",1.36926182222222e-23,1.01632961938246e-08,4.25958893147186e-06,0.889510154882814,0.888068459953755,0.249694920282876,0.987139989218725,0.542347241246252
"ETS1","ETS1","MA0098.3","10.2565",1.94119e-25,0.868032,0.846278,0.0570587,600,"False",1.54130486e-23,0.000379788119723195,7.80125492320852e-05,0.817562088831391,0.815655915815412,0.515036298100135,0.731455164460892,0.222884242535532
"ERG","ERG","MA0474.2","10.2247",2.73715e-25,0.869906,0.84857,0.0559062,600,"False",1.97572463636364e-23,0.00200258633886654,8.21958560685089e-05,0.702298600793936,0.700213909864767,0.633309360652451,0.0412984045110583,0.233418882421485
"NRF1","NRF1","MA0506.1","10.1861",5.44168e-25,0.873818,0.844252,0.0663459,600,"False",3.60057826666667e-23,8.77181691159854e-28,7.93780096472571e-14,0.88182842288395,0.880305586737918,-0.163468709090396,0.0158777175117772,0.344046643468815
"ETV6","ETV6","MA0645.1","9.74547",3.94792e-23,0.872854,0.851358,0.0576661,600,"False",2.41126806153846e-21,5.06966161869462e-22,3.69057419803962e-10,0.982791539410524,0.983080218209739,-0.0492098155090624,0.0712892927098456,0.664916407075077
"ETV3","ETV3","MA0763.1","9.59737",1.46011e-22,0.854938,0.835857,0.0566484,600,"False",8.28090957142857e-21,0.00059723745243689,0.0810543397731882,0.719183020830536,0.716841482293551,0.396692811565471,0.831567522307673,0.782150415808528
"HINFP","HINFP","MA0131.2","9.23191",8.2936e-21,0.840763,0.819262,0.0468377,600,"False",4.39007893333333e-19,0.00106040377484857,0.0443952272710321,NA,NA,NA,0.00025448194014869,0.00101935058705359
"KLF15","KLF15","MA1513.1","8.95348",1.16612e-19,0.896766,0.860109,0.0771968,600,"False",5.7868705e-18,1.83995213316182e-13,4.53868190329305e-06,0.828531164903655,0.826383323854647,-0.157606212729787,0.0176764080097032,0.214259952825445
"Gmeb1","Gmeb1","MA0615.1","8.86205",2.34475e-19,0.833159,0.817285,0.0391914,600,"False",1.09513617647059e-17,1.47350737114616e-11,1.62039920850622e-06,0.827081098860856,0.825164122977966,0.032201282104277,0.125788378728206,0.932746263450158
"ELF2","ELF2","MA1483.1","8.6816",9.51464e-19,0.808735,0.790052,0.056555,600,"False",4.19701342222222e-17,4.53833301758199e-22,1.07300169501522e-10,0.939943934884615,0.94026023164246,-0.120364362004186,0.0278177148915303,0.479465121383423
