pathway,pval,padj,log2err,ES,NES,size,leadingEdge
midbrain_DEG_BHQ1_negativeL2FC,0.000230127274912064,0.00529292732297747,0.518848077743792,0.492085478702683,1.23544974463325,299,RAPGEF6|IGF2R|NUFIP2|ZNF490|BBX|ARHGAP32|LUC7L2|HIF1A|NR1D2|ENC1|HLF|PLXNC1|AKAP6|PDS5B|RGS4|MAP1B|ATP6V1A|DYM|NRCAM|PRICKLE2|YWHAZ|PRRC2C|TEF|TAOK3|PROX1|BTBD8|RIMS2|KCNB1|NECAB1|SF3B1|MEGF9|MED13|PHACTR2|RREB1|KCNQ3|ZNF483|PTPRN2|ASTN1|DNAJC13|PALS1|LINGO2|RORA|NCOA1|SCN3B|ENAH|FBXO28|GABRG3|MEF2A|CELF2|RAB3C|MAP2|ANKS1B|ADGRL3|SYNE1|KIF3B|EPHA4|SYT1|VCL|CLTC|FRMPD4|GOLGA4|RASAL2|PLXNA2|TTC19|TMEM178B|FAM81A|FBXL5|PTPRJ|RIMS1|RGS7BP|NCAM2|ZFC3H1|PPP1R9A|ADD2|SCN2A|TENM2|KALRN|TCF20|SPACA6|CTNNB1|DPP10|NEDD4L|TIAM1|FCHO2|DBP|SYT7|DICER1|ZNF365|CDH8|ERC1|MYT1L|MAP9|ZDBF2|GRIN2B|PCLO|HSPA12A|CAMKV|ADGRB3|CACNA2D3|SPTBN1|PSD3|BSN|TUG1|EZR|ATP2B1|FBXL16|SLC4A10|GABRA4|ABCA5|ADNP|HELZ|KCNMA1
sleep_No_Change_wake_UP,0.0205979402059794,0.236876312368763,0.0996000488530923,0.46239068674063,1.15259793110596,221,USP15|NAV2|SAP30|HTRA1|BBX|SLC38A2|PDE4B|NRDC|FNDC3A|AGBL3|PLXDC1|ENC1|NPTN|TBC1D4|MEF2C|PAQR8|DMTN|ARID5A|MMP24|PVT1|EEF1D|TSC22D1|RORA|SOCS6|PTAR1|RAB3C|LIPG|ADGRL3|EIF4G3|PELI1|F13A1|SLC1A2|UBA6|AGFG1|IL15RA|STT3B|GTPBP4|TRIM2|NIPBL|DDA1|BRWD3|DLG2|SORL1|DDHD2|RRM2B|PTPN1|ATP11B|NDST3|ERC1|DDX19B|SGIP1|NDC1|LPP|PDIA3|SIPA1L1|CLSTN1|IL10RA|EFR3A|GALNT7|NEDD8|MTMR12|EZR|MEG8|CCDC6|PDZRN3|HELZ|KCNMA1|MOBP|PCDH17|RNF19A|SORBS1|NEDD9|NFKBIZ
Up_SD_4OR7,0.0585941405859414,0.449221744492217,0.0578509291080087,0.441926687239849,1.10686446419353,272,USP15|NAV2|PHF21A|SAP30|HTRA1|FOXP1|BBX|SLC38A2|PDE4B|NRDC|FNDC3A|AGBL3|RUNX2|PLXDC1|ENC1|NPTN|TBC1D4|MEF2C|PAQR8|DMTN|ARID5A|MMP24|PCSK1|PVT1|EEF1D|TSC22D1|RORA|SOCS6|SCG2|PTAR1|RAB3C|LIPG|ADGRL3|EIF4G3|PELI1|F13A1|SLC1A2|UBA6|AGFG1|AKAP13|IL15RA|STT3B|GTPBP4|TRIM2|NIPBL|DDA1|HECTD2|NRXN3|CPSF6|BRWD3|DLG2|SORL1|DDHD2|RRM2B|PTPN1|ATP11B|NDST3|ERC1|DDX19B|SGIP1|NDC1|LPP|PDIA3|SIPA1L1|CLSTN1|IL10RA|EFR3A|GALNT7|NEDD8|MTMR12|PDZD2|EZR|MEG8|CCDC6|LRRC8C|PDZRN3|HELZ|KCNMA1|IRS2|MOBP|PCDH17|RNF19A|SORBS1|NEDD9|NFKBIZ
midbrain_DEG_BHQ1,0.149185081491851,0.712353764623538,0.0344580982777182,0.415445874383788,1.05376232335062,529,RGS10|RAPGEF6|IGF2R|NUFIP2|HTRA1|SGCE|ZNF490|NEAT1|BBX|ARHGAP32|LUC7L2|APOE|HIF1A|NR1D2|ENC1|HLF|PLXNC1|AKAP6|PDS5B|RGS4|DYNC1I1|MAP1B|ALDOC|ATP6V1A|DYM|NRCAM|PRICKLE2|CAPZB|YWHAZ|PRRC2C|PLPP1|PINK1|PRDX5|ATP5MC3|TEF|TAOK3|PROX1|TAGLN3|BTBD8|NEFL|RIMS2|CFL1|KCNB1|NECAB1|SF3B1|MEGF9|MED13|PHACTR2|TPD52|RREB1|KCNQ3|ZNF483|PTPRN2|THY1|ASTN1|DNAJC13|PALS1|LINGO2|RORA|NCOA1|MDH1|SCN3B|ENAH|FBXO28|GABRG3|NDUFA4|MEF2A|CELF2|RAB3C|MAP2|ANKS1B|LRIG1|ADGRL3|SYNE1|KIF3B|EPHA4|SYT1|VCL|CLTC|WBP2|FRMPD4|GOLGA4|PSMB1|RASAL2|PLXNA2|TTC19|TMEM178B|CHCHD2|FAM81A|EID2|FBXL5|PTPRJ|RIMS1|RGS7BP|SLC22A17|NCAM2|ZFC3H1|ISCA1|PPP1R9A|ADD2|COX8A|SCN2A|TENM2|ATP1B2|KALRN|UQCRH|TCF20|CTSB|SPACA6|CPLX1|CTNNB1|DPP10|ALDH5A1|NEDD4L|TIAM1|FCHO2|DBP|KCNK1|SYT7|DICER1|RPS19|YPEL3|ZNF365|CDH8|ERC1|MYT1L|MAP9|ZDBF2|GRIN2B|PCLO|GOT1|SMIM29|SPARC|HSPA12A|UBE2V2|CAMKV|ADGRB3|UQCRFS1|CACNA2D3|CD81|SPTBN1|VAMP1|ATP5MJ|PSD3|QDPR|BSN|TUG1|SLIRP|UBL5|EZR|SNRPG|ATP2B1|FBXL16
DE_ANOVA_UP_SD,0.1995800419958,0.712353764623538,0.028894719197839,0.406308584672601,1.03634667505706,793,USP15|MED12L|PDE4D|NAV2|PLAT|PHF21A|ANO6|SAP30|NUFIP2|HTRA1|FOXP1|CEMIP|BBX|IQGAP1|SLC38A2|PDE4B|RASA2|LRRFIP1|MS4A6A|TCF4|PNPLA6|AFF3|NRDC|COP1|RPS6KA3|FNDC3A|AGBL3|NFIL3|RUNX2|PLXDC1|ZNF420|ENC1|ZNF407|NCALD|ZNF24|PTPN12|NPTN|LRRK2|PMEPA1|HRH1|TBC1D4|BMAL1|CALM3|SLC25A37|PIP4K2A|DRAM1|SYT11|MAF|SMIM3|NCOA5|NMT2|MEF2C|ZNF7|PAQR8|CERS6|DMTN|ARID5A|MMP24|FNDC3B|LAPTM5|NTRK2|PBX1|PCSK1|PVT1|KIAA0408|PTPN2|ZNF565|EEF1D|BCL6|TSC22D1|RORA|SOCS6|SCG2|ITSN2|DCLK1|PTAR1|ETV5|RAB3C|DUSP6|LIPG|VTI1A|RSRP1|ELK3|CAMK1G|ADGRL3|EIF4G3|PELI1|F13A1|SLC1A2|SYNE1|ATP11C|UBA6|PCDH8|RALGPS2|ZMYND11|FKBP5|BTBD9|NCOR2|ACVR2A|SMARCAD1|AGFG1|AKAP13|IL15RA|STT3B|RFX3|SNX16|SRPK1|DNAJC3|GTPBP4|ETNK1|TRIM2|SPIRE1|RYR2|NIPBL|METTL16|RILPL1|SNAPC1|DDA1|HSPA13|MANF|NOP2|HECTD2|SRGAP2|KALRN|PDP1|NRXN3|CPSF6|BRWD3|ENOX1|DLG2|XBP1|ERO1B|ST6GALNAC3|HSPA1B|NEFM|IL17RA|HSPA1A|PHF20L1|EMSY|DIP2C|SORL1|DDHD2|RBM8A|SYT7|RRM2B|PTPN1|ATP11B|TOP1|NDST3|CCNY|ERC1|DDX19B|SGIP1|NDC1|LPP|CCDC97|ZDBF2|FBXO3|BANP|PCLO|RMDN3|SULT1A1|PDIA3|SIPA1L1|IRF3|TNRC6A|NFYA|KLF9|CLSTN1|SRSF7|IL10RA|EFR3A|UBE2V2|GALNT7|NEDD8|RCOR1|ZBTB20|NOL9|RBM4B|VEZF1|NUAK1|PDIA6|TMT1A|PSD3|BSN|MTMR12|SH3RF3|PRPF4B|PDZD2|HERPUD1|EZR|ANK3|FGFR1OP2|GALNT9|STIM2|IWS1|TOM1L1|CAPRIN1|UGGT1|MEG8|IRF2|CREB1|DENND11|R3HDM2|FUS|NETO2|FRY|CCDC6|RAB3GAP2|MAT2A|LRRC8C|PDZRN3|ELL2|CRYAB|HELZ|KCNMA1|IRS2|NRXN2|MOBP|PCDH17|SRSF3|OSTC|RNF19A|TSPAN5|SORBS1|GNL3L|HOOK3|NEDD9|NFKBIZ|TLCD4|FGD6|INA|ANKRD10|HSPB1|ZFP36L1|ARPC5L|ZHX2|SP110|FXR1|LRRTM4|HSPA5|MAPK11|SDF2L1|DPP6|CALR|USP31
midbrain_DEG_BHQ05,0.228777122287771,0.712353764623538,0.0264907827939275,0.417957758768656,1.049604922111,302,RGS10|IGF2R|NUFIP2|HTRA1|SGCE|ARHGAP32|APOE|NR1D2|HLF|PLXNC1|PDS5B|RGS4|ALDOC|YWHAZ|PLPP1|PINK1|ATP5MC3|TEF|TAGLN3|BTBD8|RIMS2|NECAB1|SF3B1|PHACTR2|RREB1|ZNF483|ASTN1|DNAJC13|LINGO2|MDH1|SCN3B|GABRG3|NDUFA4|MEF2A|RAB3C|ANKS1B|LRIG1|ADGRL3|KIF3B|EPHA4|SYT1|VCL|WBP2|GOLGA4|TTC19|CHCHD2|FAM81A|PTPRJ|RGS7BP|SLC22A17|PPP1R9A|COX8A|SCN2A|ATP1B2|KALRN|UQCRH|TCF20|NEDD4L|TIAM1|DBP|KCNK1|RPS19|ZNF365|ERC1|MYT1L|MAP9|ZDBF2|GRIN2B|PCLO|SMIM29|SPARC|CAMKV|UQCRFS1|CACNA2D3|CD81|SPTBN1|VAMP1|ATP5MJ|PSD3|QDPR|BSN|SLIRP|UBL5|EZR|ATP2B1|SLC4A10|GABRA4|ADNP|CRYAB|KCNMA1|INA|COX5B|NME7|GOLGB1|EP300|PEAK1|RPL36A|RAPGEF2|SMDT1|NDUFB3|COX7A2|DBNDD2|SRCIN1|MT2A|DBI|H2AZ1|B2M|KIAA1549L|CHCHD10|RPL22L1|SECISBP2L|GABRB1|UNC5C|ATP5PF|COX6C|TMBIM1|TNIK|SPTAN1|MEA1|ZNF804A|RPL13|MIF|SLC23A2|RPL31|GNG5|NDUFB6|HINT1|TENM3|TECR|CYCS|NNAT|PPA1|PREX2|ELOB|SDHC|NEXMIF|FAM107A|GAD1|SLC25A3|ZNF638|SLC2A13|PPP1R9B|CADPS2|RPS26|RPS15|CHD3|ATP1A1|TMEM59
cortex_DEG_BHQ1,0.237776222377762,0.712353764623538,0.0258324962371929,0.530830870698468,1.15866789362168,18,PER3|NFIL3|NR1D2|PDE5A|CAMK4|CAMKV|DDAH1|HEBP2|BATF3|SPON1|SMAD3
cortex_DEG_BHQ05,0.247775222477752,0.712353764623538,0.025139253499649,0.546908077429681,1.16592568823146,14,NFIL3|NR1D2|PDE5A|CAMKV|DDAH1|HEBP2|BATF3|SPON1|SMAD3
AD_GWAS_genes,0.346665333466653,0.794187247941872,0.0198064956296607,0.445347593156214,1.05285908581277,58,SPDYE3|MAF|GRN|MS4A4A|RASGEF1C|WDR12|TPCN1|ABCA7|ANKH|PRKD3|CTSB|TSPAN14|KLF16|SORL1|MINDY2|RHOH|SORT1|CTSH|ANK3|UMAD1|TREM2|NCK2|BLNK|DOC2A|SCIMP|EPDR1|PLEKHA1|CLU|EED|SEC61G|ICA1|APP|SHARPIN|JAZF1
sleep_DOWN_wake_UP,0.348765123487651,0.794187247941872,0.0197150149448115,0.445673888160166,1.05283316980616,57,PHF21A|FOXP1|RUNX2|PCSK1|SCG2|PTAR1|UBA6|AKAP13|HECTD2|NRXN3|CPSF6|PDZD2|LRRC8C|IRS2|LRRTM4|CALR|RNGTT|IQGAP2|SGSM1|SLC36A1|MDM1|TRIB1|TAF9|HSP90B1
