pathway,pval,padj,log2err,ES,NES,size,leadingEdge
midbrain_DEG_BHQ1_positiveL2FC,2.66684438984356e-05,0.000506700434070276,0.575610261071129,0.856322381140148,1.79897321312311,13,RPL26|RPS29|CYCS|RPS13|RPL39|TIMM8B|RPL36A|TPT1|APOE
midbrain_DEG_BHQ1,0.000121299887990532,0.00115234893591005,0.538434096309916,0.689106532542519,1.56487643559976,34,RPL26|RPS29|CYCS|RPS13|RPL39|TIMM8B|RPL36A|TPT1|APOE|ASTN1|PPM1E|ZNF490|PROX1|MPP1|RPS19|RORA
midbrain_DEG_BHQ05,0.000312150510348751,0.00197695323220876,0.49849310876659,0.756546330849394,1.65222728918441,20,RPL26|RPS29|CYCS|TIMM8B|RPL36A|APOE|ASTN1|PPM1E
sleep_UP_wake_No_Change,0.14038596140386,0.666833316668333,0.0357051552759562,0.529462003616894,1.19179074019358,30,PLEKHG5|RPL18A|RPS10|APOE|RAB40B|RPL28|AZIN2|TMSB10
sleep_No_Change_wake_No Change,0.222277772222778,0.787851214878512,0.0269883766032364,0.578234111845232,1.19679831042736,11,BUB3|RAB40B|RPS19
sleep_No_Change_wake_UP,0.25007499250075,0.787851214878512,0.0249850878221887,0.516398429257723,1.13541490105693,22,LIPG|SLC38A2|SAP30|ZBTB16|AGBL3|RORA|NDST3|CPM|GPC6|TAFA1|LYVE1
Up_sleep_2OR3,0.365763423657634,0.787851214878512,0.0189984805306982,0.459924796629518,1.05760768383077,41,PLEKHG5|RPL18A|RPS10|APOE|AGBL3|RAB40B|RPL28|AZIN2|TMSB10|WLS|PLVAP|OSCP1|PPP1R14B|RNPEPL1|SPON1|ATP8A2|RASGEF1C|LGMN|ACSL1|LRRC4C|SERF2
midbrain_DEG_BHQ1_negativeL2FC,0.394360563943606,0.787851214878512,0.017879342517541,0.483805427524794,1.06007842507868,21,ASTN1|PPM1E|ZNF490|PROX1|RORA|FRMPD4|NR1D2|GABRG3|RIMS2|PLXNA2|PLXNC1|PRICKLE2|IGF2R|ZNF804A
sleep_UP_wake_UP,0.398260173982602,0.787851214878512,0.0177342113347808,0.512151898050466,1.06803084645316,12,IQGAP1|FKBP5|ZBTB16|PMEPA1|MED12L|TMTC2
Up_SD_4OR7,0.414658534146585,0.787851214878512,0.0171415150521277,0.463222784694237,1.04268979015298,30,LIPG|SLC38A2|SAP30|ZBTB16|AGBL3|IQGAP2|RORA|NDST3|CPM|GPC6|FOXP1|TAFA1|LYVE1|HSP90B1|NRXN3|NAV2|IL15RA|SOCS6
DE_ANOVA_DOWN_SD,0.669333066693331,0.937793720627937,0.010140378005423,0.396640434494958,0.946556119982396,80,BUB3|PLEKHG5|RPL18A|RPS10|APOE|PPIB|AGBL3|RAB40B|RPL28|AZIN2|TMSB10|VPS9D1|KCNQ5|WLS|MPP1|RPS19|PLVAP|NPC2|OSCP1|FOXP1|PTPRB|PPP1R14B|TMTC2|HS3ST1|FGF14|RNPEPL1|GPR34|SPON1|ATP8A2|RASGEF1C|CXCL12|GPSM3|LGMN|ACSL1|LRRC4C|SERF2
