pathway,pval,padj,log2err,ES,NES,size,leadingEdge
midbrain_DEG_BHQ1_positiveL2FC,1.07556943243074e-05,0.000204358192161841,0.593325476396405,-0.832203756006765,-2.33046260845437,12,RPL26|TIMM8B|RPS13|RPL39|RPS29|TPT1|RPL36A|RPS19|CYCS
midbrain_DEG_BHQ05,0.00459984462267421,0.0408455147259966,0.407017918923954,-0.576356429432773,-1.86498508815688,20,RPL26|TIMM8B|PPM1E|RPS29|RPL36A|RPS19|CYCS
midbrain_DEG_BHQ1,0.00644929179884157,0.0408455147259966,0.407017918923954,-0.469306496048649,-1.75302221472129,34,RPL26|TIMM8B|RPS13|RPL39|PPM1E|RPS29|TPT1|RPL36A|RPS19|CYCS
Down_sleep_7OR8,0.0578410145375812,0.217853879291589,0.104651813957764,-0.367889266423936,-1.40931330251058,38,IER5|HYOU1|MYADM|SLC35F3|CBLN2|CALR|HSP90B1|HSPA5|DNAJB11|LRRTM4
DE_ANOVA_UP_SD,0.0616755793226382,0.217853879291589,0.108893281951179,-0.291773061174612,-1.31393804363864,80,DNAJA4|LYVE1|IER5|HYOU1|MYADM|FGFR1|SLC35F3|CBLN2|CALR|HSP90B1|GPC6|ZBTB16|HSPA5|DNAJB11|HSPB1|LRRTM4|TAFA1
All_DE_sleep_wake_genes,0.0798016230838593,0.217853879291589,0.107630389664896,-0.243224227975703,-1.21684030788124,153,DNAJA4|LRRC4C|RPS10|LYVE1|RCAN3|IER5|RPL18A|HYOU1|TXNDC5|MYADM|FGFR1|PPIB|SLC35F3|CBLN2|TMSB10|CALR|RPS19|HSP90B1|GPC6|ZBTB16|HSPA5|SERF2|DNAJB11|HSPB1|LRRTM4|TAFA1|ATP8A2|RAB40B
midbrain_DEG_BHQ1_negativeL2FC,0.0802619555284801,0.217853879291589,0.0611971384770468,0.463065564126072,1.39939246880107,22,PLXNA2|SPACA6|PLXNC1|PTPRG|PRICKLE2|GOLGA4|NR1D2|HIF1A|ASTN1|ZNF490|PROX1
sleep_DOWN_wake_No_Change,0.264995523724261,0.629364368845121,0.0462285382195579,-0.315405077289523,-1.13618318804769,30,IER5|HYOU1|MYADM|SLC35F3|HSPA5|DNAJB11
Up_SD_4OR7,0.30297565374211,0.639615269011121,0.0431016038901931,-0.302946844768265,-1.10058421750359,31,LYVE1|CBLN2|CALR|HSP90B1|GPC6|ZBTB16|LRRTM4|TAFA1
sleep_DOWN_wake_DOWN,0.350638051044084,0.666212296983759,0.03891205616691,-0.327143743358333,-1.07484319430741,21,DNAJA4|IER5
Down_SD_3OR6,0.440237797246558,0.760410740698601,0.0356608325112044,-0.261525261267751,-1.00579302843454,39,LRRC4C|RCAN3|TXNDC5|PPIB
sleep_UP_wake_UP,0.528573690042742,0.781263868789194,0.0203793488435391,0.366409243771765,0.959419784564299,13,SPACA6|PDK1|IQGAP1|SMIM3|MED12L|PIGL|PMEPA1|CDKN1A|TMTC2
sleep_UP_wake_DOWN,0.545429666119321,0.781263868789194,0.0289218815695838,-0.315700002153331,-0.92749415154391,14,LRRC4C
DE_ANOVA_DOWN_SD,0.615898698557861,0.781263868789194,0.0313191229317188,-0.207815706555585,-0.930842107279673,78,LRRC4C|RPS10|RCAN3|RPL18A|TXNDC5|PPIB|TMSB10|RPS19
sleep_No_Change_wake_UP,0.616787264833575,0.781263868789194,0.0277274718950814,-0.263605335037577,-0.888231437183974,23,LYVE1|CALR|GPC6|ZBTB16|TAFA1
sleep_No_Change_wake_DOWN,0.698823529411765,0.829852941176471,0.025846758461163,-0.240820330089025,-0.846427955866436,27,RCAN3|TXNDC5|PPIB
Up_sleep_2OR3,0.755102040816326,0.843937575030012,0.0259039692007914,-0.212423475740099,-0.833260654139493,43,LRRC4C|RPS10|RPL18A|TMSB10|SERF2|LRRTM4|ATP8A2|RAB40B
sleep_UP_wake_No_Change,0.881429425837321,0.892374256354786,0.0120406426511957,0.214084290631004,0.707276354441905,32,DNAAF11|SGCB|PDK1|PLEKHG5|PIK3IP1|DTNBP1|TFRC|PDE4B|APOE|MGLL|LGMN|HDGFL3|EML3
sleep_No_Change_wake_No Change,0.892374256354786,0.892374256354786,0.0205593519935918,-0.241053792451604,-0.654596065867632,11,FGFR1|RPS19|RAB40B
